id,week_ending,hscp,simd_quintile,admission_type,admission_type_qf,number_admissions,average20182019,percent_variation
527,20200126,S37000020,2,All,d,87,92,-5.4
528,20200126,S37000020,3,All,d,61,63.5,-3.9
529,20200126,S37000020,4,All,d,44,50,-12
530,20200126,S37000020,5,All,d,34,31.5,7.9
531,20200126,S37000022,2,All,d,6,10.5,-42.9
532,20200126,S37000022,3,All,d,12,14.5,-17.2
533,20200126,S37000022,4,All,d,20,31.5,-36.5
534,20200126,S37000024,1,All,d,144,154,-6.5
535,20200126,S37000024,2,All,d,125,125.5,-0.4
536,20200126,S37000024,3,All,d,79,82,-3.7
537,20200126,S37000024,4,All,d,55,63,-12.7
538,20200126,S37000024,5,All,d,75,72,4.2
539,20200126,S37000025,1,All,d,27,19.5,38.5
540,20200126,S37000025,2,All,d,70,59.5,17.6
541,20200126,S37000025,3,All,d,109,121.5,-10.3
542,20200126,S37000025,4,All,d,76,75.5,0.7
543,20200126,S37000025,5,All,d,12,23.5,-48.9
544,20200126,S37000026,3,All,d,24,19,26.3
545,20200126,S37000026,4,All,d,30,29.5,1.7
546,20200126,S37000027,1,All,d,79,88,-10.2
547,20200126,S37000027,2,All,d,85,87.5,-2.9
548,20200126,S37000027,3,All,d,77,89,-13.5
549,20200126,S37000027,4,All,d,59,66,-10.6
550,20200126,S37000027,5,All,d,63,67.5,-6.7
551,20200126,S37000028,1,All,d,215,261.5,-17.8
552,20200126,S37000028,2,All,d,235,276,-14.9
553,20200126,S37000028,3,All,d,175,212,-17.5
554,20200126,S37000028,4,All,d,136,148,-8.1
555,20200126,S37000028,5,All,d,123,125,-1.6
556,20200126,S37000029,1,All,d,114,132,-13.6
557,20200126,S37000029,2,All,d,100,71,40.8
558,20200126,S37000029,3,All,d,43,40.5,6.2
559,20200126,S37000029,4,All,d,23,20.5,12.2
560,20200126,S37000029,5,All,d,13,10,30
561,20200126,S37000030,1,All,d,102,102,0
562,20200126,S37000030,2,All,d,174,164,6.1
563,20200126,S37000030,3,All,d,139,104,33.7
564,20200126,S37000030,4,All,d,102,87.5,16.6
565,20200126,S37000030,5,All,d,60,75,-20
566,20200126,S37000031,2,All,d,9,18.5,-51.4
567,20200126,S37000031,3,All,d,81,84,-3.6
568,20200126,S37000032,1,All,d,280,271,3.3
569,20200126,S37000032,2,All,d,257,271.5,-5.3
570,20200126,S37000032,3,All,d,245,254.5,-3.7
571,20200126,S37000032,4,All,d,202,195.5,3.3
572,20200126,S37000032,5,All,d,151,144,4.9
573,20200126,S37000033,1,All,d,23,40,-42.5
574,20200126,S37000033,2,All,d,73,69.5,5
575,20200126,S37000033,3,All,d,115,96,19.8
576,20200126,S37000033,4,All,d,141,157,-10.2
577,20200126,S37000033,5,All,d,84,95,-11.6
578,20200126,S37000034,1,All,d,1013,1089.5,-7
579,20200126,S37000034,2,All,d,295,299,-1.3
580,20200126,S37000034,3,All,d,220,190.5,15.5
581,20200126,S37000034,4,All,d,130,153,-15
582,20200126,S37000034,5,All,d,135,141.5,-4.6
583,20200126,S37000035,1,All,d,447,436.5,2.4
584,20200126,S37000035,2,All,d,324,325,-0.3
585,20200126,S37000035,3,All,d,138,150,-8
586,20200126,S37000035,4,All,d,132,142.5,-7.4
587,20200126,S37000035,5,All,d,58,76.5,-24.2
588,20200202,S37000001,1,All,d,67,75.5,-11.3
589,20200202,S37000001,2,All,d,140,153,-8.5
590,20200202,S37000001,3,All,d,92,76,21.1
591,20200202,S37000001,4,All,d,72,72.5,-0.7
592,20200202,S37000001,5,All,d,150,152.5,-1.6
593,20200202,S37000002,1,All,d,24,15.5,54.8
594,20200202,S37000002,2,All,d,66,73,-9.6
595,20200202,S37000002,3,All,d,137,128.5,6.6
596,20200202,S37000002,4,All,d,233,197,18.3
597,20200202,S37000002,5,All,d,139,139.5,-0.4
598,20200202,S37000003,1,All,d,29,28.5,1.8
599,20200202,S37000003,2,All,d,81,78.5,3.2
600,20200202,S37000003,3,All,d,103,99,4
601,20200202,S37000003,4,All,d,82,85,-3.5
602,20200202,S37000003,5,All,d,39,39,0
603,20200202,S37000004,1,All,d,29,28.5,1.8
604,20200202,S37000004,2,All,d,38,50,-24
605,20200202,S37000004,3,All,d,100,110,-9.1
606,20200202,S37000004,4,All,d,43,54.5,-21.1
607,20200202,S37000004,5,All,d,22,21.5,2.3
608,20200202,S37000005,1,All,d,97,131,-26
609,20200202,S37000005,2,All,d,81,107.5,-24.7
610,20200202,S37000005,3,All,d,67,86,-22.1
611,20200202,S37000005,4,All,d,85,151.5,-43.9
612,20200202,S37000005,5,All,d,75,99.5,-24.6
613,20200202,S37000006,1,All,d,48,52.5,-8.6
614,20200202,S37000006,2,All,d,159,148.5,7.1
615,20200202,S37000006,3,All,d,168,192.5,-12.7
616,20200202,S37000006,4,All,d,67,69,-2.9
617,20200202,S37000006,5,All,d,38,34.5,10.1
618,20200202,S37000007,1,All,d,197,215,-8.4
619,20200202,S37000007,2,All,d,74,88,-15.9
620,20200202,S37000007,3,All,d,55,47.5,15.8
621,20200202,S37000007,4,All,d,63,52,21.2
622,20200202,S37000007,5,All,d,66,62,6.5
623,20200202,S37000008,1,All,d,138,156,-11.5
624,20200202,S37000008,2,All,d,101,102.5,-1.5
625,20200202,S37000008,3,All,d,73,73,0
626,20200202,S37000008,4,All,d,48,50,-4
627,20200202,S37000008,5,All,d,21,27,-22.2
628,20200202,S37000009,1,All,d,18,16,12.5
629,20200202,S37000009,2,All,d,64,76,-15.8
630,20200202,S37000009,3,All,d,20,21.5,-7
631,20200202,S37000009,4,All,d,51,66.5,-23.3
632,20200202,S37000009,5,All,d,150,129,16.3
633,20200202,S37000010,1,All,d,23,17.5,31.4
634,20200202,S37000010,2,All,d,107,76,40.8
635,20200202,S37000010,3,All,d,51,62.5,-18.4
636,20200202,S37000010,4,All,d,55,37.5,46.7
637,20200202,S37000010,5,All,d,51,29.5,72.9
638,20200202,S37000011,1,All,d,24,21,14.3
639,20200202,S37000011,2,All,d,36,24.5,46.9
640,20200202,S37000011,3,All,d,18,21.5,-16.3
641,20200202,S37000011,4,All,d,48,47,2.1
642,20200202,S37000011,5,All,d,102,108.5,-6
643,20200202,S37000012,1,All,d,191,189.5,0.8
644,20200202,S37000012,2,All,d,209,193.5,8
645,20200202,S37000012,3,All,d,140,134,4.5
646,20200202,S37000012,4,All,d,158,165,-4.2
647,20200202,S37000012,5,All,d,401,356.5,12.5
648,20200202,S37000013,1,All,d,118,189.5,-37.7
649,20200202,S37000013,2,All,d,134,208.5,-35.7
650,20200202,S37000013,3,All,d,108,191.5,-43.6
651,20200202,S37000013,4,All,d,66,124,-46.8
652,20200202,S37000013,5,All,d,63,81,-22.2
653,20200202,S37000016,1,All,d,98,95,3.2
654,20200202,S37000016,2,All,d,137,137.5,-0.4
655,20200202,S37000016,3,All,d,236,257,-8.2
656,20200202,S37000016,4,All,d,181,190.5,-5
657,20200202,S37000016,5,All,d,48,47.5,1.1
658,20200202,S37000017,1,All,d,122,140,-12.9
659,20200202,S37000017,2,All,d,28,25,12
660,20200202,S37000017,3,All,d,33,30.5,8.2
661,20200202,S37000017,4,All,d,20,32.5,-38.5
662,20200202,S37000017,5,All,d,25,29,-13.8
663,20200202,S37000018,1,All,d,23,24,-4.2
664,20200202,S37000018,2,All,d,107,93.5,14.4
665,20200202,S37000018,3,All,d,61,47,29.8
666,20200202,S37000018,4,All,d,46,30.5,50.8
667,20200202,S37000018,5,All,d,29,17.5,65.7
668,20200202,S37000019,1,All,d,14,9,55.6
669,20200202,S37000019,2,All,d,39,38,2.6
670,20200202,S37000019,3,All,d,84,75,12
671,20200202,S37000019,4,All,d,71,78,-9
672,20200202,S37000019,5,All,d,20,25.5,-21.6
673,20200202,S37000020,1,All,d,204,224,-8.9
674,20200202,S37000020,2,All,d,76,86,-11.6
675,20200202,S37000020,3,All,d,54,64,-15.6
676,20200202,S37000020,4,All,d,54,40.5,33.3
677,20200202,S37000020,5,All,d,35,38,-7.9
678,20200202,S37000022,2,All,d,9,7.5,20
679,20200202,S37000022,3,All,d,16,10.5,52.4
680,20200202,S37000022,4,All,d,27,34,-20.6
681,20200202,S37000024,1,All,d,157,155,1.3
682,20200202,S37000024,2,All,d,134,146.5,-8.5
683,20200202,S37000024,3,All,d,93,87.5,6.3
684,20200202,S37000024,4,All,d,65,54,20.4
685,20200202,S37000024,5,All,d,75,91,-17.6
686,20200202,S37000025,1,All,d,28,23.5,19.1
687,20200202,S37000025,2,All,d,54,71,-23.9
688,20200202,S37000025,3,All,d,125,108.5,15.2
689,20200202,S37000025,4,All,d,90,86,4.7
690,20200202,S37000025,5,All,d,23,16,43.8
691,20200202,S37000026,2,All,d,7,1.5,366.7
692,20200202,S37000026,3,All,d,18,26.5,-32.1
693,20200202,S37000026,4,All,d,21,26.5,-20.8
694,20200202,S37000027,1,All,d,87,87,0
695,20200202,S37000027,2,All,d,94,98,-4.1
696,20200202,S37000027,3,All,d,61,83,-26.5
697,20200202,S37000027,4,All,d,55,40,37.5
698,20200202,S37000027,5,All,d,59,74,-20.3
699,20200202,S37000028,1,All,d,262,249.5,5
700,20200202,S37000028,2,All,d,240,256,-6.2
701,20200202,S37000028,3,All,d,192,207.5,-7.5
702,20200202,S37000028,4,All,d,152,146.5,3.8
703,20200202,S37000028,5,All,d,113,118.5,-4.6
704,20200202,S37000029,1,All,d,154,127,21.3
705,20200202,S37000029,2,All,d,74,86,-14
706,20200202,S37000029,3,All,d,36,41.5,-13.3
707,20200202,S37000029,4,All,d,19,23.5,-19.1
708,20200202,S37000029,5,All,d,16,15.5,3.2
709,20200202,S37000030,1,All,d,94,102,-7.8
710,20200202,S37000030,2,All,d,185,161.5,14.6
711,20200202,S37000030,3,All,d,105,110.5,-5
712,20200202,S37000030,4,All,d,97,87.5,10.9
713,20200202,S37000030,5,All,d,54,61,-11.5
714,20200202,S37000031,2,All,d,16,19,-15.8
715,20200202,S37000031,3,All,d,85,89,-4.5
716,20200202,S37000032,1,All,d,258,277.5,-7
717,20200202,S37000032,2,All,d,263,272,-3.3
718,20200202,S37000032,3,All,d,217,229,-5.2
719,20200202,S37000032,4,All,d,206,184.5,11.7
720,20200202,S37000032,5,All,d,167,153,9.2
721,20200202,S37000033,1,All,d,39,22.5,73.3
722,20200202,S37000033,2,All,d,73,60.5,20.7
723,20200202,S37000033,3,All,d,101,85.5,18.1
724,20200202,S37000033,4,All,d,141,147,-4.1
725,20200202,S37000033,5,All,d,74,83.5,-11.4
726,20200202,S37000034,1,All,d,1040,1048.5,-0.8
727,20200202,S37000034,2,All,d,344,326,5.5
728,20200202,S37000034,3,All,d,163,197,-17.3
729,20200202,S37000034,4,All,d,178,153.5,16
730,20200202,S37000034,5,All,d,131,127.5,2.7
731,20200202,S37000035,1,All,d,457,448.5,1.9
732,20200202,S37000035,2,All,d,342,332.5,2.9
733,20200202,S37000035,3,All,d,168,170,-1.2
734,20200202,S37000035,4,All,d,141,139.5,1.1
735,20200202,S37000035,5,All,d,69,77.5,-11
736,20200209,S37000001,1,All,d,68,82,-17.1
737,20200209,S37000001,2,All,d,133,143,-7
738,20200209,S37000001,3,All,d,91,89,2.2
739,20200209,S37000001,4,All,d,65,72.5,-10.3
740,20200209,S37000001,5,All,d,153,144.5,5.9
741,20200209,S37000002,1,All,d,17,16.5,3
742,20200209,S37000002,2,All,d,70,83,-15.7
743,20200209,S37000002,3,All,d,142,145.5,-2.4
744,20200209,S37000002,4,All,d,213,214.5,-0.7
745,20200209,S37000002,5,All,d,144,129.5,11.2
746,20200209,S37000003,1,All,d,27,29.5,-8.5
747,20200209,S37000003,2,All,d,77,83,-7.2
748,20200209,S37000003,3,All,d,104,90.5,14.9
749,20200209,S37000003,4,All,d,81,92.5,-12.4
750,20200209,S37000003,5,All,d,32,37.5,-14.7
751,20200209,S37000004,1,All,d,27,36.5,-26
752,20200209,S37000004,2,All,d,56,43,30.2
753,20200209,S37000004,3,All,d,92,110.5,-16.7
754,20200209,S37000004,4,All,d,50,54.5,-8.3
755,20200209,S37000004,5,All,d,22,22,0
756,20200209,S37000005,1,All,d,98,135,-27.4
757,20200209,S37000005,2,All,d,79,112.5,-29.8
758,20200209,S37000005,3,All,d,55,101.5,-45.8
759,20200209,S37000005,4,All,d,70,124.5,-43.8
760,20200209,S37000005,5,All,d,68,96.5,-29.5
761,20200209,S37000006,1,All,d,43,58,-25.9
762,20200209,S37000006,2,All,d,121,135,-10.4
763,20200209,S37000006,3,All,d,157,198.5,-20.9
764,20200209,S37000006,4,All,d,70,72.5,-3.4
765,20200209,S37000006,5,All,d,40,36.5,9.6
766,20200209,S37000007,1,All,d,208,202,3
767,20200209,S37000007,2,All,d,99,106,-6.6
768,20200209,S37000007,3,All,d,50,43,16.3
769,20200209,S37000007,4,All,d,55,62,-11.3
770,20200209,S37000007,5,All,d,49,73.5,-33.3
771,20200209,S37000008,1,All,d,125,150.5,-16.9
772,20200209,S37000008,2,All,d,95,111,-14.4
773,20200209,S37000008,3,All,d,62,67.5,-8.1
774,20200209,S37000008,4,All,d,49,52.5,-6.7
775,20200209,S37000008,5,All,d,28,29.5,-5.1
776,20200209,S37000009,1,All,d,21,16.5,27.3
777,20200209,S37000009,2,All,d,56,59,-5.1
778,20200209,S37000009,3,All,d,21,22,-4.5
779,20200209,S37000009,4,All,d,63,61,3.3
780,20200209,S37000009,5,All,d,122,130.5,-6.5
781,20200209,S37000010,1,All,d,23,24,-4.2
782,20200209,S37000010,2,All,d,81,89.5,-9.5
783,20200209,S37000010,3,All,d,54,58.5,-7.7
784,20200209,S37000010,4,All,d,44,42.5,3.5
785,20200209,S37000010,5,All,d,31,27.5,12.7
786,20200209,S37000011,1,All,d,18,22,-18.2
787,20200209,S37000011,2,All,d,34,32.5,4.6
788,20200209,S37000011,3,All,d,19,22.5,-15.6
789,20200209,S37000011,4,All,d,50,52.5,-4.8
790,20200209,S37000011,5,All,d,108,109.5,-1.4
791,20200209,S37000012,1,All,d,203,180,12.8
792,20200209,S37000012,2,All,d,227,181.5,25.1
793,20200209,S37000012,3,All,d,136,133.5,1.9
794,20200209,S37000012,4,All,d,170,160.5,5.9
795,20200209,S37000012,5,All,d,354,376,-5.9
796,20200209,S37000013,1,All,d,103,174,-40.8
797,20200209,S37000013,2,All,d,120,231,-48.1
798,20200209,S37000013,3,All,d,106,186.5,-43.2
799,20200209,S37000013,4,All,d,59,111,-46.8
800,20200209,S37000013,5,All,d,57,98,-41.8
801,20200209,S37000016,1,All,d,94,83,13.3
802,20200209,S37000016,2,All,d,142,141,0.7
803,20200209,S37000016,3,All,d,230,239.5,-4
804,20200209,S37000016,4,All,d,204,202.5,0.7
805,20200209,S37000016,5,All,d,40,36,11.1
806,20200209,S37000017,1,All,d,121,139,-12.9
807,20200209,S37000017,2,All,d,30,31,-3.2
808,20200209,S37000017,3,All,d,35,30.5,14.8
809,20200209,S37000017,4,All,d,25,27.5,-9.1
810,20200209,S37000017,5,All,d,27,29.5,-8.5
811,20200209,S37000018,1,All,d,23,31.5,-27
812,20200209,S37000018,2,All,d,104,98,6.1
813,20200209,S37000018,3,All,d,64,54.5,17.4
814,20200209,S37000018,4,All,d,38,37,2.7
815,20200209,S37000018,5,All,d,24,20,20
816,20200209,S37000019,1,All,d,5,6.5,-23.1
817,20200209,S37000019,2,All,d,45,39,15.4
818,20200209,S37000019,3,All,d,96,68,41.2
819,20200209,S37000019,4,All,d,79,87,-9.2
820,20200209,S37000019,5,All,d,22,25.5,-13.7
821,20200209,S37000020,1,All,d,176,217.5,-19.1
822,20200209,S37000020,2,All,d,88,85.5,2.9
823,20200209,S37000020,3,All,d,61,58.5,4.3
824,20200209,S37000020,4,All,d,39,54,-27.8
825,20200209,S37000020,5,All,d,25,29,-13.8
826,20200209,S37000022,2,All,d,7,9.5,-26.3
827,20200209,S37000022,3,All,d,13,9.5,36.8
828,20200209,S37000022,4,All,d,32,31.5,1.6
829,20200209,S37000024,1,All,d,159,173.5,-8.4
830,20200209,S37000024,2,All,d,117,126.5,-7.5
831,20200209,S37000024,3,All,d,83,87.5,-5.1
832,20200209,S37000024,4,All,d,62,56.5,9.7
833,20200209,S37000024,5,All,d,73,75.5,-3.3
834,20200209,S37000025,1,All,d,27,25,8
835,20200209,S37000025,2,All,d,66,73,-9.6
836,20200209,S37000025,3,All,d,127,152,-16.4
837,20200209,S37000025,4,All,d,89,80,11.2
838,20200209,S37000025,5,All,d,17,24.5,-30.6
839,20200209,S37000026,2,All,d,6,4,50
840,20200209,S37000026,3,All,d,18,22.5,-20
841,20200209,S37000026,4,All,d,33,32.5,1.5
842,20200209,S37000027,1,All,d,84,82.5,1.8
843,20200209,S37000027,2,All,d,95,108,-12
844,20200209,S37000027,3,All,d,62,77,-19.5
845,20200209,S37000027,4,All,d,54,56,-3.6
846,20200209,S37000027,5,All,d,63,74,-14.9
847,20200209,S37000028,1,All,d,227,257,-11.7
848,20200209,S37000028,2,All,d,197,265,-25.7
849,20200209,S37000028,3,All,d,190,209.5,-9.3
850,20200209,S37000028,4,All,d,157,150.5,4.3
851,20200209,S37000028,5,All,d,133,121,9.9
852,20200209,S37000029,1,All,d,131,130,0.8
853,20200209,S37000029,2,All,d,81,77.5,4.5
854,20200209,S37000029,3,All,d,45,42,7.1
855,20200209,S37000029,4,All,d,21,22,-4.5
856,20200209,S37000029,5,All,d,9,9,0
857,20200209,S37000030,1,All,d,120,118,1.7
858,20200209,S37000030,2,All,d,169,147.5,14.6
859,20200209,S37000030,3,All,d,132,91.5,44.3
860,20200209,S37000030,4,All,d,85,78,9
861,20200209,S37000030,5,All,d,67,52.5,27.6
862,20200209,S37000031,2,All,d,13,19,-31.6
863,20200209,S37000031,3,All,d,73,78,-6.4
864,20200209,S37000032,1,All,d,291,285,2.1
865,20200209,S37000032,2,All,d,295,272.5,8.3
866,20200209,S37000032,3,All,d,209,237,-11.8
867,20200209,S37000032,4,All,d,203,203.5,-0.2
868,20200209,S37000032,5,All,d,162,172,-5.8
869,20200209,S37000033,1,All,d,30,29,3.4
870,20200209,S37000033,2,All,d,55,53.5,2.8
871,20200209,S37000033,3,All,d,109,91.5,19.1
872,20200209,S37000033,4,All,d,123,148,-16.9
873,20200209,S37000033,5,All,d,101,86,17.4
874,20200209,S37000034,1,All,d,1064,1010,5.3
875,20200209,S37000034,2,All,d,313,315,-0.6
876,20200209,S37000034,3,All,d,177,195.5,-9.5
877,20200209,S37000034,4,All,d,154,161,-4.3
878,20200209,S37000034,5,All,d,126,122,3.3
879,20200209,S37000035,1,All,d,449,465,-3.4
880,20200209,S37000035,2,All,d,299,320.5,-6.7
881,20200209,S37000035,3,All,d,140,175.5,-20.2
882,20200209,S37000035,4,All,d,104,136.5,-23.8
883,20200209,S37000035,5,All,d,73,71.5,2.1
884,20200216,S37000001,1,All,d,68,82.5,-17.6
885,20200216,S37000001,2,All,d,126,152,-17.1
886,20200216,S37000001,3,All,d,77,78,-1.3
887,20200216,S37000001,4,All,d,88,80,10
888,20200216,S37000001,5,All,d,160,156,2.6
889,20200216,S37000002,1,All,d,25,19,31.6
890,20200216,S37000002,2,All,d,79,67.5,17
891,20200216,S37000002,3,All,d,140,135,3.7
892,20200216,S37000002,4,All,d,249,213.5,16.6
893,20200216,S37000002,5,All,d,139,123.5,12.6
894,20200216,S37000003,1,All,d,24,25,-4
895,20200216,S37000003,2,All,d,66,79.5,-17
896,20200216,S37000003,3,All,d,72,84.5,-14.8
897,20200216,S37000003,4,All,d,77,75.5,2
898,20200216,S37000003,5,All,d,31,39.5,-21.5
899,20200216,S37000004,1,All,d,31,35.5,-12.7
900,20200216,S37000004,2,All,d,38,44.5,-14.6
901,20200216,S37000004,3,All,d,95,115.5,-17.7
902,20200216,S37000004,4,All,d,50,57.5,-13
903,20200216,S37000004,5,All,d,27,21.5,25.6
904,20200216,S37000005,1,All,d,93,144.5,-35.6
905,20200216,S37000005,2,All,d,91,123,-26
906,20200216,S37000005,3,All,d,59,92.5,-36.2
907,20200216,S37000005,4,All,d,83,127.5,-34.9
908,20200216,S37000005,5,All,d,71,98.5,-27.9
909,20200216,S37000006,1,All,d,51,56,-8.9
910,20200216,S37000006,2,All,d,147,135.5,8.5
911,20200216,S37000006,3,All,d,197,185,6.5
912,20200216,S37000006,4,All,d,77,75.5,2
913,20200216,S37000006,5,All,d,37,38,-2.6
914,20200216,S37000007,1,All,d,203,217.5,-6.7
915,20200216,S37000007,2,All,d,88,90.5,-2.8
916,20200216,S37000007,3,All,d,40,47,-14.9
917,20200216,S37000007,4,All,d,56,67.5,-17
918,20200216,S37000007,5,All,d,51,61.5,-17.1
919,20200216,S37000008,1,All,d,135,158.5,-14.8
920,20200216,S37000008,2,All,d,108,97.5,10.8
921,20200216,S37000008,3,All,d,58,53,9.4
922,20200216,S37000008,4,All,d,37,45,-17.8
923,20200216,S37000008,5,All,d,25,33,-24.2
924,20200216,S37000009,1,All,d,16,10.5,52.4
925,20200216,S37000009,2,All,d,73,66,10.6
926,20200216,S37000009,3,All,d,24,21.5,11.6
927,20200216,S37000009,4,All,d,63,64,-1.6
928,20200216,S37000009,5,All,d,135,114,18.4
929,20200216,S37000010,1,All,d,15,24.5,-38.8
930,20200216,S37000010,2,All,d,71,78.5,-9.6
931,20200216,S37000010,3,All,d,60,59.5,0.8
932,20200216,S37000010,4,All,d,52,38,36.8
933,20200216,S37000010,5,All,d,37,42,-11.9
934,20200216,S37000011,1,All,d,22,19,15.8
935,20200216,S37000011,2,All,d,28,26,7.7
936,20200216,S37000011,3,All,d,17,26.5,-35.8
937,20200216,S37000011,4,All,d,46,46,0
938,20200216,S37000011,5,All,d,115,104,10.6
939,20200216,S37000012,1,All,d,172,172.5,-0.3
940,20200216,S37000012,2,All,d,162,168.5,-3.9
941,20200216,S37000012,3,All,d,122,135,-9.6
942,20200216,S37000012,4,All,d,197,183,7.7
943,20200216,S37000012,5,All,d,357,333.5,7
944,20200216,S37000013,1,All,d,103,160.5,-35.8
945,20200216,S37000013,2,All,d,137,215,-36.3
946,20200216,S37000013,3,All,d,126,217.5,-42.1
947,20200216,S37000013,4,All,d,72,105.5,-31.8
948,20200216,S37000013,5,All,d,56,84,-33.3
949,20200216,S37000016,1,All,d,75,84,-10.7
950,20200216,S37000016,2,All,d,158,144.5,9.3
951,20200216,S37000016,3,All,d,238,223,6.7
952,20200216,S37000016,4,All,d,196,174.5,12.3
953,20200216,S37000016,5,All,d,41,52,-21.2
954,20200216,S37000017,1,All,d,115,145,-20.7
955,20200216,S37000017,2,All,d,23,32.5,-29.2
956,20200216,S37000017,3,All,d,32,33.5,-4.5
957,20200216,S37000017,4,All,d,38,28,35.7
958,20200216,S37000017,5,All,d,32,30,6.7
959,20200216,S37000018,1,All,d,20,30,-33.3
960,20200216,S37000018,2,All,d,103,78.5,31.2
961,20200216,S37000018,3,All,d,62,48.5,27.8
962,20200216,S37000018,4,All,d,57,37,54.1
963,20200216,S37000018,5,All,d,21,20,5
964,20200216,S37000019,1,All,d,8,10.5,-23.8
965,20200216,S37000019,2,All,d,41,41.5,-1.2
966,20200216,S37000019,3,All,d,76,74.5,2
967,20200216,S37000019,4,All,d,78,83,-6
968,20200216,S37000019,5,All,d,31,19,63.2
969,20200216,S37000020,1,All,d,216,218.5,-1.1
970,20200216,S37000020,2,All,d,69,81,-14.8
971,20200216,S37000020,3,All,d,59,58,1.7
972,20200216,S37000020,4,All,d,41,58,-29.3
973,20200216,S37000020,5,All,d,30,23,30.4
974,20200216,S37000022,2,All,d,10,9,11.1
975,20200216,S37000022,3,All,d,8,10,-20
976,20200216,S37000022,4,All,d,26,33.5,-22.4
977,20200216,S37000024,1,All,d,156,149,4.7
978,20200216,S37000024,2,All,d,136,129,5.4
979,20200216,S37000024,3,All,d,93,83,12
980,20200216,S37000024,4,All,d,49,62.5,-21.6
981,20200216,S37000024,5,All,d,82,70.5,16.3
982,20200216,S37000025,1,All,d,20,26.5,-24.5
983,20200216,S37000025,2,All,d,50,54.5,-8.3
984,20200216,S37000025,3,All,d,124,128,-3.1
985,20200216,S37000025,4,All,d,83,73,13.7
986,20200216,S37000025,5,All,d,24,20.5,17.1
987,20200216,S37000026,2,All,d,5,5.5,-9.1
988,20200216,S37000026,3,All,d,24,20.5,17.1
989,20200216,S37000026,4,All,d,33,28.5,15.8
990,20200216,S37000027,1,All,d,73,96,-24
991,20200216,S37000027,2,All,d,94,99.5,-5.5
992,20200216,S37000027,3,All,d,59,76,-22.4
993,20200216,S37000027,4,All,d,49,43.5,12.6
994,20200216,S37000027,5,All,d,63,72.5,-13.1
995,20200216,S37000028,1,All,d,211,243.5,-13.3
996,20200216,S37000028,2,All,d,214,276.5,-22.6
997,20200216,S37000028,3,All,d,191,198,-3.5
998,20200216,S37000028,4,All,d,129,136.5,-5.5
999,20200216,S37000028,5,All,d,125,150,-16.7
1000,20200216,S37000029,1,All,d,133,143.5,-7.3
1001,20200216,S37000029,2,All,d,105,85.5,22.8
1002,20200216,S37000029,3,All,d,40,49,-18.4
1003,20200216,S37000029,4,All,d,23,18,27.8
1004,20200216,S37000029,5,All,d,12,12.5,-4
1005,20200216,S37000030,1,All,d,108,105.5,2.4
1006,20200216,S37000030,2,All,d,170,163.5,4
1007,20200216,S37000030,3,All,d,100,75.5,32.5
1008,20200216,S37000030,4,All,d,73,69.5,5
1009,20200216,S37000030,5,All,d,60,53.5,12.1
1010,20200216,S37000031,2,All,d,15,22,-31.8
1011,20200216,S37000031,3,All,d,78,91,-14.3
1012,20200216,S37000032,1,All,d,278,300.5,-7.5
1013,20200216,S37000032,2,All,d,271,285,-4.9
1014,20200216,S37000032,3,All,d,216,233,-7.3
1015,20200216,S37000032,4,All,d,183,198.5,-7.8
1016,20200216,S37000032,5,All,d,127,166,-23.5
1017,20200216,S37000033,1,All,d,27,26.5,1.9
1018,20200216,S37000033,2,All,d,67,63.5,5.5
1019,20200216,S37000033,3,All,d,98,87.5,12
1020,20200216,S37000033,4,All,d,163,137.5,18.5
1021,20200216,S37000033,5,All,d,87,77,13
1022,20200216,S37000034,1,All,d,1017,1081,-5.9
1023,20200216,S37000034,2,All,d,285,297,-4
1024,20200216,S37000034,3,All,d,170,184.5,-7.9
1025,20200216,S37000034,4,All,d,132,154.5,-14.6
1026,20200216,S37000034,5,All,d,128,118.5,8
1027,20200216,S37000035,1,All,d,431,439.5,-1.9
1028,20200216,S37000035,2,All,d,298,327.5,-9
1029,20200216,S37000035,3,All,d,142,151,-6
1030,20200216,S37000035,4,All,d,138,122,13.1
1031,20200216,S37000035,5,All,d,70,74.5,-6
1032,20200223,S37000001,1,All,d,63,86,-26.7
