"id","week_ending","hscp","age_group","age_group_qf","sex","sex_qf","sas_incidents","average20182019","percent_variation"
20644,20210530,"S37000029","45 - 64","","All","d",54,62,-12.9
20645,20210530,"S37000029","65 - 74","","All","d",32,33,-3
20646,20210530,"S37000029","75 - 84","","All","d",30,36.5,-17.8
20647,20210530,"S37000029","85 and over","","All","d",22,26.5,-17
20648,20210530,"S37000029","All ages","d","All","d",214,211.5,1.2
20649,20210530,"S37000029","All ages","d","Female","",110,98,12.2
20650,20210530,"S37000029","All ages","d","Male","",104,113.5,-8.4
20651,20210530,"S37000030","Under 5","","All","d",13,11,18.2
20652,20210530,"S37000030","5 - 14","","All","d",8,13.5,-40.7
20653,20210530,"S37000030","15 - 44","","All","d",86,93.5,-8
20654,20210530,"S37000030","45 - 64","","All","d",87,97.5,-10.8
20655,20210530,"S37000030","65 - 74","","All","d",44,61,-27.9
20656,20210530,"S37000030","75 - 84","","All","d",65,60,8.3
20657,20210530,"S37000030","85 and over","","All","d",26,34,-23.5
20658,20210530,"S37000030","All ages","d","All","d",329,370.5,-11.2
20659,20210530,"S37000030","All ages","d","Female","",148,179.5,-17.5
20660,20210530,"S37000030","All ages","d","Male","",181,191,-5.2
20661,20210530,"S37000031","15 - 44","","All","d",7,10,-30
20662,20210530,"S37000031","45 - 64","","All","d",7,19,-63.2
20663,20210530,"S37000031","65 - 74","","All","d",15,20,-25
20664,20210530,"S37000031","75 - 84","","All","d",18,20.5,-12.2
20665,20210530,"S37000031","85 and over","","All","d",8,8,0
20666,20210530,"S37000031","All ages","d","All","d",55,78,-29.5
20667,20210530,"S37000031","All ages","d","Female","",22,36,-38.9
20668,20210530,"S37000031","All ages","d","Male","",33,42,-21.4
20669,20210530,"S37000032","Under 5","","All","d",32,24,33.3
20670,20210530,"S37000032","5 - 14","","All","d",13,22,-40.9
20671,20210530,"S37000032","15 - 44","","All","d",153,198,-22.7
20672,20210530,"S37000032","45 - 64","","All","d",186,183,1.6
20673,20210530,"S37000032","65 - 74","","All","d",121,110,10
20674,20210530,"S37000032","75 - 84","","All","d",161,162.5,-0.9
20675,20210530,"S37000032","85 and over","","All","d",120,105.5,13.7
20676,20210530,"S37000032","All ages","d","All","d",786,805,-2.4
20677,20210530,"S37000032","All ages","d","Female","",400,419.5,-4.6
20678,20210530,"S37000032","All ages","d","Male","",386,385.5,0.1
20679,20210530,"S37000033","Under 5","","All","d",9,7.5,20
20680,20210530,"S37000033","5 - 14","","All","d",7,6,16.7
20681,20210530,"S37000033","15 - 44","","All","d",59,57.5,2.6
20682,20210530,"S37000033","45 - 64","","All","d",60,56.5,6.2
20683,20210530,"S37000033","65 - 74","","All","d",39,38.5,1.3
20684,20210530,"S37000033","75 - 84","","All","d",52,57.5,-9.6
20685,20210530,"S37000033","85 and over","","All","d",51,53,-3.8
20686,20210530,"S37000033","All ages","d","All","d",277,276.5,0.2
20687,20210530,"S37000033","All ages","d","Female","",148,132,12.1
20688,20210530,"S37000033","All ages","d","Male","",129,144.5,-10.7
20689,20210530,"S37000034","Under 5","","All","d",57,36.5,56.2
20690,20210530,"S37000034","5 - 14","","All","d",17,26.5,-35.8
20691,20210530,"S37000034","15 - 44","","All","d",374,352,6.2
20692,20210530,"S37000034","45 - 64","","All","d",367,391.5,-6.3
20693,20210530,"S37000034","65 - 74","","All","d",202,165.5,22.1
20694,20210530,"S37000034","75 - 84","","All","d",184,193,-4.7
20695,20210530,"S37000034","85 and over","","All","d",131,150.5,-13
20696,20210530,"S37000034","All ages","d","All","d",1332,1315.5,1.3
20697,20210530,"S37000034","All ages","d","Female","",676,644,5
20698,20210530,"S37000034","All ages","d","Male","",656,671.5,-2.3
20699,20210530,"S37000035","Under 5","","All","d",47,21.5,118.6
20700,20210530,"S37000035","5 - 14","","All","d",15,18,-16.7
20701,20210530,"S37000035","15 - 44","","All","d",143,160,-10.6
20702,20210530,"S37000035","45 - 64","","All","d",162,196.5,-17.6
20703,20210530,"S37000035","65 - 74","","All","d",127,115,10.4
20704,20210530,"S37000035","75 - 84","","All","d",127,137,-7.3
20705,20210530,"S37000035","85 and over","","All","d",58,74,-21.6
20706,20210530,"S37000035","All ages","d","All","d",679,722,-6
20707,20210530,"S37000035","All ages","d","Female","",352,355,-0.8
20708,20210530,"S37000035","All ages","d","Male","",327,367,-10.9
20709,20210606,"S37000001","Under 5","","All","d",11,7.5,46.7
20710,20210606,"S37000001","5 - 14","","All","d",9,5,80
20711,20210606,"S37000001","15 - 44","","All","d",94,108,-13
20712,20210606,"S37000001","45 - 64","","All","d",107,100,7
20713,20210606,"S37000001","65 - 74","","All","d",61,65,-6.2
20714,20210606,"S37000001","75 - 84","","All","d",68,73.5,-7.5
20715,20210606,"S37000001","85 and over","","All","d",68,58.5,16.2
20716,20210606,"S37000001","All ages","d","All","d",418,417.5,0.1
20717,20210606,"S37000001","All ages","d","Female","",215,209.5,2.6
20718,20210606,"S37000001","All ages","d","Male","",203,208,-2.4
20719,20210606,"S37000002","Under 5","","All","d",11,10,10
20720,20210606,"S37000002","5 - 14","","All","d",10,9,11.1
20721,20210606,"S37000002","15 - 44","","All","d",101,82.5,22.4
20722,20210606,"S37000002","45 - 64","","All","d",98,85.5,14.6
20723,20210606,"S37000002","65 - 74","","All","d",63,73,-13.7
20724,20210606,"S37000002","75 - 84","","All","d",94,71,32.4
20725,20210606,"S37000002","85 and over","","All","d",48,66.5,-27.8
20726,20210606,"S37000002","All ages","d","All","d",425,397.5,6.9
20727,20210606,"S37000002","All ages","d","Female","",216,200.5,7.7
20728,20210606,"S37000002","All ages","d","Male","",209,197,6.1
20729,20210606,"S37000003","Under 5","","All","d",11,5,120
20730,20210606,"S37000003","5 - 14","","All","d",5,5.5,-9.1
20731,20210606,"S37000003","15 - 44","","All","d",42,51,-17.6
20732,20210606,"S37000003","45 - 64","","All","d",36,47.5,-24.2
20733,20210606,"S37000003","65 - 74","","All","d",33,35,-5.7
20734,20210606,"S37000003","75 - 84","","All","d",38,42,-9.5
20735,20210606,"S37000003","85 and over","","All","d",46,35.5,29.6
20736,20210606,"S37000003","All ages","d","All","d",211,221.5,-4.7
20737,20210606,"S37000003","All ages","d","Female","",114,114.5,-0.4
20738,20210606,"S37000003","All ages","d","Male","",97,107,-9.3
20739,20210606,"S37000004","5 - 14","","All","d",5,7,-28.6
20740,20210606,"S37000004","15 - 44","","All","d",30,31.5,-4.8
20741,20210606,"S37000004","45 - 64","","All","d",51,59,-13.6
20742,20210606,"S37000004","65 - 74","","All","d",39,37.5,4
20743,20210606,"S37000004","75 - 84","","All","d",59,51.5,14.6
20744,20210606,"S37000004","85 and over","","All","d",45,44,2.3
20745,20210606,"S37000004","All ages","d","All","d",232,233.5,-0.6
20746,20210606,"S37000004","All ages","d","Female","",116,126,-7.9
20747,20210606,"S37000004","All ages","d","Male","",116,107.5,7.9
20748,20210606,"S37000005","Under 5","","All","d",9,8,12.5
20749,20210606,"S37000005","15 - 44","","All","d",71,64.5,10.1
20750,20210606,"S37000005","45 - 64","","All","d",64,54.5,17.4
20751,20210606,"S37000005","65 - 74","","All","d",37,34.5,7.2
20752,20210606,"S37000005","75 - 84","","All","d",59,44.5,32.6
20753,20210606,"S37000005","85 and over","","All","d",41,35,17.1
20754,20210606,"S37000005","All ages","d","All","d",282,249.5,13
20755,20210606,"S37000005","All ages","d","Female","",131,117,12
20756,20210606,"S37000005","All ages","d","Male","",151,132.5,14
20757,20210606,"S37000006","Under 5","","All","d",18,5.5,227.3
20758,20210606,"S37000006","15 - 44","","All","d",43,54.5,-21.1
20759,20210606,"S37000006","45 - 64","","All","d",79,68,16.2
20760,20210606,"S37000006","65 - 74","","All","d",56,53.5,4.7
20761,20210606,"S37000006","75 - 84","","All","d",77,76,1.3
20762,20210606,"S37000006","85 and over","","All","d",91,59.5,52.9
20763,20210606,"S37000006","All ages","d","All","d",366,323.5,13.1
20764,20210606,"S37000006","All ages","d","Female","",181,176,2.8
20765,20210606,"S37000006","All ages","d","Male","",185,147.5,25.4
20766,20210606,"S37000007","Under 5","","All","d",16,12,33.3
20767,20210606,"S37000007","15 - 44","","All","d",103,80.5,28
20768,20210606,"S37000007","45 - 64","","All","d",85,79.5,6.9
20769,20210606,"S37000007","65 - 74","","All","d",42,48.5,-13.4
20770,20210606,"S37000007","75 - 84","","All","d",51,55.5,-8.1
20771,20210606,"S37000007","85 and over","","All","d",46,33,39.4
20772,20210606,"S37000007","All ages","d","All","d",347,313,10.9
20773,20210606,"S37000007","All ages","d","Female","",185,164,12.8
20774,20210606,"S37000007","All ages","d","Male","",162,149,8.7
20775,20210606,"S37000008","Under 5","","All","d",10,6.5,53.8
20776,20210606,"S37000008","15 - 44","","All","d",47,56.5,-16.8
20777,20210606,"S37000008","45 - 64","","All","d",63,61.5,2.4
20778,20210606,"S37000008","65 - 74","","All","d",57,39.5,44.3
20779,20210606,"S37000008","75 - 84","","All","d",56,57,-1.8
20780,20210606,"S37000008","85 and over","","All","d",41,39,5.1
20781,20210606,"S37000008","All ages","d","All","d",277,263.5,5.1
20782,20210606,"S37000008","All ages","d","Female","",135,125,8
20783,20210606,"S37000008","All ages","d","Male","",142,138.5,2.5
20784,20210606,"S37000009","Under 5","","All","d",10,2.5,300
20785,20210606,"S37000009","15 - 44","","All","d",25,34,-26.5
20786,20210606,"S37000009","45 - 64","","All","d",39,31.5,23.8
20787,20210606,"S37000009","65 - 74","","All","d",22,27.5,-20
20788,20210606,"S37000009","75 - 84","","All","d",49,44.5,10.1
20789,20210606,"S37000009","85 and over","","All","d",25,37,-32.4
20790,20210606,"S37000009","All ages","d","All","d",173,179,-3.4
20791,20210606,"S37000009","All ages","d","Female","",79,93.5,-15.5
20792,20210606,"S37000009","All ages","d","Male","",94,85.5,9.9
20793,20210606,"S37000010","Under 5","","All","d",6,6,0
20794,20210606,"S37000010","15 - 44","","All","d",38,40,-5
20795,20210606,"S37000010","45 - 64","","All","d",50,41,22
20796,20210606,"S37000010","65 - 74","","All","d",39,28,39.3
20797,20210606,"S37000010","75 - 84","","All","d",43,28,53.6
20798,20210606,"S37000010","85 and over","","All","d",27,26.5,1.9
20799,20210606,"S37000010","All ages","d","All","d",205,175,17.1
20800,20210606,"S37000010","All ages","d","Female","",113,87.5,29.1
20801,20210606,"S37000010","All ages","d","Male","",92,87.5,5.1
20802,20210606,"S37000011","Under 5","","All","d",6,4,50
20803,20210606,"S37000011","15 - 44","","All","d",22,24,-8.3
20804,20210606,"S37000011","45 - 64","","All","d",27,29.5,-8.5
20805,20210606,"S37000011","65 - 74","","All","d",15,17.5,-14.3
20806,20210606,"S37000011","75 - 84","","All","d",38,33.5,13.4
20807,20210606,"S37000011","85 and over","","All","d",19,33,-42.4
20808,20210606,"S37000011","All ages","d","All","d",128,145.5,-12
20809,20210606,"S37000011","All ages","d","Female","",82,84,-2.4
20810,20210606,"S37000011","All ages","d","Male","",46,61.5,-25.2
20811,20210606,"S37000012","Under 5","","All","d",27,19.5,38.5
20812,20210606,"S37000012","5 - 14","","All","d",11,21,-47.6
20813,20210606,"S37000012","15 - 44","","All","d",220,226,-2.7
20814,20210606,"S37000012","45 - 64","","All","d",206,189.5,8.7
20815,20210606,"S37000012","65 - 74","","All","d",121,110.5,9.5
20816,20210606,"S37000012","75 - 84","","All","d",124,122.5,1.2
20817,20210606,"S37000012","85 and over","","All","d",111,114.5,-3.1
20818,20210606,"S37000012","All ages","d","All","d",820,803.5,2.1
20819,20210606,"S37000012","All ages","d","Female","",400,429.5,-6.9
20820,20210606,"S37000012","All ages","d","Male","",420,374,12.3
20821,20210606,"S37000013","Under 5","","All","d",12,15,-20
20822,20210606,"S37000013","5 - 14","","All","d",6,3.5,71.4
20823,20210606,"S37000013","15 - 44","","All","d",69,72.5,-4.8
20824,20210606,"S37000013","45 - 64","","All","d",74,69.5,6.5
20825,20210606,"S37000013","65 - 74","","All","d",55,45.5,20.9
20826,20210606,"S37000013","75 - 84","","All","d",58,51.5,12.6
20827,20210606,"S37000013","85 and over","","All","d",34,40,-15
20828,20210606,"S37000013","All ages","d","All","d",308,297.5,3.5
20829,20210606,"S37000013","All ages","d","Female","",143,160,-10.6
20830,20210606,"S37000013","All ages","d","Male","",165,137.5,20
20831,20210606,"S37000016","Under 5","","All","d",12,17,-29.4
20832,20210606,"S37000016","5 - 14","","All","d",8,11.5,-30.4
20833,20210606,"S37000016","15 - 44","","All","d",96,98,-2
20834,20210606,"S37000016","45 - 64","","All","d",115,104.5,10
20835,20210606,"S37000016","65 - 74","","All","d",112,72.5,54.5
20836,20210606,"S37000016","75 - 84","","All","d",121,118,2.5
20837,20210606,"S37000016","85 and over","","All","d",90,70.5,27.7
20838,20210606,"S37000016","All ages","d","All","d",554,492,12.6
20839,20210606,"S37000016","All ages","d","Female","",297,252.5,17.6
20840,20210606,"S37000016","All ages","d","Male","",257,239.5,7.3
20841,20210606,"S37000017","Under 5","","All","d",12,6.5,84.6
20842,20210606,"S37000017","15 - 44","","All","d",40,32.5,23.1
20843,20210606,"S37000017","45 - 64","","All","d",41,36.5,12.3
20844,20210606,"S37000017","65 - 74","","All","d",23,32.5,-29.2
20845,20210606,"S37000017","75 - 84","","All","d",40,44.5,-10.1
20846,20210606,"S37000017","85 and over","","All","d",22,28,-21.4
20847,20210606,"S37000017","All ages","d","All","d",181,185,-2.2
20848,20210606,"S37000017","All ages","d","Female","",104,91.5,13.7
20849,20210606,"S37000017","All ages","d","Male","",77,93.5,-17.6
20850,20210606,"S37000018","Under 5","","All","d",5,10,-50
20851,20210606,"S37000018","15 - 44","","All","d",40,47,-14.9
20852,20210606,"S37000018","45 - 64","","All","d",38,43,-11.6
20853,20210606,"S37000018","65 - 74","","All","d",27,29,-6.9
20854,20210606,"S37000018","75 - 84","","All","d",19,32,-40.6
20855,20210606,"S37000018","85 and over","","All","d",21,21,0
20856,20210606,"S37000018","All ages","d","All","d",154,185.5,-17
20857,20210606,"S37000018","All ages","d","Female","",100,90,11.1
20858,20210606,"S37000018","All ages","d","Male","",54,95.5,-43.5
20859,20210606,"S37000019","Under 5","","All","d",5,6,-16.7
20860,20210606,"S37000019","15 - 44","","All","d",55,32.5,69.2
20861,20210606,"S37000019","45 - 64","","All","d",48,34,41.2
20862,20210606,"S37000019","65 - 74","","All","d",43,26.5,62.3
20863,20210606,"S37000019","75 - 84","","All","d",36,40.5,-11.1
20864,20210606,"S37000019","85 and over","","All","d",29,27.5,5.5
20865,20210606,"S37000019","All ages","d","All","d",217,174,24.7
20866,20210606,"S37000019","All ages","d","Female","",94,92,2.2
20867,20210606,"S37000019","All ages","d","Male","",123,82,50
20868,20210606,"S37000020","Under 5","","All","d",7,8.5,-17.6
20869,20210606,"S37000020","15 - 44","","All","d",74,82.5,-10.3
20870,20210606,"S37000020","45 - 64","","All","d",86,83,3.6
20871,20210606,"S37000020","65 - 74","","All","d",73,56,30.4
20872,20210606,"S37000020","75 - 84","","All","d",66,69.5,-5
20873,20210606,"S37000020","85 and over","","All","d",51,48.5,5.2
20874,20210606,"S37000020","All ages","d","All","d",361,355,1.7
20875,20210606,"S37000020","All ages","d","Female","",172,175.5,-2
20876,20210606,"S37000020","All ages","d","Male","",189,179.5,5.3
20877,20210606,"S37000022","Under 5","","All","d",5,0.5,900
20878,20210606,"S37000022","45 - 64","","All","d",9,6,50
20879,20210606,"S37000022","65 - 74","","All","d",10,6.5,53.8
20880,20210606,"S37000022","75 - 84","","All","d",13,16,-18.8
20881,20210606,"S37000022","85 and over","","All","d",11,5.5,100
20882,20210606,"S37000022","All ages","d","All","d",52,44,18.2
20883,20210606,"S37000022","All ages","d","Female","",30,23,30.4
20884,20210606,"S37000022","All ages","d","Male","",22,21,4.8
20885,20210606,"S37000024","Under 5","","All","d",18,4.5,300
20886,20210606,"S37000024","5 - 14","","All","d",10,8.5,17.6
20887,20210606,"S37000024","15 - 44","","All","d",85,73,16.4
20888,20210606,"S37000024","45 - 64","","All","d",79,76.5,3.3
20889,20210606,"S37000024","65 - 74","","All","d",58,62,-6.5
20890,20210606,"S37000024","75 - 84","","All","d",75,84.5,-11.2
20891,20210606,"S37000024","85 and over","","All","d",47,43,9.3
20892,20210606,"S37000024","All ages","d","All","d",372,352,5.7
20893,20210606,"S37000024","All ages","d","Female","",198,172.5,14.8
20894,20210606,"S37000024","All ages","d","Male","",174,179.5,-3.1
20895,20210606,"S37000025","Under 5","","All","d",11,5,120
20896,20210606,"S37000025","5 - 14","","All","d",11,7,57.1
20897,20210606,"S37000025","15 - 44","","All","d",59,44,34.1
20898,20210606,"S37000025","45 - 64","","All","d",59,49.5,19.2
20899,20210606,"S37000025","65 - 74","","All","d",42,45.5,-7.7
20900,20210606,"S37000025","75 - 84","","All","d",60,60,0
20901,20210606,"S37000025","85 and over","","All","d",51,54,-5.6
20902,20210606,"S37000025","All ages","d","All","d",293,265,10.6
20903,20210606,"S37000025","All ages","d","Female","",141,138.5,1.8
20904,20210606,"S37000025","All ages","d","Male","",152,126.5,20.2
20905,20210606,"S37000026","15 - 44","","All","d",8,11,-27.3
20906,20210606,"S37000026","45 - 64","","All","d",7,9,-22.2
20907,20210606,"S37000026","65 - 74","","All","d",7,7.5,-6.7
20908,20210606,"S37000026","75 - 84","","All","d",5,5.5,-9.1
20909,20210606,"S37000026","85 and over","","All","d",8,5,60
20910,20210606,"S37000026","All ages","d","All","d",38,38.5,-1.3
20911,20210606,"S37000026","All ages","d","Female","",18,21.5,-16.3
20912,20210606,"S37000026","All ages","d","Male","",20,17,17.6
20913,20210606,"S37000027","Under 5","","All","d",6,10,-40
20914,20210606,"S37000027","5 - 14","","All","d",5,3.5,42.9
20915,20210606,"S37000027","15 - 44","","All","d",54,56,-3.6
20916,20210606,"S37000027","45 - 64","","All","d",67,56,19.6
20917,20210606,"S37000027","65 - 74","","All","d",55,45,22.2
20918,20210606,"S37000027","75 - 84","","All","d",50,63.5,-21.3
20919,20210606,"S37000027","85 and over","","All","d",40,53.5,-25.2
20920,20210606,"S37000027","All ages","d","All","d",277,287.5,-3.7
20921,20210606,"S37000027","All ages","d","Female","",150,151,-0.7
20922,20210606,"S37000027","All ages","d","Male","",127,136.5,-7
20923,20210606,"S37000028","Under 5","","All","d",37,17.5,111.4
20924,20210606,"S37000028","5 - 14","","All","d",12,16.5,-27.3
20925,20210606,"S37000028","15 - 44","","All","d",140,130.5,7.3
20926,20210606,"S37000028","45 - 64","","All","d",178,142.5,24.9
