id,week_ending,hscp,simd_quintile,sas_incidents,average20182019,percent_variation
11325,20210627,S37000033,3,92,66,39.4
11326,20210627,S37000033,4,88,91.5,-3.8
11327,20210627,S37000033,5,50,40.5,23.5
11328,20210627,S37000034,1,859,809,6.2
11329,20210627,S37000034,2,218,205,6.3
11330,20210627,S37000034,3,133,121,9.9
11331,20210627,S37000034,4,80,84,-4.8
11332,20210627,S37000034,5,49,53.5,-8.4
11333,20210627,S37000035,1,275,300.5,-8.5
11334,20210627,S37000035,2,241,219,10
11335,20210627,S37000035,3,116,122,-4.9
11336,20210627,S37000035,4,57,52,9.6
11337,20210627,S37000035,5,32,29.5,8.5
11338,20210704,S37000001,1,56,59,-5.1
11339,20210704,S37000001,2,127,115,10.4
11340,20210704,S37000001,3,62,76.5,-19
11341,20210704,S37000001,4,65,66,-1.5
11342,20210704,S37000001,5,118,102.5,15.1
11343,20210704,S37000002,1,19,20.5,-7.3
11344,20210704,S37000002,2,67,52.5,27.6
11345,20210704,S37000002,3,108,93,16.1
11346,20210704,S37000002,4,155,157.5,-1.6
11347,20210704,S37000002,5,136,107,27.1
11348,20210704,S37000003,1,30,20,50
11349,20210704,S37000003,2,52,41,26.8
11350,20210704,S37000003,3,73,69,5.8
11351,20210704,S37000003,4,59,49,20.4
11352,20210704,S37000003,5,28,33.5,-16.4
11353,20210704,S37000004,1,32,27.5,16.4
11354,20210704,S37000004,2,55,59,-6.8
11355,20210704,S37000004,3,131,85.5,53.2
11356,20210704,S37000004,4,42,57,-26.3
11357,20210704,S37000004,5,9,9,0
11358,20210704,S37000005,1,71,67,6
11359,20210704,S37000005,2,72,68,5.9
11360,20210704,S37000005,3,51,44.5,14.6
11361,20210704,S37000005,4,46,41,12.2
11362,20210704,S37000005,5,37,36,2.8
11363,20210704,S37000006,1,50,34.5,44.9
11364,20210704,S37000006,2,119,110.5,7.7
11365,20210704,S37000006,3,122,134.5,-9.3
11366,20210704,S37000006,4,60,50.5,18.8
11367,20210704,S37000006,5,19,21.5,-11.6
11368,20210704,S37000007,1,156,152.5,2.3
11369,20210704,S37000007,2,75,83.5,-10.2
11370,20210704,S37000007,3,35,37.5,-6.7
11371,20210704,S37000007,4,32,28,14.3
11372,20210704,S37000007,5,33,30,10
11373,20210704,S37000008,1,103,131,-21.4
11374,20210704,S37000008,2,88,84,4.8
11375,20210704,S37000008,3,40,37.5,6.7
11376,20210704,S37000008,4,27,20.5,31.7
11377,20210704,S37000008,5,20,11,81.8
11378,20210704,S37000009,1,18,16,12.5
11379,20210704,S37000009,2,33,38.5,-14.3
11380,20210704,S37000009,3,10,16,-37.5
11381,20210704,S37000009,4,24,36.5,-34.2
11382,20210704,S37000009,5,68,68,0
11383,20210704,S37000010,1,8,7,14.3
11384,20210704,S37000010,2,43,69.5,-38.1
11385,20210704,S37000010,3,37,42.5,-12.9
11386,20210704,S37000010,4,42,47,-10.6
11387,20210704,S37000010,5,18,14.5,24.1
11388,20210704,S37000011,1,10,10,0
11389,20210704,S37000011,2,25,22,13.6
11390,20210704,S37000011,3,20,21.5,-7
11391,20210704,S37000011,4,24,20,20
11392,20210704,S37000011,5,60,63,-4.8
11393,20210704,S37000012,1,217,207.5,4.6
11394,20210704,S37000012,2,165,163.5,0.9
11395,20210704,S37000012,3,107,105.5,1.4
11396,20210704,S37000012,4,113,107.5,5.1
11397,20210704,S37000012,5,187,213,-12.2
11398,20210704,S37000013,1,75,74.5,0.7
11399,20210704,S37000013,2,79,105,-24.8
11400,20210704,S37000013,3,51,47.5,7.4
11401,20210704,S37000013,4,43,41.5,3.6
11402,20210704,S37000013,5,27,32,-15.6
11403,20210704,S37000016,1,56,66.5,-15.8
11404,20210704,S37000016,2,136,122.5,11
11405,20210704,S37000016,3,156,139.5,11.8
11406,20210704,S37000016,4,132,121,9.1
11407,20210704,S37000016,5,33,31,6.5
11408,20210704,S37000017,1,97,93,4.3
11409,20210704,S37000017,2,18,21,-14.3
11410,20210704,S37000017,3,24,27,-11.1
11411,20210704,S37000017,4,20,19,5.3
11412,20210704,S37000017,5,12,14,-14.3
11413,20210704,S37000018,1,18,21.5,-16.3
11414,20210704,S37000018,2,74,72.5,2.1
11415,20210704,S37000018,3,34,34.5,-1.4
11416,20210704,S37000018,4,22,17.5,25.7
11417,20210704,S37000018,5,13,10.5,23.8
11418,20210704,S37000019,2,40,36.5,9.6
11419,20210704,S37000019,3,68,51,33.3
11420,20210704,S37000019,4,79,62.5,26.4
11421,20210704,S37000019,5,35,31.5,11.1
11422,20210704,S37000020,1,166,183.5,-9.5
11423,20210704,S37000020,2,58,72,-19.4
11424,20210704,S37000020,3,70,46,52.2
11425,20210704,S37000020,4,43,42.5,1.2
11426,20210704,S37000020,5,13,19,-31.6
11427,20210704,S37000022,2,7,10.5,-33.3
11428,20210704,S37000022,3,13,13.5,-3.7
11429,20210704,S37000022,4,19,18.5,2.7
11430,20210704,S37000022,5,5,3,66.7
11431,20210704,S37000024,1,127,131,-3.1
11432,20210704,S37000024,2,55,68,-19.1
11433,20210704,S37000024,3,54,58.5,-7.7
11434,20210704,S37000024,4,37,43,-14
11435,20210704,S37000024,5,29,34,-14.7
11436,20210704,S37000025,1,28,21,33.3
11437,20210704,S37000025,2,51,62,-17.7
11438,20210704,S37000025,3,92,86,7
11439,20210704,S37000025,4,84,91,-7.7
11440,20210704,S37000025,5,27,14.5,86.2
11441,20210704,S37000026,3,13,13.5,-3.7
11442,20210704,S37000026,4,21,20.5,2.4
11443,20210704,S37000027,1,76,73.5,3.4
11444,20210704,S37000027,2,100,86.5,15.6
11445,20210704,S37000027,3,55,54,1.9
11446,20210704,S37000027,4,27,34.5,-21.7
11447,20210704,S37000027,5,41,45,-8.9
11448,20210704,S37000028,1,163,176.5,-7.6
11449,20210704,S37000028,2,186,220.5,-15.6
11450,20210704,S37000028,3,101,124.5,-18.9
11451,20210704,S37000028,4,74,85,-12.9
11452,20210704,S37000028,5,58,58.5,-0.9
11453,20210704,S37000029,1,92,101.5,-9.4
11454,20210704,S37000029,2,67,62.5,7.2
11455,20210704,S37000029,3,36,29.5,22
11456,20210704,S37000029,4,16,18.5,-13.5
11457,20210704,S37000030,1,77,84,-8.3
11458,20210704,S37000030,2,101,115.5,-12.6
11459,20210704,S37000030,3,57,80.5,-29.2
11460,20210704,S37000030,4,36,40,-10
11461,20210704,S37000030,5,32,32.5,-1.5
11462,20210704,S37000031,2,15,24.5,-38.8
11463,20210704,S37000031,3,53,59,-10.2
11464,20210704,S37000031,4,7,2.5,180
11465,20210704,S37000032,1,198,224.5,-11.8
11466,20210704,S37000032,2,171,174.5,-2
11467,20210704,S37000032,3,156,167,-6.6
11468,20210704,S37000032,4,120,115,4.3
11469,20210704,S37000032,5,107,104.5,2.4
11470,20210704,S37000033,1,25,16,56.2
11471,20210704,S37000033,2,48,45.5,5.5
11472,20210704,S37000033,3,79,76,3.9
11473,20210704,S37000033,4,111,107,3.7
11474,20210704,S37000033,5,43,48,-10.4
11475,20210704,S37000034,1,829,819,1.2
11476,20210704,S37000034,2,232,212,9.4
11477,20210704,S37000034,3,114,124,-8.1
11478,20210704,S37000034,4,79,65.5,20.6
11479,20210704,S37000034,5,45,58,-22.4
11480,20210704,S37000035,1,259,316,-18
11481,20210704,S37000035,2,172,218,-21.1
11482,20210704,S37000035,3,89,103.5,-14
11483,20210704,S37000035,4,54,46,17.4
11484,20210704,S37000035,5,33,29.5,11.9
11485,20210711,S37000001,1,52,55,-5.5
11486,20210711,S37000001,2,145,112,29.5
11487,20210711,S37000001,3,65,67,-3
11488,20210711,S37000001,4,68,67,1.5
11489,20210711,S37000001,5,120,97,23.7
11490,20210711,S37000002,1,14,13.5,3.7
11491,20210711,S37000002,2,67,52,28.8
11492,20210711,S37000002,3,90,97.5,-7.7
11493,20210711,S37000002,4,161,131,22.9
11494,20210711,S37000002,5,112,101,10.9
11495,20210711,S37000003,1,21,24,-12.5
11496,20210711,S37000003,2,49,46.5,5.4
11497,20210711,S37000003,3,62,73,-15.1
11498,20210711,S37000003,4,48,37,29.7
11499,20210711,S37000003,5,34,28,21.4
11500,20210711,S37000004,1,27,28.5,-5.3
13001,20210919,S37000012,3,104,104.5,-0.5
13002,20210919,S37000012,4,94,89,5.6
13003,20210919,S37000012,5,203,209.5,-3.1
13004,20210919,S37000013,1,85,71.5,18.9
13005,20210919,S37000013,2,110,108,1.9
13006,20210919,S37000013,3,53,42,26.2
13007,20210919,S37000013,4,61,54,13
13008,20210919,S37000013,5,29,29.5,-1.7
13009,20210919,S37000016,1,62,49.5,25.3
13010,20210919,S37000016,2,115,109.5,5
13011,20210919,S37000016,3,176,146.5,20.1
13012,20210919,S37000016,4,125,116,7.8
13013,20210919,S37000016,5,31,26.5,17
13014,20210919,S37000017,1,99,106.5,-7
13015,20210919,S37000017,2,18,19,-5.3
11506,20210711,S37000005,2,79,59.5,32.8
11507,20210711,S37000005,3,37,46,-19.6
11508,20210711,S37000005,4,57,37.5,52
11509,20210711,S37000005,5,50,33.5,49.3
11510,20210711,S37000006,1,50,40.5,23.5
11511,20210711,S37000006,2,122,127.5,-4.3
11512,20210711,S37000006,3,138,110,25.5
11513,20210711,S37000006,4,56,44,27.3
11514,20210711,S37000006,5,19,24,-20.8
11515,20210711,S37000007,1,165,131.5,25.5
11516,20210711,S37000007,2,67,78,-14.1
11517,20210711,S37000007,3,38,27.5,38.2
11518,20210711,S37000007,4,30,27.5,9.1
11519,20210711,S37000007,5,33,30.5,8.2
11520,20210711,S37000008,1,105,112.5,-6.7
11521,20210711,S37000008,2,64,67,-4.5
11522,20210711,S37000008,3,39,36.5,6.8
11523,20210711,S37000008,4,21,19.5,7.7
11524,20210711,S37000008,5,14,17.5,-20
11525,20210711,S37000009,1,10,14.5,-31
11526,20210711,S37000009,2,39,39.5,-1.3
11527,20210711,S37000009,3,11,15.5,-29
11528,20210711,S37000009,4,25,33,-24.2
11529,20210711,S37000009,5,65,59,10.2
11530,20210711,S37000010,1,9,6.5,38.5
11531,20210711,S37000010,2,65,56,16.1
11532,20210711,S37000010,3,42,36.5,15.1
11533,20210711,S37000010,4,48,32,50
11534,20210711,S37000010,5,21,12.5,68
11535,20210711,S37000011,1,18,16,12.5
11536,20210711,S37000011,2,8,18.5,-56.8
11537,20210711,S37000011,3,15,21,-28.6
11538,20210711,S37000011,4,28,21.5,30.2
11539,20210711,S37000011,5,68,64.5,5.4
11540,20210711,S37000012,1,194,184.5,5.1
11541,20210711,S37000012,2,133,128,3.9
11542,20210711,S37000012,3,111,99.5,11.6
11543,20210711,S37000012,4,103,105,-1.9
11544,20210711,S37000012,5,200,191,4.7
11545,20210711,S37000013,1,81,68,19.1
11546,20210711,S37000013,2,91,106,-14.2
11547,20210711,S37000013,3,65,51.5,26.2
11548,20210711,S37000013,4,39,36.5,6.8
11549,20210711,S37000013,5,37,27.5,34.5
11550,20210711,S37000016,1,74,70,5.7
11551,20210711,S37000016,2,140,111.5,25.6
11552,20210711,S37000016,3,141,142.5,-1.1
11553,20210711,S37000016,4,115,112,2.7
11554,20210711,S37000016,5,25,27.5,-9.1
11555,20210711,S37000017,1,86,119.5,-28
11556,20210711,S37000017,2,24,23,4.3
11557,20210711,S37000017,3,24,23.5,2.1
11558,20210711,S37000017,4,22,21.5,2.3
11559,20210711,S37000017,5,15,18,-16.7
11560,20210711,S37000018,1,24,26,-7.7
11561,20210711,S37000018,2,86,63,36.5
11562,20210711,S37000018,3,33,34,-2.9
11563,20210711,S37000018,4,21,12,75
11564,20210711,S37000018,5,12,11.5,4.3
11565,20210711,S37000019,1,7,2,250
11566,20210711,S37000019,2,45,34.5,30.4
11567,20210711,S37000019,3,64,54.5,17.4
11568,20210711,S37000019,4,59,62.5,-5.6
11569,20210711,S37000019,5,37,26.5,39.6
11570,20210711,S37000020,1,160,188.5,-15.1
11571,20210711,S37000020,2,70,71.5,-2.1
11572,20210711,S37000020,3,43,42.5,1.2
11573,20210711,S37000020,4,46,33,39.4
11574,20210711,S37000020,5,15,18,-16.7
11575,20210711,S37000022,2,8,8.5,-5.9
11576,20210711,S37000022,3,10,18.5,-45.9
11577,20210711,S37000022,4,20,15.5,29
11578,20210711,S37000024,1,129,120.5,7.1
11579,20210711,S37000024,2,78,69.5,12.2
11580,20210711,S37000024,3,55,51.5,6.8
11581,20210711,S37000024,4,46,42.5,8.2
11582,20210711,S37000024,5,32,26.5,20.8
11583,20210711,S37000025,1,18,25.5,-29.4
11584,20210711,S37000025,2,50,55,-9.1
11585,20210711,S37000025,3,78,90,-13.3
11586,20210711,S37000025,4,77,72.5,6.2
11587,20210711,S37000025,5,17,18,-5.6
11588,20210711,S37000026,3,11,9.5,15.8
11589,20210711,S37000026,4,24,16,50
11590,20210711,S37000027,1,74,76.5,-3.3
11591,20210711,S37000027,2,87,81.5,6.7
11592,20210711,S37000027,3,43,44.5,-3.4
11593,20210711,S37000027,4,32,31,3.2
11594,20210711,S37000027,5,30,39.5,-24.1
11595,20210711,S37000028,1,164,177,-7.3
11596,20210711,S37000028,2,199,204,-2.5
11597,20210711,S37000028,3,106,118.5,-10.5
11598,20210711,S37000028,4,97,94.5,2.6
11599,20210711,S37000028,5,48,59,-18.6
11600,20210711,S37000029,1,84,97,-13.4
11601,20210711,S37000029,2,52,52,0
11602,20210711,S37000029,3,21,25.5,-17.6
11603,20210711,S37000029,4,22,20.5,7.3
11604,20210711,S37000029,5,6,3,100
11605,20210711,S37000030,1,87,88,-1.1
11606,20210711,S37000030,2,106,103,2.9
11607,20210711,S37000030,3,62,64.5,-3.9
11608,20210711,S37000030,4,33,39,-15.4
11609,20210711,S37000030,5,36,28.5,26.3
11610,20210711,S37000031,2,17,17.5,-2.9
11611,20210711,S37000031,3,63,55.5,13.5
11612,20210711,S37000031,4,5,2.5,100
11613,20210711,S37000032,1,232,202,14.9
11614,20210711,S37000032,2,192,173.5,10.7
11615,20210711,S37000032,3,198,146.5,35.2
11616,20210711,S37000032,4,97,99.5,-2.5
11617,20210711,S37000032,5,78,90.5,-13.8
11618,20210711,S37000033,1,28,28.5,-1.8
11619,20210711,S37000033,2,47,41.5,13.3
11620,20210711,S37000033,3,59,67,-11.9
11621,20210711,S37000033,4,109,93.5,16.6
11622,20210711,S37000033,5,50,45,11.1
11623,20210711,S37000034,1,751,783,-4.1
11624,20210711,S37000034,2,211,184,14.7
11625,20210711,S37000034,3,131,105.5,24.2
11626,20210711,S37000034,4,83,72,15.3
11627,20210711,S37000034,5,51,46,10.9
11628,20210711,S37000035,1,263,278.5,-5.6
11629,20210711,S37000035,2,187,202,-7.4
11630,20210711,S37000035,3,105,109,-3.7
11631,20210711,S37000035,4,54,46.5,16.1
11632,20210711,S37000035,5,31,29,6.9
11633,20210718,S37000001,1,62,61.5,0.8
11634,20210718,S37000001,2,127,130,-2.3
11635,20210718,S37000001,3,95,79,20.3
11636,20210718,S37000001,4,68,54.5,24.8
11637,20210718,S37000001,5,105,96,9.4
11638,20210718,S37000002,1,15,11,36.4
11639,20210718,S37000002,2,71,50,42
11640,20210718,S37000002,3,98,90,8.9
11641,20210718,S37000002,4,154,124.5,23.7
11642,20210718,S37000002,5,114,104,9.6
11643,20210718,S37000003,1,21,25,-16
11644,20210718,S37000003,2,47,41.5,13.3
11645,20210718,S37000003,3,91,66.5,36.8
11646,20210718,S37000003,4,49,46,6.5
11647,20210718,S37000003,5,24,29,-17.2
11648,20210718,S37000004,1,21,20.5,2.4
11649,20210718,S37000004,2,47,52,-9.6
11650,20210718,S37000004,3,121,69,75.4
11651,20210718,S37000004,4,38,42.5,-10.6
11652,20210718,S37000004,5,12,13.5,-11.1
11653,20210718,S37000005,1,89,63,41.3
11654,20210718,S37000005,2,59,53,11.3
11655,20210718,S37000005,3,46,35.5,29.6
11656,20210718,S37000005,4,51,40,27.5
11657,20210718,S37000005,5,32,40.5,-21
11658,20210718,S37000006,1,61,44,38.6
11659,20210718,S37000006,2,130,104.5,24.4
11660,20210718,S37000006,3,126,103.5,21.7
11661,20210718,S37000006,4,51,44.5,14.6
11662,20210718,S37000006,5,25,16.5,51.5
11663,20210718,S37000007,1,152,148,2.7
11664,20210718,S37000007,2,60,80.5,-25.5
11665,20210718,S37000007,3,49,32.5,50.8
11666,20210718,S37000007,4,33,25.5,29.4
11667,20210718,S37000007,5,29,22,31.8
11668,20210718,S37000008,1,94,109.5,-14.2
11669,20210718,S37000008,2,64,67.5,-5.2
11670,20210718,S37000008,3,41,37.5,9.3
11671,20210718,S37000008,4,20,17,17.6
11672,20210718,S37000008,5,11,14.5,-24.1
11673,20210718,S37000009,1,16,19,-15.8
11674,20210718,S37000009,2,36,38.5,-6.5
11675,20210718,S37000009,3,11,14.5,-24.1
11676,20210718,S37000009,4,24,31.5,-23.8
11677,20210718,S37000009,5,56,63.5,-11.8
11678,20210718,S37000010,1,8,8,0
11679,20210718,S37000010,2,60,66.5,-9.8
11680,20210718,S37000010,3,54,35,54.3
11681,20210718,S37000010,4,41,43,-4.7
11682,20210718,S37000010,5,14,20.5,-31.7
11683,20210718,S37000011,1,20,12.5,60
11684,20210718,S37000011,2,14,21.5,-34.9
11685,20210718,S37000011,3,16,19.5,-17.9
11686,20210718,S37000011,4,15,18,-16.7
11687,20210718,S37000011,5,65,62.5,4
11688,20210718,S37000012,1,189,185.5,1.9
11689,20210718,S37000012,2,145,134,8.2
11690,20210718,S37000012,3,91,105,-13.3
11691,20210718,S37000012,4,110,93,18.3
11692,20210718,S37000012,5,231,185,24.9
11693,20210718,S37000013,1,101,66.5,51.9
11694,20210718,S37000013,2,106,100,6
11695,20210718,S37000013,3,46,48,-4.2
11696,20210718,S37000013,4,38,40,-5
11697,20210718,S37000013,5,36,31,16.1
11698,20210718,S37000016,1,59,55,7.3
11699,20210718,S37000016,2,127,108,17.6
11700,20210718,S37000016,3,168,130,29.2
11701,20210718,S37000016,4,143,103,38.8
11702,20210718,S37000016,5,30,24,25
11703,20210718,S37000017,1,104,98.5,5.6
11704,20210718,S37000017,2,15,23.5,-36.2
11705,20210718,S37000017,3,14,29,-51.7
11706,20210718,S37000017,4,17,14.5,17.2
11707,20210718,S37000017,5,13,18,-27.8
11708,20210718,S37000018,1,13,18,-27.8
11709,20210718,S37000018,2,54,55.5,-2.7
11710,20210718,S37000018,3,35,34,2.9
11711,20210718,S37000018,4,18,14,28.6
11712,20210718,S37000018,5,16,11,45.5
11713,20210718,S37000019,2,45,31,45.2
11714,20210718,S37000019,3,70,45.5,53.8
11715,20210718,S37000019,4,68,54.5,24.8
11716,20210718,S37000019,5,24,18,33.3
11717,20210718,S37000020,1,178,180.5,-1.4
11718,20210718,S37000020,2,59,62,-4.8
11719,20210718,S37000020,3,45,42.5,5.9
11720,20210718,S37000020,4,45,38.5,16.9
11721,20210718,S37000020,5,22,21,4.8
11722,20210718,S37000022,2,7,5,40
11723,20210718,S37000022,3,15,12.5,20
11724,20210718,S37000022,4,24,14.5,65.5
11725,20210718,S37000024,1,129,125.5,2.8
11726,20210718,S37000024,2,81,60,35
11727,20210718,S37000024,3,57,47.5,20
11728,20210718,S37000024,4,36,37,-2.7
11729,20210718,S37000024,5,32,30.5,4.9
11730,20210718,S37000025,1,20,22,-9.1
11731,20210718,S37000025,2,55,63,-12.7
11732,20210718,S37000025,3,104,78.5,32.5
11733,20210718,S37000025,4,76,80,-5
11734,20210718,S37000025,5,24,20.5,17.1
11735,20210718,S37000026,3,11,14.5,-24.1
11736,20210718,S37000026,4,26,25,4
11737,20210718,S37000027,1,89,72.5,22.8
11738,20210718,S37000027,2,90,70.5,27.7
11739,20210718,S37000027,3,50,51,-2
11740,20210718,S37000027,4,36,23,56.5
11741,20210718,S37000027,5,47,40,17.5
11742,20210718,S37000028,1,195,191,2.1
11743,20210718,S37000028,2,183,177,3.4
11744,20210718,S37000028,3,117,110.5,5.9
11745,20210718,S37000028,4,72,80,-10
11746,20210718,S37000028,5,44,52,-15.4
11747,20210718,S37000029,1,102,95.5,6.8
11748,20210718,S37000029,2,40,59.5,-32.8
11749,20210718,S37000029,3,26,28,-7.1
11750,20210718,S37000029,4,16,23,-30.4
12251,20210815,S37000007,5,31,27,14.8
12252,20210815,S37000008,1,111,108.5,2.3
12253,20210815,S37000008,2,76,76,0
12254,20210815,S37000008,3,43,36.5,17.8
12255,20210815,S37000008,4,28,20.5,36.6
12256,20210815,S37000008,5,20,16.5,21.2
12257,20210815,S37000009,1,9,10,-10
12258,20210815,S37000009,2,52,31,67.7
12259,20210815,S37000009,3,8,8.5,-5.9
12260,20210815,S37000009,4,39,29.5,32.2
12261,20210815,S37000009,5,71,69,2.9
12262,20210815,S37000010,1,10,7.5,33.3
12263,20210815,S37000010,2,48,54,-11.1
11767,20210718,S37000033,3,81,67,20.9
11768,20210718,S37000033,4,99,97.5,1.5
11769,20210718,S37000033,5,44,37,18.9
11770,20210718,S37000034,1,887,767,15.6
11771,20210718,S37000034,2,227,206.5,9.9
11772,20210718,S37000034,3,122,117.5,3.8
11773,20210718,S37000034,4,84,75,12
11774,20210718,S37000034,5,55,54,1.9
11775,20210718,S37000035,1,262,294.5,-11
11776,20210718,S37000035,2,217,205.5,5.6
11777,20210718,S37000035,3,95,94.5,0.5
11778,20210718,S37000035,4,66,54.5,21.1
11779,20210718,S37000035,5,33,28.5,15.8
11780,20210725,S37000001,1,68,61,11.5
11781,20210725,S37000001,2,133,108.5,22.6
11782,20210725,S37000001,3,74,63,17.5
11783,20210725,S37000001,4,60,70,-14.3
11784,20210725,S37000001,5,100,100,0
11785,20210725,S37000002,1,24,12.5,92
11786,20210725,S37000002,2,40,42.5,-5.9
11787,20210725,S37000002,3,104,90.5,14.9
11788,20210725,S37000002,4,146,121,20.7
11789,20210725,S37000002,5,115,95.5,20.4
11790,20210725,S37000003,1,25,17.5,42.9
11791,20210725,S37000003,2,58,43,34.9
11792,20210725,S37000003,3,67,59,13.6
11793,20210725,S37000003,4,50,45,11.1
11794,20210725,S37000003,5,25,28,-10.7
11795,20210725,S37000004,1,28,25,12
11796,20210725,S37000004,2,51,44.5,14.6
11797,20210725,S37000004,3,115,66,74.2
11798,20210725,S37000004,4,43,42,2.4
11799,20210725,S37000004,5,19,11,72.7
11800,20210725,S37000005,1,81,60,35
11801,20210725,S37000005,2,67,59.5,12.6
11802,20210725,S37000005,3,54,37,45.9
11803,20210725,S37000005,4,45,41,9.8
11804,20210725,S37000005,5,25,29,-13.8
11805,20210725,S37000006,1,65,39.5,64.6
11806,20210725,S37000006,2,126,98.5,27.9
11807,20210725,S37000006,3,124,104,19.2
11808,20210725,S37000006,4,50,43.5,14.9
11809,20210725,S37000006,5,20,23.5,-14.9
11810,20210725,S37000007,1,164,145.5,12.7
11811,20210725,S37000007,2,71,84.5,-16
11812,20210725,S37000007,3,29,30,-3.3
11813,20210725,S37000007,4,34,25,36
11814,20210725,S37000007,5,29,27,7.4
11815,20210725,S37000008,1,109,102,6.9
11816,20210725,S37000008,2,81,68.5,18.2
11817,20210725,S37000008,3,40,36,11.1
11818,20210725,S37000008,4,16,18.5,-13.5
11819,20210725,S37000008,5,17,9,88.9
11820,20210725,S37000009,1,10,8.5,17.6
11821,20210725,S37000009,2,45,33,36.4
11822,20210725,S37000009,3,14,7,100
11823,20210725,S37000009,4,24,26.5,-9.4
11824,20210725,S37000009,5,74,67,10.4
11825,20210725,S37000010,1,6,4.5,33.3
11826,20210725,S37000010,2,45,57,-21.1
11827,20210725,S37000010,3,44,38,15.8
11828,20210725,S37000010,4,35,43,-18.6
11829,20210725,S37000010,5,15,18,-16.7
11830,20210725,S37000011,1,15,13,15.4
11831,20210725,S37000011,2,9,18,-50
11832,20210725,S37000011,3,19,14.5,31
11833,20210725,S37000011,4,22,17.5,25.7
11834,20210725,S37000011,5,66,56,17.9
11835,20210725,S37000012,1,192,208.5,-7.9
11836,20210725,S37000012,2,159,128,24.2
11837,20210725,S37000012,3,109,110,-0.9
11838,20210725,S37000012,4,95,114,-16.7
11839,20210725,S37000012,5,197,191,3.1
11840,20210725,S37000013,1,74,64.5,14.7
11841,20210725,S37000013,2,99,100,-1
11842,20210725,S37000013,3,48,51,-5.9
11843,20210725,S37000013,4,52,35,48.6
11844,20210725,S37000013,5,28,28,0
11845,20210725,S37000016,1,77,54,42.6
11846,20210725,S37000016,2,137,111.5,22.9
11847,20210725,S37000016,3,164,118,39
11848,20210725,S37000016,4,140,106.5,31.5
11849,20210725,S37000016,5,38,28.5,33.3
11850,20210725,S37000017,1,78,86.5,-9.8
11851,20210725,S37000017,2,19,15.5,22.6
11852,20210725,S37000017,3,15,25,-40
11853,20210725,S37000017,4,14,18.5,-24.3
11854,20210725,S37000017,5,12,8,50
11855,20210725,S37000018,1,20,24,-16.7
11856,20210725,S37000018,2,75,54.5,37.6
11857,20210725,S37000018,3,31,33.5,-7.5
11858,20210725,S37000018,4,20,11.5,73.9
11859,20210725,S37000018,5,9,7,28.6
11860,20210725,S37000019,2,45,26.5,69.8
11861,20210725,S37000019,3,76,60.5,25.6
11862,20210725,S37000019,4,77,49.5,55.6
11863,20210725,S37000019,5,25,29.5,-15.3
11864,20210725,S37000020,1,196,175,12
