id,week_ending,hscp,simd_quintile,number_attendances,average20182019,percent_variation
3918,20200705,S37000016,4,204,298,-31.5
3919,20200705,S37000016,5,64,94,-31.9
3920,20200705,S37000017,1,231,345,-33
3921,20200705,S37000017,2,48,86.5,-44.5
3922,20200705,S37000017,3,51,83.5,-38.9
3923,20200705,S37000017,4,62,87,-28.7
3924,20200705,S37000017,5,30,54,-44.4
3925,20200705,S37000018,1,47,73,-35.6
3926,20200705,S37000018,2,143,206,-30.6
3927,20200705,S37000018,3,106,108.5,-2.3
3928,20200705,S37000018,4,52,67,-22.4
3929,20200705,S37000018,5,44,60.5,-27.3
3930,20200705,S37000019,1,6,10,-40
3931,20200705,S37000019,2,73,95,-23.2
3932,20200705,S37000019,3,126,142.5,-11.6
3933,20200705,S37000019,4,125,176,-29
3934,20200705,S37000019,5,56,82.5,-32.1
3935,20200705,S37000020,1,322,387,-16.8
3936,20200705,S37000020,2,132,164,-19.5
3937,20200705,S37000020,3,87,89,-2.2
3938,20200705,S37000020,4,70,81.5,-14.1
3939,20200705,S37000020,5,42,48.5,-13.4
3940,20200705,S37000022,2,14,18,-22.2
3941,20200705,S37000022,3,22,42,-47.6
3942,20200705,S37000022,4,55,53.5,2.8
3943,20200705,S37000022,5,10,9,11.1
3944,20200705,S37000024,1,268,404,-33.7
3945,20200705,S37000024,2,136,237,-42.6
3946,20200705,S37000024,3,134,201,-33.3
3947,20200705,S37000024,4,92,161.5,-43
3948,20200705,S37000024,5,110,133.5,-17.6
3949,20200705,S37000025,1,37,60,-38.3
3950,20200705,S37000025,2,90,119.5,-24.7
3951,20200705,S37000025,3,176,194.5,-9.5
3952,20200705,S37000025,4,146,192,-24
3953,20200705,S37000025,5,36,43.5,-17.2
3954,20200705,S37000026,3,38,41,-7.3
3955,20200705,S37000026,4,66,90,-26.7
3956,20200705,S37000027,1,117,189,-38.1
3957,20200705,S37000027,2,163,197,-17.3
3958,20200705,S37000027,3,103,126.5,-18.6
3959,20200705,S37000027,4,52,68.5,-24.1
3960,20200705,S37000027,5,75,107,-29.9
3961,20200705,S37000028,1,428,503,-14.9
3962,20200705,S37000028,2,468,571.5,-18.1
3963,20200705,S37000028,3,322,367,-12.3
3964,20200705,S37000028,4,243,339,-28.3
3965,20200705,S37000028,5,158,215.5,-26.7
3966,20200705,S37000029,1,162,172,-5.8
3967,20200705,S37000029,2,64,96.5,-33.7
3968,20200705,S37000029,3,28,48.5,-42.3
3969,20200705,S37000029,4,28,38,-26.3
3970,20200705,S37000029,5,6,8,-25
3971,20200705,S37000030,1,187,247,-24.3
3972,20200705,S37000030,2,244,325,-24.9
3973,20200705,S37000030,3,202,208,-2.9
3974,20200705,S37000030,4,137,150.5,-9
3975,20200705,S37000030,5,101,126,-19.8
3976,20200705,S37000031,2,9,28,-67.9
3977,20200705,S37000031,3,58,94.5,-38.6
3978,20200705,S37000031,4,10,12,-16.7
3979,20200705,S37000032,1,331,450,-26.4
3980,20200705,S37000032,2,250,340,-26.5
3981,20200705,S37000032,3,211,288.5,-26.9
3982,20200705,S37000032,4,118,191.5,-38.4
3983,20200705,S37000032,5,134,173,-22.5
3984,20200705,S37000033,1,45,55,-18.2
3985,20200705,S37000033,2,74,92.5,-20
3986,20200705,S37000033,3,96,135,-28.9
3987,20200705,S37000033,4,159,209.5,-24.1
3988,20200705,S37000033,5,56,89,-37.1
3989,20200705,S37000034,1,1495,2124,-29.6
3990,20200705,S37000034,2,410,587.5,-30.2
3991,20200705,S37000034,3,242,327.5,-26.1
3992,20200705,S37000034,4,174,249.5,-30.3
3993,20200705,S37000034,5,151,195,-22.6
3994,20200705,S37000035,1,803,992,-19.1
3995,20200705,S37000035,2,538,688,-21.8
3996,20200705,S37000035,3,319,386.5,-17.5
3997,20200705,S37000035,4,187,219,-14.6
3998,20200705,S37000035,5,94,129.5,-27.4
3999,20200712,S37000001,1,66,134.5,-50.9
4000,20200712,S37000001,2,201,269,-25.3
4001,20200712,S37000001,3,120,161,-25.5
4002,20200712,S37000001,4,125,112,11.6
4003,20200712,S37000001,5,195,238,-18.1
4004,20200712,S37000002,1,12,11.5,4.3
4005,20200712,S37000002,2,43,33,30.3
4006,20200712,S37000002,3,103,111,-7.2
4007,20200712,S37000002,4,200,208.5,-4.1
4008,20200712,S37000002,5,177,190,-6.8
4009,20200712,S37000003,1,18,23,-21.7
4010,20200712,S37000003,2,39,32.5,20
4011,20200712,S37000003,3,74,62.5,18.4
4012,20200712,S37000003,4,56,49,14.3
4013,20200712,S37000003,5,35,37,-5.4
4014,20200712,S37000004,1,12,18,-33.3
4015,20200712,S37000004,2,32,49,-34.7
4016,20200712,S37000004,3,61,82.5,-26.1
4017,20200712,S37000004,4,38,62.5,-39.2
4018,20200712,S37000004,5,7,16,-56.2
4019,20200712,S37000005,1,89,111.5,-20.2
4020,20200712,S37000005,2,77,107.5,-28.4
4021,20200712,S37000005,3,58,69.5,-16.5
4022,20200712,S37000005,4,67,86.5,-22.5
4023,20200712,S37000005,5,51,73.5,-30.6
4024,20200712,S37000006,1,97,126,-23
4025,20200712,S37000006,2,231,305,-24.3
4026,20200712,S37000006,3,218,282.5,-22.8
4027,20200712,S37000006,4,87,105,-17.1
4028,20200712,S37000006,5,48,53,-9.4
4029,20200712,S37000007,1,270,268.5,0.6
4030,20200712,S37000007,2,109,120,-9.2
4031,20200712,S37000007,3,44,61.5,-28.5
4032,20200712,S37000007,4,61,65,-6.2
4033,20200712,S37000007,5,52,49,6.1
4034,20200712,S37000008,1,262,284,-7.7
4035,20200712,S37000008,2,189,194,-2.6
4036,20200712,S37000008,3,98,106,-7.5
4037,20200712,S37000008,4,91,82.5,10.3
4038,20200712,S37000008,5,56,53.5,4.7
4039,20200712,S37000009,1,20,37.5,-46.7
4040,20200712,S37000009,2,68,78,-12.8
4041,20200712,S37000009,3,21,24.5,-14.3
4042,20200712,S37000009,4,40,71.5,-44.1
4043,20200712,S37000009,5,125,186.5,-33
4044,20200712,S37000010,1,25,22.5,11.1
4045,20200712,S37000010,2,125,170,-26.5
4046,20200712,S37000010,3,76,95,-20
4047,20200712,S37000010,4,99,108,-8.3
4048,20200712,S37000010,5,66,53,24.5
4049,20200712,S37000011,1,27,50.5,-46.5
4050,20200712,S37000011,2,41,54,-24.1
4051,20200712,S37000011,3,44,42.5,3.5
4052,20200712,S37000011,4,57,62,-8.1
4053,20200712,S37000011,5,180,172.5,4.3
4054,20200712,S37000012,1,400,441,-9.3
4055,20200712,S37000012,2,338,332,1.8
4056,20200712,S37000012,3,201,280,-28.2
4057,20200712,S37000012,4,247,260.5,-5.2
4058,20200712,S37000012,5,451,528.5,-14.7
4059,20200712,S37000013,1,127,170,-25.3
4060,20200712,S37000013,2,167,248,-32.7
4061,20200712,S37000013,3,92,136,-32.4
4062,20200712,S37000013,4,79,120,-34.2
4063,20200712,S37000013,5,65,118.5,-45.1
4064,20200712,S37000016,1,113,105.5,7.1
4065,20200712,S37000016,2,184,211.5,-13
4066,20200712,S37000016,3,228,252.5,-9.7
4067,20200712,S37000016,4,248,262.5,-5.5
4068,20200712,S37000016,5,80,69.5,15.1
4069,20200712,S37000017,1,229,302,-24.2
4070,20200712,S37000017,2,64,74,-13.5
4071,20200712,S37000017,3,53,84.5,-37.3
4072,20200712,S37000017,4,49,80,-38.8
4073,20200712,S37000017,5,36,37.5,-4
4074,20200712,S37000018,1,68,64,6.2
4075,20200712,S37000018,2,170,195.5,-13
4076,20200712,S37000018,3,88,119.5,-26.4
4077,20200712,S37000018,4,60,75.5,-20.5
4078,20200712,S37000018,5,44,50.5,-12.9
4079,20200712,S37000019,1,7,12,-41.7
4080,20200712,S37000019,2,70,108,-35.2
4081,20200712,S37000019,3,102,130,-21.5
4082,20200712,S37000019,4,145,167,-13.2
4083,20200712,S37000019,5,51,75,-32
4084,20200712,S37000020,1,348,390,-10.8
4085,20200712,S37000020,2,166,168.5,-1.5
4086,20200712,S37000020,3,64,77,-16.9
4087,20200712,S37000020,4,57,82.5,-30.9
4088,20200712,S37000020,5,51,50.5,1
4089,20200712,S37000022,2,10,18.5,-45.9
4090,20200712,S37000022,3,27,27.5,-1.8
4091,20200712,S37000022,4,58,43,34.9
4092,20200712,S37000022,5,5,10.5,-52.4
4093,20200712,S37000024,1,266,414.5,-35.8
4094,20200712,S37000024,2,143,204.5,-30.1
4095,20200712,S37000024,3,127,178,-28.7
4096,20200712,S37000024,4,102,159.5,-36.1
4097,20200712,S37000024,5,102,148.5,-31.3
4098,20200712,S37000025,1,39,42,-7.1
4099,20200712,S37000025,2,70,106.5,-34.3
4100,20200712,S37000025,3,161,201.5,-20.1
4101,20200712,S37000025,4,152,195,-22.1
4102,20200712,S37000025,5,41,55,-25.5
4103,20200712,S37000026,3,20,43.5,-54
4104,20200712,S37000026,4,80,81,-1.2
4105,20200712,S37000027,1,115,161.5,-28.8
4106,20200712,S37000027,2,151,181,-16.6
4107,20200712,S37000027,3,118,143.5,-17.8
4108,20200712,S37000027,4,81,82,-1.2
4109,20200712,S37000027,5,86,105.5,-18.5
4110,20200712,S37000028,1,402,460,-12.6
4111,20200712,S37000028,2,525,549.5,-4.5
4112,20200712,S37000028,3,301,362.5,-17
4113,20200712,S37000028,4,293,307,-4.6
4114,20200712,S37000028,5,187,190,-1.6
4115,20200712,S37000029,1,148,171.5,-13.7
4116,20200712,S37000029,2,72,96,-25
4117,20200712,S37000029,3,34,50.5,-32.7
4118,20200712,S37000029,4,26,36.5,-28.8
4119,20200712,S37000030,1,180,215.5,-16.5
4120,20200712,S37000030,2,293,304,-3.6
4121,20200712,S37000030,3,181,234.5,-22.8
4122,20200712,S37000030,4,116,157.5,-26.3
4123,20200712,S37000030,5,106,105,1
4124,20200712,S37000031,2,14,32.5,-56.9
4125,20200712,S37000031,3,62,88.5,-29.9
4126,20200712,S37000032,1,352,469.5,-25
4127,20200712,S37000032,2,270,348.5,-22.5
4128,20200712,S37000032,3,222,274.5,-19.1
4129,20200712,S37000032,4,152,185.5,-18.1
4130,20200712,S37000032,5,139,162,-14.2
4131,20200712,S37000033,1,32,49.5,-35.4
4132,20200712,S37000033,2,61,95,-35.8
4133,20200712,S37000033,3,104,132.5,-21.5
4134,20200712,S37000033,4,156,202,-22.8
4135,20200712,S37000033,5,63,73.5,-14.3
4136,20200712,S37000034,1,1447,2085.5,-30.6
4137,20200712,S37000034,2,428,575,-25.6
4138,20200712,S37000034,3,254,353.5,-28.1
4139,20200712,S37000034,4,202,220,-8.2
4140,20200712,S37000034,5,124,188.5,-34.2
4141,20200712,S37000035,1,736,948.5,-22.4
4142,20200712,S37000035,2,594,674,-11.9
4143,20200712,S37000035,3,334,380.5,-12.2
4144,20200712,S37000035,4,203,222.5,-8.8
4145,20200712,S37000035,5,105,125,-16
4146,20200719,S37000001,1,105,120,-12.5
4147,20200719,S37000001,2,213,242,-12
4148,20200719,S37000001,3,119,129.5,-8.1
4149,20200719,S37000001,4,121,136,-11
4150,20200719,S37000001,5,243,245,-0.8
4151,20200719,S37000002,1,9,11,-18.2
4152,20200719,S37000002,2,25,33,-24.2
4153,20200719,S37000002,3,89,97.5,-8.7
4154,20200719,S37000002,4,228,205,11.2
4155,20200719,S37000002,5,187,203.5,-8.1
4156,20200719,S37000003,1,22,19,15.8
4157,20200719,S37000003,2,37,37,0
4158,20200719,S37000003,3,93,70,32.9
4159,20200719,S37000003,4,64,49.5,29.3
4160,20200719,S37000003,5,39,35,11.4
4161,20200719,S37000004,1,12,21,-42.9
4162,20200719,S37000004,2,33,47,-29.8
4163,20200719,S37000004,3,56,96,-41.7
4164,20200719,S37000004,4,42,67.5,-37.8
4165,20200719,S37000004,5,9,19.5,-53.8
4166,20200719,S37000005,1,115,122,-5.7
4167,20200719,S37000005,2,93,97,-4.1
4168,20200719,S37000005,3,51,65.5,-22.1
4169,20200719,S37000005,4,62,78.5,-21
4170,20200719,S37000005,5,45,71,-36.6
4171,20200719,S37000006,1,93,118,-21.2
4172,20200719,S37000006,2,243,306.5,-20.7
4173,20200719,S37000006,3,226,272,-16.9
4174,20200719,S37000006,4,86,107,-19.6
4175,20200719,S37000006,5,51,69,-26.1
4176,20200719,S37000007,1,285,276,3.3
4177,20200719,S37000007,2,119,128,-7
4178,20200719,S37000007,3,53,61,-13.1
4179,20200719,S37000007,4,63,76,-17.1
4180,20200719,S37000007,5,51,62.5,-18.4
4181,20200719,S37000008,1,273,278.5,-2
4182,20200719,S37000008,2,165,210,-21.4
4183,20200719,S37000008,3,116,109,6.4
4184,20200719,S37000008,4,66,79,-16.5
4185,20200719,S37000008,5,63,55.5,13.5
4186,20200719,S37000009,1,24,24.5,-2
4187,20200719,S37000009,2,74,71,4.2
4188,20200719,S37000009,3,26,23.5,10.6
4189,20200719,S37000009,4,54,61,-11.5
4190,20200719,S37000009,5,127,181.5,-30
4191,20200719,S37000010,1,27,24.5,10.2
4192,20200719,S37000010,2,155,150.5,3
4193,20200719,S37000010,3,87,90.5,-3.9
4194,20200719,S37000010,4,118,127.5,-7.5
4195,20200719,S37000010,5,51,57.5,-11.3
4196,20200719,S37000011,1,37,52,-28.8
4197,20200719,S37000011,2,33,43.5,-24.1
4198,20200719,S37000011,3,44,56.5,-22.1
4199,20200719,S37000011,4,38,67,-43.3
4200,20200719,S37000011,5,115,155,-25.8
4201,20200719,S37000012,1,408,511,-20.2
4202,20200719,S37000012,2,306,337.5,-9.3
4203,20200719,S37000012,3,250,265,-5.7
4204,20200719,S37000012,4,238,295.5,-19.5
4205,20200719,S37000012,5,552,530.5,4.1
4206,20200719,S37000013,1,116,157.5,-26.3
4207,20200719,S37000013,2,214,280,-23.6
4208,20200719,S37000013,3,95,137,-30.7
4209,20200719,S37000013,4,78,102.5,-23.9
4210,20200719,S37000013,5,85,114,-25.4
4211,20200719,S37000016,1,129,124,4
4212,20200719,S37000016,2,169,215,-21.4
4213,20200719,S37000016,3,217,270.5,-19.8
4214,20200719,S37000016,4,258,274,-5.8
4215,20200719,S37000016,5,104,76,36.8
4216,20200719,S37000017,1,237,330,-28.2
4217,20200719,S37000017,2,69,81.5,-15.3
4218,20200719,S37000017,3,50,81.5,-38.7
4219,20200719,S37000017,4,59,69,-14.5
4220,20200719,S37000017,5,32,50.5,-36.6
4221,20200719,S37000018,1,55,74.5,-26.2
4222,20200719,S37000018,2,180,191.5,-6
4223,20200719,S37000018,3,94,116.5,-19.3
4224,20200719,S37000018,4,58,76,-23.7
4225,20200719,S37000018,5,49,61.5,-20.3
4226,20200719,S37000019,1,5,7.5,-33.3
4227,20200719,S37000019,2,86,91,-5.5
4228,20200719,S37000019,3,148,144,2.8
4229,20200719,S37000019,4,153,156,-1.9
4230,20200719,S37000019,5,64,73.5,-12.9
4231,20200719,S37000020,1,365,392,-6.9
4232,20200719,S37000020,2,128,155,-17.4
4233,20200719,S37000020,3,78,78,0
4234,20200719,S37000020,4,84,75.5,11.3
4235,20200719,S37000020,5,45,59.5,-24.4
4236,20200719,S37000022,2,14,20.5,-31.7
4237,20200719,S37000022,3,27,42,-35.7
4238,20200719,S37000022,4,50,47.5,5.3
4239,20200719,S37000022,5,8,10,-20
4240,20200719,S37000024,1,275,432.5,-36.4
4241,20200719,S37000024,2,162,222,-27
4242,20200719,S37000024,3,147,190.5,-22.8
4243,20200719,S37000024,4,107,149,-28.2
4244,20200719,S37000024,5,104,134,-22.4
4245,20200719,S37000025,1,46,47,-2.1
4246,20200719,S37000025,2,89,115,-22.6
4247,20200719,S37000025,3,183,218.5,-16.2
4248,20200719,S37000025,4,191,199,-4
4249,20200719,S37000025,5,51,46,10.9
4250,20200719,S37000026,2,10,6.5,53.8
4251,20200719,S37000026,3,31,43.5,-28.7
4252,20200719,S37000026,4,62,76,-18.4
4253,20200719,S37000027,1,119,163,-27
4254,20200719,S37000027,2,149,182.5,-18.4
4255,20200719,S37000027,3,114,137,-16.8
4256,20200719,S37000027,4,54,71,-23.9
4257,20200719,S37000027,5,73,112.5,-35.1
4258,20200719,S37000028,1,444,456.5,-2.7
4259,20200719,S37000028,2,482,585.5,-17.7
4260,20200719,S37000028,3,315,393.5,-19.9
4261,20200719,S37000028,4,265,311,-14.8
4262,20200719,S37000028,5,178,207,-14
4263,20200719,S37000029,1,153,182.5,-16.2
4264,20200719,S37000029,2,66,110.5,-40.3
4265,20200719,S37000029,3,43,51.5,-16.5
4266,20200719,S37000029,4,30,30.5,-1.6
4267,20200719,S37000029,5,9,13,-30.8
4268,20200719,S37000030,1,196,234,-16.2
4269,20200719,S37000030,2,294,331.5,-11.3
4270,20200719,S37000030,3,205,205.5,-0.2
4271,20200719,S37000030,4,122,156.5,-22
4272,20200719,S37000030,5,100,128,-21.9
4273,20200719,S37000031,2,20,30.5,-34.4
4274,20200719,S37000031,3,48,79,-39.2
4275,20200719,S37000032,1,357,437.5,-18.4
4276,20200719,S37000032,2,323,330,-2.1
4277,20200719,S37000032,3,259,284.5,-9
4278,20200719,S37000032,4,180,185.5,-3
4279,20200719,S37000032,5,134,177,-24.3
4280,20200719,S37000033,1,50,50.5,-1
4281,20200719,S37000033,2,86,93,-7.5
4282,20200719,S37000033,3,107,132,-18.9
4283,20200719,S37000033,4,194,214,-9.3
4284,20200719,S37000033,5,52,66.5,-21.8
4285,20200719,S37000034,1,1526,2034.5,-25
4286,20200719,S37000034,2,386,536,-28
4287,20200719,S37000034,3,242,350.5,-31
4288,20200719,S37000034,4,169,248.5,-32
4289,20200719,S37000034,5,118,193.5,-39
4290,20200719,S37000035,1,822,956,-14
4291,20200719,S37000035,2,610,689.5,-11.5
4292,20200719,S37000035,3,303,386.5,-21.6
4293,20200719,S37000035,4,206,233.5,-11.8
4294,20200719,S37000035,5,115,125,-8
4295,20200726,S37000001,1,90,114,-21.1
4296,20200726,S37000001,2,225,244,-7.8
4297,20200726,S37000001,3,108,138,-21.7
4298,20200726,S37000001,4,120,137,-12.4
4299,20200726,S37000001,5,193,241,-19.9
4300,20200726,S37000002,1,10,7,42.9
4301,20200726,S37000002,2,30,43.5,-31
4302,20200726,S37000002,3,83,100.5,-17.4
4303,20200726,S37000002,4,174,202.5,-14.1
4304,20200726,S37000002,5,180,202.5,-11.1
4305,20200726,S37000003,1,14,22.5,-37.8
4306,20200726,S37000003,2,38,36,5.6
4307,20200726,S37000003,3,64,79.5,-19.5
4308,20200726,S37000003,4,53,62,-14.5
4309,20200726,S37000003,5,36,31,16.1
4310,20200726,S37000004,1,17,15.5,9.7
4311,20200726,S37000004,2,39,44.5,-12.4
4312,20200726,S37000004,3,56,88.5,-36.7
4313,20200726,S37000004,4,63,71,-11.3
4314,20200726,S37000004,5,18,14.5,24.1
4315,20200726,S37000005,1,93,129,-27.9
4316,20200726,S37000005,2,82,111,-26.1
4317,20200726,S37000005,3,61,73.5,-17
4318,20200726,S37000005,4,71,90,-21.1
4319,20200726,S37000005,5,58,68.5,-15.3
4320,20200726,S37000006,1,86,115,-25.2
4321,20200726,S37000006,2,270,300.5,-10.1
4322,20200726,S37000006,3,224,293,-23.5
4323,20200726,S37000006,4,106,115.5,-8.2
4324,20200726,S37000006,5,55,60.5,-9.1
4325,20200726,S37000007,1,252,295,-14.6
4326,20200726,S37000007,2,139,130.5,6.5
4327,20200726,S37000007,3,54,61,-11.5
4328,20200726,S37000007,4,51,61,-16.4
4329,20200726,S37000007,5,56,71,-21.1
4330,20200726,S37000008,1,234,297.5,-21.3
4331,20200726,S37000008,2,193,204.5,-5.6
4332,20200726,S37000008,3,105,113.5,-7.5
4333,20200726,S37000008,4,80,82.5,-3
4334,20200726,S37000008,5,63,52,21.2
4335,20200726,S37000009,1,21,37,-43.2
4336,20200726,S37000009,2,52,68.5,-24.1
4337,20200726,S37000009,3,21,25,-16
4338,20200726,S37000009,4,54,63.5,-15
4339,20200726,S37000009,5,142,190.5,-25.5
4340,20200726,S37000010,1,15,33.5,-55.2
4341,20200726,S37000010,2,138,158,-12.7
4342,20200726,S37000010,3,99,89.5,10.6
4343,20200726,S37000010,4,100,118.5,-15.6
4344,20200726,S37000010,5,62,56.5,9.7
4345,20200726,S37000011,1,31,42,-26.2
4346,20200726,S37000011,2,46,51.5,-10.7
4347,20200726,S37000011,3,46,52.5,-12.4
4348,20200726,S37000011,4,40,63.5,-37
4349,20200726,S37000011,5,141,162,-13
4350,20200726,S37000012,1,427,447,-4.5
4351,20200726,S37000012,2,309,352,-12.2
4352,20200726,S37000012,3,215,256.5,-16.2
4353,20200726,S37000012,4,247,270,-8.5
4354,20200726,S37000012,5,493,576.5,-14.5
4355,20200726,S37000013,1,140,155,-9.7
4356,20200726,S37000013,2,201,254,-20.9
4357,20200726,S37000013,3,111,138.5,-19.9
4358,20200726,S37000013,4,87,132,-34.1
4359,20200726,S37000013,5,73,116,-37.1
4360,20200726,S37000016,1,112,121.5,-7.8
4361,20200726,S37000016,2,193,217,-11.1
4362,20200726,S37000016,3,238,264.5,-10
4363,20200726,S37000016,4,218,284.5,-23.4
4364,20200726,S37000016,5,80,87,-8
4365,20200726,S37000017,1,220,311,-29.3
4366,20200726,S37000017,2,72,65,10.8
4367,20200726,S37000017,3,64,68,-5.9
4368,20200726,S37000017,4,59,85,-30.6
4369,20200726,S37000017,5,27,54,-50
4370,20200726,S37000018,1,78,79.5,-1.9
4371,20200726,S37000018,2,180,221,-18.6
4372,20200726,S37000018,3,127,133.5,-4.9
4373,20200726,S37000018,4,71,61.5,15.4
4374,20200726,S37000018,5,31,57.5,-46.1
4375,20200726,S37000019,1,5,7.5,-33.3
4376,20200726,S37000019,2,76,105,-27.6
4377,20200726,S37000019,3,119,125.5,-5.2
4378,20200726,S37000019,4,172,146.5,17.4
4379,20200726,S37000019,5,58,86,-32.6
4380,20200726,S37000020,1,378,373,1.3
4381,20200726,S37000020,2,162,172,-5.8
4382,20200726,S37000020,3,66,76,-13.2
4383,20200726,S37000020,4,79,86,-8.1
4384,20200726,S37000020,5,42,50,-16
4385,20200726,S37000022,2,17,18.5,-8.1
4386,20200726,S37000022,3,31,40.5,-23.5
4387,20200726,S37000022,4,57,63.5,-10.2
4388,20200726,S37000022,5,10,11,-9.1
4389,20200726,S37000024,1,291,419.5,-30.6
4390,20200726,S37000024,2,156,231.5,-32.6
4391,20200726,S37000024,3,146,211.5,-31
4392,20200726,S37000024,4,119,157.5,-24.4
4393,20200726,S37000024,5,110,150,-26.7
4394,20200726,S37000025,1,50,42,19
4395,20200726,S37000025,2,103,115.5,-10.8
4396,20200726,S37000025,3,182,245,-25.7
4397,20200726,S37000025,4,169,181,-6.6
4398,20200726,S37000025,5,52,45.5,14.3
4399,20200726,S37000026,2,7,6,16.7
4400,20200726,S37000026,3,30,43,-30.2
4401,20200726,S37000026,4,68,87,-21.8
4402,20200726,S37000027,1,117,182,-35.7
4403,20200726,S37000027,2,161,178,-9.6
4404,20200726,S37000027,3,110,139.5,-21.1
4405,20200726,S37000027,4,53,82.5,-35.8
4406,20200726,S37000027,5,89,112.5,-20.9
4407,20200726,S37000028,1,407,492,-17.3
4408,20200726,S37000028,2,485,562,-13.7
4409,20200726,S37000028,3,336,367,-8.4
4410,20200726,S37000028,4,272,326.5,-16.7
4411,20200726,S37000028,5,156,213,-26.8
4412,20200726,S37000029,1,147,184,-20.1
4413,20200726,S37000029,2,95,89.5,6.1
4414,20200726,S37000029,3,29,42,-31
4415,20200726,S37000029,4,21,32.5,-35.4
4416,20200726,S37000030,1,212,221,-4.1
4417,20200726,S37000030,2,307,355.5,-13.6
4418,20200726,S37000030,3,195,221.5,-12
4419,20200726,S37000030,4,118,153,-22.9
4420,20200726,S37000030,5,106,134,-20.9
4421,20200726,S37000031,2,24,31,-22.6
4422,20200726,S37000031,3,63,79,-20.3
4423,20200726,S37000032,1,384,448,-14.3
4424,20200726,S37000032,2,279,342.5,-18.5
4425,20200726,S37000032,3,240,282,-14.9
4426,20200726,S37000032,4,167,207,-19.3
4427,20200726,S37000032,5,167,186.5,-10.5
4428,20200726,S37000033,1,32,55,-41.8
4429,20200726,S37000033,2,80,97.5,-17.9
4430,20200726,S37000033,3,104,145,-28.3
4431,20200726,S37000033,4,169,200.5,-15.7
4432,20200726,S37000033,5,85,89,-4.5
4433,20200726,S37000034,1,1573,2045,-23.1
4434,20200726,S37000034,2,437,535.5,-18.4
4435,20200726,S37000034,3,254,341,-25.5
4436,20200726,S37000034,4,195,236,-17.4
4437,20200726,S37000034,5,136,193.5,-29.7
4438,20200726,S37000035,1,790,935.5,-15.6
4439,20200726,S37000035,2,583,678.5,-14.1
4440,20200726,S37000035,3,321,381.5,-15.9
4441,20200726,S37000035,4,198,222,-10.8
4442,20200726,S37000035,5,127,128,-0.8
4443,20200802,S37000001,1,110,100,10
4444,20200802,S37000001,2,207,253,-18.2
4445,20200802,S37000001,3,94,138,-31.9
4446,20200802,S37000001,4,125,138.5,-9.7
4447,20200802,S37000001,5,217,255,-14.9
4448,20200802,S37000002,1,11,12,-8.3
4449,20200802,S37000002,2,27,41,-34.1
4450,20200802,S37000002,3,100,106.5,-6.1
4451,20200802,S37000002,4,197,205,-3.9
4452,20200802,S37000002,5,159,226,-29.6
4453,20200802,S37000003,1,23,15.5,48.4
4454,20200802,S37000003,2,30,41.5,-27.7
4455,20200802,S37000003,3,79,72,9.7
4456,20200802,S37000003,4,40,50.5,-20.8
4457,20200802,S37000003,5,44,27,63
4458,20200802,S37000004,1,18,22,-18.2
4459,20200802,S37000004,2,30,42,-28.6
4460,20200802,S37000004,3,81,78,3.8
4461,20200802,S37000004,4,48,76.5,-37.3
4462,20200802,S37000004,5,12,23.5,-48.9
4463,20200802,S37000005,1,101,116.5,-13.3
4464,20200802,S37000005,2,92,106.5,-13.6
4465,20200802,S37000005,3,51,68.5,-25.5
4466,20200802,S37000005,4,63,75.5,-16.6
4467,20200802,S37000005,5,51,66,-22.7
4468,20200802,S37000006,1,102,125,-18.4
