id,week_ending,hscp,age_group,age_group_qf,sex,sex_qf,number_attendances,average20182019,percent_variation
15548,20201220,S37000026,85 and over,,All,d,7,10,-30
15549,20201220,S37000026,All ages,d,All,d,100,155.5,-35.7
15550,20201220,S37000026,All ages,d,Female,,45,74,-39.2
15551,20201220,S37000026,All ages,d,Male,,54,80,-32.5
15552,20201220,S37000027,Under 5,,All,d,27,68,-60.3
15553,20201220,S37000027,5 - 14,,All,d,35,58,-39.7
15554,20201220,S37000027,15 - 44,,All,d,107,202,-47
15555,20201220,S37000027,45 - 64,,All,d,114,148,-23
15556,20201220,S37000027,65 - 74,,All,d,33,76.5,-56.9
15557,20201220,S37000027,75 - 84,,All,d,59,72,-18.1
15558,20201220,S37000027,85 and over,,All,d,22,46.5,-52.7
15559,20201220,S37000027,All ages,d,All,d,398,677,-41.2
15560,20201220,S37000027,All ages,d,Female,,211,344,-38.7
15561,20201220,S37000027,All ages,d,Male,,186,327,-43.1
15562,20201220,S37000028,Under 5,,All,d,88,156,-43.6
15563,20201220,S37000028,5 - 14,,All,d,112,110.5,1.4
15564,20201220,S37000028,15 - 44,,All,d,483,599.5,-19.4
15565,20201220,S37000028,45 - 64,,All,d,354,483,-26.7
15566,20201220,S37000028,65 - 74,,All,d,157,228.5,-31.3
15567,20201220,S37000028,75 - 84,,All,d,165,239,-31
15568,20201220,S37000028,85 and over,,All,d,96,116,-17.2
15569,20201220,S37000028,All ages,d,All,d,1464,1940,-24.5
15570,20201220,S37000028,All ages,d,Female,,740,994,-25.6
15571,20201220,S37000028,All ages,d,Male,,715,938.5,-23.8
15572,20201220,S37000029,Under 5,,All,d,27,62,-56.5
15573,20201220,S37000029,5 - 14,,All,d,32,25,28
15574,20201220,S37000029,15 - 44,,All,d,92,131,-29.8
15575,20201220,S37000029,45 - 64,,All,d,63,82.5,-23.6
15576,20201220,S37000029,65 - 74,,All,d,31,37.5,-17.3
15577,20201220,S37000029,75 - 84,,All,d,27,24.5,10.2
15578,20201220,S37000029,85 and over,,All,d,16,15,6.7
15579,20201220,S37000029,All ages,d,All,d,289,378,-23.5
15580,20201220,S37000029,All ages,d,Female,,149,188,-20.7
15581,20201220,S37000029,All ages,d,Male,,139,189.5,-26.6
15582,20201220,S37000030,Under 5,,All,d,66,112.5,-41.3
15583,20201220,S37000030,5 - 14,,All,d,97,95.5,1.6
15584,20201220,S37000030,15 - 44,,All,d,288,359.5,-19.9
15585,20201220,S37000030,45 - 64,,All,d,206,241.5,-14.7
15586,20201220,S37000030,65 - 74,,All,d,72,100,-28
15587,20201220,S37000030,75 - 84,,All,d,62,105.5,-41.2
15588,20201220,S37000030,85 and over,,All,d,29,34.5,-15.9
15589,20201220,S37000030,All ages,d,All,d,828,1057.5,-21.7
15590,20201220,S37000030,All ages,d,Female,,409,517,-20.9
15591,20201220,S37000030,All ages,d,Male,,411,532,-22.7
15592,20201220,S37000031,5 - 14,,All,d,5,9.5,-47.4
15593,20201220,S37000031,15 - 44,,All,d,21,36,-41.7
15594,20201220,S37000031,45 - 64,,All,d,9,31.5,-71.4
15595,20201220,S37000031,65 - 74,,All,d,11,12,-8.3
15596,20201220,S37000031,85 and over,,All,d,7,10.5,-33.3
15597,20201220,S37000031,All ages,d,All,d,60,132,-54.5
15598,20201220,S37000031,All ages,d,Female,,23,73,-68.5
15599,20201220,S37000031,All ages,d,Male,,36,58,-37.9
15600,20201220,S37000032,Under 5,,All,d,64,125.5,-49
15601,20201220,S37000032,5 - 14,,All,d,100,120.5,-17
15602,20201220,S37000032,15 - 44,,All,d,380,478.5,-20.6
15603,20201220,S37000032,45 - 64,,All,d,250,335.5,-25.5
15604,20201220,S37000032,65 - 74,,All,d,100,154.5,-35.3
15605,20201220,S37000032,75 - 84,,All,d,103,134.5,-23.4
15606,20201220,S37000032,85 and over,,All,d,46,77.5,-40.6
15607,20201220,S37000032,All ages,d,All,d,1051,1444.5,-27.2
15608,20201220,S37000032,All ages,d,Female,,496,687.5,-27.9
15609,20201220,S37000032,All ages,d,Male,,547,739,-26
15610,20201220,S37000033,Under 5,,All,d,20,42.5,-52.9
15611,20201220,S37000033,5 - 14,,All,d,38,37,2.7
15612,20201220,S37000033,15 - 44,,All,d,141,167.5,-15.8
15613,20201220,S37000033,45 - 64,,All,d,84,109,-22.9
15614,20201220,S37000033,65 - 74,,All,d,47,61,-23
15615,20201220,S37000033,75 - 84,,All,d,31,56,-44.6
15616,20201220,S37000033,85 and over,,All,d,27,36,-25
15617,20201220,S37000033,All ages,d,All,d,391,514,-23.9
15618,20201220,S37000033,All ages,d,Female,,169,259,-34.7
15619,20201220,S37000033,All ages,d,Male,,219,250,-12.4
15620,20201220,S37000034,Under 5,,All,d,235,514.5,-54.3
15621,20201220,S37000034,5 - 14,,All,d,226,276.5,-18.3
15622,20201220,S37000034,15 - 44,,All,d,910,1289.5,-29.4
15623,20201220,S37000034,45 - 64,,All,d,523,733,-28.6
15624,20201220,S37000034,65 - 74,,All,d,176,274,-35.8
15625,20201220,S37000034,75 - 84,,All,d,177,238.5,-25.8
15626,20201220,S37000034,85 and over,,All,d,126,130,-3.1
15627,20201220,S37000034,All ages,d,All,d,2406,3480,-30.9
15628,20201220,S37000034,All ages,d,Female,,1157,1650,-29.9
15629,20201220,S37000034,All ages,d,Male,,1216,1806,-32.7
15630,20201220,S37000035,Under 5,,All,d,109,204.5,-46.7
15631,20201220,S37000035,5 - 14,,All,d,111,168,-33.9
15632,20201220,S37000035,15 - 44,,All,d,645,834,-22.7
15633,20201220,S37000035,45 - 64,,All,d,500,604,-17.2
15634,20201220,S37000035,65 - 74,,All,d,208,271.5,-23.4
15635,20201220,S37000035,75 - 84,,All,d,203,238,-14.7
15636,20201220,S37000035,85 and over,,All,d,84,105,-20
15637,20201220,S37000035,All ages,d,All,d,1872,2441.5,-23.3
15638,20201220,S37000035,All ages,d,Female,,905,1186.5,-23.7
15639,20201220,S37000035,All ages,d,Male,,955,1238.5,-22.9
15640,20201227,S37000001,Under 5,,All,d,27,88.5,-69.5
15641,20201227,S37000001,5 - 14,,All,d,28,63.5,-55.9
15642,20201227,S37000001,15 - 44,,All,d,150,307.5,-51.2
15643,20201227,S37000001,45 - 64,,All,d,120,173.5,-30.8
15644,20201227,S37000001,65 - 74,,All,d,61,97,-37.1
15645,20201227,S37000001,75 - 84,,All,d,56,75.5,-25.8
15646,20201227,S37000001,85 and over,,All,d,29,47,-38.3
15647,20201227,S37000001,All ages,d,All,d,478,863.5,-44.6
15648,20201227,S37000001,All ages,d,Female,,238,413,-42.4
15649,20201227,S37000001,All ages,d,Male,,233,439.5,-47
15650,20201227,S37000002,Under 5,,All,d,32,60.5,-47.1
15651,20201227,S37000002,5 - 14,,All,d,22,37,-40.5
15652,20201227,S37000002,15 - 44,,All,d,100,177.5,-43.7
15653,20201227,S37000002,45 - 64,,All,d,88,129.5,-32
15654,20201227,S37000002,65 - 74,,All,d,63,53.5,17.8
15655,20201227,S37000002,75 - 84,,All,d,29,56,-48.2
15656,20201227,S37000002,85 and over,,All,d,35,35,0
15657,20201227,S37000002,All ages,d,All,d,373,552.5,-32.5
15658,20201227,S37000002,All ages,d,Female,,167,286,-41.6
15659,20201227,S37000002,All ages,d,Male,,202,263,-23.2
15660,20201227,S37000003,Under 5,,All,d,14,13.5,3.7
15661,20201227,S37000003,5 - 14,,All,d,19,10,90
15662,20201227,S37000003,15 - 44,,All,d,47,61.5,-23.6
15663,20201227,S37000003,45 - 64,,All,d,44,47,-6.4
15664,20201227,S37000003,65 - 74,,All,d,23,28.5,-19.3
15665,20201227,S37000003,75 - 84,,All,d,22,33,-33.3
15666,20201227,S37000003,85 and over,,All,d,15,18.5,-18.9
15667,20201227,S37000003,All ages,d,All,d,189,213.5,-11.5
15668,20201227,S37000003,All ages,d,Female,,93,110.5,-15.8
15669,20201227,S37000003,All ages,d,Male,,91,101.5,-10.3
15670,20201227,S37000004,Under 5,,All,d,9,26,-65.4
15671,20201227,S37000004,5 - 14,,All,d,6,13,-53.8
15672,20201227,S37000004,15 - 44,,All,d,42,63.5,-33.9
15673,20201227,S37000004,45 - 64,,All,d,40,58.5,-31.6
15674,20201227,S37000004,65 - 74,,All,d,21,25,-16
15675,20201227,S37000004,75 - 84,,All,d,15,23.5,-36.2
15676,20201227,S37000004,85 and over,,All,d,15,13,15.4
15677,20201227,S37000004,All ages,d,All,d,150,225.5,-33.5
15678,20201227,S37000004,All ages,d,Female,,78,112.5,-30.7
15679,20201227,S37000004,All ages,d,Male,,70,110,-36.4
15680,20201227,S37000005,Under 5,,All,d,13,41,-68.3
15681,20201227,S37000005,5 - 14,,All,d,13,28,-53.6
15682,20201227,S37000005,15 - 44,,All,d,91,138,-34.1
15683,20201227,S37000005,45 - 64,,All,d,76,102.5,-25.9
15684,20201227,S37000005,65 - 74,,All,d,39,65.5,-40.5
15685,20201227,S37000005,75 - 84,,All,d,38,61,-37.7
15686,20201227,S37000005,85 and over,,All,d,28,24,16.7
15687,20201227,S37000005,All ages,d,All,d,298,463.5,-35.7
15688,20201227,S37000005,All ages,d,Female,,165,219.5,-24.8
15689,20201227,S37000005,All ages,d,Male,,133,240.5,-44.7
15690,20201227,S37000006,Under 5,,All,d,19,86,-77.9
15691,20201227,S37000006,5 - 14,,All,d,21,43.5,-51.7
15692,20201227,S37000006,15 - 44,,All,d,141,265.5,-46.9
15693,20201227,S37000006,45 - 64,,All,d,145,180,-19.4
15694,20201227,S37000006,65 - 74,,All,d,62,108,-42.6
15695,20201227,S37000006,75 - 84,,All,d,80,107,-25.2
15696,20201227,S37000006,85 and over,,All,d,43,52.5,-18.1
15697,20201227,S37000006,All ages,d,All,d,517,845.5,-38.9
15698,20201227,S37000006,All ages,d,Female,,238,450.5,-47.2
15699,20201227,S37000006,All ages,d,Male,,273,392,-30.4
15700,20201227,S37000007,Under 5,,All,d,29,48.5,-40.2
15701,20201227,S37000007,5 - 14,,All,d,36,28.5,26.3
15702,20201227,S37000007,15 - 44,,All,d,131,202,-35.1
15703,20201227,S37000007,45 - 64,,All,d,82,120.5,-32
15704,20201227,S37000007,65 - 74,,All,d,30,53,-43.4
15705,20201227,S37000007,75 - 84,,All,d,27,48.5,-44.3
15706,20201227,S37000007,85 and over,,All,d,27,29.5,-8.5
15707,20201227,S37000007,All ages,d,All,d,367,532.5,-31.1
15708,20201227,S37000007,All ages,d,Female,,190,266.5,-28.7
15709,20201227,S37000007,All ages,d,Male,,172,264,-34.8
15710,20201227,S37000008,Under 5,,All,d,34,81,-58
15711,20201227,S37000008,5 - 14,,All,d,15,43.5,-65.5
15712,20201227,S37000008,15 - 44,,All,d,150,225.5,-33.5
15713,20201227,S37000008,45 - 64,,All,d,112,156.5,-28.4
15714,20201227,S37000008,65 - 74,,All,d,44,65,-32.3
15715,20201227,S37000008,75 - 84,,All,d,51,74,-31.1
15716,20201227,S37000008,85 and over,,All,d,24,27.5,-12.7
15717,20201227,S37000008,All ages,d,All,d,433,677.5,-36.1
15718,20201227,S37000008,All ages,d,Female,,207,341,-39.3
15719,20201227,S37000008,All ages,d,Male,,223,332,-32.8
15720,20201227,S37000009,Under 5,,All,d,46,55.5,-17.1
15721,20201227,S37000009,5 - 14,,All,d,23,27.5,-16.4
15722,20201227,S37000009,15 - 44,,All,d,55,98,-43.9
15723,20201227,S37000009,45 - 64,,All,d,47,65,-27.7
15724,20201227,S37000009,65 - 74,,All,d,23,49.5,-53.5
15725,20201227,S37000009,75 - 84,,All,d,36,50,-28
15726,20201227,S37000009,85 and over,,All,d,26,33,-21.2
15727,20201227,S37000009,All ages,d,All,d,257,380,-32.4
15728,20201227,S37000009,All ages,d,Female,,116,198.5,-41.6
15729,20201227,S37000009,All ages,d,Male,,140,180,-22.2
15730,20201227,S37000010,Under 5,,All,d,39,74.5,-47.7
15731,20201227,S37000010,5 - 14,,All,d,36,38.5,-6.5
15732,20201227,S37000010,15 - 44,,All,d,76,122.5,-38
15733,20201227,S37000010,45 - 64,,All,d,67,93,-28
15734,20201227,S37000010,65 - 74,,All,d,31,39,-20.5
15735,20201227,S37000010,75 - 84,,All,d,43,53.5,-19.6
15736,20201227,S37000010,85 and over,,All,d,24,26.5,-9.4
15737,20201227,S37000010,All ages,d,All,d,317,455.5,-30.4
15738,20201227,S37000010,All ages,d,Female,,163,231.5,-29.6
15739,20201227,S37000010,All ages,d,Male,,153,216,-29.2
15740,20201227,S37000011,Under 5,,All,d,27,60.5,-55.4
15741,20201227,S37000011,5 - 14,,All,d,30,26.5,13.2
15742,20201227,S37000011,15 - 44,,All,d,52,94,-44.7
15743,20201227,S37000011,45 - 64,,All,d,51,74.5,-31.5
15744,20201227,S37000011,65 - 74,,All,d,35,33.5,4.5
15745,20201227,S37000011,75 - 84,,All,d,24,47.5,-49.5
15746,20201227,S37000011,85 and over,,All,d,24,29.5,-18.6
15747,20201227,S37000011,All ages,d,All,d,247,369.5,-33.2
15748,20201227,S37000011,All ages,d,Female,,128,181,-29.3
15749,20201227,S37000011,All ages,d,Male,,115,185,-37.8
15750,20201227,S37000012,Under 5,,All,d,212,368.5,-42.5
20751,20210418,S37000029,85 and over,,All,d,14,15,-6.7
20752,20210418,S37000029,All ages,d,All,d,334,382.5,-12.7
20753,20210418,S37000029,All ages,d,Female,,172,191,-9.9
20754,20210418,S37000029,All ages,d,Male,,162,191,-15.2
20755,20210418,S37000030,Under 5,,All,d,85,79,7.6
20756,20210418,S37000030,5 - 14,,All,d,102,95.5,6.8
20757,20210418,S37000030,15 - 44,,All,d,340,386,-11.9
20758,20210418,S37000030,45 - 64,,All,d,252,238,5.9
20759,20210418,S37000030,65 - 74,,All,d,112,89.5,25.1
20760,20210418,S37000030,75 - 84,,All,d,78,74.5,4.7
20761,20210418,S37000030,85 and over,,All,d,30,32.5,-7.7
20762,20210418,S37000030,All ages,d,All,d,1005,1003,0.2
20763,20210418,S37000030,All ages,d,Female,,494,481,2.7
20764,20210418,S37000030,All ages,d,Male,,505,514,-1.8
20765,20210418,S37000031,5 - 14,,All,d,10,11.5,-13
20766,20210418,S37000031,15 - 44,,All,d,18,41.5,-56.6
15751,20201227,S37000012,5 - 14,,All,d,117,171,-31.6
15752,20201227,S37000012,15 - 44,,All,d,462,580.5,-20.4
15753,20201227,S37000012,45 - 64,,All,d,289,360.5,-19.8
15754,20201227,S37000012,65 - 74,,All,d,133,167,-20.4
15755,20201227,S37000012,75 - 84,,All,d,122,150,-18.7
15756,20201227,S37000012,85 and over,,All,d,107,114,-6.1
15757,20201227,S37000012,All ages,d,All,d,1470,1971,-25.4
15758,20201227,S37000012,All ages,d,Female,,696,960,-27.5
15759,20201227,S37000012,All ages,d,Male,,746,951.5,-21.6
15760,20201227,S37000013,Under 5,,All,d,24,61,-60.7
15761,20201227,S37000013,5 - 14,,All,d,22,45.5,-51.6
15762,20201227,S37000013,15 - 44,,All,d,126,233.5,-46
15763,20201227,S37000013,45 - 64,,All,d,107,169,-36.7
15764,20201227,S37000013,65 - 74,,All,d,50,75.5,-33.8
15765,20201227,S37000013,75 - 84,,All,d,44,82.5,-46.7
15766,20201227,S37000013,85 and over,,All,d,36,46,-21.7
15767,20201227,S37000013,All ages,d,All,d,411,720.5,-43
15768,20201227,S37000013,All ages,d,Female,,214,337.5,-36.6
15769,20201227,S37000013,All ages,d,Male,,195,375.5,-48.1
15770,20201227,S37000016,Under 5,,All,d,27,77.5,-65.2
15771,20201227,S37000016,5 - 14,,All,d,24,50,-52
15772,20201227,S37000016,15 - 44,,All,d,212,315,-32.7
15773,20201227,S37000016,45 - 64,,All,d,157,218,-28
15774,20201227,S37000016,65 - 74,,All,d,77,109,-29.4
15775,20201227,S37000016,75 - 84,,All,d,87,98.5,-11.7
15776,20201227,S37000016,85 and over,,All,d,40,55.5,-27.9
15777,20201227,S37000016,All ages,d,All,d,630,934.5,-32.6
15778,20201227,S37000016,All ages,d,Female,,292,463,-36.9
15779,20201227,S37000016,All ages,d,Male,,332,460.5,-27.9
15780,20201227,S37000017,Under 5,,All,d,19,39.5,-51.9
15781,20201227,S37000017,5 - 14,,All,d,18,35.5,-49.3
15782,20201227,S37000017,15 - 44,,All,d,104,170,-38.8
15783,20201227,S37000017,45 - 64,,All,d,110,124,-11.3
15784,20201227,S37000017,65 - 74,,All,d,54,65.5,-17.6
15785,20201227,S37000017,75 - 84,,All,d,47,58,-19
15786,20201227,S37000017,85 and over,,All,d,19,30,-36.7
15787,20201227,S37000017,All ages,d,All,d,371,524,-29.2
15788,20201227,S37000017,All ages,d,Female,,190,271.5,-30
15789,20201227,S37000017,All ages,d,Male,,181,251,-27.9
15790,20201227,S37000018,Under 5,,All,d,67,81,-17.3
15791,20201227,S37000018,5 - 14,,All,d,38,46,-17.4
15792,20201227,S37000018,15 - 44,,All,d,118,136,-13.2
15793,20201227,S37000018,45 - 64,,All,d,101,102,-1
15794,20201227,S37000018,65 - 74,,All,d,38,53,-28.3
15795,20201227,S37000018,75 - 84,,All,d,33,48,-31.2
15796,20201227,S37000018,85 and over,,All,d,16,25.5,-37.3
15797,20201227,S37000018,All ages,d,All,d,414,495.5,-16.4
15798,20201227,S37000018,All ages,d,Female,,200,240.5,-16.8
15799,20201227,S37000018,All ages,d,Male,,211,251,-15.9
15800,20201227,S37000019,Under 5,,All,d,19,38,-50
15801,20201227,S37000019,5 - 14,,All,d,15,25,-40
15802,20201227,S37000019,15 - 44,,All,d,99,137.5,-28
15803,20201227,S37000019,45 - 64,,All,d,84,105.5,-20.4
15804,20201227,S37000019,65 - 74,,All,d,39,57,-31.6
15805,20201227,S37000019,75 - 84,,All,d,40,59,-32.2
15806,20201227,S37000019,85 and over,,All,d,26,29.5,-11.9
15807,20201227,S37000019,All ages,d,All,d,324,460,-29.6
15808,20201227,S37000019,All ages,d,Female,,156,224.5,-30.5
15809,20201227,S37000019,All ages,d,Male,,166,227,-26.9
15810,20201227,S37000020,Under 5,,All,d,28,86.5,-67.6
15811,20201227,S37000020,5 - 14,,All,d,22,38,-42.1
15812,20201227,S37000020,15 - 44,,All,d,113,209,-45.9
15813,20201227,S37000020,45 - 64,,All,d,117,167,-29.9
15814,20201227,S37000020,65 - 74,,All,d,45,72,-37.5
15815,20201227,S37000020,75 - 84,,All,d,34,76.5,-55.6
15816,20201227,S37000020,85 and over,,All,d,15,34,-55.9
15817,20201227,S37000020,All ages,d,All,d,381,686,-44.5
15818,20201227,S37000020,All ages,d,Female,,180,349.5,-48.5
15819,20201227,S37000020,All ages,d,Male,,194,333.5,-41.8
15820,20201227,S37000022,15 - 44,,All,d,19,35,-45.7
15821,20201227,S37000022,45 - 64,,All,d,19,27.5,-30.9
15822,20201227,S37000022,65 - 74,,All,d,15,14,7.1
15823,20201227,S37000022,75 - 84,,All,d,21,11.5,82.6
15824,20201227,S37000022,All ages,d,All,d,85,111.5,-23.8
15825,20201227,S37000022,All ages,d,Female,,53,53,0
15826,20201227,S37000022,All ages,d,Male,,32,58.5,-45.3
15827,20201227,S37000024,Under 5,,All,d,51,113.5,-55.1
15828,20201227,S37000024,5 - 14,,All,d,48,62.5,-23.2
15829,20201227,S37000024,15 - 44,,All,d,228,370.5,-38.5
15830,20201227,S37000024,45 - 64,,All,d,160,262,-38.9
15831,20201227,S37000024,65 - 74,,All,d,73,134.5,-45.7
15832,20201227,S37000024,75 - 84,,All,d,76,115.5,-34.2
15833,20201227,S37000024,85 and over,,All,d,40,71.5,-44.1
15834,20201227,S37000024,All ages,d,All,d,678,1134.5,-40.2
15835,20201227,S37000024,All ages,d,Female,,328,577.5,-43.2
15836,20201227,S37000024,All ages,d,Male,,348,552.5,-37
15837,20201227,S37000025,Under 5,,All,d,19,33,-42.4
15838,20201227,S37000025,5 - 14,,All,d,13,18,-27.8
15839,20201227,S37000025,15 - 44,,All,d,93,161,-42.2
15840,20201227,S37000025,45 - 64,,All,d,95,129.5,-26.6
15841,20201227,S37000025,65 - 74,,All,d,64,67.5,-5.2
15842,20201227,S37000025,75 - 84,,All,d,62,79,-21.5
15843,20201227,S37000025,85 and over,,All,d,34,58,-41.4
15844,20201227,S37000025,All ages,d,All,d,380,554.5,-31.5
15845,20201227,S37000025,All ages,d,Female,,184,273.5,-32.7
15846,20201227,S37000025,All ages,d,Male,,196,272.5,-28.1
15847,20201227,S37000026,5 - 14,,All,d,5,11.5,-56.5
15848,20201227,S37000026,15 - 44,,All,d,21,45.5,-53.8
15849,20201227,S37000026,45 - 64,,All,d,22,19,15.8
15850,20201227,S37000026,65 - 74,,All,d,12,14,-14.3
15851,20201227,S37000026,75 - 84,,All,d,7,15,-53.3
15852,20201227,S37000026,85 and over,,All,d,7,7,0
15853,20201227,S37000026,All ages,d,All,d,75,125,-40
15854,20201227,S37000026,All ages,d,Female,,33,61.5,-46.3
15855,20201227,S37000026,All ages,d,Male,,42,63,-33.3
15856,20201227,S37000027,Under 5,,All,d,31,60.5,-48.8
15857,20201227,S37000027,5 - 14,,All,d,16,43.5,-63.2
15858,20201227,S37000027,15 - 44,,All,d,109,200,-45.5
15859,20201227,S37000027,45 - 64,,All,d,85,152.5,-44.3
15860,20201227,S37000027,65 - 74,,All,d,34,72,-52.8
15861,20201227,S37000027,75 - 84,,All,d,41,72,-43.1
15862,20201227,S37000027,85 and over,,All,d,21,36.5,-42.5
15863,20201227,S37000027,All ages,d,All,d,338,640.5,-47.2
15864,20201227,S37000027,All ages,d,Female,,166,316,-47.5
15865,20201227,S37000027,All ages,d,Male,,171,321,-46.7
15866,20201227,S37000028,Under 5,,All,d,88,133,-33.8
15867,20201227,S37000028,5 - 14,,All,d,66,95,-30.5
15868,20201227,S37000028,15 - 44,,All,d,389,548.5,-29.1
15869,20201227,S37000028,45 - 64,,All,d,315,439,-28.2
15870,20201227,S37000028,65 - 74,,All,d,186,238,-21.8
15871,20201227,S37000028,75 - 84,,All,d,139,209,-33.5
15872,20201227,S37000028,85 and over,,All,d,105,107.5,-2.3
15873,20201227,S37000028,All ages,d,All,d,1294,1788,-27.6
15874,20201227,S37000028,All ages,d,Female,,640,898.5,-28.8
15875,20201227,S37000028,All ages,d,Male,,648,871.5,-25.6
15876,20201227,S37000029,Under 5,,All,d,24,44,-45.5
15877,20201227,S37000029,5 - 14,,All,d,24,17,41.2
15878,20201227,S37000029,15 - 44,,All,d,71,104,-31.7
15879,20201227,S37000029,45 - 64,,All,d,71,82,-13.4
15880,20201227,S37000029,65 - 74,,All,d,29,38.5,-24.7
15881,20201227,S37000029,75 - 84,,All,d,20,30.5,-34.4
15882,20201227,S37000029,85 and over,,All,d,14,20.5,-31.7
15883,20201227,S37000029,All ages,d,All,d,255,339,-24.8
15884,20201227,S37000029,All ages,d,Female,,150,177.5,-15.5
15885,20201227,S37000029,All ages,d,Male,,103,159,-35.2
15886,20201227,S37000030,Under 5,,All,d,35,92.5,-62.2
15887,20201227,S37000030,5 - 14,,All,d,49,67,-26.9
15888,20201227,S37000030,15 - 44,,All,d,278,323,-13.9
15889,20201227,S37000030,45 - 64,,All,d,173,236.5,-26.8
15890,20201227,S37000030,65 - 74,,All,d,71,99,-28.3
15891,20201227,S37000030,75 - 84,,All,d,54,77,-29.9
15892,20201227,S37000030,85 and over,,All,d,39,41,-4.9
15893,20201227,S37000030,All ages,d,All,d,700,944,-25.8
15894,20201227,S37000030,All ages,d,Female,,336,459.5,-26.9
15895,20201227,S37000030,All ages,d,Male,,363,476.5,-23.8
15896,20201227,S37000031,Under 5,,All,d,5,8.5,-41.2
15897,20201227,S37000031,5 - 14,,All,d,5,6,-16.7
15898,20201227,S37000031,15 - 44,,All,d,15,38.5,-61
15899,20201227,S37000031,45 - 64,,All,d,19,29,-34.5
15900,20201227,S37000031,75 - 84,,All,d,10,17,-41.2
15901,20201227,S37000031,All ages,d,All,d,63,128,-50.8
15902,20201227,S37000031,All ages,d,Female,,28,60,-53.3
15903,20201227,S37000031,All ages,d,Male,,34,67.5,-49.6
15904,20201227,S37000032,Under 5,,All,d,54,110.5,-51.1
15905,20201227,S37000032,5 - 14,,All,d,61,77,-20.8
15906,20201227,S37000032,15 - 44,,All,d,275,464,-40.7
15907,20201227,S37000032,45 - 64,,All,d,202,320.5,-37
15908,20201227,S37000032,65 - 74,,All,d,100,152,-34.2
15909,20201227,S37000032,75 - 84,,All,d,95,142.5,-33.3
15910,20201227,S37000032,85 and over,,All,d,53,80,-33.8
15911,20201227,S37000032,All ages,d,All,d,854,1358,-37.1
15912,20201227,S37000032,All ages,d,Female,,416,684,-39.2
15913,20201227,S37000032,All ages,d,Male,,424,662.5,-36
15914,20201227,S37000033,Under 5,,All,d,27,35,-22.9
15915,20201227,S37000033,5 - 14,,All,d,21,32,-34.4
15916,20201227,S37000033,15 - 44,,All,d,93,174.5,-46.7
15917,20201227,S37000033,45 - 64,,All,d,94,109,-13.8
15918,20201227,S37000033,65 - 74,,All,d,45,53,-15.1
15919,20201227,S37000033,75 - 84,,All,d,31,47.5,-34.7
15920,20201227,S37000033,85 and over,,All,d,29,36.5,-20.5
15921,20201227,S37000033,All ages,d,All,d,342,492.5,-30.6
15922,20201227,S37000033,All ages,d,Female,,162,231,-29.9
