id,week_ending,hb,hbqf,simd_quintile,number_attendances,average20182019,percent_variation
3718,20210110,S08000029,,3,168,239.5,-29.9
3719,20210110,S08000029,,4,103,126,-18.3
3720,20210110,S08000029,,5,95,154.5,-38.5
3721,20210110,S08000030,,1,248,301.5,-17.7
3722,20210110,S08000030,,2,187,248.5,-24.7
3723,20210110,S08000030,,3,218,275,-20.7
3724,20210110,S08000030,,4,267,318,-16
3725,20210110,S08000030,,5,164,220,-25.5
3726,20210110,S08000031,,1,2120,3086,-31.3
3727,20210110,S08000031,,2,839,1223.5,-31.4
3728,20210110,S08000031,,3,594,848.5,-30
3729,20210110,S08000031,,4,571,743.5,-23.2
3730,20210110,S08000031,,5,579,755.5,-23.4
3731,20210110,S08000032,,1,1079,1214.5,-11.2
3732,20210110,S08000032,,2,906,1112.5,-18.6
3733,20210110,S08000032,,3,529,645.5,-18
3734,20210110,S08000032,,4,401,446,-10.1
3735,20210110,S08000032,,5,292,322,-9.3
3736,20210110,S92000003,d,1,5237,7308,-28.3
3737,20210110,S92000003,d,2,4099,5884,-30.3
3738,20210110,S92000003,d,3,3165,4476,-29.3
3739,20210110,S92000003,d,4,2978,3902,-23.7
3740,20210110,S92000003,d,5,2394,3330.5,-28.1
3741,20210117,S08000015,,1,410,742.5,-44.8
3742,20210117,S08000015,,2,272,517,-47.4
3743,20210117,S08000015,,3,157,293.5,-46.5
3744,20210117,S08000015,,4,111,200.5,-44.6
3745,20210117,S08000015,,5,94,175.5,-46.4
3746,20210117,S08000016,,1,27,35.5,-23.9
3747,20210117,S08000016,,2,81,107.5,-24.7
3748,20210117,S08000016,,3,132,192,-31.2
3749,20210117,S08000016,,4,117,182,-35.7
3750,20210117,S08000016,,5,26,42,-38.1
3751,20210117,S08000017,,1,61,107.5,-43.3
3752,20210117,S08000017,,2,141,281.5,-49.9
3753,20210117,S08000017,,3,133,240.5,-44.7
3754,20210117,S08000017,,4,61,111,-45
3755,20210117,S08000017,,5,43,53,-18.9
3756,20210117,S08000019,,1,158,259,-39
3757,20210117,S08000019,,2,215,307.5,-30.1
3758,20210117,S08000019,,3,131,189,-30.7
3759,20210117,S08000019,,4,123,176.5,-30.3
3760,20210117,S08000019,,5,106,143,-25.9
3761,20210117,S08000020,,1,64,125,-48.8
3762,20210117,S08000020,,2,216,336,-35.7
3763,20210117,S08000020,,3,169,321.5,-47.4
3764,20210117,S08000020,,4,244,452,-46
3765,20210117,S08000020,,5,242,447.5,-45.9
3766,20210117,S08000022,,1,60,121,-50.4
3767,20210117,S08000022,,2,147,206,-28.6
3768,20210117,S08000022,,3,212,269.5,-21.3
3769,20210117,S08000022,,4,196,269,-27.1
3770,20210117,S08000022,,5,56,81,-30.9
3771,20210117,S08000024,,1,501,765.5,-34.6
3772,20210117,S08000024,,2,680,1035.5,-34.3
3773,20210117,S08000024,,3,494,673.5,-26.7
3774,20210117,S08000024,,4,417,595,-29.9
3775,20210117,S08000024,,5,533,789,-32.4
3776,20210117,S08000025,,2,10,18,-44.4
3777,20210117,S08000025,,3,23,28,-17.9
3778,20210117,S08000025,,4,35,40.5,-13.6
3779,20210117,S08000026,,2,5,7,-28.6
3780,20210117,S08000026,,3,23,42.5,-45.9
3781,20210117,S08000026,,4,43,84,-48.8
3782,20210117,S08000028,,2,14,34,-58.8
3783,20210117,S08000028,,3,32,69,-53.6
3784,20210117,S08000028,,4,10,8,25
3785,20210117,S08000029,,1,259,374,-30.7
3786,20210117,S08000029,,2,184,284.5,-35.3
3787,20210117,S08000029,,3,160,223,-28.3
3788,20210117,S08000029,,4,106,134.5,-21.2
3789,20210117,S08000029,,5,99,137,-27.7
3790,20210117,S08000030,,1,189,288,-34.4
3791,20210117,S08000030,,2,152,237.5,-36
3792,20210117,S08000030,,3,141,266.5,-47.1
3793,20210117,S08000030,,4,180,291,-38.1
3794,20210117,S08000030,,5,103,195.5,-47.3
3795,20210117,S08000031,,1,1815,3023.5,-40
3796,20210117,S08000031,,2,699,1168.5,-40.2
3797,20210117,S08000031,,3,452,843.5,-46.4
3798,20210117,S08000031,,4,418,714,-41.5
3799,20210117,S08000031,,5,481,771,-37.6
3800,20210117,S08000032,,1,903,1204.5,-25
3801,20210117,S08000032,,2,809,1089.5,-25.7
3802,20210117,S08000032,,3,464,661.5,-29.9
3803,20210117,S08000032,,4,344,452,-23.9
3804,20210117,S08000032,,5,219,309,-29.1
3805,20210117,S92000003,d,1,4447,7047,-36.9
3806,20210117,S92000003,d,2,3625,5630,-35.6
3807,20210117,S92000003,d,3,2723,4313.5,-36.9
3808,20210117,S92000003,d,4,2405,3710,-35.2
3809,20210117,S92000003,d,5,2006,3151.5,-36.3
3810,20210124,S08000015,,1,441,749,-41.1
3811,20210124,S08000015,,2,278,481.5,-42.3
3812,20210124,S08000015,,3,157,274.5,-42.8
3813,20210124,S08000015,,4,95,212.5,-55.3
3814,20210124,S08000015,,5,101,159,-36.5
3815,20210124,S08000016,,1,36,41,-12.2
3816,20210124,S08000016,,2,72,93,-22.6
3817,20210124,S08000016,,3,135,172.5,-21.7
3818,20210124,S08000016,,4,127,158,-19.6
3819,20210124,S08000016,,5,40,40,0
3820,20210124,S08000017,,1,66,126,-47.6
3821,20210124,S08000017,,2,160,274,-41.6
3822,20210124,S08000017,,3,142,236.5,-40
3823,20210124,S08000017,,4,59,100.5,-41.3
3824,20210124,S08000017,,5,37,61.5,-39.8
3825,20210124,S08000019,,1,175,258.5,-32.3
3826,20210124,S08000019,,2,221,309,-28.5
3827,20210124,S08000019,,3,135,198.5,-32
3828,20210124,S08000019,,4,117,158.5,-26.2
3829,20210124,S08000019,,5,104,156.5,-33.5
3830,20210124,S08000020,,1,54,129,-58.1
3831,20210124,S08000020,,2,207,349,-40.7
3832,20210124,S08000020,,3,241,337,-28.5
3833,20210124,S08000020,,4,293,462,-36.6
3834,20210124,S08000020,,5,291,468,-37.8
3835,20210124,S08000022,,1,94,120,-21.7
3836,20210124,S08000022,,2,153,219.5,-30.3
3837,20210124,S08000022,,3,218,285.5,-23.6
3838,20210124,S08000022,,4,180,276,-34.8
3839,20210124,S08000022,,5,40,85.5,-53.2
3840,20210124,S08000024,,1,553,771.5,-28.3
3841,20210124,S08000024,,2,725,976.5,-25.8
3842,20210124,S08000024,,3,503,699,-28
3843,20210124,S08000024,,4,413,643.5,-35.8
3844,20210124,S08000024,,5,567,813.5,-30.3
3845,20210124,S08000025,,2,12,19,-36.8
3846,20210124,S08000025,,3,25,33.5,-25.4
3847,20210124,S08000025,,4,43,44,-2.3
3848,20210124,S08000025,,5,6,11,-45.5
3849,20210124,S08000026,,3,30,45.5,-34.1
3850,20210124,S08000026,,4,40,85.5,-53.2
3851,20210124,S08000028,,2,15,29,-48.3
3852,20210124,S08000028,,3,47,69.5,-32.4
3853,20210124,S08000028,,4,6,7.5,-20
3854,20210124,S08000029,,1,239,398.5,-40
3855,20210124,S08000029,,2,206,274.5,-25
3856,20210124,S08000029,,3,134,211,-36.5
3857,20210124,S08000029,,4,82,131.5,-37.6
3858,20210124,S08000029,,5,90,131,-31.3
3859,20210124,S08000030,,1,232,286.5,-19
3860,20210124,S08000030,,2,156,221.5,-29.6
3861,20210124,S08000030,,3,183,218,-16.1
3862,20210124,S08000030,,4,210,316.5,-33.6
3863,20210124,S08000030,,5,128,197,-35
3864,20210124,S08000031,,1,1929,2961,-34.9
3865,20210124,S08000031,,2,717,1143.5,-37.3
3866,20210124,S08000031,,3,470,814.5,-42.3
3867,20210124,S08000031,,4,408,720.5,-43.4
3868,20210124,S08000031,,5,479,735,-34.8
3869,20210124,S08000032,,1,891,1205.5,-26.1
3870,20210124,S08000032,,2,807,1031.5,-21.8
3871,20210124,S08000032,,3,462,622,-25.7
3872,20210124,S08000032,,4,342,441.5,-22.5
3873,20210124,S08000032,,5,206,292,-29.5
3874,20210124,S92000003,d,1,4711,7047,-33.1
3875,20210124,S92000003,d,2,3733,5426.5,-31.2
3876,20210124,S92000003,d,3,2882,4217.5,-31.7
3877,20210124,S92000003,d,4,2415,3758,-35.7
3878,20210124,S92000003,d,5,2090,3150.5,-33.7
3879,20210131,S08000015,,1,419,780,-46.3
3880,20210131,S08000015,,2,292,492,-40.7
3881,20210131,S08000015,,3,158,299.5,-47.2
3882,20210131,S08000015,,4,130,217,-40.1
3883,20210131,S08000015,,5,91,200.5,-54.6
3884,20210131,S08000016,,1,27,45,-40
3885,20210131,S08000016,,2,76,95.5,-20.4
3886,20210131,S08000016,,3,160,194,-17.5
3887,20210131,S08000016,,4,120,176.5,-32
3888,20210131,S08000016,,5,37,44,-15.9
3889,20210131,S08000017,,1,66,120,-45
3890,20210131,S08000017,,2,136,250.5,-45.7
3891,20210131,S08000017,,3,154,256,-39.8
3892,20210131,S08000017,,4,62,101.5,-38.9
3893,20210131,S08000017,,5,25,50,-50
3894,20210131,S08000019,,1,169,272.5,-38
3895,20210131,S08000019,,2,225,331,-32
3896,20210131,S08000019,,3,151,212,-28.8
3897,20210131,S08000019,,4,140,176,-20.5
3898,20210131,S08000019,,5,113,156,-27.6
3899,20210131,S08000020,,1,91,120.5,-24.5
3900,20210131,S08000020,,2,211,367.5,-42.6
3901,20210131,S08000020,,3,217,325,-33.2
3902,20210131,S08000020,,4,286,461,-38
3903,20210131,S08000020,,5,290,493,-41.2
3904,20210131,S08000022,,1,99,120.5,-17.8
3905,20210131,S08000022,,2,144,227,-36.6
3906,20210131,S08000022,,3,203,282.5,-28.1
3907,20210131,S08000022,,4,200,294.5,-32.1
3908,20210131,S08000022,,5,43,68.5,-37.2
3909,20210131,S08000024,,1,596,812,-26.6
3910,20210131,S08000024,,2,728,1013.5,-28.2
3911,20210131,S08000024,,3,477,715,-33.3
3912,20210131,S08000024,,4,469,658,-28.7
3913,20210131,S08000024,,5,579,875.5,-33.9
3914,20210131,S08000025,,2,8,11,-27.3
3915,20210131,S08000025,,3,14,35,-60
3916,20210131,S08000025,,4,34,51,-33.3
3917,20210131,S08000026,,3,24,35,-31.4
3918,20210131,S08000026,,4,57,83,-31.3
3919,20210131,S08000028,,2,14,30,-53.3
3920,20210131,S08000028,,3,24,65.5,-63.4
3921,20210131,S08000029,,1,238,394.5,-39.7
3922,20210131,S08000029,,2,193,313.5,-38.4
3923,20210131,S08000029,,3,155,215.5,-28.1
3924,20210131,S08000029,,4,80,141,-43.3
3925,20210131,S08000029,,5,77,136,-43.4
3926,20210131,S08000030,,1,195,312,-37.5
3927,20210131,S08000030,,2,147,232.5,-36.8
3928,20210131,S08000030,,3,161,250,-35.6
3929,20210131,S08000030,,4,179,325.5,-45
3930,20210131,S08000030,,5,105,195,-46.2
3931,20210131,S08000031,,1,1868,3106.5,-39.9
3932,20210131,S08000031,,2,767,1174,-34.7
3933,20210131,S08000031,,3,503,838,-40
3934,20210131,S08000031,,4,485,762,-36.4
3935,20210131,S08000031,,5,466,804,-42
3936,20210131,S08000032,,1,852,1277,-33.3
3937,20210131,S08000032,,2,776,1157,-32.9
3938,20210131,S08000032,,3,495,655.5,-24.5
3939,20210131,S08000032,,4,377,489,-22.9
3940,20210131,S08000032,,5,210,329.5,-36.3
3941,20210131,S92000003,d,1,4621,7362.5,-37.2
3942,20210131,S92000003,d,2,3719,5700.5,-34.8
3943,20210131,S92000003,d,3,2896,4378.5,-33.9
3944,20210131,S92000003,d,4,2622,3943,-33.5
3945,20210131,S92000003,d,5,2042,3362,-39.3
3946,20210207,S08000015,,1,435,795,-45.3
3947,20210207,S08000015,,2,301,504,-40.3
3948,20210207,S08000015,,3,181,305,-40.7
3949,20210207,S08000015,,4,114,215,-47
3950,20210207,S08000015,,5,100,188,-46.8
3951,20210207,S08000016,,1,25,39.5,-36.7
3952,20210207,S08000016,,2,65,89.5,-27.4
3953,20210207,S08000016,,3,141,167,-15.6
3954,20210207,S08000016,,4,125,160,-21.9
3955,20210207,S08000016,,5,33,40.5,-18.5
3956,20210207,S08000017,,1,52,108.5,-52.1
3957,20210207,S08000017,,2,117,288.5,-59.4
3958,20210207,S08000017,,3,103,262,-60.7
3959,20210207,S08000017,,4,47,108.5,-56.7
3960,20210207,S08000017,,5,18,58,-69
3961,20210207,S08000019,,1,167,253.5,-34.1
3962,20210207,S08000019,,2,245,341.5,-28.3
3963,20210207,S08000019,,3,120,196,-38.8
3964,20210207,S08000019,,4,116,174.5,-33.5
3965,20210207,S08000019,,5,98,146,-32.9
3966,20210207,S08000020,,1,74,143.5,-48.4
3967,20210207,S08000020,,2,220,360,-38.9
3968,20210207,S08000020,,3,228,342.5,-33.4
3969,20210207,S08000020,,4,297,464,-36
3970,20210207,S08000020,,5,264,521,-49.3
3971,20210207,S08000022,,1,64,120,-46.7
3972,20210207,S08000022,,2,147,220,-33.2
3973,20210207,S08000022,,3,186,310.5,-40.1
3974,20210207,S08000022,,4,190,319,-40.4
3975,20210207,S08000022,,5,45,88.5,-49.2
3976,20210207,S08000024,,1,556,811,-31.4
3977,20210207,S08000024,,2,710,1100.5,-35.5
3978,20210207,S08000024,,3,512,744.5,-31.2
3979,20210207,S08000024,,4,444,641.5,-30.8
3980,20210207,S08000024,,5,523,860,-39.2
3981,20210207,S08000025,,2,6,16.5,-63.6
3982,20210207,S08000025,,3,16,41.5,-61.4
3983,20210207,S08000025,,4,23,52,-55.8
3984,20210207,S08000025,,5,6,9.5,-36.8
3985,20210207,S08000026,,3,35,42.5,-17.6
3986,20210207,S08000026,,4,56,91.5,-38.8
3987,20210207,S08000028,,2,11,31,-64.5
3988,20210207,S08000028,,3,34,86,-60.5
3989,20210207,S08000028,,4,6,15.5,-61.3
3990,20210207,S08000029,,1,248,400,-38
3991,20210207,S08000029,,2,206,303,-32
3992,20210207,S08000029,,3,128,238.5,-46.3
3993,20210207,S08000029,,4,96,129,-25.6
3994,20210207,S08000029,,5,84,142,-40.8
3995,20210207,S08000030,,1,201,336,-40.2
3996,20210207,S08000030,,2,155,230.5,-32.8
3997,20210207,S08000030,,3,164,265.5,-38.2
3998,20210207,S08000030,,4,204,309,-34
3999,20210207,S08000030,,5,106,204,-48
4000,20210207,S08000031,,1,1918,3051,-37.1
4001,20210207,S08000031,,2,722,1209,-40.3
4002,20210207,S08000031,,3,503,852.5,-41
4003,20210207,S08000031,,4,461,755.5,-39
4004,20210207,S08000031,,5,441,787.5,-44
4005,20210207,S08000032,,1,868,1288.5,-32.6
4006,20210207,S08000032,,2,859,1114.5,-22.9
4007,20210207,S08000032,,3,454,671.5,-32.4
4008,20210207,S08000032,,4,379,478.5,-20.8
4009,20210207,S08000032,,5,233,313.5,-25.7
4010,20210207,S92000003,d,1,4610,7348.5,-37.3
4011,20210207,S92000003,d,2,3768,5815.5,-35.2
4012,20210207,S92000003,d,3,2805,4525.5,-38
4013,20210207,S92000003,d,4,2558,3913.5,-34.6
4014,20210207,S92000003,d,5,1952,3360,-41.9
4015,20210214,S08000015,,1,444,784,-43.4
4016,20210214,S08000015,,2,295,505.5,-41.6
4017,20210214,S08000015,,3,178,304.5,-41.5
4018,20210214,S08000015,,4,125,218,-42.7
4019,20210214,S08000015,,5,111,184.5,-39.8
4020,20210214,S08000016,,1,37,45,-17.8
4021,20210214,S08000016,,2,76,119.5,-36.4
4022,20210214,S08000016,,3,127,195.5,-35
4023,20210214,S08000016,,4,149,167,-10.8
4024,20210214,S08000016,,5,32,39.5,-19
4025,20210214,S08000017,,1,53,127.5,-58.4
4026,20210214,S08000017,,2,146,288,-49.3
4027,20210214,S08000017,,3,140,253.5,-44.8
4028,20210214,S08000017,,4,62,111.5,-44.4
4029,20210214,S08000017,,5,21,71,-70.4
4030,20210214,S08000019,,1,196,246.5,-20.5
4031,20210214,S08000019,,2,201,322.5,-37.7
4032,20210214,S08000019,,3,110,184,-40.2
4033,20210214,S08000019,,4,133,180,-26.1
4034,20210214,S08000019,,5,124,149,-16.8
4035,20210214,S08000020,,1,72,140,-48.6
4036,20210214,S08000020,,2,206,369.5,-44.2
4037,20210214,S08000020,,3,238,358,-33.5
4038,20210214,S08000020,,4,309,481,-35.8
4039,20210214,S08000020,,5,300,517.5,-42
4040,20210214,S08000022,,1,101,133.5,-24.3
4041,20210214,S08000022,,2,206,223.5,-7.8
4042,20210214,S08000022,,3,199,299.5,-33.6
4043,20210214,S08000022,,4,231,318.5,-27.5
4044,20210214,S08000022,,5,45,87.5,-48.6
4045,20210214,S08000024,,1,547,825,-33.7
4046,20210214,S08000024,,2,710,1078,-34.1
4047,20210214,S08000024,,3,502,750,-33.1
4048,20210214,S08000024,,4,442,682.5,-35.2
4049,20210214,S08000024,,5,567,888.5,-36.2
4050,20210214,S08000025,,2,7,13.5,-48.1
4051,20210214,S08000025,,3,25,37.5,-33.3
4052,20210214,S08000025,,4,30,53.5,-43.9
4053,20210214,S08000025,,5,8,12.5,-36
4054,20210214,S08000026,,2,7,4.5,55.6
4055,20210214,S08000026,,3,26,50,-48
4056,20210214,S08000026,,4,62,101,-38.6
4057,20210214,S08000028,,2,8,22,-63.6
4058,20210214,S08000028,,3,31,70,-55.7
4059,20210214,S08000028,,4,7,12.5,-44
4060,20210214,S08000029,,1,257,407.5,-36.9
4061,20210214,S08000029,,2,212,292.5,-27.5
4062,20210214,S08000029,,3,159,210.5,-24.5
4063,20210214,S08000029,,4,94,128.5,-26.8
4064,20210214,S08000029,,5,99,151,-34.4
4065,20210214,S08000030,,1,239,328.5,-27.2
4066,20210214,S08000030,,2,148,231,-35.9
4067,20210214,S08000030,,3,178,281,-36.7
4068,20210214,S08000030,,4,220,350,-37.1
4069,20210214,S08000030,,5,139,219,-36.5
4070,20210214,S08000031,,1,1967,3096,-36.5
4071,20210214,S08000031,,2,755,1246.5,-39.4
4072,20210214,S08000031,,3,532,875,-39.2
4073,20210214,S08000031,,4,483,750,-35.6
4074,20210214,S08000031,,5,517,804,-35.7
4075,20210214,S08000032,,1,879,1346.5,-34.7
4076,20210214,S08000032,,2,798,1147.5,-30.5
4077,20210214,S08000032,,3,478,673.5,-29
4078,20210214,S08000032,,4,339,497,-31.8
4079,20210214,S08000032,,5,218,306,-28.8
4080,20210214,S92000003,d,1,4792,7483,-36
4081,20210214,S92000003,d,2,3775,5864,-35.6
4082,20210214,S92000003,d,3,2923,4542.5,-35.7
4083,20210214,S92000003,d,4,2686,4051,-33.7
4084,20210214,S92000003,d,5,2181,3432,-36.5
4085,20210221,S08000015,,1,455,815,-44.2
4086,20210221,S08000015,,2,327,522,-37.4
4087,20210221,S08000015,,3,202,286.5,-29.5
4088,20210221,S08000015,,4,137,220.5,-37.9
4089,20210221,S08000015,,5,108,192.5,-43.9
4090,20210221,S08000016,,1,29,43,-32.6
4091,20210221,S08000016,,2,97,99,-2
4092,20210221,S08000016,,3,161,170,-5.3
4093,20210221,S08000016,,4,148,174.5,-15.2
4094,20210221,S08000016,,5,27,37,-27
4095,20210221,S08000017,,1,81,132.5,-38.9
4096,20210221,S08000017,,2,219,287,-23.7
4097,20210221,S08000017,,3,167,271,-38.4
4098,20210221,S08000017,,4,79,97.5,-19
4099,20210221,S08000017,,5,35,62,-43.5
4100,20210221,S08000019,,1,195,251.5,-22.5
4101,20210221,S08000019,,2,249,336,-25.9
4102,20210221,S08000019,,3,163,211,-22.7
4103,20210221,S08000019,,4,129,181,-28.7
4104,20210221,S08000019,,5,110,158,-30.4
4105,20210221,S08000020,,1,69,126,-45.2
4106,20210221,S08000020,,2,288,363,-20.7
4107,20210221,S08000020,,3,268,345,-22.3
4108,20210221,S08000020,,4,327,490.5,-33.3
4109,20210221,S08000020,,5,343,507,-32.3
4110,20210221,S08000022,,1,94,123,-23.6
4111,20210221,S08000022,,2,181,213.5,-15.2
4112,20210221,S08000022,,3,226,318,-28.9
4113,20210221,S08000022,,4,227,300,-24.3
4114,20210221,S08000022,,5,51,93.5,-45.5
4115,20210221,S08000024,,1,568,804,-29.4
4116,20210221,S08000024,,2,805,1056,-23.8
4117,20210221,S08000024,,3,571,757,-24.6
4118,20210221,S08000024,,4,494,686,-28
4119,20210221,S08000024,,5,605,859.5,-29.6
4120,20210221,S08000025,,2,16,21.5,-25.6
4121,20210221,S08000025,,3,28,35.5,-21.1
4122,20210221,S08000025,,4,48,47.5,1.1
4123,20210221,S08000025,,5,5,10,-50
4124,20210221,S08000026,,2,6,6,0
4125,20210221,S08000026,,3,36,38.5,-6.5
4126,20210221,S08000026,,4,55,90,-38.9
4127,20210221,S08000028,,2,16,28,-42.9
4128,20210221,S08000028,,3,29,77,-62.3
4129,20210221,S08000029,,1,292,405,-27.9
4130,20210221,S08000029,,2,232,309.5,-25
4131,20210221,S08000029,,3,166,239,-30.5
4132,20210221,S08000029,,4,106,140,-24.3
4133,20210221,S08000029,,5,97,139.5,-30.5
4134,20210221,S08000030,,1,260,316,-17.7
4135,20210221,S08000030,,2,164,260.5,-37
4136,20210221,S08000030,,3,184,259,-29
4137,20210221,S08000030,,4,214,340.5,-37.2
4138,20210221,S08000030,,5,141,231.5,-39.1
4139,20210221,S08000031,,1,2043,3129,-34.7
4140,20210221,S08000031,,2,838,1240.5,-32.4
4141,20210221,S08000031,,3,540,857.5,-37
4142,20210221,S08000031,,4,477,749.5,-36.4
4143,20210221,S08000031,,5,528,808,-34.7
4144,20210221,S08000032,,1,998,1287,-22.5
4145,20210221,S08000032,,2,899,1120,-19.7
4146,20210221,S08000032,,3,531,655.5,-19
4147,20210221,S08000032,,4,358,470.5,-23.9
4148,20210221,S08000032,,5,219,325,-32.6
4149,20210221,S92000003,d,1,5085,7434,-31.6
4150,20210221,S92000003,d,2,4337,5862.5,-26
4151,20210221,S92000003,d,3,3272,4520.5,-27.6
4152,20210221,S92000003,d,4,2802,4000,-29.9
4153,20210221,S92000003,d,5,2271,3426,-33.7
4154,20210228,S08000015,,1,534,794,-32.7
4155,20210228,S08000015,,2,330,500.5,-34.1
4156,20210228,S08000015,,3,170,292.5,-41.9
4157,20210228,S08000015,,4,119,224.5,-47
4158,20210228,S08000015,,5,108,202,-46.5
4159,20210228,S08000016,,1,29,47,-38.3
4160,20210228,S08000016,,2,97,98.5,-1.5
4161,20210228,S08000016,,3,150,182,-17.6
4162,20210228,S08000016,,4,158,187,-15.5
4163,20210228,S08000016,,5,38,46,-17.4
4164,20210228,S08000017,,1,64,122,-47.5
4165,20210228,S08000017,,2,178,294.5,-39.6
4166,20210228,S08000017,,3,150,275,-45.5
4167,20210228,S08000017,,4,65,109,-40.4
4168,20210228,S08000017,,5,18,51,-64.7
4169,20210228,S08000019,,1,208,278.5,-25.3
4170,20210228,S08000019,,2,241,363.5,-33.7
4171,20210228,S08000019,,3,170,211.5,-19.6
4172,20210228,S08000019,,4,137,208.5,-34.3
4173,20210228,S08000019,,5,127,161,-21.1
4174,20210228,S08000020,,1,101,144,-29.9
4175,20210228,S08000020,,2,272,370.5,-26.6
4176,20210228,S08000020,,3,245,341,-28.2
4177,20210228,S08000020,,4,331,498.5,-33.6
4178,20210228,S08000020,,5,330,512.5,-35.6
4179,20210228,S08000022,,1,83,123.5,-32.8
4180,20210228,S08000022,,2,157,222.5,-29.4
4181,20210228,S08000022,,3,246,313,-21.4
4182,20210228,S08000022,,4,213,292.5,-27.2
4183,20210228,S08000022,,5,48,95.5,-49.7
4184,20210228,S08000024,,1,619,811.5,-23.7
4185,20210228,S08000024,,2,835,1095.5,-23.8
4186,20210228,S08000024,,3,572,756,-24.3
4187,20210228,S08000024,,4,505,662.5,-23.8
4188,20210228,S08000024,,5,642,838,-23.4
4189,20210228,S08000025,,2,8,16,-50
4190,20210228,S08000025,,3,30,39,-23.1
4191,20210228,S08000025,,4,43,58.5,-26.5
4192,20210228,S08000025,,5,7,9,-22.2
4193,20210228,S08000026,,2,5,7,-28.6
4194,20210228,S08000026,,3,32,43,-25.6
4195,20210228,S08000026,,4,60,88,-31.8
4196,20210228,S08000028,,2,11,32.5,-66.2
4197,20210228,S08000028,,3,23,80,-71.2
4198,20210228,S08000029,,1,258,438,-41.1
4199,20210228,S08000029,,2,241,312,-22.8
4200,20210228,S08000029,,3,169,247.5,-31.7
4201,20210228,S08000029,,4,109,150,-27.3
4202,20210228,S08000029,,5,110,135.5,-18.8
4203,20210228,S08000030,,1,264,301,-12.3
4204,20210228,S08000030,,2,190,252.5,-24.8
4205,20210228,S08000030,,3,190,261,-27.2
4206,20210228,S08000030,,4,245,324.5,-24.5
4207,20210228,S08000030,,5,130,204.5,-36.4
4208,20210228,S08000031,,1,2201,3148.5,-30.1
4209,20210228,S08000031,,2,830,1254.5,-33.8
4210,20210228,S08000031,,3,571,852,-33
4211,20210228,S08000031,,4,559,808.5,-30.9
4212,20210228,S08000031,,5,543,846,-35.8
4213,20210228,S08000032,,1,1002,1337,-25.1
4214,20210228,S08000032,,2,899,1151,-21.9
4215,20210228,S08000032,,3,524,674.5,-22.3
4216,20210228,S08000032,,4,396,520.5,-23.9
4217,20210228,S08000032,,5,252,326,-22.7
4218,20210228,S92000003,d,1,5363,7546,-28.9
4219,20210228,S92000003,d,2,4294,5971,-28.1
4220,20210228,S92000003,d,3,3242,4568,-29
4221,20210228,S92000003,d,4,2944,4143,-28.9
4222,20210228,S92000003,d,5,2356,3429,-31.3
4223,20210307,S08000015,,1,494,812,-39.2
4224,20210307,S08000015,,2,298,534.5,-44.2
4225,20210307,S08000015,,3,194,300,-35.3
4226,20210307,S08000015,,4,125,211.5,-40.9
4227,20210307,S08000015,,5,109,193,-43.5
4228,20210307,S08000016,,1,31,44.5,-30.3
4229,20210307,S08000016,,2,80,91,-12.1
4230,20210307,S08000016,,3,157,150.5,4.3
4231,20210307,S08000016,,4,130,155,-16.1
4232,20210307,S08000016,,5,38,41,-7.3
4233,20210307,S08000017,,1,82,115.5,-29
4234,20210307,S08000017,,2,186,275,-32.4
4235,20210307,S08000017,,3,162,237,-31.6
4236,20210307,S08000017,,4,68,127,-46.5
4237,20210307,S08000017,,5,37,51.5,-28.2
4238,20210307,S08000019,,1,203,255.5,-20.5
4239,20210307,S08000019,,2,280,310,-9.7
4240,20210307,S08000019,,3,157,183,-14.2
4241,20210307,S08000019,,4,130,172,-24.4
4242,20210307,S08000019,,5,111,159.5,-30.4
4243,20210307,S08000020,,1,87,128,-32
4244,20210307,S08000020,,2,257,361.5,-28.9
4245,20210307,S08000020,,3,242,349,-30.7
