year,quarter,week_ending,hb,simd_quintile,sas_incidents,average20182019,percent_variation
2020,2,2020-06-14,S08000016,1,13,22,-40.9
2020,2,2020-06-14,S08000016,2,68,62,9.7
2020,2,2020-06-14,S08000016,3,95,88.5,7.3
2020,2,2020-06-14,S08000016,4,63,72.5,-13.1
2020,2,2020-06-14,S08000016,5,12,13,-7.7
2020,2,2020-06-14,S08000017,1,40,41.5,-3.6
2020,2,2020-06-14,S08000017,2,91,120,-24.2
2020,2,2020-06-14,S08000017,3,130,109,19.3
2020,2,2020-06-14,S08000017,4,47,47,0
2020,2,2020-06-14,S08000017,5,21,21.5,-2.3
2020,2,2020-06-14,S08000019,1,144,137,5.1
2020,2,2020-06-14,S08000019,2,173,160.5,7.8
2020,2,2020-06-14,S08000019,3,83,95.5,-13.1
2020,2,2020-06-14,S08000019,4,60,93.5,-35.8
2020,2,2020-06-14,S08000019,5,74,70,5.7
2020,2,2020-06-14,S08000020,1,75,79.5,-5.7
2020,2,2020-06-14,S08000020,2,177,225.5,-21.5
2020,2,2020-06-14,S08000020,3,212,223.5,-5.1
2020,2,2020-06-14,S08000020,4,252,251,0.4
2020,2,2020-06-14,S08000020,5,233,227.5,2.4
2020,2,2020-06-14,S08000022,1,86,89,-3.4
2020,2,2020-06-14,S08000022,2,175,170.5,2.6
2020,2,2020-06-14,S08000022,3,221,240.5,-8.1
2020,2,2020-06-14,S08000022,4,152,175,-13.1
2020,2,2020-06-14,S08000022,5,39,40.5,-3.7
2020,2,2020-06-14,S08000024,1,307,312.5,-1.8
2020,2,2020-06-14,S08000024,2,360,383,-6
2020,2,2020-06-14,S08000024,3,238,257,-7.4
2020,2,2020-06-14,S08000024,4,181,220,-17.7
2020,2,2020-06-14,S08000024,5,280,287,-2.4
2020,2,2020-06-14,S08000025,3,11,13.5,-18.5
2020,2,2020-06-14,S08000025,4,11,11.5,-4.3
2020,2,2020-06-14,S08000026,2,6,1,500
2020,2,2020-06-14,S08000026,3,15,15,0
2020,2,2020-06-14,S08000026,4,18,15.5,16.1
2020,2,2020-06-14,S08000028,2,24,14,71.4
2020,2,2020-06-14,S08000028,3,46,44,4.5
2020,2,2020-06-14,S08000029,1,189,215,-12.1
2020,2,2020-06-14,S08000029,2,173,181.5,-4.7
2020,2,2020-06-14,S08000029,3,137,137.5,-0.4
2020,2,2020-06-14,S08000029,4,98,95,3.2
2020,2,2020-06-14,S08000029,5,108,88.5,22
2020,2,2020-06-14,S08000030,1,210,214.5,-2.1
2020,2,2020-06-14,S08000030,2,177,170,4.1
2020,2,2020-06-14,S08000030,3,190,185,2.7
2020,2,2020-06-14,S08000030,4,175,178.5,-2
2020,2,2020-06-14,S08000030,5,102,98.5,3.6
2020,2,2020-06-14,S08000031,1,1174,1162,1
2020,2,2020-06-14,S08000031,2,436,455,-4.2
2020,2,2020-06-14,S08000031,3,260,305.5,-14.9
2020,2,2020-06-14,S08000031,4,217,232,-6.5
2020,2,2020-06-14,S08000031,5,212,261,-18.8
2020,2,2020-06-14,S08000032,1,473,474.5,-0.3
2020,2,2020-06-14,S08000032,2,418,366.5,14.1
2020,2,2020-06-14,S08000032,3,211,218.5,-3.4
2020,2,2020-06-14,S08000032,4,125,119,5
2020,2,2020-06-14,S08000032,5,85,69,23.2
2020,2,2020-06-14,S92000003,1,3050,3136,-2.7
2020,2,2020-06-14,S92000003,2,2485,2555,-2.7
2020,2,2020-06-14,S92000003,3,1943,2070.5,-6.2
2020,2,2020-06-14,S92000003,4,1499,1609,-6.8
2020,2,2020-06-14,S92000003,5,1221,1266,-3.6
2020,2,2020-06-21,S08000015,1,334,377,-11.4
2020,2,2020-06-21,S08000015,2,217,225.5,-3.8
2020,2,2020-06-21,S08000015,3,125,138.5,-9.7
2020,2,2020-06-21,S08000015,4,83,88,-5.7
2020,2,2020-06-21,S08000015,5,70,70.5,-0.7
2020,2,2020-06-21,S08000016,1,16,20,-20
2020,2,2020-06-21,S08000016,2,56,55.5,0.9
2020,2,2020-06-21,S08000016,3,95,87.5,8.6
2020,2,2020-06-21,S08000016,4,77,78.5,-1.9
2020,2,2020-06-21,S08000016,5,16,22.5,-28.9
2020,2,2020-06-21,S08000017,1,61,38.5,58.4
2020,2,2020-06-21,S08000017,2,123,117,5.1
2020,2,2020-06-21,S08000017,3,124,120.5,2.9
2020,2,2020-06-21,S08000017,4,40,43.5,-8
2020,2,2020-06-21,S08000017,5,16,22,-27.3
2020,2,2020-06-21,S08000019,1,140,132.5,5.7
2020,2,2020-06-21,S08000019,2,149,154.5,-3.6
2020,2,2020-06-21,S08000019,3,110,105.5,4.3
2020,2,2020-06-21,S08000019,4,97,83,16.9
2020,2,2020-06-21,S08000019,5,61,65.5,-6.9
2020,2,2020-06-21,S08000020,1,86,74.5,15.4
2020,2,2020-06-21,S08000020,2,217,209.5,3.6
2020,2,2020-06-21,S08000020,3,215,212.5,1.2
2020,2,2020-06-21,S08000020,4,253,269.5,-6.1
2020,2,2020-06-21,S08000020,5,227,233.5,-2.8
2020,2,2020-06-21,S08000022,1,84,92,-8.7
2020,2,2020-06-21,S08000022,2,166,159,4.4
2020,2,2020-06-21,S08000022,3,186,207.5,-10.4
2020,2,2020-06-21,S08000022,4,178,165,7.9
2020,2,2020-06-21,S08000022,5,42,49.5,-15.2
2020,2,2020-06-21,S08000024,1,292,331.5,-11.9
2020,2,2020-06-21,S08000024,2,415,360,15.3
2020,2,2020-06-21,S08000024,3,242,271.5,-10.9
2020,2,2020-06-21,S08000024,4,207,220,-5.9
2020,2,2020-06-21,S08000024,5,263,271,-3
2020,2,2020-06-21,S08000025,2,8,2.5,220
2020,2,2020-06-21,S08000025,3,7,15.5,-54.8
2020,2,2020-06-21,S08000025,4,13,14.5,-10.3
2020,2,2020-06-21,S08000026,2,6,2,200
2020,2,2020-06-21,S08000026,3,10,14,-28.6
2020,2,2020-06-21,S08000026,4,20,22.5,-11.1
2020,2,2020-06-21,S08000028,2,20,17,17.6
2020,2,2020-06-21,S08000028,3,41,54.5,-24.8
2020,2,2020-06-21,S08000028,4,5,5.5,-9.1
2020,2,2020-06-21,S08000029,1,227,200,13.5
2020,2,2020-06-21,S08000029,2,179,182.5,-1.9
2020,2,2020-06-21,S08000029,3,164,154,6.5
2020,2,2020-06-21,S08000029,4,76,95,-20
2020,2,2020-06-21,S08000029,5,80,109.5,-26.9
2020,2,2020-06-21,S08000030,1,212,192.5,10.1
2020,2,2020-06-21,S08000030,2,173,154,12.3
2020,2,2020-06-21,S08000030,3,172,183.5,-6.3
2020,2,2020-06-21,S08000030,4,166,177,-6.2
2020,2,2020-06-21,S08000030,5,103,95,8.4
2020,2,2020-06-21,S08000031,1,1242,1129.5,10
2020,2,2020-06-21,S08000031,2,426,459,-7.2
2020,2,2020-06-21,S08000031,3,250,303.5,-17.6
2020,2,2020-06-21,S08000031,4,200,231.5,-13.6
2020,2,2020-06-21,S08000031,5,255,245.5,3.9
2020,2,2020-06-21,S08000032,1,443,451.5,-1.9
2020,2,2020-06-21,S08000032,2,403,403.5,-0.1
2020,2,2020-06-21,S08000032,3,219,239.5,-8.6
2020,2,2020-06-21,S08000032,4,145,134.5,7.8
2020,2,2020-06-21,S08000032,5,80,72,11.1
2020,2,2020-06-21,S92000003,1,3139,3046.5,3
2020,2,2020-06-21,S92000003,2,2560,2510,2
2020,2,2020-06-21,S92000003,3,1963,2113,-7.1
2020,2,2020-06-21,S92000003,4,1563,1630.5,-4.1
2020,2,2020-06-21,S92000003,5,1218,1262.5,-3.5
2020,2,2020-06-28,S08000015,1,337,383.5,-12.1
2020,2,2020-06-28,S08000015,2,206,242.5,-15.1
2020,2,2020-06-28,S08000015,3,117,136.5,-14.3
2020,2,2020-06-28,S08000015,4,81,99.5,-18.6
2020,2,2020-06-28,S08000015,5,79,72.5,9
2020,2,2020-06-28,S08000016,1,14,20.5,-31.7
2020,2,2020-06-28,S08000016,2,55,63,-12.7
2020,2,2020-06-28,S08000016,3,100,84,19
2020,2,2020-06-28,S08000016,4,67,90,-25.6
2020,2,2020-06-28,S08000016,5,14,14,0
2020,2,2020-06-28,S08000017,1,34,34.5,-1.4
2020,2,2020-06-28,S08000017,2,112,106.5,5.2
2020,2,2020-06-28,S08000017,3,113,132,-14.4
2020,2,2020-06-28,S08000017,4,40,48.5,-17.5
2020,2,2020-06-28,S08000017,5,28,23.5,19.1
2020,2,2020-06-28,S08000019,1,160,142,12.7
2020,2,2020-06-28,S08000019,2,148,167,-11.4
2020,2,2020-06-28,S08000019,3,74,91.5,-19.1
2020,2,2020-06-28,S08000019,4,92,85,8.2
2020,2,2020-06-28,S08000019,5,62,68.5,-9.5
2020,2,2020-06-28,S08000020,1,74,86.5,-14.5
2020,2,2020-06-28,S08000020,2,224,208,7.7
2020,2,2020-06-28,S08000020,3,213,222.5,-4.3
2020,2,2020-06-28,S08000020,4,267,287.5,-7.1
2020,2,2020-06-28,S08000020,5,182,241.5,-24.6
2020,2,2020-06-28,S08000022,1,94,101,-6.9
2020,2,2020-06-28,S08000022,2,138,178.5,-22.7
2020,2,2020-06-28,S08000022,3,213,226,-5.8
2020,2,2020-06-28,S08000022,4,193,173.5,11.2
2020,2,2020-06-28,S08000022,5,38,44,-13.6
2020,2,2020-06-28,S08000024,1,311,326,-4.6
2020,2,2020-06-28,S08000024,2,374,419.5,-10.8
2020,2,2020-06-28,S08000024,3,238,264,-9.8
2020,2,2020-06-28,S08000024,4,231,212,9
2020,2,2020-06-28,S08000024,5,267,269.5,-0.9
2020,2,2020-06-28,S08000025,2,5,9,-44.4
2020,2,2020-06-28,S08000025,3,12,12.5,-4
2020,2,2020-06-28,S08000025,4,20,17,17.6
2020,2,2020-06-28,S08000026,2,5,2.5,100
2020,2,2020-06-28,S08000026,3,8,10.5,-23.8
2020,2,2020-06-28,S08000026,4,16,18.5,-13.5
2020,2,2020-06-28,S08000028,2,8,23,-65.2
2020,2,2020-06-28,S08000028,3,48,50,-4
2020,2,2020-06-28,S08000029,1,194,214.5,-9.6
2020,2,2020-06-28,S08000029,2,209,170.5,22.6
2020,2,2020-06-28,S08000029,3,147,159,-7.5
2020,2,2020-06-28,S08000029,4,98,108.5,-9.7
2020,2,2020-06-28,S08000029,5,86,98.5,-12.7
2020,2,2020-06-28,S08000030,1,198,188.5,5
2020,2,2020-06-28,S08000030,2,167,171,-2.3
2020,2,2020-06-28,S08000030,3,164,184.5,-11.1
2020,2,2020-06-28,S08000030,4,179,181.5,-1.4
2020,2,2020-06-28,S08000030,5,106,111,-4.5
2020,2,2020-06-28,S08000031,1,1176,1161,1.3
2020,2,2020-06-28,S08000031,2,436,450.5,-3.2
2020,2,2020-06-28,S08000031,3,252,296.5,-15
2020,2,2020-06-28,S08000031,4,222,221,0.5
2020,2,2020-06-28,S08000031,5,226,245.5,-7.9
2020,2,2020-06-28,S08000032,1,460,494.5,-7
2020,2,2020-06-28,S08000032,2,426,421,1.2
2020,2,2020-06-28,S08000032,3,217,223.5,-2.9
2020,2,2020-06-28,S08000032,4,135,123,9.8
2020,2,2020-06-28,S08000032,5,92,81.5,12.9
2020,2,2020-06-28,S92000003,1,3055,3157.5,-3.2
2020,2,2020-06-28,S92000003,2,2516,2638.5,-4.6
2020,2,2020-06-28,S92000003,3,1917,2098.5,-8.6
2020,2,2020-06-28,S92000003,4,1645,1671.5,-1.6
2020,2,2020-06-28,S92000003,5,1181,1275.5,-7.4
2020,3,2020-07-05,S08000015,1,363,377,-3.7
2020,3,2020-07-05,S08000015,2,224,223.5,0.2
2020,3,2020-07-05,S08000015,3,155,120.5,28.6
2020,3,2020-07-05,S08000015,4,80,83.5,-4.2
2020,3,2020-07-05,S08000015,5,68,75.5,-9.9
2020,3,2020-07-05,S08000016,1,26,25.5,2
2020,3,2020-07-05,S08000016,2,55,57.5,-4.3
2020,3,2020-07-05,S08000016,3,104,85.5,21.6
2020,3,2020-07-05,S08000016,4,68,70,-2.9
2020,3,2020-07-05,S08000016,5,16,17.5,-8.6
2020,3,2020-07-05,S08000017,1,46,42.5,8.2
2020,3,2020-07-05,S08000017,2,111,125,-11.2
2020,3,2020-07-05,S08000017,3,116,106,9.4
2020,3,2020-07-05,S08000017,4,48,43.5,10.3
2020,3,2020-07-05,S08000017,5,15,26,-42.3
2020,3,2020-07-05,S08000019,1,147,142.5,3.2
2020,3,2020-07-05,S08000019,2,169,154.5,9.4
2020,3,2020-07-05,S08000019,3,89,102,-12.7
2020,3,2020-07-05,S08000019,4,79,72,9.7
2020,3,2020-07-05,S08000019,5,71,57.5,23.5
2020,3,2020-07-05,S08000020,1,71,74,-4.1
2020,3,2020-07-05,S08000020,2,169,201.5,-16.1
2020,3,2020-07-05,S08000020,3,214,223.5,-4.3
2020,3,2020-07-05,S08000020,4,239,256.5,-6.8
2020,3,2020-07-05,S08000020,5,214,214.5,-0.2
2020,3,2020-07-05,S08000022,1,83,98.5,-15.7
2020,3,2020-07-05,S08000022,2,150,160,-6.2
2020,3,2020-07-05,S08000022,3,216,209.5,3.1
2020,3,2020-07-05,S08000022,4,155,154.5,0.3
2020,3,2020-07-05,S08000022,5,34,50.5,-32.7
2020,3,2020-07-05,S08000024,1,268,315.5,-15.1
2020,3,2020-07-05,S08000024,2,404,349.5,15.6
2020,3,2020-07-05,S08000024,3,278,240.5,15.6
2020,3,2020-07-05,S08000024,4,208,193,7.8
2020,3,2020-07-05,S08000024,5,247,242,2.1
2020,3,2020-07-05,S08000025,3,12,14,-14.3
2020,3,2020-07-05,S08000025,4,17,13,30.8
2020,3,2020-07-05,S08000026,3,19,8.5,123.5
2020,3,2020-07-05,S08000026,4,16,15,6.7
2020,3,2020-07-05,S08000028,2,15,16.5,-9.1
2020,3,2020-07-05,S08000028,3,45,49,-8.2
2020,3,2020-07-05,S08000029,1,220,195,12.8
2020,3,2020-07-05,S08000029,2,166,173,-4
2020,3,2020-07-05,S08000029,3,158,139,13.7
2020,3,2020-07-05,S08000029,4,82,95,-13.7
2020,3,2020-07-05,S08000029,5,104,88,18.2
2020,3,2020-07-05,S08000030,1,208,186.5,11.5
2020,3,2020-07-05,S08000030,2,153,163,-6.1
2020,3,2020-07-05,S08000030,3,171,167.5,2.1
2020,3,2020-07-05,S08000030,4,167,158.5,5.4
2020,3,2020-07-05,S08000030,5,92,107.5,-14.4
2020,3,2020-07-05,S08000031,1,1190,1137.5,4.6
2020,3,2020-07-05,S08000031,2,395,406,-2.7
2020,3,2020-07-05,S08000031,3,255,259,-1.5
2020,3,2020-07-05,S08000031,4,211,225,-6.2
2020,3,2020-07-05,S08000031,5,204,221.5,-7.9
2020,3,2020-07-05,S08000032,1,449,447.5,0.3
2020,3,2020-07-05,S08000032,2,360,389,-7.5
2020,3,2020-07-05,S08000032,3,217,221.5,-2
2020,3,2020-07-05,S08000032,4,119,134.5,-11.5
2020,3,2020-07-05,S08000032,5,79,82,-3.7
2020,3,2020-07-05,S92000003,1,3073,3050,0.8
2020,3,2020-07-05,S92000003,2,2380,2434,-2.2
2020,3,2020-07-05,S92000003,3,2051,1952,5.1
2020,3,2020-07-05,S92000003,4,1491,1521.5,-2
2020,3,2020-07-05,S92000003,5,1152,1189,-3.1
2020,3,2020-07-12,S08000015,1,353,356.5,-1
2020,3,2020-07-12,S08000015,2,224,204.5,9.5
2020,3,2020-07-12,S08000015,3,134,130.5,2.7
2020,3,2020-07-12,S08000015,4,103,78.5,31.2
2020,3,2020-07-12,S08000015,5,87,75,16
2020,3,2020-07-12,S08000016,1,18,23,-21.7
2020,3,2020-07-12,S08000016,2,52,61,-14.8
2020,3,2020-07-12,S08000016,3,94,75.5,24.5
2020,3,2020-07-12,S08000016,4,58,77,-24.7
2020,3,2020-07-12,S08000016,5,14,21.5,-34.9
2020,3,2020-07-12,S08000017,1,43,46.5,-7.5
2020,3,2020-07-12,S08000017,2,109,101,7.9
2020,3,2020-07-12,S08000017,3,101,101.5,-0.5
2020,3,2020-07-12,S08000017,4,47,45.5,3.3
2020,3,2020-07-12,S08000017,5,16,16,0
2020,3,2020-07-12,S08000019,1,131,133.5,-1.9
2020,3,2020-07-12,S08000019,2,161,148,8.8
2020,3,2020-07-12,S08000019,3,97,83.5,16.2
2020,3,2020-07-12,S08000019,4,76,79.5,-4.4
2020,3,2020-07-12,S08000019,5,57,72,-20.8
2020,3,2020-07-12,S08000020,1,63,79,-20.3
2020,3,2020-07-12,S08000020,2,190,212.5,-10.6
2020,3,2020-07-12,S08000020,3,227,215.5,5.3
2020,3,2020-07-12,S08000020,4,260,237,9.7
2020,3,2020-07-12,S08000020,5,218,213,2.3
2020,3,2020-07-12,S08000022,1,98,81,21
2020,3,2020-07-12,S08000022,2,194,162,19.8
2020,3,2020-07-12,S08000022,3,247,197,25.4
2020,3,2020-07-12,S08000022,4,150,141.5,6
2020,3,2020-07-12,S08000022,5,48,46,4.3
2020,3,2020-07-12,S08000024,1,298,289,3.1
2020,3,2020-07-12,S08000024,2,381,354.5,7.5
2020,3,2020-07-12,S08000024,3,232,249.5,-7
2020,3,2020-07-12,S08000024,4,185,192.5,-3.9
2020,3,2020-07-12,S08000024,5,263,243.5,8
2020,3,2020-07-12,S08000025,3,14,10,40
2020,3,2020-07-12,S08000025,4,19,11.5,65.2
2020,3,2020-07-12,S08000026,3,7,13.5,-48.1
2020,3,2020-07-12,S08000026,4,22,22,0
2020,3,2020-07-12,S08000028,2,5,15,-66.7
2020,3,2020-07-12,S08000028,3,47,46,2.2
2020,3,2020-07-12,S08000029,1,208,240.5,-13.5
2020,3,2020-07-12,S08000029,2,164,171,-4.1
2020,3,2020-07-12,S08000029,3,121,150,-19.3
2020,3,2020-07-12,S08000029,4,102,98.5,3.6
2020,3,2020-07-12,S08000029,5,108,86.5,24.9
2020,3,2020-07-12,S08000030,1,231,192.5,20
2020,3,2020-07-12,S08000030,2,143,166,-13.9
2020,3,2020-07-12,S08000030,3,159,171,-7
2020,3,2020-07-12,S08000030,4,172,168,2.4
2020,3,2020-07-12,S08000030,5,112,88,27.3
2020,3,2020-07-12,S08000031,1,1134,1117,1.5
2020,3,2020-07-12,S08000031,2,397,423,-6.1
2020,3,2020-07-12,S08000031,3,263,270,-2.6
2020,3,2020-07-12,S08000031,4,205,211,-2.8
2020,3,2020-07-12,S08000031,5,242,222.5,8.8
2020,3,2020-07-12,S08000032,1,473,475.5,-0.5
2020,3,2020-07-12,S08000032,2,445,371,19.9
2020,3,2020-07-12,S08000032,3,218,201,8.5
2020,3,2020-07-12,S08000032,4,134,125.5,6.8
2020,3,2020-07-12,S08000032,5,72,82,-12.2
2020,3,2020-07-12,S92000003,1,3055,3037.5,0.6
2020,3,2020-07-12,S92000003,2,2473,2403,2.9
2020,3,2020-07-12,S92000003,3,1968,1918.5,2.6
2020,3,2020-07-12,S92000003,4,1539,1493,3.1
2020,3,2020-07-12,S92000003,5,1242,1172,6
2020,3,2020-07-19,S08000015,1,349,338.5,3.1
2020,3,2020-07-19,S08000015,2,191,197.5,-3.3
2020,3,2020-07-19,S08000015,3,136,125,8.8
2020,3,2020-07-19,S08000015,4,69,82,-15.9
2020,3,2020-07-19,S08000015,5,85,74,14.9
2020,3,2020-07-19,S08000016,1,27,22.5,20
2020,3,2020-07-19,S08000016,2,58,49,18.4
2020,3,2020-07-19,S08000016,3,84,79,6.3
2020,3,2020-07-19,S08000016,4,103,72.5,42.1
2020,3,2020-07-19,S08000016,5,19,13.5,40.7
2020,3,2020-07-19,S08000017,1,39,41.5,-6
2020,3,2020-07-19,S08000017,2,107,96,11.5
2020,3,2020-07-19,S08000017,3,103,101,2
2020,3,2020-07-19,S08000017,4,59,43.5,35.6
2020,3,2020-07-19,S08000017,5,20,24,-16.7
2020,3,2020-07-19,S08000019,1,160,122,31.1
2020,3,2020-07-19,S08000019,2,168,157.5,6.7
2020,3,2020-07-19,S08000019,3,98,86.5,13.3
2020,3,2020-07-19,S08000019,4,84,74,13.5
2020,3,2020-07-19,S08000019,5,71,57,24.6
2020,3,2020-07-19,S08000020,1,77,77.5,-0.6
2020,3,2020-07-19,S08000020,2,219,180,21.7
2020,3,2020-07-19,S08000020,3,229,211.5,8.3
2020,3,2020-07-19,S08000020,4,299,243,23
2020,3,2020-07-19,S08000020,5,209,222,-5.9
2020,3,2020-07-19,S08000022,1,96,80,20
2020,3,2020-07-19,S08000022,2,149,158,-5.7
2020,3,2020-07-19,S08000022,3,237,182,30.2
2020,3,2020-07-19,S08000022,4,151,147,2.7
2020,3,2020-07-19,S08000022,5,55,45.5,20.9
2020,3,2020-07-19,S08000024,1,303,316,-4.1
2020,3,2020-07-19,S08000024,2,378,352.5,7.2
2020,3,2020-07-19,S08000024,3,259,237.5,9.1
2020,3,2020-07-19,S08000024,4,214,207.5,3.1
2020,3,2020-07-19,S08000024,5,266,241.5,10.1
2020,3,2020-07-19,S08000025,3,12,16.5,-27.3
2020,3,2020-07-19,S08000025,4,15,5.5,172.7
2020,3,2020-07-19,S08000026,3,11,8.5,29.4
2020,3,2020-07-19,S08000026,4,15,19,-21.1
2020,3,2020-07-19,S08000028,2,17,16,6.2
2020,3,2020-07-19,S08000028,3,37,50,-26
2020,3,2020-07-19,S08000029,1,235,193.5,21.4
2020,3,2020-07-19,S08000029,2,176,167.5,5.1
2020,3,2020-07-19,S08000029,3,148,123.5,19.8
2020,3,2020-07-19,S08000029,4,108,88.5,22
2020,3,2020-07-19,S08000029,5,89,90.5,-1.7
2020,3,2020-07-19,S08000030,1,232,181,28.2
2020,3,2020-07-19,S08000030,2,176,172,2.3
2020,3,2020-07-19,S08000030,3,194,160.5,20.9
2020,3,2020-07-19,S08000030,4,179,161.5,10.8
2020,3,2020-07-19,S08000030,5,115,87.5,31.4
2020,3,2020-07-19,S08000031,1,1229,1072,14.6
2020,3,2020-07-19,S08000031,2,434,387,12.1
2020,3,2020-07-19,S08000031,3,248,252.5,-1.8
2020,3,2020-07-19,S08000031,4,209,206,1.5
2020,3,2020-07-19,S08000031,5,227,207,9.7
2020,3,2020-07-19,S08000032,1,466,441,5.7
2020,3,2020-07-19,S08000032,2,396,381.5,3.8
2020,3,2020-07-19,S08000032,3,236,214,10.3
2020,3,2020-07-19,S08000032,4,124,127.5,-2.7
2020,3,2020-07-19,S08000032,5,80,72.5,10.3
2020,3,2020-07-19,S92000003,1,3220,2889,11.5
2020,3,2020-07-19,S92000003,2,2481,2322.5,6.8
2020,3,2020-07-19,S92000003,3,2035,1856,9.6
2020,3,2020-07-19,S92000003,4,1636,1488.5,9.9
2020,3,2020-07-19,S92000003,5,1243,1142,8.8
2020,3,2020-07-26,S08000015,1,365,357,2.2
2020,3,2020-07-26,S08000015,2,212,222,-4.5
2020,3,2020-07-26,S08000015,3,139,115,20.9
2020,3,2020-07-26,S08000015,4,83,93,-10.8
2020,3,2020-07-26,S08000015,5,71,67.5,5.2
2020,3,2020-07-26,S08000016,1,24,18.5,29.7
2020,3,2020-07-26,S08000016,2,57,66,-13.6
2020,3,2020-07-26,S08000016,3,114,97.5,16.9
2020,3,2020-07-26,S08000016,4,88,81,8.6
2020,3,2020-07-26,S08000016,5,17,16,6.2
2020,3,2020-07-26,S08000017,1,37,35.5,4.2
2020,3,2020-07-26,S08000017,2,133,95.5,39.3
2020,3,2020-07-26,S08000017,3,118,102,15.7
2020,3,2020-07-26,S08000017,4,51,51.5,-1
2020,3,2020-07-26,S08000017,5,24,23,4.3
2020,3,2020-07-26,S08000019,1,137,137,0
2020,3,2020-07-26,S08000019,2,163,152.5,6.9
2020,3,2020-07-26,S08000019,3,109,88.5,23.2
2020,3,2020-07-26,S08000019,4,96,89,7.9
2020,3,2020-07-26,S08000019,5,82,71,15.5
2020,3,2020-07-26,S08000020,1,81,65,24.6
2020,3,2020-07-26,S08000020,2,197,210.5,-6.4
2020,3,2020-07-26,S08000020,3,219,199,10.1
2020,3,2020-07-26,S08000020,4,278,255.5,8.8
2020,3,2020-07-26,S08000020,5,212,218,-2.8
2020,3,2020-07-26,S08000022,1,99,69,43.5
2020,3,2020-07-26,S08000022,2,191,156.5,22
2020,3,2020-07-26,S08000022,3,209,204.5,2.2
2020,3,2020-07-26,S08000022,4,188,162.5,15.7
2020,3,2020-07-26,S08000022,5,51,38,34.2
2020,3,2020-07-26,S08000024,1,309,298.5,3.5
2020,3,2020-07-26,S08000024,2,397,400,-0.8
2020,3,2020-07-26,S08000024,3,250,277.5,-9.9
2020,3,2020-07-26,S08000024,4,203,202.5,0.2
2020,3,2020-07-26,S08000024,5,288,270,6.7
2020,3,2020-07-26,S08000025,2,6,4.5,33.3
2020,3,2020-07-26,S08000025,3,11,16,-31.2
2020,3,2020-07-26,S08000025,4,17,17.5,-2.9
2020,3,2020-07-26,S08000026,3,13,13,0
2020,3,2020-07-26,S08000026,4,13,9,44.4
2020,3,2020-07-26,S08000028,2,23,21.5,7
2020,3,2020-07-26,S08000028,3,36,42,-14.3
2020,3,2020-07-26,S08000029,1,220,237.5,-7.4
2020,3,2020-07-26,S08000029,2,192,161.5,18.9
2020,3,2020-07-26,S08000029,3,164,145.5,12.7
2020,3,2020-07-26,S08000029,4,112,86,30.2
2020,3,2020-07-26,S08000029,5,103,92,12
2020,3,2020-07-26,S08000030,1,221,182.5,21.1
2020,3,2020-07-26,S08000030,2,192,181.5,5.8
2020,3,2020-07-26,S08000030,3,158,180,-12.2
2020,3,2020-07-26,S08000030,4,174,158.5,9.8
2020,3,2020-07-26,S08000030,5,119,84,41.7
2020,3,2020-07-26,S08000031,1,1162,1127.5,3.1
2020,3,2020-07-26,S08000031,2,438,405.5,8
2020,3,2020-07-26,S08000031,3,251,248,1.2
2020,3,2020-07-26,S08000031,4,189,194,-2.6
2020,3,2020-07-26,S08000031,5,255,227.5,12.1
2020,3,2020-07-26,S08000032,1,491,446.5,10
2020,3,2020-07-26,S08000032,2,397,381.5,4.1
2020,3,2020-07-26,S08000032,3,214,203.5,5.2
2020,3,2020-07-26,S08000032,4,137,124.5,10
2020,3,2020-07-26,S08000032,5,83,75.5,9.9
2020,3,2020-07-26,S92000003,1,3151,2980,5.7
2020,3,2020-07-26,S92000003,2,2605,2465,5.7
2020,3,2020-07-26,S92000003,3,2005,1936,3.6
2020,3,2020-07-26,S92000003,4,1636,1534,6.6
2020,3,2020-07-26,S92000003,5,1312,1190.5,10.2
2020,3,2020-08-02,S08000015,1,342,358,-4.5
2020,3,2020-08-02,S08000015,2,211,221,-4.5
2020,3,2020-08-02,S08000015,3,132,132.5,-0.4
2020,3,2020-08-02,S08000015,4,96,82,17.1
2020,3,2020-08-02,S08000015,5,88,80.5,9.3
2020,3,2020-08-02,S08000016,1,18,20.5,-12.2
2020,3,2020-08-02,S08000016,2,69,49.5,39.4
2020,3,2020-08-02,S08000016,3,104,68,52.9
2020,3,2020-08-02,S08000016,4,78,74,5.4
2020,3,2020-08-02,S08000016,5,19,16.5,15.2
2020,3,2020-08-02,S08000017,1,40,39,2.6
2020,3,2020-08-02,S08000017,2,121,99,22.2
2020,3,2020-08-02,S08000017,3,126,100,26
2020,3,2020-08-02,S08000017,4,45,44.5,1.1
2020,3,2020-08-02,S08000017,5,18,17.5,2.9
2020,3,2020-08-02,S08000019,1,145,136.5,6.2
2020,3,2020-08-02,S08000019,2,162,142.5,13.7
2020,3,2020-08-02,S08000019,3,92,93.5,-1.6
2020,3,2020-08-02,S08000019,4,78,82,-4.9
2020,3,2020-08-02,S08000019,5,64,64.5,-0.8
2020,3,2020-08-02,S08000020,1,91,75,21.3
2020,3,2020-08-02,S08000020,2,194,194,0
2020,3,2020-08-02,S08000020,3,221,209.5,5.5
2020,3,2020-08-02,S08000020,4,285,264,8
2020,3,2020-08-02,S08000020,5,245,196,25
2020,3,2020-08-02,S08000022,1,91,81.5,11.7
