year,quarter,week_ending,hb,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,3,2020-09-20,S08000031,Under 5,All,Emergency,148,176,-15.9
2020,3,2020-09-20,S08000032,Under 5,All,Emergency,38,87,-56.3
2020,3,2020-09-20,S92000003,Under 5,All,Emergency,538,868.5,-38.1
2020,3,2020-09-27,S08000015,Under 5,All,Emergency,40,84,-52.4
2020,3,2020-09-27,S08000016,Under 5,All,Emergency,9,23.5,-61.7
2020,3,2020-09-27,S08000017,Under 5,All,Emergency,9,30.5,-70.5
2020,3,2020-09-27,S08000019,Under 5,All,Emergency,28,59.5,-52.9
2020,3,2020-09-27,S08000020,Under 5,All,Emergency,62,82,-24.4
2020,3,2020-09-27,S08000022,Under 5,All,Emergency,37,35,5.7
2020,3,2020-09-27,S08000024,Under 5,All,Emergency,73,130.5,-44.1
2020,3,2020-09-27,S08000029,Under 5,All,Emergency,31,63,-50.8
2020,3,2020-09-27,S08000030,Under 5,All,Emergency,59,66.5,-11.3
2021,2,2021-05-16,S08000031,Under 5,All,Planned,67,95,-29.5
2020,3,2020-09-27,S08000031,Under 5,All,Emergency,115,170,-32.4
2020,3,2020-09-27,S08000032,Under 5,All,Emergency,32,86,-62.8
2020,3,2020-09-27,S92000003,Under 5,All,Emergency,499,834.5,-40.2
2020,4,2020-10-04,S08000015,Under 5,All,Emergency,45,96,-53.1
2020,4,2020-10-04,S08000016,Under 5,All,Emergency,6,24.5,-75.5
2020,4,2020-10-04,S08000017,Under 5,All,Emergency,10,28,-64.3
2020,4,2020-10-04,S08000019,Under 5,All,Emergency,22,87,-74.7
2020,4,2020-10-04,S08000020,Under 5,All,Emergency,57,92,-38
2020,4,2020-10-04,S08000022,Under 5,All,Emergency,25,43.5,-42.5
2020,4,2020-10-04,S08000024,Under 5,All,Emergency,77,144.5,-46.7
2021,1,2021-02-28,S08000019,Under 5,All,Planned,7,2,250
2021,1,2021-02-28,S08000020,Under 5,All,Planned,7,11,-36.4
2020,4,2020-10-04,S08000029,Under 5,All,Emergency,39,65,-40
2020,4,2020-10-04,S08000030,Under 5,All,Emergency,39,61.5,-36.6
2020,4,2020-10-04,S08000031,Under 5,All,Emergency,138,179.5,-23.1
2020,4,2020-10-04,S08000032,Under 5,All,Emergency,31,86,-64
2020,4,2020-10-04,S92000003,Under 5,All,Emergency,489,911.5,-46.4
2020,4,2020-10-11,S08000015,Under 5,All,Emergency,56,97,-42.3
2020,4,2020-10-11,S08000016,Under 5,All,Emergency,11,20,-45
2020,4,2020-10-11,S08000017,Under 5,All,Emergency,14,29,-51.7
2020,4,2020-10-11,S08000019,Under 5,All,Emergency,24,84.5,-71.6
2020,4,2020-10-11,S08000020,Under 5,All,Emergency,63,83.5,-24.6
2020,4,2020-10-11,S08000022,Under 5,All,Emergency,38,46.5,-18.3
2020,4,2020-10-11,S08000024,Under 5,All,Emergency,103,138,-25.4
2020,4,2020-10-11,S08000029,Under 5,All,Emergency,44,58.5,-24.8
2020,4,2020-10-11,S08000030,Under 5,All,Emergency,47,73.5,-36.1
2020,4,2020-10-11,S08000031,Under 5,All,Emergency,151,214,-29.4
2020,4,2020-10-11,S08000032,Under 5,All,Emergency,30,89,-66.3
2020,4,2020-10-11,S92000003,Under 5,All,Emergency,586,938.5,-37.6
2020,4,2020-10-18,S08000015,Under 5,All,Emergency,48,86,-44.2
2020,4,2020-10-18,S08000016,Under 5,All,Emergency,11,21.5,-48.8
2020,4,2020-10-18,S08000017,Under 5,All,Emergency,13,30,-56.7
2020,4,2020-10-18,S08000019,Under 5,All,Emergency,30,88,-65.9
2020,4,2020-11-08,S08000032,Under 5,All,Emergency,38,136,-72.1
2020,4,2020-11-08,S92000003,Under 5,All,Emergency,558,1248.5,-55.3
2020,4,2020-11-15,S08000015,Under 5,All,Emergency,53,139,-61.9
2020,4,2020-10-18,S08000024,Under 5,All,Emergency,106,141.5,-25.1
2020,4,2020-10-18,S08000029,Under 5,All,Emergency,44,56.5,-22.1
2020,4,2020-10-18,S08000030,Under 5,All,Emergency,44,65.5,-32.8
2020,4,2020-10-18,S08000031,Under 5,All,Emergency,128,193,-33.7
2020,4,2020-10-18,S08000032,Under 5,All,Emergency,37,84,-56
2020,4,2020-10-18,S92000003,Under 5,All,Emergency,560,890.5,-37.1
2020,4,2020-10-25,S08000015,Under 5,All,Emergency,57,114,-50
2020,4,2020-10-25,S08000016,Under 5,All,Emergency,5,21.5,-76.7
2020,4,2020-10-25,S08000017,Under 5,All,Emergency,15,20,-25
2020,4,2020-10-25,S08000019,Under 5,All,Emergency,29,98,-70.4
2020,4,2020-10-25,S08000020,Under 5,All,Emergency,55,91,-39.6
2020,4,2020-10-25,S08000022,Under 5,All,Emergency,42,40.5,3.7
2020,4,2020-10-25,S08000024,Under 5,All,Emergency,78,145.5,-46.4
2020,4,2020-10-25,S08000029,Under 5,All,Emergency,40,60,-33.3
2020,4,2020-10-25,S08000030,Under 5,All,Emergency,51,78,-34.6
2020,4,2020-10-25,S08000031,Under 5,All,Emergency,108,204.5,-47.2
2020,4,2020-10-25,S08000032,Under 5,All,Emergency,31,102,-69.6
2020,4,2020-10-25,S92000003,Under 5,All,Emergency,512,978.5,-47.7
2020,4,2020-11-01,S08000015,Under 5,All,Emergency,38,109,-65.1
2021,2,2021-04-25,S08000015,Under 5,All,Emergency,41,74.5,-45
2021,2,2021-04-25,S08000016,Under 5,All,Emergency,18,17,5.9
2021,2,2021-04-25,S08000017,Under 5,All,Emergency,20,33,-39.4
2020,4,2020-11-01,S08000017,Under 5,All,Emergency,16,29.5,-45.8
2020,4,2020-11-01,S08000019,Under 5,All,Emergency,27,90,-70
2020,4,2020-11-01,S08000020,Under 5,All,Emergency,47,89,-47.2
2020,4,2020-11-01,S08000022,Under 5,All,Emergency,39,43.5,-10.3
2020,4,2020-11-01,S08000024,Under 5,All,Emergency,83,154.5,-46.3
2020,4,2020-11-01,S08000029,Under 5,All,Emergency,44,70.5,-37.6
2020,4,2020-11-01,S08000030,Under 5,All,Emergency,63,79,-20.3
2020,4,2020-11-01,S08000031,Under 5,All,Emergency,125,206,-39.3
2020,4,2020-11-01,S08000032,Under 5,All,Emergency,26,104,-75
2021,3,2021-07-04,S08000030,Under 5,All,Planned,11,10,10
2020,4,2020-11-01,S92000003,Under 5,All,Emergency,527,1010.5,-47.8
2020,4,2020-11-08,S08000015,Under 5,All,Emergency,45,133,-66.2
2020,4,2020-11-08,S08000016,Under 5,All,Emergency,8,27,-70.4
2020,4,2020-11-08,S08000017,Under 5,All,Emergency,21,36.5,-42.5
2020,4,2020-11-08,S08000019,Under 5,All,Emergency,22,113.5,-80.6
2020,4,2020-11-08,S08000020,Under 5,All,Emergency,67,108.5,-38.2
2020,4,2020-11-08,S08000022,Under 5,All,Emergency,30,56.5,-46.9
2020,4,2020-11-08,S08000024,Under 5,All,Emergency,85,174.5,-51.3
2020,4,2020-11-08,S08000029,Under 5,All,Emergency,55,88,-37.5
2020,4,2020-11-08,S08000030,Under 5,All,Emergency,59,99.5,-40.7
2020,4,2020-11-08,S08000031,Under 5,All,Emergency,126,265,-52.5
2020,4,2020-11-22,S08000029,Under 5,All,Emergency,32,88.5,-63.8
2020,4,2020-11-15,S08000016,Under 5,All,Emergency,9,31.5,-71.4
2020,4,2020-11-15,S08000017,Under 5,All,Emergency,13,33,-60.6
2020,4,2020-11-15,S08000019,Under 5,All,Emergency,45,132,-65.9
2020,4,2020-11-15,S08000020,Under 5,All,Emergency,63,99.5,-36.7
2020,4,2020-11-15,S08000022,Under 5,All,Emergency,40,46,-13
2020,4,2020-11-15,S08000024,Under 5,All,Emergency,90,194,-53.6
2020,4,2020-11-15,S08000029,Under 5,All,Emergency,39,86.5,-54.9
2020,4,2020-11-15,S08000030,Under 5,All,Emergency,47,109,-56.9
2020,4,2020-11-15,S08000031,Under 5,All,Emergency,143,248.5,-42.5
2020,4,2020-11-15,S08000032,Under 5,All,Emergency,40,156.5,-74.4
2020,4,2020-11-15,S92000003,Under 5,All,Emergency,586,1277,-54.1
2020,4,2020-11-22,S08000015,Under 5,All,Emergency,42,143.5,-70.7
2020,4,2020-11-22,S08000016,Under 5,All,Emergency,6,31.5,-81
2020,4,2020-11-22,S08000017,Under 5,All,Emergency,13,46,-71.7
2020,4,2020-11-22,S08000019,Under 5,All,Emergency,38,129,-70.5
2020,4,2020-11-22,S08000020,Under 5,All,Emergency,63,135,-53.3
2020,4,2020-11-22,S08000022,Under 5,All,Emergency,36,56,-35.7
2020,4,2020-11-22,S08000024,Under 5,All,Emergency,87,200,-56.5
2021,2,2021-06-20,S08000032,Under 5,All,Emergency,90,71.5,25.9
2020,4,2020-11-22,S08000030,Under 5,All,Emergency,46,99,-53.5
2020,4,2020-11-22,S08000031,Under 5,All,Emergency,137,253,-45.8
2020,4,2020-11-22,S08000032,Under 5,All,Emergency,47,144.5,-67.5
2020,4,2020-11-22,S92000003,Under 5,All,Emergency,550,1334,-58.8
2020,4,2020-11-29,S08000015,Under 5,All,Emergency,40,149,-73.2
2020,4,2020-11-29,S08000016,Under 5,All,Emergency,10,31.5,-68.3
2020,4,2020-11-29,S08000017,Under 5,All,Emergency,11,46,-76.1
2020,4,2020-11-29,S08000019,Under 5,All,Emergency,34,131.5,-74.1
2020,4,2020-11-29,S08000020,Under 5,All,Emergency,59,129.5,-54.4
2020,4,2020-11-29,S08000022,Under 5,All,Emergency,34,56,-39.3
2020,4,2020-11-29,S08000024,Under 5,All,Emergency,81,182,-55.5
2020,4,2020-11-29,S08000029,Under 5,All,Emergency,40,103.5,-61.4
2020,4,2020-11-29,S08000030,Under 5,All,Emergency,44,112,-60.7
2020,4,2020-11-29,S08000031,Under 5,All,Emergency,147,250,-41.2
2020,4,2020-11-29,S08000032,Under 5,All,Emergency,34,121,-71.9
2020,4,2020-11-29,S92000003,Under 5,All,Emergency,536,1318,-59.3
2020,4,2020-12-06,S08000015,Under 5,All,Emergency,46,147,-68.7
2020,4,2020-12-06,S08000016,Under 5,All,Emergency,14,30.5,-54.1
2020,4,2020-12-06,S08000017,Under 5,All,Emergency,16,49,-67.3
2020,4,2020-12-06,S08000019,Under 5,All,Emergency,26,123.5,-78.9
2020,4,2020-12-06,S08000020,Under 5,All,Emergency,55,122,-54.9
2021,2,2021-06-13,S08000016,Under 5,All,Emergency,18,23.5,-23.4
2021,2,2021-06-13,S08000017,Under 5,All,Emergency,31,18.5,67.6
2021,2,2021-06-13,S08000019,Under 5,All,Emergency,49,85.5,-42.7
2020,4,2020-12-06,S08000022,Under 5,All,Emergency,32,52.5,-39
2020,4,2020-12-06,S08000024,Under 5,All,Emergency,76,196.5,-61.3
2020,4,2020-12-06,S08000029,Under 5,All,Emergency,25,86.5,-71.1
2020,4,2020-12-06,S08000030,Under 5,All,Emergency,56,116.5,-51.9
2020,4,2020-12-06,S08000031,Under 5,All,Emergency,126,245,-48.6
2020,4,2020-12-06,S08000032,Under 5,All,Emergency,39,142,-72.5
2020,4,2020-12-06,S92000003,Under 5,All,Emergency,514,1314,-60.9
2020,4,2020-12-13,S08000015,Under 5,All,Emergency,51,135.5,-62.4
2020,4,2020-12-13,S08000016,Under 5,All,Emergency,13,30.5,-57.4
2020,4,2020-12-13,S08000017,Under 5,All,Emergency,16,43.5,-63.2
2020,4,2020-12-13,S08000019,Under 5,All,Emergency,22,115.5,-81
2020,4,2020-12-13,S08000020,Under 5,All,Emergency,68,115,-40.9
2020,4,2020-12-13,S08000022,Under 5,All,Emergency,45,50,-10
2020,4,2020-12-13,S08000024,Under 5,All,Emergency,79,169.5,-53.4
2020,4,2020-12-13,S08000029,Under 5,All,Emergency,36,108.5,-66.8
2020,4,2020-12-13,S08000030,Under 5,All,Emergency,46,97.5,-52.8
2020,4,2020-12-13,S08000031,Under 5,All,Emergency,125,238.5,-47.6
2020,4,2020-12-13,S08000032,Under 5,All,Emergency,33,106,-68.9
2020,4,2020-12-13,S92000003,Under 5,All,Emergency,536,1215.5,-55.9
2020,4,2020-12-20,S08000015,Under 5,All,Emergency,39,144.5,-73
2020,4,2020-12-20,S08000016,Under 5,All,Emergency,18,27,-33.3
2020,1,2020-02-23,S08000029,Under 5,All,Planned,11,7,57.1
2020,1,2020-02-23,S08000030,Under 5,All,Planned,11,7.5,46.7
2020,4,2020-12-20,S08000019,Under 5,All,Emergency,34,88.5,-61.6
2020,4,2020-12-20,S08000020,Under 5,All,Emergency,63,128,-50.8
2020,4,2020-12-20,S08000022,Under 5,All,Emergency,44,51,-13.7
2020,4,2020-12-20,S08000024,Under 5,All,Emergency,80,157.5,-49.2
2020,4,2020-12-20,S08000029,Under 5,All,Emergency,38,88,-56.8
2020,4,2020-12-20,S08000030,Under 5,All,Emergency,48,112.5,-57.3
2020,4,2020-12-20,S08000031,Under 5,All,Emergency,125,214,-41.6
2020,4,2020-12-20,S08000032,Under 5,All,Emergency,48,121.5,-60.5
2020,4,2020-12-20,S92000003,Under 5,All,Emergency,558,1181.5,-52.8
2020,4,2020-12-27,S08000015,Under 5,All,Emergency,36,103.5,-65.2
2020,4,2020-12-27,S08000016,Under 5,All,Emergency,10,24.5,-59.2
2020,4,2020-12-27,S08000017,Under 5,All,Emergency,17,31,-45.2
2020,4,2020-12-27,S08000019,Under 5,All,Emergency,24,94,-74.5
2020,4,2020-12-27,S08000020,Under 5,All,Emergency,54,97,-44.3
2020,4,2020-12-27,S08000022,Under 5,All,Emergency,24,72,-66.7
2020,4,2020-12-27,S08000024,Under 5,All,Emergency,66,129,-48.8
2020,4,2020-12-27,S08000029,Under 5,All,Emergency,26,82,-68.3
2020,4,2020-12-27,S08000030,Under 5,All,Emergency,35,83.5,-58.1
2020,4,2020-12-27,S08000031,Under 5,All,Emergency,97,202.5,-52.1
2020,4,2020-12-27,S08000032,Under 5,All,Emergency,33,100.5,-67.2
2020,3,2020-09-27,S08000032,Under 5,All,Planned,99,109,-9.2
2020,3,2020-09-27,S92000003,Under 5,All,Planned,263,284.5,-7.6
2020,4,2020-12-27,S92000003,Under 5,All,Emergency,424,1023,-58.6
2021,1,2021-01-03,S08000015,Under 5,All,Emergency,40,103.5,-61.4
2021,1,2021-01-03,S08000016,Under 5,All,Emergency,14,24.5,-42.9
2021,1,2021-01-03,S08000017,Under 5,All,Emergency,14,31,-54.8
2021,1,2021-01-03,S08000019,Under 5,All,Emergency,20,94,-78.7
2021,1,2021-01-03,S08000020,Under 5,All,Emergency,43,97,-55.7
2021,1,2021-01-03,S08000022,Under 5,All,Emergency,29,72,-59.7
2021,1,2021-01-03,S08000024,Under 5,All,Emergency,59,129,-54.3
2021,1,2021-01-03,S08000029,Under 5,All,Emergency,31,82,-62.2
2021,1,2021-01-03,S08000030,Under 5,All,Emergency,37,83.5,-55.7
2021,1,2021-01-03,S08000031,Under 5,All,Emergency,110,202.5,-45.7
2021,1,2021-01-03,S08000032,Under 5,All,Emergency,35,100.5,-65.2
2021,1,2021-01-03,S92000003,Under 5,All,Emergency,433,1023,-57.7
2021,1,2021-01-10,S08000015,Under 5,All,Emergency,42,86.5,-51.4
2021,1,2021-01-10,S08000016,Under 5,All,Emergency,5,28.5,-82.5
2021,1,2021-01-10,S08000017,Under 5,All,Emergency,12,33.5,-64.2
2021,1,2021-01-10,S08000019,Under 5,All,Emergency,23,115,-80
2021,1,2021-01-10,S08000020,Under 5,All,Emergency,45,71.5,-37.1
2021,1,2021-01-10,S08000022,Under 5,All,Emergency,24,46.5,-48.4
2021,1,2021-01-10,S08000024,Under 5,All,Emergency,72,108.5,-33.6
2021,1,2021-01-10,S08000029,Under 5,All,Emergency,27,74,-63.5
2021,2,2021-05-02,S08000031,Under 5,All,Emergency,125,148,-15.5
2021,1,2021-01-10,S08000031,Under 5,All,Emergency,91,201.5,-54.8
2021,1,2021-01-10,S08000032,Under 5,All,Emergency,40,100.5,-60.2
2021,1,2021-01-10,S92000003,Under 5,All,Emergency,429,966.5,-55.6
2021,1,2021-01-17,S08000015,Under 5,All,Emergency,44,92.5,-52.4
2021,1,2021-01-17,S08000016,Under 5,All,Emergency,12,20.5,-41.5
2021,1,2021-01-17,S08000017,Under 5,All,Emergency,16,39,-59
2021,1,2021-01-17,S08000019,Under 5,All,Emergency,19,93.5,-79.7
2021,1,2021-01-17,S08000020,Under 5,All,Emergency,42,82.5,-49.1
2021,1,2021-01-17,S08000022,Under 5,All,Emergency,33,40,-17.5
2021,1,2021-01-17,S08000024,Under 5,All,Emergency,69,105,-34.3
2021,1,2021-01-17,S08000029,Under 5,All,Emergency,33,63.5,-48
2021,1,2021-01-17,S08000030,Under 5,All,Emergency,34,91,-62.6
2021,1,2021-01-17,S08000031,Under 5,All,Emergency,86,162.5,-47.1
2021,1,2021-01-17,S08000032,Under 5,All,Emergency,42,93.5,-55.1
2021,1,2021-01-17,S92000003,Under 5,All,Emergency,431,888,-51.5
2021,1,2021-01-24,S08000015,Under 5,All,Emergency,51,103.5,-50.7
2021,1,2021-01-24,S08000016,Under 5,All,Emergency,11,20.5,-46.3
2021,1,2021-01-24,S08000017,Under 5,All,Emergency,11,38.5,-71.4
2021,1,2021-01-24,S08000019,Under 5,All,Emergency,25,102,-75.5
2021,1,2021-01-24,S08000020,Under 5,All,Emergency,50,81,-38.3
2021,1,2021-01-24,S08000022,Under 5,All,Emergency,31,58.5,-47
2021,1,2021-01-24,S08000024,Under 5,All,Emergency,80,112,-28.6
2021,1,2021-02-07,S08000032,Under 5,All,Planned,81,71.5,13.3
2021,1,2021-02-07,S92000003,Under 5,All,Planned,221,228.5,-3.3
2021,1,2021-01-24,S08000030,Under 5,All,Emergency,30,84.5,-64.5
2021,1,2021-01-24,S08000031,Under 5,All,Emergency,97,187.5,-48.3
2021,1,2021-01-24,S08000032,Under 5,All,Emergency,45,98,-54.1
2021,1,2021-01-24,S92000003,Under 5,All,Emergency,459,946.5,-51.5
2021,1,2021-01-31,S08000015,Under 5,All,Emergency,42,95,-55.8
2021,1,2021-01-31,S08000016,Under 5,All,Emergency,6,16.5,-63.6
2021,1,2021-01-31,S08000017,Under 5,All,Emergency,19,32,-40.6
2021,1,2021-01-31,S08000019,Under 5,All,Emergency,13,123.5,-89.5
2021,1,2021-01-31,S08000020,Under 5,All,Emergency,41,68.5,-40.1
2021,1,2021-01-31,S08000022,Under 5,All,Emergency,30,55.5,-45.9
2021,1,2021-01-31,S08000024,Under 5,All,Emergency,55,133,-58.6
2021,1,2021-01-31,S08000029,Under 5,All,Emergency,33,51.5,-35.9
2021,1,2021-01-31,S08000030,Under 5,All,Emergency,28,92,-69.6
2021,1,2021-01-31,S08000031,Under 5,All,Emergency,111,168,-33.9
2021,1,2021-01-31,S08000032,Under 5,All,Emergency,35,108.5,-67.7
2021,1,2021-01-31,S92000003,Under 5,All,Emergency,413,949.5,-56.5
2021,1,2021-02-07,S08000015,Under 5,All,Emergency,31,106.5,-70.9
2021,1,2021-02-07,S08000016,Under 5,All,Emergency,10,23,-56.5
2021,1,2021-02-07,S08000017,Under 5,All,Emergency,7,31,-77.4
2021,1,2021-02-07,S08000019,Under 5,All,Emergency,30,98.5,-69.5
2021,1,2021-02-07,S08000020,Under 5,All,Emergency,37,93.5,-60.4
2021,1,2021-02-07,S08000022,Under 5,All,Emergency,34,44.5,-23.6
2021,1,2021-02-07,S08000024,Under 5,All,Emergency,57,137.5,-58.5
2021,1,2021-02-07,S08000029,Under 5,All,Emergency,33,69,-52.2
2021,1,2021-02-07,S08000030,Under 5,All,Emergency,36,95.5,-62.3
2021,1,2021-02-07,S08000031,Under 5,All,Emergency,92,184,-50
2021,1,2021-02-07,S08000032,Under 5,All,Emergency,44,85,-48.2
2021,1,2021-02-07,S92000003,Under 5,All,Emergency,414,973,-57.5
2021,1,2021-02-14,S08000015,Under 5,All,Emergency,40,105,-61.9
2021,1,2021-02-14,S08000016,Under 5,All,Emergency,7,26,-73.1
2021,1,2021-02-14,S08000017,Under 5,All,Emergency,13,33,-60.6
2021,1,2021-02-14,S08000019,Under 5,All,Emergency,17,108.5,-84.3
2021,1,2021-02-14,S08000020,Under 5,All,Emergency,37,95.5,-61.3
2021,1,2021-02-14,S08000022,Under 5,All,Emergency,32,45,-28.9
2021,1,2021-02-14,S08000024,Under 5,All,Emergency,62,136,-54.4
2021,1,2021-02-14,S08000029,Under 5,All,Emergency,28,67,-58.2
2021,1,2021-02-14,S08000030,Under 5,All,Emergency,32,94.5,-66.1
2021,1,2021-02-14,S08000031,Under 5,All,Emergency,79,185,-57.3
2021,1,2021-02-14,S08000032,Under 5,All,Emergency,42,98.5,-57.4
2021,1,2021-02-14,S92000003,Under 5,All,Emergency,390,995.5,-60.8
2021,1,2021-02-21,S08000015,Under 5,All,Emergency,40,117,-65.8
2021,1,2021-02-21,S08000016,Under 5,All,Emergency,6,23,-73.9
2021,1,2021-02-21,S08000017,Under 5,All,Emergency,10,35,-71.4
2021,1,2021-02-21,S08000019,Under 5,All,Emergency,22,109,-79.8
2021,1,2021-02-21,S08000020,Under 5,All,Emergency,52,95.5,-45.5
2021,1,2021-02-21,S08000022,Under 5,All,Emergency,29,50.5,-42.6
2021,1,2021-02-21,S08000024,Under 5,All,Emergency,61,110.5,-44.8
2021,1,2021-02-21,S08000029,Under 5,All,Emergency,28,61.5,-54.5
2021,1,2021-02-21,S08000030,Under 5,All,Emergency,37,93.5,-60.4
2021,1,2021-02-21,S08000031,Under 5,All,Emergency,110,171,-35.7
2021,1,2021-02-21,S08000032,Under 5,All,Emergency,40,115,-65.2
2021,1,2021-02-21,S92000003,Under 5,All,Emergency,437,986,-55.7
2021,1,2021-02-28,S08000015,Under 5,All,Emergency,41,88,-53.4
2021,1,2021-02-28,S08000016,Under 5,All,Emergency,8,21,-61.9
2021,1,2021-02-28,S08000017,Under 5,All,Emergency,15,35,-57.1
2021,1,2021-02-28,S08000019,Under 5,All,Emergency,19,101.5,-81.3
2021,1,2021-02-28,S08000020,Under 5,All,Emergency,53,74,-28.4
2021,1,2021-02-28,S08000022,Under 5,All,Emergency,38,53.5,-29
2021,1,2021-02-28,S08000024,Under 5,All,Emergency,68,110.5,-38.5
2021,1,2021-02-28,S08000029,Under 5,All,Emergency,29,67,-56.7
2021,1,2021-02-28,S08000030,Under 5,All,Emergency,39,79,-50.6
2021,1,2021-02-28,S08000031,Under 5,All,Emergency,110,175.5,-37.3
2021,1,2021-02-28,S08000032,Under 5,All,Emergency,35,95,-63.2
2021,1,2021-02-28,S92000003,Under 5,All,Emergency,456,902.5,-49.5
2021,1,2021-03-07,S08000015,Under 5,All,Emergency,44,107.5,-59.1
2021,1,2021-03-07,S08000016,Under 5,All,Emergency,14,21,-33.3
2021,1,2021-03-07,S08000017,Under 5,All,Emergency,12,32,-62.5
2021,1,2021-03-07,S08000019,Under 5,All,Emergency,14,98.5,-85.8
2021,1,2021-03-07,S08000020,Under 5,All,Emergency,52,84.5,-38.5
2021,1,2021-03-07,S08000022,Under 5,All,Emergency,27,45,-40
2021,1,2021-03-07,S08000024,Under 5,All,Emergency,63,98.5,-36
2021,1,2021-03-07,S08000029,Under 5,All,Emergency,37,58.5,-36.8
2021,1,2021-03-07,S08000030,Under 5,All,Emergency,55,65.5,-16
2021,1,2021-03-07,S08000031,Under 5,All,Emergency,100,156,-35.9
2021,1,2021-03-07,S08000032,Under 5,All,Emergency,32,92,-65.2
2021,1,2021-03-07,S92000003,Under 5,All,Emergency,450,861,-47.7
2021,1,2021-03-14,S08000015,Under 5,All,Emergency,49,113.5,-56.8
2021,1,2021-03-14,S08000016,Under 5,All,Emergency,11,21,-47.6
2021,1,2021-03-14,S08000017,Under 5,All,Emergency,12,29.5,-59.3
2021,1,2021-03-14,S08000019,Under 5,All,Emergency,37,94.5,-60.8
2021,1,2021-03-14,S08000020,Under 5,All,Emergency,53,83.5,-36.5
2021,1,2021-03-14,S08000022,Under 5,All,Emergency,47,57,-17.5
2021,1,2021-03-14,S08000024,Under 5,All,Emergency,75,113.5,-33.9
2021,1,2021-03-14,S08000031,Under 5,All,Emergency,115,162.5,-29.2
2021,1,2021-03-14,S08000032,Under 5,All,Emergency,45,121,-62.8
2021,1,2021-03-14,S92000003,Under 5,All,Emergency,526,946.5,-44.4
2021,1,2021-03-21,S08000015,Under 5,All,Emergency,48,93.5,-48.7
2021,1,2021-03-21,S08000016,Under 5,All,Emergency,10,25,-60
2021,1,2021-03-21,S08000017,Under 5,All,Emergency,16,36.5,-56.2
2021,1,2021-03-21,S08000019,Under 5,All,Emergency,29,95,-69.5
2021,1,2021-03-21,S08000020,Under 5,All,Emergency,70,87,-19.5
2021,1,2021-03-21,S08000022,Under 5,All,Emergency,46,49,-6.1
2021,1,2021-03-21,S08000024,Under 5,All,Emergency,70,107,-34.6
2021,1,2021-03-21,S08000029,Under 5,All,Emergency,42,63.5,-33.9
2021,1,2021-03-21,S08000030,Under 5,All,Emergency,56,84.5,-33.7
2021,1,2021-03-21,S08000031,Under 5,All,Emergency,154,178.5,-13.7
2021,1,2021-03-21,S08000032,Under 5,All,Emergency,45,103.5,-56.5
2021,1,2021-03-21,S92000003,Under 5,All,Emergency,586,930,-37
2021,1,2021-03-28,S08000015,Under 5,All,Emergency,40,97.5,-59
2021,1,2021-03-28,S08000016,Under 5,All,Emergency,17,26,-34.6
2021,1,2021-03-28,S08000017,Under 5,All,Emergency,23,27.5,-16.4
2021,1,2021-03-28,S08000019,Under 5,All,Emergency,39,116.5,-66.5
2021,1,2021-03-28,S08000020,Under 5,All,Emergency,54,89,-39.3
2021,1,2021-03-28,S08000022,Under 5,All,Emergency,38,48,-20.8
2020,4,2020-10-18,S08000020,Under 5,All,Planned,8,8.5,-5.9
2020,4,2020-10-18,S08000022,Under 5,All,Planned,6,6,0
2020,4,2020-10-18,S08000024,Under 5,All,Planned,17,29,-41.4
2021,1,2021-03-28,S08000024,Under 5,All,Emergency,91,120,-24.2
2021,1,2021-03-28,S08000029,Under 5,All,Emergency,38,75.5,-49.7
2021,1,2021-03-28,S08000030,Under 5,All,Emergency,64,80,-20
2021,1,2021-03-28,S08000031,Under 5,All,Emergency,126,181,-30.4
2021,1,2021-03-28,S08000032,Under 5,All,Emergency,32,104.5,-69.4
2021,1,2021-03-28,S92000003,Under 5,All,Emergency,563,967.5,-41.8
2021,2,2021-04-04,S08000015,Under 5,All,Emergency,47,95,-50.5
2021,2,2021-04-04,S08000016,Under 5,All,Emergency,19,18,5.6
2021,2,2021-04-04,S08000017,Under 5,All,Emergency,18,34,-47.1
2021,2,2021-04-04,S08000019,Under 5,All,Emergency,33,101,-67.3
2021,2,2021-04-04,S08000020,Under 5,All,Emergency,67,83.5,-19.8
2021,2,2021-04-04,S08000022,Under 5,All,Emergency,44,47,-6.4
2021,2,2021-04-04,S08000024,Under 5,All,Emergency,98,123.5,-20.6
2021,2,2021-04-04,S08000029,Under 5,All,Emergency,51,71,-28.2
2021,2,2021-04-04,S08000030,Under 5,All,Emergency,61,73.5,-17
2021,2,2021-04-04,S08000031,Under 5,All,Emergency,119,174.5,-31.8
2021,2,2021-04-04,S08000032,Under 5,All,Emergency,44,106.5,-58.7
2021,2,2021-04-04,S92000003,Under 5,All,Emergency,603,933.5,-35.4
2021,2,2021-04-11,S08000015,Under 5,All,Emergency,47,99.5,-52.8
