year,quarter,week_ending,hb,simd_quintile,number_attendances,average20182019,percent_variation
2020,1,2020-02-16,S92000003,4,3744,4000,-6.4
2020,1,2020-02-16,S92000003,5,3253,3426,-5
2020,1,2020-02-23,S08000015,1,762,794,-4
2020,1,2020-02-23,S08000015,2,463,500.5,-7.5
2020,1,2020-02-23,S08000015,3,252,292.5,-13.8
2020,1,2020-02-23,S08000015,4,197,224.5,-12.2
2020,1,2020-02-23,S08000015,5,201,202,-0.5
2020,1,2020-02-23,S08000016,1,29,47,-38.3
2020,1,2020-02-23,S08000016,2,97,98.5,-1.5
2020,1,2020-02-23,S08000016,3,176,182,-3.3
2020,1,2020-02-23,S08000016,4,180,187,-3.7
2020,1,2020-02-23,S08000016,5,41,46,-10.9
2020,1,2020-02-23,S08000017,1,119,122,-2.5
2020,1,2020-02-23,S08000017,2,302,294.5,2.5
2020,1,2020-02-23,S08000017,3,262,275,-4.7
2020,1,2020-02-23,S08000017,4,128,109,17.4
2020,1,2020-02-23,S08000017,5,53,51,3.9
2020,1,2020-02-23,S08000019,1,229,278.5,-17.8
2020,1,2020-02-23,S08000019,2,348,363.5,-4.3
2020,1,2020-02-23,S08000019,3,216,211.5,2.1
2020,1,2020-02-23,S08000019,4,178,208.5,-14.6
2020,1,2020-02-23,S08000019,5,163,161,1.2
2020,1,2020-02-23,S08000020,1,122,144,-15.3
2020,1,2020-02-23,S08000020,2,378,370.5,2
2020,1,2020-02-23,S08000020,3,355,341,4.1
2020,1,2020-02-23,S08000020,4,523,498.5,4.9
2020,1,2020-02-23,S08000020,5,499,512.5,-2.6
2020,1,2020-02-23,S08000022,1,125,123.5,1.2
2020,1,2020-02-23,S08000022,2,226,222.5,1.6
2020,1,2020-02-23,S08000022,3,271,313,-13.4
2020,1,2020-02-23,S08000022,4,278,292.5,-5
2020,1,2020-02-23,S08000022,5,84,95.5,-12
2020,1,2020-02-23,S08000024,1,793,811.5,-2.3
2020,1,2020-02-23,S08000024,2,995,1095.5,-9.2
2020,1,2020-02-23,S08000024,3,722,756,-4.5
2020,1,2020-02-23,S08000024,4,664,662.5,0.2
2020,1,2020-02-23,S08000024,5,897,838,7
2020,1,2020-02-23,S08000025,2,28,16,75
2020,1,2020-02-23,S08000025,3,41,39,5.1
2020,1,2020-02-23,S08000025,4,67,58.5,14.5
2020,1,2020-02-23,S08000025,5,7,9,-22.2
2020,1,2020-02-23,S08000026,2,10,7,42.9
2020,1,2020-02-23,S08000026,3,36,43,-16.3
2020,1,2020-02-23,S08000026,4,82,88,-6.8
2020,1,2020-02-23,S08000028,2,32,32.5,-1.5
2020,1,2020-02-23,S08000028,3,73,80,-8.8
2020,1,2020-02-23,S08000028,4,8,10.5,-23.8
2020,1,2020-02-23,S08000028,5,5,0.5,900
2020,1,2020-02-23,S08000029,1,383,438,-12.6
2020,1,2020-02-23,S08000029,2,363,312,16.3
2020,1,2020-02-23,S08000029,3,226,247.5,-8.7
2020,1,2020-02-23,S08000029,4,157,150,4.7
2020,1,2020-02-23,S08000029,5,148,135.5,9.2
2020,1,2020-02-23,S08000030,1,306,301,1.7
2020,1,2020-02-23,S08000030,2,258,252.5,2.2
2020,1,2020-02-23,S08000030,3,273,261,4.6
2020,1,2020-02-23,S08000030,4,333,324.5,2.6
2020,1,2020-02-23,S08000030,5,192,204.5,-6.1
2020,1,2020-02-23,S08000031,1,3011,3148.5,-4.4
2020,1,2020-02-23,S08000031,2,1215,1254.5,-3.1
2020,1,2020-02-23,S08000031,3,847,852,-0.6
2020,1,2020-02-23,S08000031,4,760,808.5,-6
2020,1,2020-02-23,S08000031,5,857,846,1.3
2020,1,2020-02-23,S08000032,1,1264,1337,-5.5
2020,1,2020-02-23,S08000032,2,1124,1151,-2.3
2020,1,2020-02-23,S08000032,3,703,674.5,4.2
2020,1,2020-02-23,S08000032,4,494,520.5,-5.1
2020,1,2020-02-23,S08000032,5,321,326,-1.5
2020,1,2020-02-23,S92000003,1,7146,7546,-5.3
2020,1,2020-02-23,S92000003,2,5839,5971,-2.2
2020,1,2020-02-23,S92000003,3,4453,4568,-2.5
2020,1,2020-02-23,S92000003,4,4049,4143,-2.3
2020,1,2020-02-23,S92000003,5,3470,3429,1.2
2020,1,2020-03-01,S08000015,1,796,812,-2
2020,1,2020-03-01,S08000015,2,555,534.5,3.8
2020,1,2020-03-01,S08000015,3,281,300,-6.3
2020,1,2020-03-01,S08000015,4,215,211.5,1.7
2020,1,2020-03-01,S08000015,5,200,193,3.6
2020,1,2020-03-01,S08000016,1,43,44.5,-3.4
2020,1,2020-03-01,S08000016,2,88,91,-3.3
2020,1,2020-03-01,S08000016,3,173,150.5,15
2020,1,2020-03-01,S08000016,4,158,155,1.9
2020,1,2020-03-01,S08000016,5,46,41,12.2
2020,1,2020-03-01,S08000017,1,118,115.5,2.2
2020,1,2020-03-01,S08000017,2,313,275,13.8
2020,1,2020-03-01,S08000017,3,288,237,21.5
2020,1,2020-03-01,S08000017,4,122,127,-3.9
2020,1,2020-03-01,S08000017,5,50,51.5,-2.9
2020,1,2020-03-01,S08000019,1,268,255.5,4.9
2020,1,2020-03-01,S08000019,2,344,310,11
2020,1,2020-03-01,S08000019,3,219,183,19.7
2020,1,2020-03-01,S08000019,4,211,172,22.7
2020,1,2020-03-01,S08000019,5,183,159.5,14.7
2020,1,2020-03-01,S08000020,1,125,128,-2.3
2020,1,2020-03-01,S08000020,2,385,361.5,6.5
2020,1,2020-03-01,S08000020,3,360,349,3.2
2020,1,2020-03-01,S08000020,4,504,486.5,3.6
2020,1,2020-03-01,S08000020,5,526,524,0.4
2020,1,2020-03-01,S08000022,1,138,125,10.4
2020,1,2020-03-01,S08000022,2,241,205,17.6
2020,1,2020-03-01,S08000022,3,314,313.5,0.2
2020,1,2020-03-01,S08000022,4,324,303,6.9
2020,1,2020-03-01,S08000022,5,67,81,-17.3
2020,1,2020-03-01,S08000024,1,808,736.5,9.7
2020,1,2020-03-01,S08000024,2,1120,968.5,15.6
2020,1,2020-03-01,S08000024,3,719,713.5,0.8
2020,1,2020-03-01,S08000024,4,667,610,9.3
2020,1,2020-03-01,S08000024,5,872,828.5,5.3
2020,1,2020-03-01,S08000025,2,22,13.5,63
2020,1,2020-03-01,S08000025,3,39,36,8.3
2020,1,2020-03-01,S08000025,4,49,55,-10.9
2020,1,2020-03-01,S08000025,5,21,9,133.3
2020,1,2020-03-01,S08000026,2,6,4.5,33.3
2020,1,2020-03-01,S08000026,3,36,41.5,-13.3
2020,1,2020-03-01,S08000026,4,83,94,-11.7
2020,1,2020-03-01,S08000028,2,24,37.5,-36
2020,1,2020-03-01,S08000028,3,60,76,-21.1
2020,1,2020-03-01,S08000028,4,7,14,-50
2020,1,2020-03-01,S08000029,1,400,359.5,11.3
2020,1,2020-03-01,S08000029,2,329,290,13.4
2020,1,2020-03-01,S08000029,3,238,204,16.7
2020,1,2020-03-01,S08000029,4,141,113.5,24.2
2020,1,2020-03-01,S08000029,5,151,138,9.4
2020,1,2020-03-01,S08000030,1,327,315.5,3.6
2020,1,2020-03-01,S08000030,2,269,245.5,9.6
2020,1,2020-03-01,S08000030,3,279,263.5,5.9
2020,1,2020-03-01,S08000030,4,351,324.5,8.2
2020,1,2020-03-01,S08000030,5,243,197.5,23
2020,1,2020-03-01,S08000031,1,3078,2862,7.5
2020,1,2020-03-01,S08000031,2,1220,1124,8.5
2020,1,2020-03-01,S08000031,3,845,783,7.9
2020,1,2020-03-01,S08000031,4,706,689.5,2.4
2020,1,2020-03-01,S08000031,5,783,774,1.2
2020,1,2020-03-01,S08000032,1,1237,1172.5,5.5
2020,1,2020-03-01,S08000032,2,1078,1023,5.4
2020,1,2020-03-01,S08000032,3,680,620.5,9.6
2020,1,2020-03-01,S08000032,4,469,431,8.8
2020,1,2020-03-01,S08000032,5,349,311,12.2
2020,1,2020-03-01,S92000003,1,7341,6928,6
2020,1,2020-03-01,S92000003,2,5994,5483.5,9.3
2020,1,2020-03-01,S92000003,3,4531,4271,6.1
2020,1,2020-03-01,S92000003,4,4007,3786.5,5.8
2020,1,2020-03-01,S92000003,5,3494,3311.5,5.5
2020,1,2020-03-08,S08000015,1,797,843,-5.5
2020,1,2020-03-08,S08000015,2,486,532,-8.6
2020,1,2020-03-08,S08000015,3,329,311,5.8
2020,1,2020-03-08,S08000015,4,231,222.5,3.8
2020,1,2020-03-08,S08000015,5,217,202.5,7.2
2020,1,2020-03-08,S08000016,1,46,48.5,-5.2
2020,1,2020-03-08,S08000016,2,83,104.5,-20.6
2020,1,2020-03-08,S08000016,3,207,201,3
2020,1,2020-03-08,S08000016,4,167,173.5,-3.7
2020,1,2020-03-08,S08000016,5,37,42.5,-12.9
2020,1,2020-03-08,S08000017,1,131,116,12.9
2020,1,2020-03-08,S08000017,2,318,286.5,11
2020,1,2020-03-08,S08000017,3,284,250,13.6
2020,1,2020-03-08,S08000017,4,112,108.5,3.2
2020,1,2020-03-08,S08000017,5,50,56.5,-11.5
2020,1,2020-03-08,S08000019,1,267,277,-3.6
2020,1,2020-03-08,S08000019,2,367,345,6.4
2020,1,2020-03-08,S08000019,3,199,229,-13.1
2020,1,2020-03-08,S08000019,4,205,195.5,4.9
2020,1,2020-03-08,S08000019,5,192,162.5,18.2
2020,1,2020-03-08,S08000020,1,160,126.5,26.5
2020,1,2020-03-08,S08000020,2,384,382,0.5
2020,1,2020-03-08,S08000020,3,428,358,19.6
2020,1,2020-03-08,S08000020,4,529,485,9.1
2020,1,2020-03-08,S08000020,5,512,529.5,-3.3
2020,1,2020-03-08,S08000022,1,136,142,-4.2
2020,1,2020-03-08,S08000022,2,217,212,2.4
2020,1,2020-03-08,S08000022,3,319,330.5,-3.5
2020,1,2020-03-08,S08000022,4,324,309.5,4.7
2020,1,2020-03-08,S08000022,5,102,96,6.2
2020,1,2020-03-08,S08000024,1,836,844.5,-1
2020,1,2020-03-08,S08000024,2,1087,1064,2.2
2020,1,2020-03-08,S08000024,3,795,732,8.6
2020,1,2020-03-08,S08000024,4,666,669.5,-0.5
2020,1,2020-03-08,S08000024,5,881,872,1
2020,1,2020-03-08,S08000025,2,14,16.5,-15.2
2020,1,2020-03-08,S08000025,3,42,38,10.5
2020,1,2020-03-08,S08000025,4,58,58,0
2020,1,2020-03-08,S08000025,5,14,12,16.7
2020,1,2020-03-08,S08000026,2,15,5.5,172.7
2020,1,2020-03-08,S08000026,3,47,42.5,10.6
2020,1,2020-03-08,S08000026,4,85,85,0
2020,1,2020-03-08,S08000028,2,12,33,-63.6
2020,1,2020-03-08,S08000028,3,72,68.5,5.1
2020,1,2020-03-08,S08000028,4,17,10.5,61.9
2020,1,2020-03-08,S08000029,1,470,413.5,13.7
2020,1,2020-03-08,S08000029,2,317,319.5,-0.8
2020,1,2020-03-08,S08000029,3,245,225,8.9
2020,1,2020-03-08,S08000029,4,131,140,-6.4
2020,1,2020-03-08,S08000029,5,149,147,1.4
2020,1,2020-03-08,S08000030,1,347,322.5,7.6
2020,1,2020-03-08,S08000030,2,280,237,18.1
2020,1,2020-03-08,S08000030,3,272,279.5,-2.7
2020,1,2020-03-08,S08000030,4,367,347,5.8
2020,1,2020-03-08,S08000030,5,226,205.5,10
2020,1,2020-03-08,S08000031,1,2843,3100.5,-8.3
2020,1,2020-03-08,S08000031,2,1090,1228.5,-11.3
2020,1,2020-03-08,S08000031,3,750,902,-16.9
2020,1,2020-03-08,S08000031,4,698,754.5,-7.5
2020,1,2020-03-08,S08000031,5,661,852.5,-22.5
2020,1,2020-03-08,S08000032,1,1276,1292.5,-1.3
2020,1,2020-03-08,S08000032,2,1095,1147.5,-4.6
2020,1,2020-03-08,S08000032,3,706,703.5,0.4
2020,1,2020-03-08,S08000032,4,501,490.5,2.1
2020,1,2020-03-08,S08000032,5,298,333,-10.5
2020,1,2020-03-08,S92000003,1,7311,7529.5,-2.9
2020,1,2020-03-08,S92000003,2,5765,5913.5,-2.5
2020,1,2020-03-08,S92000003,3,4695,4670.5,0.5
2020,1,2020-03-08,S92000003,4,4091,4049.5,1
2020,1,2020-03-08,S92000003,5,3341,3514.5,-4.9
2020,1,2020-03-15,S08000015,1,767,841,-8.8
2020,1,2020-03-15,S08000015,2,468,552.5,-15.3
2020,1,2020-03-15,S08000015,3,273,331.5,-17.6
2020,1,2020-03-15,S08000015,4,207,239,-13.4
2020,1,2020-03-15,S08000015,5,162,181.5,-10.7
2020,1,2020-03-15,S08000016,1,27,44,-38.6
2020,1,2020-03-15,S08000016,2,89,96.5,-7.8
2020,1,2020-03-15,S08000016,3,153,174,-12.1
2020,1,2020-03-15,S08000016,4,169,163.5,3.4
2020,1,2020-03-15,S08000016,5,36,43.5,-17.2
2020,1,2020-03-15,S08000017,1,104,126,-17.5
2020,1,2020-03-15,S08000017,2,296,285,3.9
2020,1,2020-03-15,S08000017,3,274,275.5,-0.5
2020,1,2020-03-15,S08000017,4,106,123.5,-14.2
2020,1,2020-03-15,S08000017,5,59,65,-9.2
2020,1,2020-03-15,S08000019,1,283,279,1.4
2020,1,2020-03-15,S08000019,2,357,337,5.9
2020,1,2020-03-15,S08000019,3,201,199.5,0.8
2020,1,2020-03-15,S08000019,4,180,186.5,-3.5
2020,1,2020-03-15,S08000019,5,168,164.5,2.1
2020,1,2020-03-15,S08000020,1,125,129.5,-3.5
2020,1,2020-03-15,S08000020,2,336,388,-13.4
2020,1,2020-03-15,S08000020,3,384,342,12.3
2020,1,2020-03-15,S08000020,4,488,474,3
2020,1,2020-03-15,S08000020,5,471,545.5,-13.7
2020,1,2020-03-15,S08000022,1,110,127.5,-13.7
2020,1,2020-03-15,S08000022,2,235,237,-0.8
2020,1,2020-03-15,S08000022,3,275,303,-9.2
2020,1,2020-03-15,S08000022,4,266,303.5,-12.4
2020,1,2020-03-15,S08000022,5,76,86,-11.6
2020,1,2020-03-15,S08000024,1,760,835.5,-9
2020,1,2020-03-15,S08000024,2,1032,1083,-4.7
2020,1,2020-03-15,S08000024,3,672,715,-6
2020,1,2020-03-15,S08000024,4,631,688.5,-8.4
2020,1,2020-03-15,S08000024,5,807,903,-10.6
2020,1,2020-03-15,S08000025,2,20,16,25
2020,1,2020-03-15,S08000025,3,34,32,6.2
2020,1,2020-03-15,S08000025,4,58,55,5.5
2020,1,2020-03-15,S08000025,5,10,11,-9.1
2020,1,2020-03-15,S08000026,2,7,6.5,7.7
2020,1,2020-03-15,S08000026,3,51,43.5,17.2
2020,1,2020-03-15,S08000026,4,59,84,-29.8
2020,1,2020-03-15,S08000028,2,26,24.5,6.1
2020,1,2020-03-15,S08000028,3,66,85.5,-22.8
2020,1,2020-03-15,S08000028,4,6,11,-45.5
2020,1,2020-03-15,S08000029,1,363,413,-12.1
2020,1,2020-03-15,S08000029,2,317,307,3.3
2020,1,2020-03-15,S08000029,3,216,216,0
2020,1,2020-03-15,S08000029,4,132,145.5,-9.3
2020,1,2020-03-15,S08000029,5,130,135,-3.7
2020,1,2020-03-15,S08000030,1,297,313,-5.1
2020,1,2020-03-15,S08000030,2,226,245,-7.8
2020,1,2020-03-15,S08000030,3,264,281,-6
2020,1,2020-03-15,S08000030,4,329,346,-4.9
2020,1,2020-03-15,S08000030,5,202,194.5,3.9
2020,1,2020-03-15,S08000031,1,2748,3182,-13.6
2020,1,2020-03-15,S08000031,2,1044,1270,-17.8
2020,1,2020-03-15,S08000031,3,700,881.5,-20.6
2020,1,2020-03-15,S08000031,4,663,793.5,-16.4
2020,1,2020-03-15,S08000031,5,712,835.5,-14.8
2020,1,2020-03-15,S08000032,1,1159,1387,-16.4
2020,1,2020-03-15,S08000032,2,972,1174,-17.2
2020,1,2020-03-15,S08000032,3,571,687.5,-16.9
2020,1,2020-03-15,S08000032,4,404,536.5,-24.7
2020,1,2020-03-15,S08000032,5,272,361,-24.7
2020,1,2020-03-15,S92000003,1,6744,7679.5,-12.2
2020,1,2020-03-15,S92000003,2,5425,6022,-9.9
2020,1,2020-03-15,S92000003,3,4134,4567.5,-9.5
2020,1,2020-03-15,S92000003,4,3698,4150,-10.9
2020,1,2020-03-15,S92000003,5,3105,3527,-12
2020,1,2020-03-22,S08000015,1,534,809.5,-34
2020,1,2020-03-22,S08000015,2,357,537,-33.5
2020,1,2020-03-22,S08000015,3,186,329,-43.5
2020,1,2020-03-22,S08000015,4,180,214,-15.9
2020,1,2020-03-22,S08000015,5,117,208,-43.8
2020,1,2020-03-22,S08000016,1,27,52,-48.1
2020,1,2020-03-22,S08000016,2,49,91,-46.2
2020,1,2020-03-22,S08000016,3,140,177.5,-21.1
2020,1,2020-03-22,S08000016,4,122,186,-34.4
2020,1,2020-03-22,S08000016,5,28,45.5,-38.5
2020,1,2020-03-22,S08000017,1,77,130,-40.8
2020,1,2020-03-22,S08000017,2,201,276.5,-27.3
2020,1,2020-03-22,S08000017,3,162,260,-37.7
2020,1,2020-03-22,S08000017,4,72,96,-25
2020,1,2020-03-22,S08000017,5,33,51.5,-35.9
2020,1,2020-03-22,S08000019,1,173,281,-38.4
2020,1,2020-03-22,S08000019,2,265,371.5,-28.7
2020,1,2020-03-22,S08000019,3,130,208.5,-37.6
2020,1,2020-03-22,S08000019,4,139,201,-30.8
2020,1,2020-03-22,S08000019,5,132,181.5,-27.3
2020,1,2020-03-22,S08000020,1,111,140,-20.7
2020,1,2020-03-22,S08000020,2,277,373,-25.7
2020,1,2020-03-22,S08000020,3,228,376,-39.4
2020,1,2020-03-22,S08000020,4,327,512,-36.1
2020,1,2020-03-22,S08000020,5,326,559.5,-41.7
2020,1,2020-03-22,S08000022,1,86,124.5,-30.9
2020,1,2020-03-22,S08000022,2,143,249,-42.6
2020,1,2020-03-22,S08000022,3,211,334.5,-36.9
2020,1,2020-03-22,S08000022,4,191,301,-36.5
2020,1,2020-03-22,S08000022,5,53,93,-43
2020,1,2020-03-22,S08000024,1,571,798,-28.4
2020,1,2020-03-22,S08000024,2,735,1105.5,-33.5
2020,1,2020-03-22,S08000024,3,492,795.5,-38.2
2020,1,2020-03-22,S08000024,4,450,675.5,-33.4
2020,1,2020-03-22,S08000024,5,558,856,-34.8
2020,1,2020-03-22,S08000025,2,11,13,-15.4
2020,1,2020-03-22,S08000025,3,22,35.5,-38
2020,1,2020-03-22,S08000025,4,32,54.5,-41.3
2020,1,2020-03-22,S08000025,5,8,9,-11.1
2020,1,2020-03-22,S08000026,3,20,53.5,-62.6
2020,1,2020-03-22,S08000026,4,61,81,-24.7
2020,1,2020-03-22,S08000028,2,12,37,-67.6
2020,1,2020-03-22,S08000028,3,48,69.5,-30.9
2020,1,2020-03-22,S08000028,4,11,10.5,4.8
2020,1,2020-03-22,S08000029,1,237,448.5,-47.2
2020,1,2020-03-22,S08000029,2,220,321.5,-31.6
2020,1,2020-03-22,S08000029,3,154,245.5,-37.3
2020,1,2020-03-22,S08000029,4,103,138,-25.4
2020,1,2020-03-22,S08000029,5,72,154,-53.2
2020,1,2020-03-22,S08000030,1,228,348,-34.5
2020,1,2020-03-22,S08000030,2,135,241.5,-44.1
2020,1,2020-03-22,S08000030,3,174,264.5,-34.2
2020,1,2020-03-22,S08000030,4,235,358,-34.4
2020,1,2020-03-22,S08000030,5,142,203,-30
2020,1,2020-03-22,S08000031,1,1724,3201,-46.1
2020,1,2020-03-22,S08000031,2,667,1284.5,-48.1
2020,1,2020-03-22,S08000031,3,485,858,-43.5
2020,1,2020-03-22,S08000031,4,443,784,-43.5
2020,1,2020-03-22,S08000031,5,452,846,-46.6
2020,1,2020-03-22,S08000032,1,767,1374,-44.2
2020,1,2020-03-22,S08000032,2,668,1175.5,-43.2
2020,1,2020-03-22,S08000032,3,410,701.5,-41.6
2020,1,2020-03-22,S08000032,4,311,505,-38.4
2020,1,2020-03-22,S08000032,5,191,360.5,-47
2020,1,2020-03-22,S92000003,1,4536,7709,-41.2
2020,1,2020-03-22,S92000003,2,3744,6084.5,-38.5
2020,1,2020-03-22,S92000003,3,2862,4709,-39.2
2020,1,2020-03-22,S92000003,4,2677,4116.5,-35
2020,1,2020-03-22,S92000003,5,2113,3571,-40.8
2020,1,2020-03-29,S08000015,1,365,835.5,-56.3
2020,1,2020-03-29,S08000015,2,215,558,-61.5
2020,1,2020-03-29,S08000015,3,131,338,-61.2
2020,1,2020-03-29,S08000015,4,109,243,-55.1
2020,1,2020-03-29,S08000015,5,80,212,-62.3
2020,1,2020-03-29,S08000016,1,24,54.5,-56
2020,1,2020-03-29,S08000016,2,41,112.5,-63.6
2020,1,2020-03-29,S08000016,3,99,177.5,-44.2
2020,1,2020-03-29,S08000016,4,90,184.5,-51.2
2020,1,2020-03-29,S08000016,5,26,45,-42.2
2020,1,2020-03-29,S08000017,1,56,113,-50.4
2020,1,2020-03-29,S08000017,2,150,292.5,-48.7
2020,1,2020-03-29,S08000017,3,124,278.5,-55.5
2020,1,2020-03-29,S08000017,4,61,120.5,-49.4
2020,1,2020-03-29,S08000017,5,31,56,-44.6
2020,1,2020-03-29,S08000019,1,123,275.5,-55.4
2020,1,2020-03-29,S08000019,2,193,375,-48.5
2020,1,2020-03-29,S08000019,3,102,219,-53.4
2020,1,2020-03-29,S08000019,4,106,207,-48.8
2020,1,2020-03-29,S08000019,5,72,181.5,-60.3
2020,1,2020-03-29,S08000020,1,60,114,-47.4
2020,1,2020-03-29,S08000020,2,167,370.5,-54.9
2020,1,2020-03-29,S08000020,3,193,358,-46.1
2020,1,2020-03-29,S08000020,4,241,463,-47.9
2020,1,2020-03-29,S08000020,5,239,544,-56.1
2020,1,2020-03-29,S08000022,1,53,127,-58.3
2020,1,2020-03-29,S08000022,2,86,243,-64.6
2020,1,2020-03-29,S08000022,3,122,316,-61.4
2020,1,2020-03-29,S08000022,4,123,322,-61.8
2020,1,2020-03-29,S08000022,5,42,106,-60.4
2020,1,2020-03-29,S08000024,1,442,829.5,-46.7
2020,1,2020-03-29,S08000024,2,540,1076,-49.8
2020,1,2020-03-29,S08000024,3,356,743.5,-52.1
2020,1,2020-03-29,S08000024,4,294,662.5,-55.6
2020,1,2020-03-29,S08000024,5,365,898,-59.4
2020,1,2020-03-29,S08000025,2,6,13,-53.8
2020,1,2020-03-29,S08000025,3,20,33.5,-40.3
2020,1,2020-03-29,S08000025,4,23,51.5,-55.3
2020,1,2020-03-29,S08000026,3,17,42.5,-60
2020,1,2020-03-29,S08000026,4,31,93.5,-66.8
2020,1,2020-03-29,S08000028,2,8,33,-75.8
2020,1,2020-03-29,S08000028,3,37,91,-59.3
2020,1,2020-03-29,S08000029,1,143,404.5,-64.6
2020,1,2020-03-29,S08000029,2,139,317.5,-56.2
2020,1,2020-03-29,S08000029,3,88,220,-60
2020,1,2020-03-29,S08000029,4,57,147.5,-61.4
2020,1,2020-03-29,S08000029,5,83,158,-47.5
2020,1,2020-03-29,S08000030,1,144,346,-58.4
2020,1,2020-03-29,S08000030,2,132,229,-42.4
2020,1,2020-03-29,S08000030,3,108,278.5,-61.2
2020,1,2020-03-29,S08000030,4,93,342,-72.8
2020,1,2020-03-29,S08000030,5,70,222.5,-68.5
2020,1,2020-03-29,S08000031,1,1069,3212.5,-66.7
2020,1,2020-03-29,S08000031,2,400,1227.5,-67.4
2020,1,2020-03-29,S08000031,3,299,875.5,-65.8
2020,1,2020-03-29,S08000031,4,250,833.5,-70
2020,1,2020-03-29,S08000031,5,265,812,-67.4
2020,1,2020-03-29,S08000032,1,599,1270.5,-52.9
2020,1,2020-03-29,S08000032,2,500,1121.5,-55.4
2020,1,2020-03-29,S08000032,3,297,707,-58
2020,1,2020-03-29,S08000032,4,184,481,-61.7
2020,1,2020-03-29,S08000032,5,137,319,-57.1
2020,1,2020-03-29,S92000003,1,3079,7585,-59.4
2020,1,2020-03-29,S92000003,2,2579,5975.5,-56.8
2020,1,2020-03-29,S92000003,3,1993,4678.5,-57.4
2020,1,2020-03-29,S92000003,4,1664,4162.5,-60
2020,1,2020-03-29,S92000003,5,1411,3562.5,-60.4
2020,2,2020-04-05,S08000015,1,361,823.5,-56.2
2020,2,2020-04-05,S08000015,2,231,538.5,-57.1
2020,2,2020-04-05,S08000015,3,159,303,-47.5
2020,2,2020-04-05,S08000015,4,105,230.5,-54.4
2020,2,2020-04-05,S08000015,5,95,184,-48.4
2020,2,2020-04-05,S08000016,1,24,44,-45.5
2020,2,2020-04-05,S08000016,2,42,101,-58.4
2020,2,2020-04-05,S08000016,3,104,189,-45
2020,2,2020-04-05,S08000016,4,71,190,-62.6
2020,2,2020-04-05,S08000016,5,29,48,-39.6
2020,2,2020-04-05,S08000017,1,55,131.5,-58.2
2020,2,2020-04-05,S08000017,2,160,299.5,-46.6
2020,2,2020-04-05,S08000017,3,140,237.5,-41.1
2020,2,2020-04-05,S08000017,4,56,114.5,-51.1
2020,2,2020-04-05,S08000017,5,36,58.5,-38.5
2020,2,2020-04-05,S08000019,1,126,255.5,-50.7
2020,2,2020-04-05,S08000019,2,168,352,-52.3
2020,2,2020-04-05,S08000019,3,90,201.5,-55.3
2020,2,2020-04-05,S08000019,4,79,203,-61.1
2020,2,2020-04-05,S08000019,5,63,171,-63.2
2020,2,2020-04-05,S08000020,1,65,119,-45.4
2020,2,2020-04-05,S08000020,2,195,344.5,-43.4
2020,2,2020-04-05,S08000020,3,202,340,-40.6
2020,2,2020-04-05,S08000020,4,257,455.5,-43.6
2020,2,2020-04-05,S08000020,5,243,474.5,-48.8
2020,2,2020-04-05,S08000022,1,46,134.5,-65.8
2020,2,2020-04-05,S08000022,2,82,234,-65
2020,2,2020-04-05,S08000022,3,140,283,-50.5
2020,2,2020-04-05,S08000022,4,123,266.5,-53.8
2020,2,2020-04-05,S08000022,5,31,106.5,-70.9
2020,2,2020-04-05,S08000024,1,439,792,-44.6
2020,2,2020-04-05,S08000024,2,541,1076.5,-49.7
2020,2,2020-04-05,S08000024,3,345,709.5,-51.4
2020,2,2020-04-05,S08000024,4,317,664,-52.3
2020,2,2020-04-05,S08000024,5,389,870.5,-55.3
2020,2,2020-04-05,S08000025,2,5,16.5,-69.7
2020,2,2020-04-05,S08000025,3,11,29.5,-62.7
2020,2,2020-04-05,S08000025,4,24,52,-53.8
2020,2,2020-04-05,S08000026,3,23,45.5,-49.5
2020,2,2020-04-05,S08000026,4,28,81,-65.4
2020,2,2020-04-05,S08000028,2,9,31.5,-71.4
2020,2,2020-04-05,S08000028,3,21,79.5,-73.6
2020,2,2020-04-05,S08000029,1,155,423.5,-63.4
2020,2,2020-04-05,S08000029,2,130,311,-58.2
2020,2,2020-04-05,S08000029,3,97,239.5,-59.5
2020,2,2020-04-05,S08000029,4,67,138.5,-51.6
2020,2,2020-04-05,S08000029,5,57,127,-55.1
2020,2,2020-04-05,S08000030,1,137,322.5,-57.5
2020,2,2020-04-05,S08000030,2,89,242,-63.2
2020,2,2020-04-05,S08000030,3,124,249.5,-50.3
2020,2,2020-04-05,S08000030,4,158,344.5,-54.1
2020,2,2020-04-05,S08000030,5,81,201,-59.7
2020,2,2020-04-05,S08000031,1,1156,3050,-62.1
2020,2,2020-04-05,S08000031,2,416,1236,-66.3
2020,2,2020-04-05,S08000031,3,280,850,-67.1
2020,2,2020-04-05,S08000031,4,265,738,-64.1
2020,2,2020-04-05,S08000031,5,303,764.5,-60.4
2020,2,2020-04-05,S08000032,1,545,1312,-58.5
2020,2,2020-04-05,S08000032,2,524,1117.5,-53.1
2020,2,2020-04-05,S08000032,3,271,695.5,-61
2020,2,2020-04-05,S08000032,4,192,446.5,-57
2020,2,2020-04-05,S08000032,5,144,285,-49.5
2020,2,2020-04-05,S92000003,1,3111,7411.5,-58
2020,2,2020-04-05,S92000003,2,2596,5906.5,-56
2020,2,2020-04-05,S92000003,3,2007,4452.5,-54.9
2020,2,2020-04-05,S92000003,4,1746,3938,-55.7
