year,quarter,week_ending,hscp,simd_quintile,sas_incidents,average20182019,percent_variation
2020,1,2020-03-15,S37000033,5,37,41.5,-10.8
2020,1,2020-03-15,S37000034,1,826,832.5,-0.8
2020,1,2020-03-15,S37000034,2,201,218.5,-8
2020,1,2020-03-15,S37000034,3,102,128.5,-20.6
2020,1,2020-03-15,S37000034,4,71,83,-14.5
2020,1,2020-03-15,S37000034,5,61,59.5,2.5
2020,1,2020-03-15,S37000035,1,273,318.5,-14.3
2020,1,2020-03-15,S37000035,2,229,209,9.6
2020,1,2020-03-15,S37000035,3,98,125,-21.6
2020,1,2020-03-15,S37000035,4,49,55.5,-11.7
2020,1,2020-03-15,S37000035,5,33,30.5,8.2
2020,1,2020-03-22,S37000001,1,54,58,-6.9
2020,1,2020-03-22,S37000001,2,119,132,-9.8
2020,1,2020-03-22,S37000001,3,63,65.5,-3.8
2020,1,2020-03-22,S37000001,4,61,67,-9
2020,1,2020-03-22,S37000001,5,103,110,-6.4
2020,1,2020-03-22,S37000002,1,22,12.5,76
2020,1,2020-03-22,S37000002,2,50,66.5,-24.8
2020,1,2020-03-22,S37000002,3,86,88.5,-2.8
2020,1,2020-03-22,S37000002,4,126,154,-18.2
2020,1,2020-03-22,S37000002,5,67,104.5,-35.9
2020,1,2020-03-22,S37000003,1,25,25,0
2020,1,2020-03-22,S37000003,2,42,50.5,-16.8
2020,1,2020-03-22,S37000003,3,47,70,-32.9
2020,1,2020-03-22,S37000003,4,47,50,-6
2020,1,2020-03-22,S37000003,5,23,19.5,17.9
2020,1,2020-03-22,S37000004,1,31,31,0
2020,1,2020-03-22,S37000004,2,49,51,-3.9
2020,1,2020-03-22,S37000004,3,75,96,-21.9
2020,1,2020-03-22,S37000004,4,35,40.5,-13.6
2020,1,2020-03-22,S37000004,5,10,14,-28.6
2020,1,2020-03-22,S37000005,1,49,75,-34.7
2020,1,2020-03-22,S37000005,2,59,76.5,-22.9
2020,1,2020-03-22,S37000005,3,33,46,-28.3
2020,1,2020-03-22,S37000005,4,41,53.5,-23.4
2020,1,2020-03-22,S37000005,5,24,55,-56.4
2020,1,2020-03-22,S37000006,1,41,33.5,22.4
2020,1,2020-03-22,S37000006,2,100,116.5,-14.2
2020,1,2020-03-22,S37000006,3,96,114,-15.8
2020,1,2020-03-22,S37000006,4,59,45.5,29.7
2020,1,2020-03-22,S37000006,5,15,18,-16.7
2020,1,2020-03-22,S37000007,1,174,163,6.7
2020,1,2020-03-22,S37000007,2,51,66.5,-23.3
2020,1,2020-03-22,S37000007,3,32,38.5,-16.9
2020,1,2020-03-22,S37000007,4,39,45.5,-14.3
2020,1,2020-03-22,S37000007,5,21,27.5,-23.6
2020,1,2020-03-22,S37000008,1,116,124.5,-6.8
2020,1,2020-03-22,S37000008,2,87,72.5,20
2020,1,2020-03-22,S37000008,3,32,44,-27.3
2020,1,2020-03-22,S37000008,4,24,19.5,23.1
2020,1,2020-03-22,S37000008,5,16,18,-11.1
2020,1,2020-03-22,S37000009,1,8,15,-46.7
2020,1,2020-03-22,S37000009,2,34,47,-27.7
2020,1,2020-03-22,S37000009,3,13,11,18.2
2020,1,2020-03-22,S37000009,4,26,30,-13.3
2020,1,2020-03-22,S37000009,5,55,78.5,-29.9
2020,1,2020-03-22,S37000010,1,8,6,33.3
2020,1,2020-03-22,S37000010,2,69,60,15
2020,1,2020-03-22,S37000010,3,30,41.5,-27.7
2020,1,2020-03-22,S37000010,4,46,46,0
2020,1,2020-03-22,S37000010,5,16,15.5,3.2
2020,1,2020-03-22,S37000011,1,19,16,18.8
2020,1,2020-03-22,S37000011,2,9,18,-50
2020,1,2020-03-22,S37000011,3,19,15.5,22.6
2020,1,2020-03-22,S37000011,4,29,25,16
2020,1,2020-03-22,S37000011,5,50,74.5,-32.9
2020,1,2020-03-22,S37000012,1,189,206.5,-8.5
2020,1,2020-03-22,S37000012,2,138,146,-5.5
2020,1,2020-03-22,S37000012,3,112,128.5,-12.8
2020,1,2020-03-22,S37000012,4,82,117.5,-30.2
2020,1,2020-03-22,S37000012,5,194,206.5,-6.1
2020,1,2020-03-22,S37000013,1,68,69.5,-2.2
2020,1,2020-03-22,S37000013,2,92,110.5,-16.7
2020,1,2020-03-22,S37000013,3,39,59.5,-34.5
2020,1,2020-03-22,S37000013,4,41,34.5,18.8
2020,1,2020-03-22,S37000013,5,35,35.5,-1.4
2020,1,2020-03-22,S37000016,1,51,57.5,-11.3
2020,1,2020-03-22,S37000016,2,103,128.5,-19.8
2020,1,2020-03-22,S37000016,3,123,146,-15.8
2020,1,2020-03-22,S37000016,4,94,110.5,-14.9
2020,1,2020-03-22,S37000016,5,18,35.5,-49.3
2020,1,2020-03-22,S37000017,1,97,95,2.1
2020,1,2020-03-22,S37000017,2,26,24,8.3
2020,1,2020-03-22,S37000017,3,23,33,-30.3
2020,1,2020-03-22,S37000017,4,32,24,33.3
2020,1,2020-03-22,S37000017,5,19,15,26.7
2020,1,2020-03-22,S37000018,1,15,25.5,-41.2
2020,1,2020-03-22,S37000018,2,65,81,-19.8
2020,1,2020-03-22,S37000018,3,31,36,-13.9
2020,1,2020-03-22,S37000018,4,16,21,-23.8
2020,1,2020-03-22,S37000018,5,7,12.5,-44
2020,1,2020-03-22,S37000019,2,34,31.5,7.9
2020,1,2020-03-22,S37000019,3,33,47.5,-30.5
2020,1,2020-03-22,S37000019,4,47,61.5,-23.6
2020,1,2020-03-22,S37000019,5,18,25.5,-29.4
2020,1,2020-03-22,S37000020,1,158,200,-21
2020,1,2020-03-22,S37000020,2,57,62.5,-8.8
2020,1,2020-03-22,S37000020,3,36,54,-33.3
2020,1,2020-03-22,S37000020,4,35,42,-16.7
2020,1,2020-03-22,S37000020,5,17,27.5,-38.2
2020,1,2020-03-22,S37000022,3,18,18.5,-2.7
2020,1,2020-03-22,S37000022,4,15,21,-28.6
2020,1,2020-03-22,S37000024,1,105,140,-25
2020,1,2020-03-22,S37000024,2,60,70.5,-14.9
2020,1,2020-03-22,S37000024,3,54,46.5,16.1
2020,1,2020-03-22,S37000024,4,32,44.5,-28.1
2020,1,2020-03-22,S37000024,5,29,24.5,18.4
2020,1,2020-03-22,S37000025,1,22,24.5,-10.2
2020,1,2020-03-22,S37000025,2,29,55.5,-47.7
2020,1,2020-03-22,S37000025,3,96,87,10.3
2020,1,2020-03-22,S37000025,4,94,72.5,29.7
2020,1,2020-03-22,S37000025,5,14,16,-12.5
2020,1,2020-03-22,S37000026,2,10,1.5,566.7
2020,1,2020-03-22,S37000026,3,17,19.5,-12.8
2020,1,2020-03-22,S37000026,4,20,22.5,-11.1
2020,1,2020-03-22,S37000027,1,61,80,-23.8
2020,1,2020-03-22,S37000027,2,68,92.5,-26.5
2020,1,2020-03-22,S37000027,3,47,42.5,10.6
2020,1,2020-03-22,S37000027,4,43,30,43.3
2020,1,2020-03-22,S37000027,5,30,48,-37.5
2020,1,2020-03-22,S37000028,1,170,189,-10.1
2020,1,2020-03-22,S37000028,2,175,201,-12.9
2020,1,2020-03-22,S37000028,3,101,127,-20.5
2020,1,2020-03-22,S37000028,4,78,86,-9.3
2020,1,2020-03-22,S37000028,5,52,64,-18.8
2020,1,2020-03-22,S37000029,1,107,100,7
2020,1,2020-03-22,S37000029,2,57,74.5,-23.5
2020,1,2020-03-22,S37000029,3,18,25.5,-29.4
2020,1,2020-03-22,S37000029,4,14,18.5,-24.3
2020,1,2020-03-22,S37000030,1,53,78,-32.1
2020,1,2020-03-22,S37000030,2,92,114,-19.3
2020,1,2020-03-22,S37000030,3,62,75,-17.3
2020,1,2020-03-22,S37000030,4,16,44,-63.6
2020,1,2020-03-22,S37000030,5,26,28.5,-8.8
2020,1,2020-03-22,S37000031,2,11,22,-50
2020,1,2020-03-22,S37000031,3,45,53,-15.1
2020,1,2020-03-22,S37000031,4,11,2,450
2020,1,2020-03-22,S37000032,1,202,216,-6.5
2020,1,2020-03-22,S37000032,2,174,197.5,-11.9
2020,1,2020-03-22,S37000032,3,148,163.5,-9.5
2020,1,2020-03-22,S37000032,4,89,99,-10.1
2020,1,2020-03-22,S37000032,5,80,102.5,-22
2020,1,2020-03-22,S37000033,1,18,28,-35.7
2020,1,2020-03-22,S37000033,2,39,46,-15.2
2020,1,2020-03-22,S37000033,3,65,76.5,-15
2020,1,2020-03-22,S37000033,4,81,104,-22.1
2020,1,2020-03-22,S37000033,5,28,39,-28.2
2020,1,2020-03-22,S37000034,1,760,835.5,-9
2020,1,2020-03-22,S37000034,2,179,212.5,-15.8
2020,1,2020-03-22,S37000034,3,114,118.5,-3.8
2020,1,2020-03-22,S37000034,4,76,90,-15.6
2020,1,2020-03-22,S37000034,5,50,58.5,-14.5
2020,1,2020-03-22,S37000035,1,282,307.5,-8.3
2020,1,2020-03-22,S37000035,2,214,228,-6.1
2020,1,2020-03-22,S37000035,3,106,119.5,-11.3
2020,1,2020-03-22,S37000035,4,63,46.5,35.5
2020,1,2020-03-22,S37000035,5,27,34.5,-21.7
2020,1,2020-03-29,S37000001,1,51,43,18.6
2020,1,2020-03-29,S37000001,2,100,123,-18.7
2020,1,2020-03-29,S37000001,3,80,66.5,20.3
2020,1,2020-03-29,S37000001,4,65,61.5,5.7
2020,1,2020-03-29,S37000001,5,98,123.5,-20.6
2020,1,2020-03-29,S37000002,1,19,7.5,153.3
2020,1,2020-03-29,S37000002,2,53,60.5,-12.4
2020,1,2020-03-29,S37000002,3,88,99.5,-11.6
2020,1,2020-03-29,S37000002,4,138,153,-9.8
2020,1,2020-03-29,S37000002,5,97,103.5,-6.3
2020,1,2020-03-29,S37000003,1,15,20.5,-26.8
2020,1,2020-03-29,S37000003,2,38,49.5,-23.2
2020,1,2020-03-29,S37000003,3,65,78,-16.7
2020,1,2020-03-29,S37000003,4,43,48.5,-11.3
2020,1,2020-03-29,S37000003,5,22,32.5,-32.3
2020,1,2020-03-29,S37000004,1,21,29.5,-28.8
2020,1,2020-03-29,S37000004,2,63,66,-4.5
2020,1,2020-03-29,S37000004,3,78,97,-19.6
2020,1,2020-03-29,S37000004,4,46,44,4.5
2020,1,2020-03-29,S37000004,5,8,14.5,-44.8
2020,1,2020-03-29,S37000005,1,68,85.5,-20.5
2020,1,2020-03-29,S37000005,2,50,60,-16.7
2020,1,2020-03-29,S37000005,3,40,47,-14.9
2020,1,2020-03-29,S37000005,4,40,50.5,-20.8
2020,1,2020-03-29,S37000005,5,37,43.5,-14.9
2020,1,2020-03-29,S37000006,1,52,35.5,46.5
2020,1,2020-03-29,S37000006,2,88,104.5,-15.8
2020,1,2020-03-29,S37000006,3,123,105,17.1
2020,1,2020-03-29,S37000006,4,38,42,-9.5
2020,1,2020-03-29,S37000006,5,16,30.5,-47.5
2020,1,2020-03-29,S37000007,1,163,145.5,12
2020,1,2020-03-29,S37000007,2,72,64,12.5
2020,1,2020-03-29,S37000007,3,37,42,-11.9
2020,1,2020-03-29,S37000007,4,35,35,0
2020,1,2020-03-29,S37000007,5,26,33.5,-22.4
2020,1,2020-03-29,S37000008,1,140,132.5,5.7
2020,1,2020-03-29,S37000008,2,58,86.5,-32.9
2020,1,2020-03-29,S37000008,3,32,37.5,-14.7
2020,1,2020-03-29,S37000008,4,18,25.5,-29.4
2020,1,2020-03-29,S37000008,5,14,13.5,3.7
2020,1,2020-03-29,S37000009,1,8,12.5,-36
2020,1,2020-03-29,S37000009,2,43,38.5,11.7
2020,1,2020-03-29,S37000009,3,11,12,-8.3
2020,1,2020-03-29,S37000009,4,33,27,22.2
2020,1,2020-03-29,S37000009,5,45,71,-36.6
2020,1,2020-03-29,S37000010,1,9,8.5,5.9
2020,1,2020-03-29,S37000010,2,70,62,12.9
2020,1,2020-03-29,S37000010,3,44,42.5,3.5
2020,1,2020-03-29,S37000010,4,42,44,-4.5
2020,1,2020-03-29,S37000010,5,20,20,0
2020,1,2020-03-29,S37000011,1,22,18,22.2
2020,1,2020-03-29,S37000011,2,13,17,-23.5
2020,1,2020-03-29,S37000011,3,15,21,-28.6
2020,1,2020-03-29,S37000011,4,15,19.5,-23.1
2020,1,2020-03-29,S37000011,5,51,64,-20.3
2020,1,2020-03-29,S37000012,1,215,217,-0.9
2020,1,2020-03-29,S37000012,2,162,179,-9.5
2020,1,2020-03-29,S37000012,3,125,111.5,12.1
2020,1,2020-03-29,S37000012,4,100,117.5,-14.9
2020,1,2020-03-29,S37000012,5,201,234.5,-14.3
2020,1,2020-03-29,S37000013,1,69,70,-1.4
2020,1,2020-03-29,S37000013,2,103,110,-6.4
2020,1,2020-03-29,S37000013,3,37,51.5,-28.2
2020,1,2020-03-29,S37000013,4,35,52,-32.7
2020,1,2020-03-29,S37000013,5,35,34,2.9
2020,1,2020-03-29,S37000016,1,44,66.5,-33.8
2020,1,2020-03-29,S37000016,2,94,118,-20.3
2020,1,2020-03-29,S37000016,3,108,144.5,-25.3
2020,1,2020-03-29,S37000016,4,110,127,-13.4
2020,1,2020-03-29,S37000016,5,22,26.5,-17
2020,1,2020-03-29,S37000017,1,108,95.5,13.1
2020,1,2020-03-29,S37000017,2,12,22.5,-46.7
2020,1,2020-03-29,S37000017,3,30,25.5,17.6
2020,1,2020-03-29,S37000017,4,26,18,44.4
2020,1,2020-03-29,S37000017,5,27,16.5,63.6
2020,1,2020-03-29,S37000018,1,27,21.5,25.6
2020,1,2020-03-29,S37000018,2,53,83,-36.1
2020,1,2020-03-29,S37000018,3,30,34.5,-13
2020,1,2020-03-29,S37000018,4,15,14,7.1
2020,1,2020-03-29,S37000018,5,7,12,-41.7
2020,1,2020-03-29,S37000019,2,35,37.5,-6.7
2020,1,2020-03-29,S37000019,3,39,47,-17
2020,1,2020-03-29,S37000019,4,58,68,-14.7
2020,1,2020-03-29,S37000019,5,28,30,-6.7
2020,1,2020-03-29,S37000020,1,176,201.5,-12.7
2020,1,2020-03-29,S37000020,2,50,60.5,-17.4
2020,1,2020-03-29,S37000020,3,48,45,6.7
2020,1,2020-03-29,S37000020,4,41,37,10.8
2020,1,2020-03-29,S37000020,5,21,18,16.7
2020,1,2020-03-29,S37000022,3,7,15.5,-54.8
2020,1,2020-03-29,S37000022,4,15,16.5,-9.1
2020,1,2020-03-29,S37000024,1,111,137.5,-19.3
2020,1,2020-03-29,S37000024,2,52,89,-41.6
2020,1,2020-03-29,S37000024,3,55,59,-6.8
2020,1,2020-03-29,S37000024,4,41,44.5,-7.9
2020,1,2020-03-29,S37000024,5,38,34,11.8
2020,1,2020-03-29,S37000025,1,19,26.5,-28.3
2020,1,2020-03-29,S37000025,2,46,51,-9.8
2020,1,2020-03-29,S37000025,3,88,77,14.3
2020,1,2020-03-29,S37000025,4,76,70.5,7.8
2020,1,2020-03-29,S37000025,5,20,13,53.8
2020,1,2020-03-29,S37000026,3,12,12.5,-4
2020,1,2020-03-29,S37000026,4,19,17.5,8.6
2020,1,2020-03-29,S37000027,1,63,69.5,-9.4
2020,1,2020-03-29,S37000027,2,66,94.5,-30.2
2020,1,2020-03-29,S37000027,3,34,60.5,-43.8
2020,1,2020-03-29,S37000027,4,38,36,5.6
2020,1,2020-03-29,S37000027,5,34,38.5,-11.7
2020,1,2020-03-29,S37000028,1,161,188.5,-14.6
2020,1,2020-03-29,S37000028,2,187,207.5,-9.9
2020,1,2020-03-29,S37000028,3,114,138.5,-17.7
2020,1,2020-03-29,S37000028,4,64,87.5,-26.9
2020,1,2020-03-29,S37000028,5,46,57,-19.3
2020,1,2020-03-29,S37000029,1,94,100,-6
2020,1,2020-03-29,S37000029,2,71,51.5,37.9
2020,1,2020-03-29,S37000029,3,30,31.5,-4.8
2020,1,2020-03-29,S37000029,4,17,13,30.8
2020,1,2020-03-29,S37000030,1,88,74.5,18.1
2020,1,2020-03-29,S37000030,2,91,117,-22.2
2020,1,2020-03-29,S37000030,3,58,75.5,-23.2
2020,1,2020-03-29,S37000030,4,36,45.5,-20.9
2020,1,2020-03-29,S37000030,5,32,31,3.2
2020,1,2020-03-29,S37000031,2,15,15.5,-3.2
2020,1,2020-03-29,S37000031,3,62,47,31.9
2020,1,2020-03-29,S37000032,1,160,234.5,-31.8
2020,1,2020-03-29,S37000032,2,191,183,4.4
2020,1,2020-03-29,S37000032,3,146,153,-4.6
2020,1,2020-03-29,S37000032,4,76,98.5,-22.8
2020,1,2020-03-29,S37000032,5,101,106.5,-5.2
2020,1,2020-03-29,S37000033,1,10,23.5,-57.4
2020,1,2020-03-29,S37000033,2,51,45.5,12.1
2020,1,2020-03-29,S37000033,3,77,69.5,10.8
2020,1,2020-03-29,S37000033,4,79,103,-23.3
2020,1,2020-03-29,S37000033,5,35,41,-14.6
2020,1,2020-03-29,S37000034,1,798,858.5,-7
2020,1,2020-03-29,S37000034,2,221,233,-5.2
2020,1,2020-03-29,S37000034,3,103,119.5,-13.8
2020,1,2020-03-29,S37000034,4,78,84.5,-7.7
2020,1,2020-03-29,S37000034,5,57,57.5,-0.9
2020,1,2020-03-29,S37000035,1,287,303.5,-5.4
2020,1,2020-03-29,S37000035,2,208,207,0.5
2020,1,2020-03-29,S37000035,3,82,110.5,-25.8
2020,1,2020-03-29,S37000035,4,59,54,9.3
2020,1,2020-03-29,S37000035,5,25,29,-13.8
2020,2,2020-04-05,S37000001,1,59,57,3.5
2020,2,2020-04-05,S37000001,2,108,102,5.9
2020,2,2020-04-05,S37000001,3,69,76,-9.2
2020,2,2020-04-05,S37000001,4,56,60.5,-7.4
2020,2,2020-04-05,S37000001,5,95,103.5,-8.2
2020,2,2020-04-05,S37000002,1,15,13,15.4
2020,2,2020-04-05,S37000002,2,73,52,40.4
2020,2,2020-04-05,S37000002,3,87,107,-18.7
2020,2,2020-04-05,S37000002,4,124,154,-19.5
2020,2,2020-04-05,S37000002,5,84,98.5,-14.7
2020,2,2020-04-05,S37000003,1,21,29.5,-28.8
2020,2,2020-04-05,S37000003,2,43,50,-14
2020,2,2020-04-05,S37000003,3,55,64,-14.1
2020,2,2020-04-05,S37000003,4,42,46.5,-9.7
2020,2,2020-04-05,S37000003,5,12,26.5,-54.7
2020,2,2020-04-05,S37000004,1,34,30.5,11.5
2020,2,2020-04-05,S37000004,2,50,70.5,-29.1
2020,2,2020-04-05,S37000004,3,74,97,-23.7
2020,2,2020-04-05,S37000004,4,47,45,4.4
2020,2,2020-04-05,S37000004,5,9,18.5,-51.4
2020,2,2020-04-05,S37000005,1,70,73.5,-4.8
2020,2,2020-04-05,S37000005,2,63,71,-11.3
2020,2,2020-04-05,S37000005,3,47,39.5,19
2020,2,2020-04-05,S37000005,4,37,50.5,-26.7
2020,2,2020-04-05,S37000005,5,29,42,-31
2020,2,2020-04-05,S37000006,1,44,44.5,-1.1
2020,2,2020-04-05,S37000006,2,85,110,-22.7
2020,2,2020-04-05,S37000006,3,118,112.5,4.9
2020,2,2020-04-05,S37000006,4,45,48.5,-7.2
2020,2,2020-04-05,S37000006,5,27,21,28.6
2020,2,2020-04-05,S37000007,1,162,152.5,6.2
2020,2,2020-04-05,S37000007,2,93,68.5,35.8
2020,2,2020-04-05,S37000007,3,42,29.5,42.4
2020,2,2020-04-05,S37000007,4,31,35.5,-12.7
2020,2,2020-04-05,S37000007,5,20,21,-4.8
2020,2,2020-04-05,S37000008,1,107,121.5,-11.9
2020,2,2020-04-05,S37000008,2,61,68.5,-10.9
2020,2,2020-04-05,S37000008,3,38,49.5,-23.2
2020,2,2020-04-05,S37000008,4,17,27.5,-38.2
2020,2,2020-04-05,S37000008,5,15,15,0
2020,2,2020-04-05,S37000009,1,12,12.5,-4
2020,2,2020-04-05,S37000009,2,44,45,-2.2
2020,2,2020-04-05,S37000009,3,15,13,15.4
2020,2,2020-04-05,S37000009,4,24,31.5,-23.8
2020,2,2020-04-05,S37000009,5,66,71.5,-7.7
2020,2,2020-04-05,S37000010,1,6,9,-33.3
2020,2,2020-04-05,S37000010,2,49,61,-19.7
2020,2,2020-04-05,S37000010,3,34,42,-19
2020,2,2020-04-05,S37000010,4,50,44.5,12.4
2020,2,2020-04-05,S37000010,5,20,20.5,-2.4
2020,2,2020-04-05,S37000011,1,14,21,-33.3
2020,2,2020-04-05,S37000011,2,19,18,5.6
2020,2,2020-04-05,S37000011,3,17,17.5,-2.9
2020,2,2020-04-05,S37000011,4,17,23,-26.1
2020,2,2020-04-05,S37000011,5,66,66,0
2020,2,2020-04-05,S37000012,1,228,205.5,10.9
2020,2,2020-04-05,S37000012,2,118,152,-22.4
2020,2,2020-04-05,S37000012,3,96,111.5,-13.9
2020,2,2020-04-05,S37000012,4,123,115,7
2020,2,2020-04-05,S37000012,5,188,235.5,-20.2
2020,2,2020-04-05,S37000013,1,64,75,-14.7
2020,2,2020-04-05,S37000013,2,104,119,-12.6
2020,2,2020-04-05,S37000013,3,44,55,-20
2020,2,2020-04-05,S37000013,4,33,47,-29.8
2020,2,2020-04-05,S37000013,5,36,32,12.5
2020,2,2020-04-05,S37000016,1,44,66.5,-33.8
2020,2,2020-04-05,S37000016,2,81,116,-30.2
2020,2,2020-04-05,S37000016,3,119,139.5,-14.7
2020,2,2020-04-05,S37000016,4,100,111.5,-10.3
2020,2,2020-04-05,S37000016,5,24,29,-17.2
2020,2,2020-04-05,S37000017,1,128,109,17.4
2020,2,2020-04-05,S37000017,2,18,25.5,-29.4
2020,2,2020-04-05,S37000017,3,31,20,55
2020,2,2020-04-05,S37000017,4,19,19.5,-2.6
2020,2,2020-04-05,S37000017,5,16,19.5,-17.9
2020,2,2020-04-05,S37000018,1,25,29,-13.8
2020,2,2020-04-05,S37000018,2,71,66,7.6
2020,2,2020-04-05,S37000018,3,36,47,-23.4
2020,2,2020-04-05,S37000018,4,14,14.5,-3.4
2020,2,2020-04-05,S37000018,5,12,16,-25
2020,2,2020-04-05,S37000019,2,33,33,0
2020,2,2020-04-05,S37000019,3,63,47,34
2020,2,2020-04-05,S37000019,4,54,63.5,-15
2020,2,2020-04-05,S37000019,5,18,28,-35.7
2020,2,2020-04-05,S37000020,1,152,214,-29
2020,2,2020-04-05,S37000020,2,47,67.5,-30.4
2020,2,2020-04-05,S37000020,3,36,53,-32.1
2020,2,2020-04-05,S37000020,4,58,34,70.6
2020,2,2020-04-05,S37000020,5,20,26.5,-24.5
2020,2,2020-04-05,S37000022,3,8,14,-42.9
2020,2,2020-04-05,S37000022,4,22,30,-26.7
2020,2,2020-04-05,S37000024,1,134,130.5,2.7
2020,2,2020-04-05,S37000024,2,65,78,-16.7
2020,2,2020-04-05,S37000024,3,71,58,22.4
2020,2,2020-04-05,S37000024,4,36,42,-14.3
2020,2,2020-04-05,S37000024,5,28,35.5,-21.1
2020,2,2020-04-05,S37000025,1,21,20,5
2020,2,2020-04-05,S37000025,2,46,61.5,-25.2
2020,2,2020-04-05,S37000025,3,86,84.5,1.8
2020,2,2020-04-05,S37000025,4,60,89,-32.6
2020,2,2020-04-05,S37000025,5,19,14,35.7
2020,2,2020-04-05,S37000026,2,5,0.5,900
2020,2,2020-04-05,S37000026,3,13,11.5,13
2020,2,2020-04-05,S37000026,4,19,15,26.7
2020,4,2020-12-06,S37000006,1,43,51,-15.7
2020,4,2020-12-06,S37000006,2,107,129.5,-17.4
2020,4,2020-12-06,S37000006,3,122,129.5,-5.8
2020,4,2020-12-06,S37000006,4,55,56,-1.8
2020,4,2020-12-06,S37000006,5,23,20,15
2020,4,2020-12-06,S37000007,1,184,155,18.7
2020,4,2020-12-06,S37000007,2,71,77.5,-8.4
2020,4,2020-12-06,S37000007,3,37,41.5,-10.8
2020,4,2020-12-06,S37000007,4,41,39,5.1
2020,4,2020-12-06,S37000007,5,34,35.5,-4.2
2020,4,2020-12-06,S37000008,1,111,130.5,-14.9
2020,4,2020-12-06,S37000008,2,74,77,-3.9
2020,4,2020-12-06,S37000008,3,34,37,-8.1
2020,4,2020-12-06,S37000008,4,19,21.5,-11.6
2020,4,2020-12-06,S37000008,5,15,16,-6.2
2020,4,2020-12-06,S37000009,1,8,12,-33.3
2020,4,2020-12-06,S37000009,2,44,41.5,6
2020,4,2020-12-06,S37000009,3,13,17,-23.5
2020,4,2020-12-06,S37000009,4,25,29,-13.8
2020,4,2020-12-06,S37000009,5,74,79,-6.3
2020,4,2020-12-06,S37000010,1,5,10,-50
2020,4,2020-12-06,S37000010,2,65,78.5,-17.2
2020,4,2020-12-06,S37000010,3,36,47.5,-24.2
2020,4,2020-12-06,S37000010,4,38,50.5,-24.8
2020,4,2020-12-06,S37000010,5,14,23,-39.1
2020,4,2020-12-06,S37000011,1,15,13.5,11.1
2020,4,2020-12-06,S37000011,2,21,28,-25
2020,4,2020-12-06,S37000011,3,19,19,0
2020,4,2020-12-06,S37000011,4,14,18.5,-24.3
2020,4,2020-12-06,S37000011,5,78,72.5,7.6
2020,4,2020-12-06,S37000012,1,192,193.5,-0.8
2020,4,2020-12-06,S37000012,2,160,162.5,-1.5
2020,4,2020-12-06,S37000012,3,114,114,0
2020,4,2020-12-06,S37000012,4,117,105,11.4
2020,4,2020-12-06,S37000012,5,229,225.5,1.6
2020,4,2020-12-06,S37000013,1,79,65.5,20.6
2020,4,2020-12-06,S37000013,2,76,108.5,-30
2020,4,2020-12-06,S37000013,3,38,58,-34.5
2020,4,2020-12-06,S37000013,4,52,42.5,22.4
2020,4,2020-12-06,S37000013,5,30,35.5,-15.5
2020,4,2020-12-06,S37000016,1,55,58.5,-6
2020,4,2020-12-06,S37000016,2,91,116.5,-21.9
2020,4,2020-12-06,S37000016,3,119,137,-13.1
2020,4,2020-12-06,S37000016,4,136,125.5,8.4
2020,4,2020-12-06,S37000016,5,35,36,-2.8
2020,4,2020-12-06,S37000017,1,93,99,-6.1
2020,4,2020-12-06,S37000017,2,23,22.5,2.2
2020,4,2020-12-06,S37000017,3,22,30,-26.7
2020,4,2020-12-06,S37000017,4,17,14.5,17.2
2020,4,2020-12-06,S37000017,5,7,16,-56.2
2020,2,2020-04-05,S37000027,1,48,69,-30.4
2020,2,2020-04-05,S37000027,2,76,93,-18.3
2020,2,2020-04-05,S37000027,3,58,51.5,12.6
2020,2,2020-04-05,S37000027,4,16,40.5,-60.5
2020,2,2020-04-05,S37000027,5,32,47.5,-32.6
2020,2,2020-04-05,S37000028,1,173,198,-12.6
2020,2,2020-04-05,S37000028,2,180,214,-15.9
2020,2,2020-04-05,S37000028,3,100,135,-25.9
2020,2,2020-04-05,S37000028,4,77,85.5,-9.9
2020,2,2020-04-05,S37000028,5,54,59.5,-9.2
2020,2,2020-04-05,S37000029,1,96,105.5,-9
2020,2,2020-04-05,S37000029,2,72,67.5,6.7
2020,2,2020-04-05,S37000029,3,22,31,-29
2020,2,2020-04-05,S37000029,4,21,23.5,-10.6
2020,2,2020-04-05,S37000030,1,59,76,-22.4
2020,2,2020-04-05,S37000030,2,98,115.5,-15.2
2020,2,2020-04-05,S37000030,3,68,71.5,-4.9
2020,2,2020-04-05,S37000030,4,34,49.5,-31.3
2020,2,2020-04-05,S37000030,5,31,36,-13.9
2020,2,2020-04-05,S37000031,2,15,26.5,-43.4
2020,2,2020-04-05,S37000031,3,42,51,-17.6
2020,2,2020-04-05,S37000032,1,211,232,-9.1
2020,2,2020-04-05,S37000032,2,169,208,-18.8
2020,2,2020-04-05,S37000032,3,150,167,-10.2
2020,2,2020-04-05,S37000032,4,91,114,-20.2
2020,2,2020-04-05,S37000032,5,96,100,-4
2020,2,2020-04-05,S37000033,1,22,20.5,7.3
2020,2,2020-04-05,S37000033,2,43,53,-18.9
2020,2,2020-04-05,S37000033,3,74,73.5,0.7
2020,2,2020-04-05,S37000033,4,102,104.5,-2.4
2020,2,2020-04-05,S37000033,5,29,35.5,-18.3
2020,2,2020-04-05,S37000034,1,843,846,-0.4
2020,2,2020-04-05,S37000034,2,177,232.5,-23.9
2020,2,2020-04-05,S37000034,3,128,136,-5.9
