year,quarter,week_ending,hscp,age_group,sex,admission_type,number_admissions,average20182019,percent_variation
2020,2,2020-04-05,S37000024,Under 5,All,All,18,21.5,-16.3
2020,2,2020-04-05,S37000025,Under 5,All,All,16,26.5,-39.6
2020,2,2020-04-05,S37000027,Under 5,All,All,19,27,-29.6
2020,2,2020-04-05,S37000028,Under 5,All,All,56,107.5,-47.9
2020,2,2020-04-05,S37000029,Under 5,All,All,9,14,-35.7
2020,2,2020-04-05,S37000030,Under 5,All,All,31,51.5,-39.8
2020,2,2020-04-05,S37000032,Under 5,All,All,50,62.5,-20
2020,2,2020-04-05,S37000033,Under 5,All,All,7,18.5,-62.2
2020,2,2020-04-05,S37000034,Under 5,All,All,46,96.5,-52.3
2020,2,2020-04-05,S37000035,Under 5,All,All,75,125.5,-40.2
2020,2,2020-04-12,S37000001,Under 5,All,All,18,35.5,-49.3
2020,2,2020-04-12,S37000002,Under 5,All,All,16,39,-59
2020,2,2020-04-12,S37000003,Under 5,All,All,6,22,-72.7
2020,2,2020-04-12,S37000005,Under 5,All,All,8,43,-81.4
2020,2,2020-04-12,S37000006,Under 5,All,All,11,35,-68.6
2020,2,2020-04-12,S37000007,Under 5,All,All,20,44.5,-55.1
2020,2,2020-04-12,S37000008,Under 5,All,All,15,23,-34.8
2020,2,2020-04-12,S37000009,Under 5,All,All,10,10,0
2020,2,2020-04-12,S37000012,Under 5,All,All,17,39.5,-57
2020,2,2020-04-12,S37000013,Under 5,All,All,11,79,-86.1
2020,2,2020-04-12,S37000016,Under 5,All,All,22,50.5,-56.4
2020,2,2020-04-12,S37000017,Under 5,All,All,6,10,-40
2020,2,2020-04-12,S37000018,Under 5,All,All,8,13,-38.5
2020,2,2020-04-12,S37000019,Under 5,All,All,8,11.5,-30.4
2020,2,2020-04-12,S37000020,Under 5,All,All,12,45,-73.3
2020,2,2020-04-12,S37000024,Under 5,All,All,7,24,-70.8
2020,2,2020-04-12,S37000025,Under 5,All,All,7,25,-72
2020,2,2020-04-12,S37000027,Under 5,All,All,10,25.5,-60.8
2020,2,2020-04-12,S37000028,Under 5,All,All,48,110.5,-56.6
2020,2,2020-04-12,S37000029,Under 5,All,All,16,25,-36
2020,2,2020-04-12,S37000030,Under 5,All,All,32,41,-22
2020,2,2020-04-12,S37000032,Under 5,All,All,33,65,-49.2
2020,2,2020-04-12,S37000033,Under 5,All,All,11,20.5,-46.3
2020,2,2020-04-12,S37000034,Under 5,All,All,59,103.5,-43
2020,2,2020-04-12,S37000035,Under 5,All,All,68,103,-34
2020,2,2020-04-19,S37000001,Under 5,All,All,25,35.5,-29.6
2020,3,2020-07-05,S37000003,Under 5,All,All,7,18,-61.1
2020,2,2020-04-19,S37000005,Under 5,All,All,9,32,-71.9
2020,2,2020-04-19,S37000006,Under 5,All,All,13,40.5,-67.9
2020,2,2020-04-19,S37000007,Under 5,All,All,18,34,-47.1
2020,2,2020-04-19,S37000008,Under 5,All,All,14,30.5,-54.1
2020,2,2020-04-19,S37000009,Under 5,All,All,5,15,-66.7
2020,2,2020-04-19,S37000011,Under 5,All,All,12,13.5,-11.1
2020,2,2020-04-19,S37000012,Under 5,All,All,30,42,-28.6
2020,2,2020-04-19,S37000013,Under 5,All,All,12,44.5,-73
2020,2,2020-04-19,S37000016,Under 5,All,All,23,48,-52.1
2020,2,2020-04-19,S37000017,Under 5,All,All,8,9.5,-15.8
2020,2,2020-04-19,S37000019,Under 5,All,All,6,18.5,-67.6
2020,2,2020-04-19,S37000020,Under 5,All,All,17,33.5,-49.3
2020,2,2020-04-19,S37000024,Under 5,All,All,10,32,-68.8
2020,2,2020-04-19,S37000025,Under 5,All,All,17,18,-5.6
2020,2,2020-04-19,S37000027,Under 5,All,All,11,20.5,-46.3
2020,2,2020-04-19,S37000028,Under 5,All,All,57,109,-47.7
2020,2,2020-04-19,S37000029,Under 5,All,All,7,12,-41.7
2020,2,2020-04-19,S37000030,Under 5,All,All,34,63.5,-46.5
2020,2,2020-04-19,S37000032,Under 5,All,All,34,68.5,-50.4
2021,1,2021-01-31,S37000033,Under 5,All,All,5,29,-82.8
2021,1,2021-01-31,S37000034,Under 5,All,All,78,117,-33.3
2020,2,2020-04-19,S37000033,Under 5,All,All,11,24.5,-55.1
2020,2,2020-04-19,S37000034,Under 5,All,All,54,100.5,-46.3
2020,2,2020-04-19,S37000035,Under 5,All,All,61,116,-47.4
2020,2,2020-04-26,S37000001,Under 5,All,All,20,34,-41.2
2020,2,2020-04-26,S37000002,Under 5,All,All,14,38,-63.2
2020,2,2020-04-26,S37000003,Under 5,All,All,6,18.5,-67.6
2020,2,2020-04-26,S37000006,Under 5,All,All,23,34,-32.4
2020,2,2020-04-26,S37000007,Under 5,All,All,25,43.5,-42.5
2020,2,2020-04-26,S37000008,Under 5,All,All,15,28.5,-47.4
2020,2,2020-04-26,S37000009,Under 5,All,All,9,16.5,-45.5
2020,2,2020-04-26,S37000010,Under 5,All,All,9,11.5,-21.7
2020,2,2020-04-26,S37000011,Under 5,All,All,8,7.5,6.7
2020,2,2020-04-26,S37000012,Under 5,All,All,20,56.5,-64.6
2020,2,2020-04-26,S37000013,Under 5,All,All,16,59,-72.9
2020,2,2020-04-26,S37000016,Under 5,All,All,26,36.5,-28.8
2020,2,2020-04-26,S37000017,Under 5,All,All,7,11,-36.4
2020,2,2020-04-26,S37000018,Under 5,All,All,11,13.5,-18.5
2020,2,2020-04-26,S37000019,Under 5,All,All,8,12.5,-36
2020,2,2020-04-26,S37000020,Under 5,All,All,17,40.5,-58
2020,2,2020-04-26,S37000024,Under 5,All,All,11,26.5,-58.5
2020,2,2020-04-26,S37000025,Under 5,All,All,18,23.5,-23.4
2020,2,2020-04-26,S37000027,Under 5,All,All,7,22.5,-68.9
2020,2,2020-04-26,S37000028,Under 5,All,All,70,89,-21.3
2020,2,2020-04-26,S37000029,Under 5,All,All,13,15,-13.3
2020,2,2020-04-26,S37000030,Under 5,All,All,26,49,-46.9
2020,2,2020-04-26,S37000032,Under 5,All,All,40,76,-47.4
2020,2,2020-04-26,S37000033,Under 5,All,All,13,20.5,-36.6
2020,2,2020-04-26,S37000034,Under 5,All,All,59,103.5,-43
2020,2,2020-04-26,S37000035,Under 5,All,All,68,118,-42.4
2020,2,2020-05-03,S37000001,Under 5,All,All,28,40.5,-30.9
2020,2,2020-05-03,S37000002,Under 5,All,All,15,42,-64.3
2020,2,2020-05-03,S37000003,Under 5,All,All,14,21,-33.3
2020,2,2020-05-03,S37000005,Under 5,All,All,15,35,-57.1
2020,2,2020-05-03,S37000006,Under 5,All,All,15,37.5,-60
2020,2,2020-05-03,S37000007,Under 5,All,All,15,43.5,-65.5
2020,2,2020-05-03,S37000008,Under 5,All,All,20,30,-33.3
2020,2,2020-05-03,S37000009,Under 5,All,All,6,12.5,-52
2020,2,2020-05-03,S37000010,Under 5,All,All,6,14,-57.1
2020,2,2020-05-03,S37000011,Under 5,All,All,11,13.5,-18.5
2020,2,2020-05-03,S37000012,Under 5,All,All,35,52.5,-33.3
2020,2,2020-05-03,S37000013,Under 5,All,All,11,45,-75.6
2020,2,2020-05-03,S37000016,Under 5,All,All,41,47,-12.8
2020,2,2020-05-03,S37000017,Under 5,All,All,9,7.5,20
2020,2,2020-05-03,S37000018,Under 5,All,All,9,12,-25
2020,2,2020-05-03,S37000019,Under 5,All,All,5,21,-76.2
2020,2,2020-05-03,S37000020,Under 5,All,All,17,35,-51.4
2020,2,2020-05-03,S37000024,Under 5,All,All,15,27,-44.4
2020,2,2020-05-03,S37000025,Under 5,All,All,13,16.5,-21.2
2020,2,2020-05-03,S37000027,Under 5,All,All,11,20.5,-46.3
2020,2,2020-05-03,S37000028,Under 5,All,All,83,96.5,-14
2020,2,2020-05-03,S37000029,Under 5,All,All,6,15.5,-61.3
2020,2,2020-05-03,S37000030,Under 5,All,All,25,50.5,-50.5
2020,2,2020-05-03,S37000032,Under 5,All,All,32,75,-57.3
2020,2,2020-05-03,S37000033,Under 5,All,All,11,25.5,-56.9
2020,2,2020-05-03,S37000034,Under 5,All,All,58,118.5,-51.1
2020,2,2020-05-03,S37000035,Under 5,All,All,61,101.5,-39.9
2020,2,2020-05-10,S37000001,Under 5,All,All,31,41.5,-25.3
2020,2,2020-05-10,S37000002,Under 5,All,All,18,39,-53.8
2020,2,2020-05-10,S37000003,Under 5,All,All,5,24.5,-79.6
2020,2,2020-05-10,S37000005,Under 5,All,All,7,37,-81.1
2020,2,2020-05-10,S37000006,Under 5,All,All,20,29.5,-32.2
2020,2,2020-05-10,S37000007,Under 5,All,All,21,38,-44.7
2020,2,2020-05-10,S37000008,Under 5,All,All,17,30.5,-44.3
2020,2,2020-05-10,S37000010,Under 5,All,All,7,11,-36.4
2020,2,2020-05-10,S37000012,Under 5,All,All,18,58.5,-69.2
2020,2,2020-05-10,S37000013,Under 5,All,All,19,51.5,-63.1
2020,2,2020-05-10,S37000016,Under 5,All,All,22,43,-48.8
2020,2,2020-05-10,S37000019,Under 5,All,All,16,17,-5.9
2020,2,2020-05-10,S37000020,Under 5,All,All,10,37.5,-73.3
2020,2,2020-05-10,S37000024,Under 5,All,All,15,16,-6.2
2020,2,2020-05-10,S37000025,Under 5,All,All,18,22,-18.2
2020,2,2020-05-10,S37000027,Under 5,All,All,9,25.5,-64.7
2020,2,2020-05-10,S37000028,Under 5,All,All,73,101.5,-28.1
2020,2,2020-05-10,S37000029,Under 5,All,All,10,12.5,-20
2020,2,2020-05-10,S37000030,Under 5,All,All,28,45,-37.8
2020,2,2020-05-10,S37000032,Under 5,All,All,29,74.5,-61.1
2020,2,2020-05-10,S37000033,Under 5,All,All,12,15.5,-22.6
2020,2,2020-05-10,S37000034,Under 5,All,All,53,113.5,-53.3
2020,2,2020-05-10,S37000035,Under 5,All,All,77,104.5,-26.3
2020,2,2020-05-17,S37000001,Under 5,All,All,15,42.5,-64.7
2020,2,2020-05-17,S37000002,Under 5,All,All,21,38.5,-45.5
2020,2,2020-05-17,S37000003,Under 5,All,All,8,26,-69.2
2020,2,2020-05-17,S37000004,Under 5,All,All,5,10,-50
2020,2,2020-05-17,S37000005,Under 5,All,All,15,36.5,-58.9
2020,2,2020-05-17,S37000006,Under 5,All,All,13,33.5,-61.2
2020,2,2020-05-17,S37000007,Under 5,All,All,13,32,-59.4
2020,2,2020-05-17,S37000008,Under 5,All,All,28,31,-9.7
2020,2,2020-05-17,S37000009,Under 5,All,All,9,13.5,-33.3
2020,3,2020-08-09,S37000005,Under 5,All,All,19,26.5,-28.3
2020,2,2020-05-17,S37000011,Under 5,All,All,6,14.5,-58.6
2020,2,2020-05-17,S37000012,Under 5,All,All,21,58,-63.8
2020,2,2020-05-17,S37000013,Under 5,All,All,20,49,-59.2
2020,2,2020-05-17,S37000016,Under 5,All,All,30,51.5,-41.7
2020,2,2020-05-17,S37000017,Under 5,All,All,7,9,-22.2
2020,2,2020-05-17,S37000018,Under 5,All,All,6,13.5,-55.6
2020,2,2020-05-17,S37000019,Under 5,All,All,5,23,-78.3
2020,2,2020-05-17,S37000020,Under 5,All,All,18,38,-52.6
2020,2,2020-05-17,S37000024,Under 5,All,All,14,28,-50
2020,2,2020-05-17,S37000025,Under 5,All,All,7,24,-70.8
2020,2,2020-05-17,S37000027,Under 5,All,All,9,27,-66.7
2020,2,2020-05-17,S37000028,Under 5,All,All,83,107,-22.4
2020,2,2020-05-17,S37000029,Under 5,All,All,9,13.5,-33.3
2020,2,2020-05-17,S37000030,Under 5,All,All,20,47,-57.4
2020,2,2020-05-17,S37000032,Under 5,All,All,35,71.5,-51
2020,2,2020-05-17,S37000033,Under 5,All,All,16,23,-30.4
2020,2,2020-05-17,S37000034,Under 5,All,All,61,106,-42.5
2020,2,2020-05-17,S37000035,Under 5,All,All,82,106,-22.6
2020,2,2020-05-24,S37000001,Under 5,All,All,18,34.5,-47.8
2020,2,2020-05-24,S37000002,Under 5,All,All,20,38,-47.4
2020,2,2020-05-24,S37000003,Under 5,All,All,11,17,-35.3
2020,2,2020-05-24,S37000005,Under 5,All,All,15,32.5,-53.8
2021,1,2021-03-07,S37000033,Under 5,All,All,15,22,-31.8
2021,1,2021-03-07,S37000034,Under 5,All,All,72,99.5,-27.6
2021,1,2021-03-07,S37000035,Under 5,All,All,80,107,-25.2
2021,1,2021-03-14,S37000001,Under 5,All,All,29,36.5,-20.5
2020,2,2020-05-24,S37000006,Under 5,All,All,21,29.5,-28.8
2020,2,2020-05-24,S37000007,Under 5,All,All,21,31.5,-33.3
2020,2,2020-05-24,S37000008,Under 5,All,All,22,33.5,-34.3
2020,2,2020-05-24,S37000011,Under 5,All,All,5,10.5,-52.4
2020,2,2020-05-24,S37000012,Under 5,All,All,25,58.5,-57.3
2020,2,2020-05-24,S37000013,Under 5,All,All,20,47.5,-57.9
2020,2,2020-05-24,S37000016,Under 5,All,All,21,48.5,-56.7
2020,2,2020-05-24,S37000017,Under 5,All,All,9,11.5,-21.7
2020,2,2020-05-24,S37000018,Under 5,All,All,5,12.5,-60
2020,2,2020-05-24,S37000019,Under 5,All,All,8,12.5,-36
2020,2,2020-05-24,S37000020,Under 5,All,All,12,36,-66.7
2020,2,2020-05-24,S37000024,Under 5,All,All,26,25.5,2
2020,2,2020-05-24,S37000025,Under 5,All,All,12,19,-36.8
2020,2,2020-05-24,S37000027,Under 5,All,All,10,22.5,-55.6
2020,2,2020-05-24,S37000028,Under 5,All,All,74,102,-27.5
2020,2,2020-05-24,S37000029,Under 5,All,All,10,12.5,-20
2020,2,2020-05-24,S37000030,Under 5,All,All,21,50,-58
2020,2,2020-05-24,S37000032,Under 5,All,All,32,68,-52.9
2020,2,2020-05-24,S37000033,Under 5,All,All,15,21,-28.6
2020,2,2020-05-24,S37000034,Under 5,All,All,58,108.5,-46.5
2020,2,2020-05-24,S37000035,Under 5,All,All,62,114.5,-45.9
2020,2,2020-06-07,S37000027,Under 5,All,All,14,18.5,-24.3
2020,2,2020-06-07,S37000028,Under 5,All,All,75,85,-11.8
2020,2,2020-06-07,S37000029,Under 5,All,All,11,14,-21.4
2020,2,2020-06-07,S37000030,Under 5,All,All,25,54,-53.7
2020,2,2020-05-31,S37000001,Under 5,All,All,26,28,-7.1
2020,2,2020-05-31,S37000002,Under 5,All,All,18,41,-56.1
2020,2,2020-05-31,S37000003,Under 5,All,All,9,17,-47.1
2020,2,2020-05-31,S37000005,Under 5,All,All,10,46,-78.3
2020,2,2020-05-31,S37000006,Under 5,All,All,24,24.5,-2
2020,2,2020-05-31,S37000007,Under 5,All,All,28,37.5,-25.3
2020,2,2020-05-31,S37000008,Under 5,All,All,24,38.5,-37.7
2020,2,2020-05-31,S37000009,Under 5,All,All,9,10,-10
2020,2,2020-05-31,S37000011,Under 5,All,All,7,13,-46.2
2020,2,2020-05-31,S37000012,Under 5,All,All,21,56.5,-62.8
2020,2,2020-05-31,S37000013,Under 5,All,All,21,52.5,-60
2020,2,2020-05-31,S37000016,Under 5,All,All,16,51.5,-68.9
2020,2,2020-05-31,S37000017,Under 5,All,All,8,9.5,-15.8
2020,2,2020-05-31,S37000018,Under 5,All,All,10,17,-41.2
2020,2,2020-05-31,S37000019,Under 5,All,All,10,16,-37.5
2020,2,2020-05-31,S37000020,Under 5,All,All,16,29,-44.8
2020,2,2020-05-31,S37000024,Under 5,All,All,20,27.5,-27.3
2020,2,2020-05-31,S37000025,Under 5,All,All,13,28,-53.6
2020,2,2020-05-31,S37000027,Under 5,All,All,7,25.5,-72.5
2020,2,2020-05-31,S37000028,Under 5,All,All,79,84,-6
2020,2,2020-05-31,S37000029,Under 5,All,All,9,15,-40
2020,2,2020-05-31,S37000030,Under 5,All,All,30,35.5,-15.5
2020,2,2020-06-28,S37000008,Under 5,All,All,21,38,-44.7
2020,2,2020-06-28,S37000009,Under 5,All,All,12,12.5,-4
2020,2,2020-06-28,S37000010,Under 5,All,All,6,7,-14.3
2020,2,2020-06-28,S37000011,Under 5,All,All,6,12,-50
2020,2,2020-05-31,S37000032,Under 5,All,All,30,68.5,-56.2
2020,2,2020-05-31,S37000033,Under 5,All,All,9,21.5,-58.1
2020,2,2020-05-31,S37000034,Under 5,All,All,74,96.5,-23.3
2020,2,2020-05-31,S37000035,Under 5,All,All,74,111.5,-33.6
2020,2,2020-06-07,S37000001,Under 5,All,All,25,21.5,16.3
2020,2,2020-06-07,S37000002,Under 5,All,All,26,34.5,-24.6
2020,2,2020-06-07,S37000003,Under 5,All,All,8,14.5,-44.8
2020,2,2020-06-07,S37000004,Under 5,All,All,7,12,-41.7
2020,2,2020-06-07,S37000005,Under 5,All,All,13,41.5,-68.7
2020,2,2020-06-07,S37000006,Under 5,All,All,23,22,4.5
2020,2,2020-06-07,S37000007,Under 5,All,All,21,30.5,-31.1
2020,2,2020-06-07,S37000008,Under 5,All,All,17,32,-46.9
2020,2,2020-06-07,S37000009,Under 5,All,All,14,11,27.3
2020,2,2020-06-07,S37000010,Under 5,All,All,8,14,-42.9
2020,2,2020-06-07,S37000011,Under 5,All,All,10,11.5,-13
2020,2,2020-06-07,S37000012,Under 5,All,All,21,62,-66.1
2020,2,2020-06-07,S37000013,Under 5,All,All,19,53.5,-64.5
2020,2,2020-06-07,S37000016,Under 5,All,All,28,37.5,-25.3
2020,2,2020-06-07,S37000017,Under 5,All,All,14,10,40
2020,2,2020-06-07,S37000018,Under 5,All,All,8,12,-33.3
2020,2,2020-06-07,S37000019,Under 5,All,All,7,8.5,-17.6
2020,2,2020-06-07,S37000020,Under 5,All,All,19,35.5,-46.5
2020,2,2020-06-07,S37000024,Under 5,All,All,19,25,-24
2020,2,2020-06-07,S37000025,Under 5,All,All,8,24.5,-67.3
2020,3,2020-07-05,S37000033,Under 5,All,All,12,23,-47.8
2020,3,2020-07-05,S37000034,Under 5,All,All,54,89,-39.3
2020,3,2020-07-05,S37000035,Under 5,All,All,74,98.5,-24.9
2020,3,2020-07-12,S37000001,Under 5,All,All,31,31,0
2020,2,2020-06-07,S37000032,Under 5,All,All,40,68.5,-41.6
2020,2,2020-06-07,S37000033,Under 5,All,All,10,21,-52.4
2020,2,2020-06-07,S37000034,Under 5,All,All,61,102,-40.2
2020,2,2020-06-07,S37000035,Under 5,All,All,56,98.5,-43.1
2020,2,2020-06-14,S37000001,Under 5,All,All,21,32,-34.4
2020,2,2020-06-14,S37000002,Under 5,All,All,19,36,-47.2
2020,2,2020-06-14,S37000003,Under 5,All,All,7,17,-58.8
2020,2,2020-06-14,S37000005,Under 5,All,All,12,34.5,-65.2
2020,2,2020-06-14,S37000006,Under 5,All,All,17,36,-52.8
2020,2,2020-06-14,S37000007,Under 5,All,All,18,31,-41.9
2020,2,2020-06-14,S37000008,Under 5,All,All,24,38.5,-37.7
2020,2,2020-06-14,S37000009,Under 5,All,All,7,14.5,-51.7
2020,2,2020-06-14,S37000010,Under 5,All,All,6,13,-53.8
2020,2,2020-06-14,S37000011,Under 5,All,All,8,13,-38.5
2020,2,2020-06-14,S37000012,Under 5,All,All,18,58,-69
2020,2,2020-06-14,S37000013,Under 5,All,All,26,48,-45.8
2020,2,2020-06-14,S37000016,Under 5,All,All,20,35.5,-43.7
2020,2,2020-06-14,S37000017,Under 5,All,All,7,9,-22.2
2020,2,2020-06-14,S37000019,Under 5,All,All,6,13,-53.8
2020,3,2020-08-02,S37000010,Under 5,All,All,5,7.5,-33.3
2020,3,2020-08-02,S37000011,Under 5,All,All,6,14,-57.1
2020,2,2020-06-14,S37000027,Under 5,All,All,14,19.5,-28.2
2020,2,2020-06-14,S37000028,Under 5,All,All,66,101.5,-35
2020,2,2020-06-14,S37000029,Under 5,All,All,12,16,-25
2020,2,2020-06-14,S37000030,Under 5,All,All,36,44,-18.2
2020,2,2020-06-14,S37000032,Under 5,All,All,41,61.5,-33.3
2020,2,2020-06-14,S37000033,Under 5,All,All,16,21,-23.8
2020,2,2020-06-14,S37000034,Under 5,All,All,73,103,-29.1
2020,2,2020-06-14,S37000035,Under 5,All,All,79,104.5,-24.4
2020,2,2020-06-21,S37000001,Under 5,All,All,17,34.5,-50.7
2020,2,2020-06-21,S37000002,Under 5,All,All,19,36,-47.2
2020,2,2020-06-21,S37000003,Under 5,All,All,9,13,-30.8
2020,2,2020-06-21,S37000004,Under 5,All,All,9,7,28.6
2020,2,2020-06-21,S37000005,Under 5,All,All,9,39,-76.9
2020,2,2020-06-21,S37000006,Under 5,All,All,19,31,-38.7
2020,2,2020-06-21,S37000007,Under 5,All,All,16,31,-48.4
2020,2,2020-06-21,S37000008,Under 5,All,All,21,37.5,-44
2020,2,2020-06-21,S37000009,Under 5,All,All,7,14.5,-51.7
2020,2,2020-06-21,S37000010,Under 5,All,All,5,15,-66.7
2020,2,2020-06-21,S37000011,Under 5,All,All,9,12.5,-28
2020,2,2020-06-21,S37000012,Under 5,All,All,25,55,-54.5
2020,3,2020-07-19,S37000024,Under 5,All,All,18,15,20
2020,3,2020-07-19,S37000025,Under 5,All,All,11,18.5,-40.5
2020,2,2020-06-21,S37000018,Under 5,All,All,10,14.5,-31
2020,2,2020-06-21,S37000020,Under 5,All,All,17,29.5,-42.4
2020,2,2020-06-21,S37000024,Under 5,All,All,17,28,-39.3
2020,2,2020-06-21,S37000025,Under 5,All,All,9,18.5,-51.4
2020,2,2020-06-21,S37000027,Under 5,All,All,17,17,0
2020,2,2020-06-21,S37000028,Under 5,All,All,76,90.5,-16
2020,2,2020-06-21,S37000029,Under 5,All,All,11,16.5,-33.3
2020,2,2020-06-21,S37000030,Under 5,All,All,28,41.5,-32.5
2020,2,2020-06-21,S37000032,Under 5,All,All,38,52,-26.9
2020,2,2020-06-21,S37000033,Under 5,All,All,10,22.5,-55.6
2020,2,2020-06-21,S37000034,Under 5,All,All,79,99,-20.2
2020,2,2020-06-21,S37000035,Under 5,All,All,72,110.5,-34.8
2020,2,2020-06-28,S37000001,Under 5,All,All,16,31.5,-49.2
2020,2,2020-06-28,S37000002,Under 5,All,All,15,40,-62.5
2020,2,2020-06-28,S37000003,Under 5,All,All,15,11,36.4
2020,2,2020-06-28,S37000004,Under 5,All,All,6,11.5,-47.8
2020,2,2020-06-28,S37000005,Under 5,All,All,14,20,-30
2020,2,2020-06-28,S37000006,Under 5,All,All,13,34.5,-62.3
2020,2,2020-06-28,S37000007,Under 5,All,All,16,34,-52.9
2020,3,2020-08-09,S37000034,Under 5,All,All,73,81.5,-10.4
2020,3,2020-08-09,S37000035,Under 5,All,All,90,98,-8.2
2020,2,2020-06-28,S37000012,Under 5,All,All,24,45,-46.7
2020,2,2020-06-28,S37000013,Under 5,All,All,22,41.5,-47
2020,2,2020-06-28,S37000016,Under 5,All,All,26,42,-38.1
2020,2,2020-06-28,S37000017,Under 5,All,All,8,7,14.3
2020,2,2020-06-28,S37000018,Under 5,All,All,11,13,-15.4
2020,2,2020-06-28,S37000019,Under 5,All,All,5,13,-61.5
2020,2,2020-06-28,S37000020,Under 5,All,All,11,41,-73.2
2020,2,2020-06-28,S37000024,Under 5,All,All,20,29,-31
2020,2,2020-06-28,S37000025,Under 5,All,All,14,19,-26.3
2020,2,2020-06-28,S37000027,Under 5,All,All,11,21,-47.6
2020,2,2020-06-28,S37000028,Under 5,All,All,94,86.5,8.7
2020,2,2020-06-28,S37000029,Under 5,All,All,13,12.5,4
2020,2,2020-06-28,S37000030,Under 5,All,All,36,39,-7.7
2020,2,2020-06-28,S37000032,Under 5,All,All,41,72.5,-43.4
2020,2,2020-06-28,S37000033,Under 5,All,All,14,22,-36.4
2020,2,2020-06-28,S37000034,Under 5,All,All,63,95,-33.7
2020,2,2020-06-28,S37000035,Under 5,All,All,68,99.5,-31.7
2020,3,2020-07-05,S37000001,Under 5,All,All,28,29,-3.4
2020,3,2020-07-05,S37000002,Under 5,All,All,20,30.5,-34.4
2021,1,2021-01-03,S37000027,Under 5,All,All,9,30,-70
2021,1,2021-01-03,S37000028,Under 5,All,All,80,83,-3.6
2021,1,2021-01-03,S37000029,Under 5,All,All,10,19.5,-48.7
2020,3,2020-07-05,S37000005,Under 5,All,All,12,38,-68.4
2020,3,2020-07-05,S37000006,Under 5,All,All,20,23,-13
2020,3,2020-07-05,S37000007,Under 5,All,All,29,25.5,13.7
2020,3,2020-07-05,S37000008,Under 5,All,All,20,33,-39.4
2020,3,2020-07-05,S37000009,Under 5,All,All,11,16,-31.2
2020,3,2020-07-05,S37000010,Under 5,All,All,5,7.5,-33.3
2020,3,2020-07-05,S37000011,Under 5,All,All,8,12,-33.3
2020,3,2020-07-05,S37000012,Under 5,All,All,27,46.5,-41.9
2020,3,2020-07-05,S37000013,Under 5,All,All,21,39,-46.2
2020,3,2020-07-05,S37000016,Under 5,All,All,36,38.5,-6.5
2020,3,2020-07-05,S37000017,Under 5,All,All,6,12,-50
2020,3,2020-07-05,S37000018,Under 5,All,All,5,19.5,-74.4
2020,3,2020-07-05,S37000019,Under 5,All,All,10,9,11.1
2020,3,2020-07-05,S37000020,Under 5,All,All,15,36.5,-58.9
2020,3,2020-07-05,S37000024,Under 5,All,All,18,24.5,-26.5
2020,3,2020-07-05,S37000025,Under 5,All,All,13,22.5,-42.2
2020,3,2020-07-05,S37000027,Under 5,All,All,15,20,-25
2020,3,2020-07-05,S37000028,Under 5,All,All,64,92,-30.4
2020,3,2020-07-05,S37000029,Under 5,All,All,13,15,-13.3
2020,3,2020-07-05,S37000030,Under 5,All,All,31,43.5,-28.7
2020,3,2020-07-05,S37000032,Under 5,All,All,35,66.5,-47.4
2020,3,2020-07-26,S37000016,Under 5,All,All,20,40.5,-50.6
2020,3,2020-07-12,S37000002,Under 5,All,All,12,37.5,-68
2020,3,2020-07-12,S37000003,Under 5,All,All,11,14,-21.4
2020,3,2020-07-12,S37000004,Under 5,All,All,13,7.5,73.3
2020,3,2020-07-12,S37000005,Under 5,All,All,10,43.5,-77
2020,3,2020-07-12,S37000006,Under 5,All,All,19,32.5,-41.5
2020,3,2020-07-12,S37000007,Under 5,All,All,20,31,-35.5
2020,3,2020-07-12,S37000008,Under 5,All,All,17,23.5,-27.7
2020,3,2020-07-12,S37000009,Under 5,All,All,11,14.5,-24.1
2020,3,2020-07-12,S37000011,Under 5,All,All,8,9,-11.1
2020,3,2020-07-12,S37000012,Under 5,All,All,33,39.5,-16.5
2020,3,2020-07-12,S37000013,Under 5,All,All,17,33.5,-49.3
2020,3,2020-07-12,S37000016,Under 5,All,All,20,47.5,-57.9
2020,3,2020-07-12,S37000017,Under 5,All,All,9,7,28.6
2020,3,2020-07-12,S37000018,Under 5,All,All,5,9,-44.4
2020,3,2020-07-12,S37000019,Under 5,All,All,5,13.5,-63
2020,3,2020-07-12,S37000020,Under 5,All,All,19,30.5,-37.7
2020,3,2020-07-12,S37000024,Under 5,All,All,11,24.5,-55.1
2020,3,2020-07-12,S37000025,Under 5,All,All,7,20.5,-65.9
2020,3,2020-07-12,S37000027,Under 5,All,All,12,22.5,-46.7
2020,3,2020-09-13,S37000003,Under 5,All,All,13,17.5,-25.7
2020,3,2020-09-13,S37000004,Under 5,All,All,5,5,0
2020,3,2020-09-13,S37000005,Under 5,All,All,24,31.5,-23.8
2020,3,2020-07-12,S37000028,Under 5,All,All,62,79.5,-22
2020,3,2020-07-12,S37000029,Under 5,All,All,5,11.5,-56.5
2020,3,2020-07-12,S37000030,Under 5,All,All,37,41.5,-10.8
2020,3,2020-07-12,S37000032,Under 5,All,All,41,60.5,-32.2
2020,3,2020-07-12,S37000033,Under 5,All,All,13,16.5,-21.2
2020,3,2020-07-12,S37000034,Under 5,All,All,60,86.5,-30.6
2020,3,2020-07-12,S37000035,Under 5,All,All,84,92.5,-9.2
2020,3,2020-07-19,S37000001,Under 5,All,All,24,22,9.1
2020,3,2020-07-19,S37000002,Under 5,All,All,24,28.5,-15.8
