year,quarter,week_ending,hscp,age_group,sex,sas_incidents,average20182019,percent_variation
2021,4,2021-10-10,S37000034,75 - 84,All,166,209.5,-20.8
2021,4,2021-10-10,S37000034,85 and over,All,114,146.5,-22.2
2021,4,2021-10-10,S37000034,All ages,All,1101,1327.5,-17.1
2021,4,2021-10-10,S37000034,All ages,Female,541,687.5,-21.3
2021,4,2021-10-10,S37000034,All ages,Male,560,640,-12.5
2021,4,2021-10-10,S37000035,Under 5,All,34,27,25.9
2021,4,2021-10-10,S37000035,5 - 14,All,11,14.5,-24.1
2021,4,2021-10-10,S37000035,15 - 44,All,162,156,3.8
2021,4,2021-10-10,S37000035,45 - 64,All,156,184.5,-15.4
2021,4,2021-10-10,S37000035,65 - 74,All,102,107.5,-5.1
2021,4,2021-10-10,S37000035,75 - 84,All,132,140,-5.7
2021,4,2021-10-10,S37000035,85 and over,All,72,87.5,-17.7
2021,4,2021-10-10,S37000035,All ages,All,669,717,-6.7
2021,4,2021-10-10,S37000035,All ages,Female,336,373,-9.9
2021,4,2021-10-10,S37000035,All ages,Male,333,344,-3.2
2021,4,2021-10-17,S37000001,Under 5,All,27,11.5,134.8
2021,4,2021-10-17,S37000001,5 - 14,All,5,7,-28.6
2021,4,2021-10-17,S37000001,15 - 44,All,95,127.5,-25.5
2021,4,2021-10-17,S37000001,45 - 64,All,82,103,-20.4
2021,4,2021-10-17,S37000001,65 - 74,All,66,62.5,5.6
2021,4,2021-10-17,S37000001,75 - 84,All,72,78,-7.7
2021,4,2021-10-17,S37000001,85 and over,All,53,72,-26.4
2021,4,2021-10-17,S37000001,All ages,All,400,461.5,-13.3
2021,4,2021-10-17,S37000001,All ages,Female,216,244,-11.5
2021,4,2021-10-17,S37000001,All ages,Male,184,217.5,-15.4
2021,4,2021-10-17,S37000002,Under 5,All,23,18.5,24.3
2021,4,2021-10-17,S37000002,5 - 14,All,10,9,11.1
2021,4,2021-10-17,S37000002,15 - 44,All,83,63,31.7
2021,4,2021-10-17,S37000002,45 - 64,All,63,81.5,-22.7
2021,4,2021-10-17,S37000002,65 - 74,All,82,71,15.5
2021,4,2021-10-17,S37000002,75 - 84,All,98,90,8.9
2021,4,2021-10-17,S37000002,85 and over,All,76,71,7
2021,4,2021-10-17,S37000002,All ages,All,435,404,7.7
2021,4,2021-10-17,S37000002,All ages,Female,234,200,17
2021,4,2021-10-17,S37000002,All ages,Male,201,204,-1.5
2021,4,2021-10-17,S37000003,15 - 44,All,62,50,24
2021,4,2021-10-17,S37000003,45 - 64,All,50,46,8.7
2021,4,2021-10-17,S37000003,65 - 74,All,40,36,11.1
2021,4,2021-10-17,S37000003,75 - 84,All,54,57,-5.3
2021,4,2021-10-17,S37000003,85 and over,All,41,43,-4.7
2021,4,2021-10-17,S37000003,All ages,All,254,240,5.8
2021,4,2021-10-17,S37000003,All ages,Female,136,127,7.1
2021,4,2021-10-17,S37000003,All ages,Male,118,113,4.4
2021,4,2021-10-17,S37000004,Under 5,All,7,6.5,7.7
2021,4,2021-10-17,S37000004,15 - 44,All,27,34,-20.6
2021,4,2021-10-17,S37000004,45 - 64,All,38,41,-7.3
2021,4,2021-10-17,S37000004,65 - 74,All,42,43.5,-3.4
2021,4,2021-10-17,S37000004,75 - 84,All,51,55,-7.3
2021,4,2021-10-17,S37000004,85 and over,All,40,58.5,-31.6
2021,4,2021-10-17,S37000004,All ages,All,209,243,-14
2021,4,2021-10-17,S37000004,All ages,Female,98,128,-23.4
2021,4,2021-10-17,S37000004,All ages,Male,111,115,-3.5
2021,4,2021-10-17,S37000005,Under 5,All,14,7.5,86.7
2021,4,2021-10-17,S37000005,5 - 14,All,11,6.5,69.2
2021,4,2021-10-17,S37000005,15 - 44,All,58,67,-13.4
2021,4,2021-10-17,S37000005,45 - 64,All,79,62.5,26.4
2021,4,2021-10-17,S37000005,65 - 74,All,44,44,0
2021,4,2021-10-17,S37000005,75 - 84,All,48,66.5,-27.8
2021,4,2021-10-17,S37000005,85 and over,All,38,36,5.6
2021,4,2021-10-17,S37000005,All ages,All,292,290,0.7
2021,4,2021-10-17,S37000005,All ages,Female,147,138.5,6.1
2021,4,2021-10-17,S37000005,All ages,Male,145,151.5,-4.3
2021,4,2021-10-17,S37000006,Under 5,All,15,8,87.5
2021,4,2021-10-17,S37000006,5 - 14,All,7,6,16.7
2021,4,2021-10-17,S37000006,15 - 44,All,52,53,-1.9
2021,4,2021-10-17,S37000006,45 - 64,All,70,73.5,-4.8
2021,4,2021-10-17,S37000006,65 - 74,All,63,58,8.6
2021,4,2021-10-17,S37000006,75 - 84,All,80,79.5,0.6
2021,4,2021-10-17,S37000006,85 and over,All,77,56,37.5
2021,4,2021-10-17,S37000006,All ages,All,364,334,9
2021,4,2021-10-17,S37000006,All ages,Female,189,175,8
2021,4,2021-10-17,S37000006,All ages,Male,175,159,10.1
2021,4,2021-10-17,S37000007,Under 5,All,23,13,76.9
2021,4,2021-10-17,S37000007,15 - 44,All,86,91.5,-6
2021,4,2021-10-17,S37000007,45 - 64,All,66,82.5,-20
2021,4,2021-10-17,S37000007,65 - 74,All,42,50.5,-16.8
2021,4,2021-10-17,S37000007,75 - 84,All,65,52.5,23.8
2021,4,2021-10-17,S37000007,85 and over,All,44,44,0
2021,4,2021-10-17,S37000007,All ages,All,329,338,-2.7
2021,4,2021-10-17,S37000007,All ages,Female,165,159.5,3.4
2021,4,2021-10-17,S37000007,All ages,Male,164,178.5,-8.1
2021,4,2021-10-17,S37000008,Under 5,All,12,7.5,60
2021,4,2021-10-17,S37000008,15 - 44,All,58,59,-1.7
2021,4,2021-10-17,S37000008,45 - 64,All,52,67,-22.4
2021,4,2021-10-17,S37000008,65 - 74,All,45,39.5,13.9
2021,4,2021-10-17,S37000008,75 - 84,All,61,51,19.6
2021,4,2021-10-17,S37000008,85 and over,All,29,35.5,-18.3
2021,4,2021-10-17,S37000008,All ages,All,261,263,-0.8
2021,4,2021-10-17,S37000008,All ages,Female,119,133,-10.5
2021,4,2021-10-17,S37000008,All ages,Male,142,130,9.2
2021,4,2021-10-17,S37000009,Under 5,All,6,6.5,-7.7
2021,4,2021-10-17,S37000009,15 - 44,All,19,29.5,-35.6
2021,4,2021-10-17,S37000009,45 - 64,All,23,39,-41
2021,4,2021-10-17,S37000009,65 - 74,All,36,19,89.5
2021,4,2021-10-17,S37000009,75 - 84,All,39,36,8.3
2021,4,2021-10-17,S37000009,85 and over,All,31,50,-38
2021,4,2021-10-17,S37000009,All ages,All,158,183,-13.7
2021,4,2021-10-17,S37000009,All ages,Female,85,100,-15
2021,4,2021-10-17,S37000009,All ages,Male,73,83,-12
2021,4,2021-10-17,S37000010,Under 5,All,8,7,14.3
2021,4,2021-10-17,S37000010,5 - 14,All,5,5.5,-9.1
2021,4,2021-10-17,S37000010,15 - 44,All,44,44,0
2021,4,2021-10-17,S37000010,45 - 64,All,46,36,27.8
2021,4,2021-10-17,S37000010,65 - 74,All,17,29,-41.4
2021,4,2021-10-17,S37000010,75 - 84,All,34,28,21.4
2021,4,2021-10-17,S37000010,85 and over,All,24,23,4.3
2021,4,2021-10-17,S37000010,All ages,All,178,172.5,3.2
2021,4,2021-10-17,S37000010,All ages,Female,98,88.5,10.7
2021,4,2021-10-17,S37000010,All ages,Male,80,84,-4.8
2021,4,2021-10-17,S37000011,15 - 44,All,15,14,7.1
2021,4,2021-10-17,S37000011,45 - 64,All,25,32.5,-23.1
2021,4,2021-10-17,S37000011,65 - 74,All,22,23,-4.3
2021,4,2021-10-17,S37000011,75 - 84,All,27,30,-10
2021,4,2021-10-17,S37000011,85 and over,All,29,34,-14.7
2021,4,2021-10-17,S37000011,All ages,All,123,138.5,-11.2
2021,4,2021-10-17,S37000011,All ages,Female,64,75,-14.7
2021,4,2021-10-17,S37000011,All ages,Male,59,63.5,-7.1
2021,4,2021-10-17,S37000012,Under 5,All,35,30,16.7
2021,4,2021-10-17,S37000012,5 - 14,All,18,12,50
2021,4,2021-10-17,S37000012,15 - 44,All,197,226.5,-13
2021,4,2021-10-17,S37000012,45 - 64,All,177,187.5,-5.6
2021,4,2021-10-17,S37000012,65 - 74,All,102,108,-5.6
2021,4,2021-10-17,S37000012,75 - 84,All,122,138.5,-11.9
2021,4,2021-10-17,S37000012,85 and over,All,103,120,-14.2
2021,4,2021-10-17,S37000012,All ages,All,754,822.5,-8.3
2021,4,2021-10-17,S37000012,All ages,Female,384,407,-5.7
2021,4,2021-10-17,S37000012,All ages,Male,370,415.5,-11
2021,4,2021-10-17,S37000013,Under 5,All,20,7.5,166.7
2021,4,2021-10-17,S37000013,15 - 44,All,64,67.5,-5.2
2021,4,2021-10-17,S37000013,45 - 64,All,78,85.5,-8.8
2021,4,2021-10-17,S37000013,65 - 74,All,43,51.5,-16.5
2021,4,2021-10-17,S37000013,75 - 84,All,62,57,8.8
2021,4,2021-10-17,S37000013,85 and over,All,39,43.5,-10.3
2021,4,2021-10-17,S37000013,All ages,All,310,318,-2.5
2021,4,2021-10-17,S37000013,All ages,Female,157,152,3.3
2021,4,2021-10-17,S37000013,All ages,Male,153,166,-7.8
2021,4,2021-10-17,S37000016,Under 5,All,22,16.5,33.3
2021,4,2021-10-17,S37000016,15 - 44,All,105,89.5,17.3
2021,4,2021-10-17,S37000016,45 - 64,All,97,102.5,-5.4
2021,4,2021-10-17,S37000016,65 - 74,All,91,80.5,13
2021,4,2021-10-17,S37000016,75 - 84,All,111,95,16.8
2021,4,2021-10-17,S37000016,85 and over,All,80,73,9.6
2021,4,2021-10-17,S37000016,All ages,All,510,467,9.2
2021,4,2021-10-17,S37000016,All ages,Female,274,222.5,23.1
2021,4,2021-10-17,S37000016,All ages,Male,236,244.5,-3.5
2021,4,2021-10-17,S37000017,Under 5,All,8,4.5,77.8
2021,4,2021-10-17,S37000017,15 - 44,All,21,32,-34.4
2021,4,2021-10-17,S37000017,45 - 64,All,30,41.5,-27.7
2021,4,2021-10-17,S37000017,65 - 74,All,25,34.5,-27.5
2021,4,2021-10-17,S37000017,75 - 84,All,29,39,-25.6
2021,4,2021-10-17,S37000017,85 and over,All,32,31,3.2
2021,4,2021-10-17,S37000017,All ages,All,146,184,-20.7
2021,4,2021-10-17,S37000017,All ages,Female,78,106.5,-26.8
2021,4,2021-10-17,S37000017,All ages,Male,68,77.5,-12.3
2021,4,2021-10-17,S37000018,Under 5,All,9,9,0
2021,4,2021-10-17,S37000018,15 - 44,All,22,33,-33.3
2021,4,2021-10-17,S37000018,45 - 64,All,34,38.5,-11.7
2021,4,2021-10-17,S37000018,65 - 74,All,24,28.5,-15.8
2021,4,2021-10-17,S37000018,75 - 84,All,33,31,6.5
2021,4,2021-10-17,S37000018,85 and over,All,15,18,-16.7
2021,4,2021-10-17,S37000018,All ages,All,141,163.5,-13.8
2021,4,2021-10-17,S37000018,All ages,Female,77,87.5,-12
2021,4,2021-10-17,S37000018,All ages,Male,64,76,-15.8
2021,4,2021-10-17,S37000019,5 - 14,All,5,3,66.7
2021,4,2021-10-17,S37000019,15 - 44,All,31,35,-11.4
2021,4,2021-10-17,S37000019,45 - 64,All,49,30.5,60.7
2021,4,2021-10-17,S37000019,65 - 74,All,31,23.5,31.9
2021,4,2021-10-17,S37000019,75 - 84,All,43,44,-2.3
2021,4,2021-10-17,S37000019,85 and over,All,34,32.5,4.6
2021,4,2021-10-17,S37000019,All ages,All,197,175.5,12.3
2021,4,2021-10-17,S37000019,All ages,Female,96,89.5,7.3
2021,4,2021-10-17,S37000019,All ages,Male,101,86,17.4
2021,4,2021-10-17,S37000020,Under 5,All,23,16,43.8
2021,4,2021-10-17,S37000020,5 - 14,All,6,4.5,33.3
2021,4,2021-10-17,S37000020,15 - 44,All,72,71,1.4
2021,4,2021-10-17,S37000020,45 - 64,All,67,82,-18.3
2021,4,2021-10-17,S37000020,65 - 74,All,56,72.5,-22.8
2021,4,2021-10-17,S37000020,75 - 84,All,67,80,-16.2
2021,4,2021-10-17,S37000020,85 and over,All,35,55,-36.4
2021,4,2021-10-17,S37000020,All ages,All,326,381,-14.4
2021,4,2021-10-17,S37000020,All ages,Female,165,199.5,-17.3
2021,4,2021-10-17,S37000020,All ages,Male,161,181.5,-11.3
2021,4,2021-10-17,S37000022,Under 5,All,7,1.5,366.7
2021,4,2021-10-17,S37000022,15 - 44,All,10,6,66.7
2021,4,2021-10-17,S37000022,65 - 74,All,15,9.5,57.9
2021,4,2021-10-17,S37000022,75 - 84,All,16,9.5,68.4
2021,4,2021-10-17,S37000022,85 and over,All,5,13.5,-63
2021,4,2021-10-17,S37000022,All ages,All,60,47.5,26.3
2021,4,2021-10-17,S37000022,All ages,Female,30,25,20
2021,4,2021-10-17,S37000022,All ages,Male,30,22.5,33.3
2021,4,2021-10-17,S37000024,Under 5,All,12,13.5,-11.1
2021,4,2021-10-17,S37000024,15 - 44,All,50,65.5,-23.7
2021,4,2021-10-17,S37000024,45 - 64,All,90,76,18.4
2021,4,2021-10-17,S37000024,65 - 74,All,39,51,-23.5
2021,4,2021-10-17,S37000024,75 - 84,All,63,76.5,-17.6
2021,4,2021-10-17,S37000024,85 and over,All,42,58.5,-28.2
2021,4,2021-10-17,S37000024,All ages,All,299,352.5,-15.2
2021,4,2021-10-17,S37000024,All ages,Female,144,182.5,-21.1
2021,4,2021-10-17,S37000024,All ages,Male,155,170,-8.8
2021,4,2021-10-17,S37000025,Under 5,All,13,6.5,100
2021,4,2021-10-17,S37000025,15 - 44,All,52,60.5,-14
2021,4,2021-10-17,S37000025,45 - 64,All,37,47.5,-22.1
2021,4,2021-10-17,S37000025,65 - 74,All,38,47.5,-20
2021,4,2021-10-17,S37000025,75 - 84,All,53,66.5,-20.3
2021,4,2021-10-17,S37000025,85 and over,All,40,59,-32.2
2021,4,2021-10-17,S37000025,All ages,All,234,293,-20.1
2021,4,2021-10-17,S37000025,All ages,Female,116,164,-29.3
2021,4,2021-10-17,S37000025,All ages,Male,118,129,-8.5
2021,4,2021-10-17,S37000026,15 - 44,All,16,8,100
2021,4,2021-10-17,S37000026,45 - 64,All,11,8,37.5
2021,4,2021-10-17,S37000026,75 - 84,All,10,9,11.1
2021,4,2021-10-17,S37000026,85 and over,All,7,8.5,-17.6
2021,4,2021-10-17,S37000026,All ages,All,48,45.5,5.5
2021,4,2021-10-17,S37000026,All ages,Female,33,27.5,20
2021,4,2021-10-17,S37000026,All ages,Male,15,18,-16.7
2021,4,2021-10-17,S37000027,Under 5,All,15,6,150
2021,4,2021-10-17,S37000027,5 - 14,All,5,3.5,42.9
2021,4,2021-10-17,S37000027,15 - 44,All,45,56.5,-20.4
2021,4,2021-10-17,S37000027,45 - 64,All,52,57,-8.8
2021,4,2021-10-17,S37000027,65 - 74,All,45,55.5,-18.9
2021,4,2021-10-17,S37000027,75 - 84,All,48,69,-30.4
2021,4,2021-10-17,S37000027,85 and over,All,42,51,-17.6
2021,4,2021-10-17,S37000027,All ages,All,252,298.5,-15.6
2021,4,2021-10-17,S37000027,All ages,Female,151,161.5,-6.5
2021,4,2021-10-17,S37000027,All ages,Male,101,137,-26.3
2021,4,2021-10-17,S37000028,Under 5,All,28,27,3.7
2021,4,2021-10-17,S37000028,5 - 14,All,8,16,-50
2021,4,2021-10-17,S37000028,15 - 44,All,98,139.5,-29.7
2021,4,2021-10-17,S37000028,45 - 64,All,141,171.5,-17.8
2021,4,2021-10-17,S37000028,65 - 74,All,99,102,-2.9
2021,4,2021-10-17,S37000028,75 - 84,All,120,157,-23.6
2021,4,2021-10-17,S37000028,85 and over,All,93,107.5,-13.5
2021,4,2021-10-17,S37000028,All ages,All,587,720.5,-18.5
2021,4,2021-10-17,S37000028,All ages,Female,322,369,-12.7
2021,4,2021-10-17,S37000028,All ages,Male,265,351.5,-24.6
2021,4,2021-10-17,S37000029,Under 5,All,8,9.5,-15.8
2021,4,2021-10-17,S37000029,5 - 14,All,9,3.5,157.1
2021,4,2021-10-17,S37000029,15 - 44,All,36,48.5,-25.8
2021,4,2021-10-17,S37000029,45 - 64,All,63,48,31.2
2021,4,2021-10-17,S37000029,65 - 74,All,33,34.5,-4.3
2021,4,2021-10-17,S37000029,75 - 84,All,27,48,-43.8
2021,4,2021-10-17,S37000029,85 and over,All,29,31.5,-7.9
2021,4,2021-10-17,S37000029,All ages,All,205,223.5,-8.3
2021,4,2021-10-17,S37000029,All ages,Female,111,122,-9
2021,4,2021-10-17,S37000029,All ages,Male,94,101.5,-7.4
2021,4,2021-10-17,S37000030,Under 5,All,11,17,-35.3
2021,4,2021-10-17,S37000030,15 - 44,All,69,70,-1.4
2021,4,2021-10-17,S37000030,45 - 64,All,77,90,-14.4
2021,4,2021-10-17,S37000030,65 - 74,All,57,50.5,12.9
2021,4,2021-10-17,S37000030,75 - 84,All,67,45,48.9
2021,4,2021-10-17,S37000030,85 and over,All,45,38.5,16.9
2021,4,2021-10-17,S37000030,All ages,All,329,319.5,3
2021,4,2021-10-17,S37000030,All ages,Female,164,159,3.1
2021,4,2021-10-17,S37000030,All ages,Male,165,160.5,2.8
2021,4,2021-10-17,S37000031,45 - 64,All,14,21,-33.3
2021,4,2021-10-17,S37000031,65 - 74,All,15,15.5,-3.2
2021,4,2021-10-17,S37000031,75 - 84,All,25,21.5,16.3
2021,4,2021-10-17,S37000031,85 and over,All,25,18,38.9
2021,4,2021-10-17,S37000031,All ages,All,86,82.5,4.2
2021,4,2021-10-17,S37000031,All ages,Female,50,44.5,12.4
2021,4,2021-10-17,S37000031,All ages,Male,36,38,-5.3
2021,4,2021-10-17,S37000032,Under 5,All,32,24.5,30.6
2021,4,2021-10-17,S37000032,5 - 14,All,13,14.5,-10.3
2021,4,2021-10-17,S37000032,15 - 44,All,135,184.5,-26.8
2021,4,2021-10-17,S37000032,45 - 64,All,172,157.5,9.2
2021,4,2021-10-17,S37000032,65 - 74,All,131,111.5,17.5
2021,4,2021-10-17,S37000032,75 - 84,All,158,178,-11.2
2021,4,2021-10-17,S37000032,85 and over,All,108,125,-13.6
2021,4,2021-10-17,S37000032,All ages,All,749,795.5,-5.8
2021,4,2021-10-17,S37000032,All ages,Female,395,410.5,-3.8
2021,4,2021-10-17,S37000032,All ages,Male,354,385,-8.1
2021,4,2021-10-17,S37000033,Under 5,All,18,10,80
2021,4,2021-10-17,S37000033,15 - 44,All,58,68,-14.7
2021,4,2021-10-17,S37000033,45 - 64,All,52,50,4
2021,4,2021-10-17,S37000033,65 - 74,All,40,49,-18.4
2021,4,2021-10-17,S37000033,75 - 84,All,68,69,-1.4
2021,4,2021-10-17,S37000033,85 and over,All,49,55,-10.9
2021,4,2021-10-17,S37000033,All ages,All,286,303.5,-5.8
2021,4,2021-10-17,S37000033,All ages,Female,142,165,-13.9
2021,4,2021-10-17,S37000033,All ages,Male,144,138.5,4
2021,4,2021-10-17,S37000034,Under 5,All,53,39.5,34.2
2021,4,2021-10-17,S37000034,5 - 14,All,16,21,-23.8
2021,4,2021-10-17,S37000034,15 - 44,All,280,349,-19.8
2021,4,2021-10-17,S37000034,45 - 64,All,316,357.5,-11.6
2021,4,2021-10-17,S37000034,65 - 74,All,174,183.5,-5.2
2021,4,2021-10-17,S37000034,75 - 84,All,182,225.5,-19.3
2021,4,2021-10-17,S37000034,85 and over,All,120,141.5,-15.2
2021,4,2021-10-17,S37000034,All ages,All,1141,1317.5,-13.4
2021,4,2021-10-17,S37000034,All ages,Female,583,670,-13
2021,4,2021-10-17,S37000034,All ages,Male,558,647.5,-13.8
2021,4,2021-10-17,S37000035,Under 5,All,26,19,36.8
2021,4,2021-10-17,S37000035,5 - 14,All,10,13.5,-25.9
2021,4,2021-10-17,S37000035,15 - 44,All,131,149.5,-12.4
2021,4,2021-10-17,S37000035,45 - 64,All,165,188,-12.2
2021,4,2021-10-17,S37000035,65 - 74,All,100,119.5,-16.3
2021,4,2021-10-17,S37000035,75 - 84,All,123,144,-14.6
2021,4,2021-10-17,S37000035,85 and over,All,73,85,-14.1
2021,4,2021-10-17,S37000035,All ages,All,628,718.5,-12.6
2021,4,2021-10-17,S37000035,All ages,Female,332,378,-12.2
2021,4,2021-10-17,S37000035,All ages,Male,296,340.5,-13.1
2021,4,2021-10-24,S37000001,Under 5,All,17,13,30.8
2021,4,2021-10-24,S37000001,5 - 14,All,6,2,200
2021,4,2021-10-24,S37000001,15 - 44,All,104,107,-2.8
2021,4,2021-10-24,S37000001,45 - 64,All,100,91,9.9
2021,4,2021-10-24,S37000001,65 - 74,All,55,49.5,11.1
2021,4,2021-10-24,S37000001,75 - 84,All,69,61.5,12.2
2021,4,2021-10-24,S37000001,85 and over,All,49,59,-16.9
2021,4,2021-10-24,S37000001,All ages,All,400,383,4.4
2021,4,2021-10-24,S37000001,All ages,Female,213,199,7
2021,4,2021-10-24,S37000001,All ages,Male,187,184,1.6
2021,4,2021-10-24,S37000002,Under 5,All,29,15.5,87.1
2021,4,2021-10-24,S37000002,5 - 14,All,6,4.5,33.3
2021,4,2021-10-24,S37000002,15 - 44,All,92,77.5,18.7
2021,4,2021-10-24,S37000002,45 - 64,All,72,76,-5.3
2021,4,2021-10-24,S37000002,65 - 74,All,71,64.5,10.1
2021,4,2021-10-24,S37000002,75 - 84,All,85,86.5,-1.7
2021,4,2021-10-24,S37000002,85 and over,All,69,54,27.8
2021,4,2021-10-24,S37000002,All ages,All,424,378.5,12
2021,4,2021-10-24,S37000002,All ages,Female,218,198,10.1
2021,4,2021-10-24,S37000002,All ages,Male,206,180.5,14.1
2021,4,2021-10-24,S37000003,Under 5,All,8,2.5,220
2021,4,2021-10-24,S37000003,15 - 44,All,43,36,19.4
2021,4,2021-10-24,S37000003,45 - 64,All,58,47.5,22.1
2021,4,2021-10-24,S37000003,65 - 74,All,37,37,0
2021,4,2021-10-24,S37000003,75 - 84,All,45,45.5,-1.1
2021,4,2021-10-24,S37000003,85 and over,All,35,51.5,-32
2021,4,2021-10-24,S37000003,All ages,All,230,222,3.6
2021,4,2021-10-24,S37000003,All ages,Female,129,119,8.4
2021,4,2021-10-24,S37000003,All ages,Male,101,103,-1.9
2021,4,2021-10-24,S37000004,Under 5,All,9,5.5,63.6
2021,4,2021-10-24,S37000004,15 - 44,All,37,35.5,4.2
2021,4,2021-10-24,S37000004,45 - 64,All,45,46.5,-3.2
2021,4,2021-10-24,S37000004,65 - 74,All,58,51.5,12.6
2021,4,2021-10-24,S37000004,75 - 84,All,59,51,15.7
2021,4,2021-10-24,S37000004,85 and over,All,39,45.5,-14.3
2021,4,2021-10-24,S37000004,All ages,All,250,240,4.2
2021,4,2021-10-24,S37000004,All ages,Female,130,135.5,-4.1
2021,4,2021-10-24,S37000004,All ages,Male,120,104.5,14.8
2021,4,2021-10-24,S37000005,Under 5,All,13,10,30
2021,4,2021-10-24,S37000005,5 - 14,All,7,3,133.3
2021,4,2021-10-24,S37000005,15 - 44,All,56,62,-9.7
2021,4,2021-10-24,S37000005,45 - 64,All,82,66,24.2
2021,4,2021-10-24,S37000005,65 - 74,All,52,36,44.4
2021,4,2021-10-24,S37000005,75 - 84,All,54,58,-6.9
2021,4,2021-10-24,S37000005,85 and over,All,31,43,-27.9
2021,4,2021-10-24,S37000005,All ages,All,295,278,6.1
2021,4,2021-11-14,S37000020,All ages,Female,195,183.5,6.3
2021,4,2021-11-14,S37000020,All ages,Male,181,171.5,5.5
2021,4,2021-11-14,S37000022,15 - 44,All,9,7,28.6
2021,4,2021-11-14,S37000022,45 - 64,All,10,3,233.3
2021,4,2021-11-14,S37000022,65 - 74,All,9,9,0
2021,4,2021-11-14,S37000022,75 - 84,All,8,12.5,-36
2021,4,2021-11-14,S37000022,All ages,All,40,46,-13
2021,4,2021-11-14,S37000022,All ages,Female,15,22.5,-33.3
2021,4,2021-10-24,S37000005,All ages,Female,156,131.5,18.6
2021,4,2021-10-24,S37000005,All ages,Male,139,146.5,-5.1
2021,4,2021-10-24,S37000006,Under 5,All,8,6,33.3
2021,4,2021-10-24,S37000006,15 - 44,All,59,63,-6.3
2021,4,2021-10-24,S37000006,45 - 64,All,66,65.5,0.8
2021,4,2021-10-24,S37000006,65 - 74,All,52,72.5,-28.3
2021,4,2021-10-24,S37000006,75 - 84,All,88,70,25.7
2021,4,2021-10-24,S37000006,85 and over,All,58,65,-10.8
2021,4,2021-10-24,S37000006,All ages,All,334,349,-4.3
2021,4,2021-10-24,S37000006,All ages,Female,175,179.5,-2.5
2021,4,2021-10-24,S37000006,All ages,Male,159,169.5,-6.2
2021,4,2021-10-24,S37000007,Under 5,All,14,9.5,47.4
2021,4,2021-10-24,S37000007,15 - 44,All,84,88.5,-5.1
2021,4,2021-10-24,S37000007,45 - 64,All,77,71,8.5
2021,4,2021-10-24,S37000007,65 - 74,All,58,54,7.4
2021,4,2021-10-24,S37000007,75 - 84,All,38,61,-37.7
2021,4,2021-10-24,S37000007,85 and over,All,54,41.5,30.1
2021,4,2021-10-24,S37000007,All ages,All,328,334.5,-1.9
2021,4,2021-10-24,S37000007,All ages,Female,165,172,-4.1
2021,4,2021-10-24,S37000007,All ages,Male,163,162.5,0.3
2021,4,2021-10-24,S37000008,Under 5,All,10,7.5,33.3
2021,4,2021-10-24,S37000008,15 - 44,All,50,63,-20.6
2021,4,2021-10-24,S37000008,45 - 64,All,60,67,-10.4
2021,4,2021-10-24,S37000008,65 - 74,All,43,49,-12.2
2021,4,2021-10-24,S37000008,75 - 84,All,53,47.5,11.6
2021,4,2021-10-24,S37000008,85 and over,All,38,32,18.8
2021,4,2021-10-24,S37000008,All ages,All,257,270,-4.8
2021,4,2021-10-24,S37000008,All ages,Female,143,135,5.9
2021,4,2021-10-24,S37000008,All ages,Male,114,135,-15.6
2021,4,2021-10-24,S37000009,Under 5,All,5,7,-28.6
2021,4,2021-10-24,S37000009,15 - 44,All,18,29.5,-39
2021,4,2021-10-24,S37000009,45 - 64,All,28,35.5,-21.1
2021,4,2021-10-24,S37000009,65 - 74,All,22,22,0
2021,4,2021-10-24,S37000009,75 - 84,All,25,30,-16.7
2021,4,2021-10-24,S37000009,85 and over,All,30,40,-25
2021,4,2021-10-24,S37000009,All ages,All,128,170,-24.7
2021,4,2021-10-24,S37000009,All ages,Female,76,85.5,-11.1
2021,4,2021-10-24,S37000009,All ages,Male,52,84.5,-38.5
2021,4,2021-10-24,S37000010,Under 5,All,6,7.5,-20
2021,4,2021-10-24,S37000010,15 - 44,All,38,29.5,28.8
2021,4,2021-10-24,S37000010,45 - 64,All,48,37,29.7
2021,4,2021-10-24,S37000010,65 - 74,All,26,27,-3.7
2021,4,2021-10-24,S37000010,75 - 84,All,31,30,3.3
2021,4,2021-10-24,S37000010,85 and over,All,25,28.5,-12.3
2021,4,2021-10-24,S37000010,All ages,All,175,166,5.4
2021,4,2021-10-24,S37000010,All ages,Female,87,87.5,-0.6
2021,4,2021-10-24,S37000010,All ages,Male,88,78.5,12.1
2021,4,2021-10-24,S37000011,15 - 44,All,13,19,-31.6
2021,4,2021-10-24,S37000011,45 - 64,All,19,41.5,-54.2
2021,4,2021-10-24,S37000011,65 - 74,All,19,23,-17.4
2021,4,2021-10-24,S37000011,75 - 84,All,41,37,10.8
2021,4,2021-10-24,S37000011,85 and over,All,29,32,-9.4
2021,4,2021-10-24,S37000011,All ages,All,126,161,-21.7
2021,4,2021-10-24,S37000011,All ages,Female,69,86.5,-20.2
2021,4,2021-10-24,S37000011,All ages,Male,57,74.5,-23.5
2021,4,2021-10-24,S37000012,Under 5,All,26,23.5,10.6
2021,4,2021-10-24,S37000012,5 - 14,All,12,12.5,-4
2021,4,2021-10-24,S37000012,15 - 44,All,196,197.5,-0.8
2021,4,2021-10-24,S37000012,45 - 64,All,161,180.5,-10.8
2021,4,2021-10-24,S37000012,65 - 74,All,106,97,9.3
