year,quarter,week_ending,hb,age_group,sex,number_attendances,average20182019,percent_variation
2021,1,2021-02-14,S08000016,All ages,All,438,584,-25
2021,1,2021-02-14,S08000016,All ages,Female,220,298.5,-26.3
2021,1,2021-02-14,S08000016,All ages,Male,215,282.5,-23.9
2021,1,2021-02-14,S08000017,Under 5,All,22,83,-73.5
2021,1,2021-02-14,S08000017,5 - 14,All,24,94,-74.5
2021,1,2021-02-14,S08000017,15 - 44,All,139,293,-52.6
2021,1,2021-02-14,S08000017,45 - 64,All,100,183,-45.4
2021,1,2021-02-14,S08000017,65 - 74,All,60,94,-36.2
2021,1,2021-02-14,S08000017,75 - 84,All,55,82,-32.9
2021,1,2021-02-14,S08000017,85 and over,All,31,43,-27.9
2021,1,2021-02-14,S08000017,All ages,All,432,872.5,-50.5
2021,1,2021-02-14,S08000017,All ages,Female,202,444,-54.5
2021,1,2021-02-14,S08000017,All ages,Male,229,428,-46.5
2021,1,2021-02-14,S08000019,Under 5,All,47,80.5,-41.6
2021,1,2021-02-14,S08000019,5 - 14,All,42,88.5,-52.5
2021,1,2021-02-14,S08000019,15 - 44,All,245,413,-40.7
2021,1,2021-02-14,S08000019,45 - 64,All,200,262.5,-23.8
2021,1,2021-02-14,S08000019,65 - 74,All,110,114,-3.5
2021,1,2021-02-14,S08000019,75 - 84,All,90,100.5,-10.4
2021,1,2021-02-14,S08000019,85 and over,All,43,42.5,1.2
2021,1,2021-02-14,S08000019,All ages,All,778,1152,-32.5
2021,1,2021-02-14,S08000019,All ages,Female,388,522,-25.7
2021,1,2021-02-14,S08000019,All ages,Male,389,579.5,-32.9
2021,1,2021-02-14,S08000020,Under 5,All,82,161.5,-49.2
2021,1,2021-02-14,S08000020,5 - 14,All,109,189.5,-42.5
2021,1,2021-02-14,S08000020,15 - 44,All,368,706.5,-47.9
2021,1,2021-02-14,S08000020,45 - 64,All,264,419,-37
2021,1,2021-02-14,S08000020,65 - 74,All,133,167,-20.4
2021,1,2021-02-14,S08000020,75 - 84,All,117,143.5,-18.5
2021,1,2021-02-14,S08000020,85 and over,All,71,96,-26
2021,1,2021-02-14,S08000020,All ages,All,1165,1934.5,-39.8
2021,1,2021-02-14,S08000020,All ages,Female,551,913,-39.6
2021,1,2021-02-14,S08000020,All ages,Male,593,970,-38.9
2021,1,2021-02-14,S08000022,Under 5,All,39,60.5,-35.5
2021,1,2021-02-14,S08000022,5 - 14,All,53,95,-44.2
2021,1,2021-02-14,S08000022,15 - 44,All,284,386.5,-26.5
2021,1,2021-02-14,S08000022,45 - 64,All,183,257.5,-28.9
2021,1,2021-02-14,S08000022,65 - 74,All,89,122,-27
2021,1,2021-02-14,S08000022,75 - 84,All,88,92,-4.3
2021,1,2021-02-14,S08000022,85 and over,All,61,56,8.9
2021,1,2021-02-14,S08000022,All ages,All,809,1111,-27.2
2021,1,2021-02-14,S08000022,All ages,Female,399,501.5,-20.4
2021,1,2021-02-14,S08000022,All ages,Male,398,568,-29.9
2021,1,2021-02-14,S08000024,Under 5,All,317,686.5,-53.8
2021,1,2021-02-14,S08000024,5 - 14,All,248,565,-56.1
2021,1,2021-02-14,S08000024,15 - 44,All,1026,1413.5,-27.4
2021,1,2021-02-14,S08000024,45 - 64,All,661,803,-17.7
2021,1,2021-02-14,S08000024,65 - 74,All,258,331.5,-22.2
2021,1,2021-02-14,S08000024,75 - 84,All,235,310.5,-24.3
2021,1,2021-02-14,S08000024,85 and over,All,142,176,-19.3
2021,1,2021-02-14,S08000024,All ages,All,2947,4434.5,-33.5
2021,1,2021-02-14,S08000024,All ages,Female,1475,2113.5,-30.2
2021,1,2021-02-14,S08000024,All ages,Male,1412,2172.5,-35
2021,1,2021-02-14,S08000025,Under 5,All,5,4.5,11.1
2021,1,2021-02-14,S08000025,5 - 14,All,7,8,-12.5
2021,1,2021-02-14,S08000025,15 - 44,All,20,40,-50
2021,1,2021-02-14,S08000025,45 - 64,All,18,24,-25
2021,1,2021-02-14,S08000025,65 - 74,All,8,15.5,-48.4
2021,1,2021-02-14,S08000025,75 - 84,All,7,17,-58.8
2021,1,2021-02-14,S08000025,85 and over,All,6,9.5,-36.8
2021,1,2021-02-14,S08000025,All ages,All,72,119.5,-39.7
2021,1,2021-02-14,S08000025,All ages,Female,32,59.5,-46.2
2021,1,2021-02-14,S08000025,All ages,Male,39,59,-33.9
2021,1,2021-02-14,S08000026,Under 5,All,6,15.5,-61.3
2021,1,2021-02-14,S08000026,15 - 44,All,36,58,-37.9
2021,1,2021-02-14,S08000026,45 - 64,All,23,29.5,-22
2021,1,2021-02-14,S08000026,65 - 74,All,12,20,-40
2021,1,2021-02-14,S08000026,75 - 84,All,14,10,40
2021,1,2021-02-14,S08000026,All ages,All,97,163,-40.5
2021,1,2021-02-14,S08000026,All ages,Female,43,72.5,-40.7
2021,1,2021-02-14,S08000026,All ages,Male,53,84.5,-37.3
2021,1,2021-02-14,S08000028,5 - 14,All,5,8,-37.5
2021,1,2021-02-14,S08000028,15 - 44,All,13,35,-62.9
2021,1,2021-02-14,S08000028,45 - 64,All,12,25,-52
2021,1,2021-02-14,S08000028,65 - 74,All,6,15.5,-61.3
2021,1,2021-02-14,S08000028,75 - 84,All,7,11,-36.4
2021,1,2021-02-14,S08000028,All ages,All,49,109,-55
2021,1,2021-02-14,S08000028,All ages,Female,24,49,-51
2021,1,2021-02-14,S08000028,All ages,Male,24,58,-58.6
2021,1,2021-02-14,S08000029,Under 5,All,59,94.5,-37.6
2021,1,2021-02-14,S08000029,5 - 14,All,66,118.5,-44.3
2021,1,2021-02-14,S08000029,15 - 44,All,317,425.5,-25.5
2021,1,2021-02-14,S08000029,45 - 64,All,193,258,-25.2
2021,1,2021-02-14,S08000029,65 - 74,All,89,131,-32.1
2021,1,2021-02-14,S08000029,75 - 84,All,66,113,-41.6
2021,1,2021-02-14,S08000029,85 and over,All,44,66.5,-33.8
2021,1,2021-02-14,S08000029,All ages,All,839,1215,-30.9
2021,1,2021-02-14,S08000029,All ages,Female,433,609.5,-29
2021,1,2021-02-14,S08000029,All ages,Male,401,597.5,-32.9
2021,1,2021-02-14,S08000030,Under 5,All,52,115,-54.8
2021,1,2021-02-14,S08000030,5 - 14,All,71,129.5,-45.2
2021,1,2021-02-14,S08000030,15 - 44,All,382,592.5,-35.5
2021,1,2021-02-14,S08000030,45 - 64,All,211,275.5,-23.4
2021,1,2021-02-14,S08000030,65 - 74,All,98,128.5,-23.7
2021,1,2021-02-14,S08000030,75 - 84,All,75,117,-35.9
2021,1,2021-02-14,S08000030,85 and over,All,58,76,-23.7
2021,1,2021-02-14,S08000030,All ages,All,953,1434.5,-33.6
2021,1,2021-02-14,S08000030,All ages,Female,468,687,-31.9
2021,1,2021-02-14,S08000030,All ages,Male,479,747,-35.9
2021,1,2021-02-14,S08000031,Under 5,All,413,876.5,-52.9
2021,1,2021-02-14,S08000031,5 - 14,All,360,700,-48.6
2021,1,2021-02-14,S08000031,15 - 44,All,1580,2499.5,-36.8
2021,1,2021-02-14,S08000031,45 - 64,All,1016,1444.5,-29.7
2021,1,2021-02-14,S08000031,65 - 74,All,421,573,-26.5
2021,1,2021-02-14,S08000031,75 - 84,All,318,515.5,-38.3
2021,1,2021-02-14,S08000031,85 and over,All,231,287.5,-19.7
2021,1,2021-02-14,S08000031,All ages,All,4372,6904.5,-36.7
2021,1,2021-02-14,S08000031,All ages,Female,2217,3394,-34.7
2021,1,2021-02-14,S08000031,All ages,Male,2122,3502.5,-39.4
2021,1,2021-02-14,S08000032,Under 5,All,115,228.5,-49.7
2021,1,2021-02-14,S08000032,5 - 14,All,125,343,-63.6
2021,1,2021-02-14,S08000032,15 - 44,All,1006,1430,-29.7
2021,1,2021-02-14,S08000032,45 - 64,All,808,1017.5,-20.6
2021,1,2021-02-14,S08000032,65 - 74,All,290,417,-30.5
2021,1,2021-02-14,S08000032,75 - 84,All,275,377,-27.1
2021,1,2021-02-14,S08000032,85 and over,All,127,180,-29.4
2021,1,2021-02-14,S08000032,All ages,All,2757,4021,-31.4
2021,1,2021-02-14,S08000032,All ages,Female,1407,2023,-30.4
2021,1,2021-02-14,S08000032,All ages,Male,1339,1970,-32
2021,1,2021-02-14,S92000003,Under 5,All,1274,2651,-51.9
2021,1,2021-02-14,S92000003,5 - 14,All,1216,2607.5,-53.4
2021,1,2021-02-14,S92000003,15 - 44,All,5877,9142,-35.7
2021,1,2021-02-14,S92000003,45 - 64,All,4100,5564,-26.3
2021,1,2021-02-14,S92000003,65 - 74,All,1778,2400.5,-25.9
2021,1,2021-02-14,S92000003,75 - 84,All,1529,2139,-28.5
2021,1,2021-02-14,S92000003,85 and over,All,942,1216,-22.5
2021,1,2021-02-14,S92000003,All ages,All,16873,26075,-35.3
2021,1,2021-02-14,S92000003,All ages,Female,8467,12682,-33.2
2021,1,2021-02-14,S92000003,All ages,Male,8249,13038,-36.7
2021,1,2021-02-21,S08000015,Under 5,All,91,228,-60.1
2021,1,2021-02-21,S08000015,5 - 14,All,81,186,-56.5
2021,1,2021-02-21,S08000015,15 - 44,All,385,708.5,-45.7
2021,1,2021-02-21,S08000015,45 - 64,All,339,454.5,-25.4
2021,1,2021-02-21,S08000015,65 - 74,All,141,203,-30.5
2021,1,2021-02-21,S08000015,75 - 84,All,136,168.5,-19.3
2021,1,2021-02-21,S08000015,85 and over,All,74,103,-28.2
2021,1,2021-02-21,S08000015,All ages,All,1252,2065,-39.4
2021,1,2021-02-21,S08000015,All ages,Female,601,1009.5,-40.5
2021,1,2021-02-21,S08000015,All ages,Male,646,1042,-38
2021,1,2021-02-21,S08000016,Under 5,All,24,25.5,-5.9
2021,1,2021-02-21,S08000016,5 - 14,All,12,39.5,-69.6
2021,1,2021-02-21,S08000016,15 - 44,All,124,164,-24.4
2021,1,2021-02-21,S08000016,45 - 64,All,140,128.5,8.9
2021,1,2021-02-21,S08000016,65 - 74,All,71,67.5,5.2
2021,1,2021-02-21,S08000016,75 - 84,All,67,75,-10.7
2021,1,2021-02-21,S08000016,85 and over,All,32,40.5,-21
2021,1,2021-02-21,S08000016,All ages,All,474,548.5,-13.6
2021,1,2021-02-21,S08000016,All ages,Female,243,264,-8
2021,1,2021-02-21,S08000016,All ages,Male,227,276.5,-17.9
2021,1,2021-02-21,S08000017,Under 5,All,25,77,-67.5
2021,1,2021-02-21,S08000017,5 - 14,All,32,96,-66.7
2021,1,2021-02-21,S08000017,15 - 44,All,188,263.5,-28.7
2021,1,2021-02-21,S08000017,45 - 64,All,150,198,-24.2
2021,1,2021-02-21,S08000017,65 - 74,All,67,86,-22.1
2021,1,2021-02-21,S08000017,75 - 84,All,74,96.5,-23.3
2021,1,2021-02-21,S08000017,85 and over,All,49,54.5,-10.1
2021,1,2021-02-21,S08000017,All ages,All,587,881,-33.4
2021,1,2021-02-21,S08000017,All ages,Female,273,449,-39.2
2021,1,2021-02-21,S08000017,All ages,Male,312,422.5,-26.2
2021,1,2021-02-21,S08000019,Under 5,All,61,77,-20.8
2021,1,2021-02-21,S08000019,5 - 14,All,51,88,-42
2021,1,2021-02-21,S08000019,15 - 44,All,288,428.5,-32.8
2021,1,2021-02-21,S08000019,45 - 64,All,214,293.5,-27.1
2021,1,2021-02-21,S08000019,65 - 74,All,101,104,-2.9
2021,1,2021-02-21,S08000019,75 - 84,All,91,110.5,-17.6
2021,1,2021-02-21,S08000019,85 and over,All,53,53,0
2021,1,2021-02-21,S08000019,All ages,All,861,1171.5,-26.5
2021,1,2021-02-21,S08000019,All ages,Female,436,566,-23
2021,1,2021-02-21,S08000019,All ages,Male,423,588.5,-28.1
2021,1,2021-02-21,S08000020,Under 5,All,118,156.5,-24.6
2021,1,2021-02-21,S08000020,5 - 14,All,83,198.5,-58.2
2021,1,2021-02-21,S08000020,15 - 44,All,438,688.5,-36.4
2021,1,2021-02-21,S08000020,45 - 64,All,287,400.5,-28.3
2021,1,2021-02-21,S08000020,65 - 74,All,133,166,-19.9
2021,1,2021-02-21,S08000020,75 - 84,All,137,151.5,-9.6
2021,1,2021-02-21,S08000020,85 and over,All,118,88.5,33.3
2021,1,2021-02-21,S08000020,All ages,All,1327,1907.5,-30.4
2021,1,2021-02-21,S08000020,All ages,Female,661,870,-24
2021,1,2021-02-21,S08000020,All ages,Male,653,980,-33.4
2021,1,2021-02-21,S08000022,Under 5,All,43,62.5,-31.2
2021,1,2021-02-21,S08000022,5 - 14,All,44,100.5,-56.2
2021,1,2021-02-21,S08000022,15 - 44,All,259,354,-26.8
2021,1,2021-02-21,S08000022,45 - 64,All,209,256.5,-18.5
2021,1,2021-02-21,S08000022,65 - 74,All,102,130,-21.5
2021,1,2021-02-21,S08000022,75 - 84,All,91,99,-8.1
2021,1,2021-02-21,S08000022,85 and over,All,50,56.5,-11.5
2021,1,2021-02-21,S08000022,All ages,All,810,1107.5,-26.9
2021,1,2021-02-21,S08000022,All ages,Female,381,498.5,-23.6
2021,1,2021-02-21,S08000022,All ages,Male,417,560.5,-25.6
2021,1,2021-02-21,S08000024,Under 5,All,322,648,-50.3
2021,1,2021-02-21,S08000024,5 - 14,All,286,466,-38.6
2021,1,2021-02-21,S08000024,15 - 44,All,1143,1396,-18.1
2021,1,2021-02-21,S08000024,45 - 64,All,690,832.5,-17.1
2021,1,2021-02-21,S08000024,65 - 74,All,267,357,-25.2
2021,1,2021-02-21,S08000024,75 - 84,All,284,326.5,-13
2021,1,2021-02-21,S08000024,85 and over,All,186,186.5,-0.3
2021,1,2021-02-21,S08000024,All ages,All,3215,4375,-26.5
2021,1,2021-02-21,S08000024,All ages,Female,1670,2108,-20.8
2021,1,2021-02-21,S08000024,All ages,Male,1508,2104.5,-28.3
2021,1,2021-02-21,S08000025,5 - 14,All,7,9.5,-26.3
2021,1,2021-02-21,S08000025,15 - 44,All,16,40.5,-60.5
2021,1,2021-02-21,S08000025,45 - 64,All,26,23.5,10.6
2021,1,2021-02-21,S08000025,65 - 74,All,14,14.5,-3.4
2021,1,2021-02-21,S08000025,75 - 84,All,22,11.5,91.3
2021,1,2021-02-21,S08000025,85 and over,All,8,7.5,6.7
2021,1,2021-02-21,S08000025,All ages,All,97,118.5,-18.1
2021,1,2021-02-21,S08000025,All ages,Female,49,57,-14
2021,1,2021-02-21,S08000025,All ages,Male,48,59.5,-19.3
2021,1,2021-02-21,S08000026,5 - 14,All,7,12,-41.7
2021,1,2021-02-21,S08000026,15 - 44,All,30,40.5,-25.9
2021,1,2021-02-21,S08000026,45 - 64,All,25,35.5,-29.6
2021,1,2021-02-21,S08000026,65 - 74,All,12,15.5,-22.6
2021,1,2021-02-21,S08000026,75 - 84,All,11,14,-21.4
2021,1,2021-02-21,S08000026,85 and over,All,9,5.5,63.6
2021,1,2021-02-21,S08000026,All ages,All,100,144,-30.6
2021,1,2021-02-21,S08000026,All ages,Female,48,60,-20
2021,1,2021-02-21,S08000026,All ages,Male,49,77,-36.4
2021,1,2021-02-21,S08000028,15 - 44,All,9,40.5,-77.8
2021,1,2021-02-21,S08000028,45 - 64,All,16,35.5,-54.9
2021,1,2021-02-21,S08000028,65 - 74,All,10,10,0
2021,1,2021-02-21,S08000028,75 - 84,All,6,13.5,-55.6
2021,1,2021-02-21,S08000028,85 and over,All,7,7,0
2021,1,2021-02-21,S08000028,All ages,All,53,122,-56.6
2021,1,2021-02-21,S08000028,All ages,Female,28,58.5,-52.1
2021,1,2021-02-21,S08000028,All ages,Male,23,61,-62.3
2021,1,2021-02-21,S08000029,Under 5,All,60,99.5,-39.7
2021,1,2021-02-21,S08000029,5 - 14,All,66,102.5,-35.6
2021,1,2021-02-21,S08000029,15 - 44,All,325,465.5,-30.2
2021,1,2021-02-21,S08000029,45 - 64,All,203,287.5,-29.4
2021,1,2021-02-21,S08000029,65 - 74,All,96,126,-23.8
2021,1,2021-02-21,S08000029,75 - 84,All,89,109,-18.3
2021,1,2021-02-21,S08000029,85 and over,All,74,56.5,31
2021,1,2021-02-21,S08000029,All ages,All,917,1262,-27.3
2021,1,2021-02-21,S08000029,All ages,Female,440,612.5,-28.2
2021,1,2021-02-21,S08000029,All ages,Male,473,634,-25.4
2021,1,2021-02-21,S08000030,Under 5,All,81,117,-30.8
2021,1,2021-02-21,S08000030,5 - 14,All,61,137.5,-55.6
2021,1,2021-02-21,S08000030,15 - 44,All,375,578,-35.1
2021,1,2021-02-21,S08000030,45 - 64,All,221,285.5,-22.6
2021,1,2021-02-21,S08000030,65 - 74,All,95,118,-19.5
2021,1,2021-02-21,S08000030,75 - 84,All,94,120.5,-22
2021,1,2021-02-21,S08000030,85 and over,All,55,76,-27.6
2021,1,2021-02-21,S08000030,All ages,All,985,1441.5,-31.7
2021,1,2021-02-21,S08000030,All ages,Female,474,684.5,-30.8
2021,1,2021-02-21,S08000030,All ages,Male,508,748,-32.1
2021,1,2021-02-21,S08000031,Under 5,All,460,863.5,-46.7
2021,1,2021-02-21,S08000031,5 - 14,All,315,634.5,-50.4
2021,1,2021-02-21,S08000031,15 - 44,All,1573,2519,-37.6
2021,1,2021-02-21,S08000031,45 - 64,All,1111,1500,-25.9
2021,1,2021-02-21,S08000031,65 - 74,All,410,544,-24.6
2021,1,2021-02-21,S08000031,75 - 84,All,401,527.5,-24
2021,1,2021-02-21,S08000031,85 and over,All,244,310,-21.3
2021,1,2021-02-21,S08000031,All ages,All,4531,6937.5,-34.7
2021,1,2021-02-21,S08000031,All ages,Female,2290,3399.5,-32.6
2021,1,2021-02-21,S08000031,All ages,Male,2224,3499,-36.4
2021,1,2021-02-21,S08000032,Under 5,All,135,231.5,-41.7
2021,1,2021-02-21,S08000032,5 - 14,All,135,269,-49.8
2021,1,2021-02-21,S08000032,15 - 44,All,1044,1406.5,-25.8
2021,1,2021-02-21,S08000032,45 - 64,All,906,1033,-12.3
2021,1,2021-02-21,S08000032,65 - 74,All,318,393,-19.1
2021,1,2021-02-21,S08000032,75 - 84,All,350,361.5,-3.2
2021,1,2021-02-21,S08000032,85 and over,All,176,194,-9.3
2021,1,2021-02-21,S08000032,All ages,All,3087,3929.5,-21.4
2021,1,2021-02-21,S08000032,All ages,Female,1658,1970,-15.8
2021,1,2021-02-21,S08000032,All ages,Male,1406,1918.5,-26.7
2021,1,2021-02-21,S92000003,Under 5,All,1428,2616,-45.4
2021,1,2021-02-21,S92000003,5 - 14,All,1182,2346,-49.6
2021,1,2021-02-21,S92000003,15 - 44,All,6197,9093.5,-31.9
2021,1,2021-02-21,S92000003,45 - 64,All,4537,5764.5,-21.3
2021,1,2021-02-21,S92000003,65 - 74,All,1837,2334.5,-21.3
2021,1,2021-02-21,S92000003,75 - 84,All,1853,2185,-15.2
2021,1,2021-02-21,S92000003,85 and over,All,1135,1239,-8.4
2021,1,2021-02-21,S92000003,All ages,All,18296,26011,-29.7
2021,1,2021-02-21,S92000003,All ages,Female,9252,12607,-26.6
2021,1,2021-02-21,S92000003,All ages,Male,8917,12971.5,-31.3
2021,1,2021-02-28,S08000015,Under 5,All,84,188.5,-55.4
2021,1,2021-02-28,S08000015,5 - 14,All,85,242,-64.9
2021,1,2021-02-28,S08000015,15 - 44,All,422,710.5,-40.6
2021,1,2021-02-28,S08000015,45 - 64,All,344,456,-24.6
2021,1,2021-02-28,S08000015,65 - 74,All,148,188,-21.3
2021,1,2021-02-28,S08000015,75 - 84,All,132,162.5,-18.8
2021,1,2021-02-28,S08000015,85 and over,All,67,79,-15.2
2021,1,2021-02-28,S08000015,All ages,All,1293,2048,-36.9
2021,1,2021-02-28,S08000015,All ages,Female,657,1024,-35.8
2021,1,2021-02-28,S08000015,All ages,Male,625,1002.5,-37.7
2021,1,2021-02-28,S08000016,Under 5,All,23,23,0
2021,1,2021-02-28,S08000016,5 - 14,All,29,45.5,-36.3
2021,1,2021-02-28,S08000016,15 - 44,All,105,177.5,-40.8
2021,1,2021-02-28,S08000016,45 - 64,All,128,145,-11.7
2021,1,2021-02-28,S08000016,65 - 74,All,72,67.5,6.7
2021,1,2021-02-28,S08000016,75 - 84,All,75,68,10.3
2021,1,2021-02-28,S08000016,85 and over,All,48,43.5,10.3
2021,1,2021-02-28,S08000016,All ages,All,484,583.5,-17.1
2021,1,2021-02-28,S08000016,All ages,Female,237,293,-19.1
2021,1,2021-02-28,S08000016,All ages,Male,243,277,-12.3
2021,1,2021-02-28,S08000017,Under 5,All,24,85,-71.8
2021,1,2021-02-28,S08000017,5 - 14,All,28,90.5,-69.1
2021,1,2021-02-28,S08000017,15 - 44,All,148,277.5,-46.7
2021,1,2021-02-28,S08000017,45 - 64,All,109,184.5,-40.9
2021,1,2021-02-28,S08000017,65 - 74,All,71,87.5,-18.9
2021,1,2021-02-28,S08000017,75 - 84,All,64,83,-22.9
2021,1,2021-02-28,S08000017,85 and over,All,34,47.5,-28.4
2021,1,2021-02-28,S08000017,All ages,All,483,878,-45
2021,1,2021-02-28,S08000017,All ages,Female,221,429.5,-48.5
2021,1,2021-02-28,S08000017,All ages,Male,257,426,-39.7
2021,1,2021-02-28,S08000019,Under 5,All,65,91,-28.6
2021,1,2021-02-28,S08000019,5 - 14,All,55,110,-50
2021,1,2021-02-28,S08000019,15 - 44,All,294,447,-34.2
2021,1,2021-02-28,S08000019,45 - 64,All,218,282.5,-22.8
2021,1,2021-02-28,S08000019,65 - 74,All,90,124,-27.4
2021,1,2021-02-28,S08000019,75 - 84,All,106,116,-8.6
2021,1,2021-02-28,S08000019,85 and over,All,62,60,3.3
2021,1,2021-02-28,S08000019,All ages,All,890,1259.5,-29.3
2021,1,2021-02-28,S08000019,All ages,Female,449,591.5,-24.1
2021,1,2021-02-28,S08000019,All ages,Male,441,639,-31
2021,1,2021-02-28,S08000020,Under 5,All,134,149,-10.1
2021,1,2021-02-28,S08000020,5 - 14,All,129,236,-45.3
2021,1,2021-02-28,S08000020,15 - 44,All,442,746,-40.8
2021,1,2021-02-28,S08000020,45 - 64,All,270,376,-28.2
2021,1,2021-02-28,S08000020,65 - 74,All,155,162,-4.3
2021,1,2021-02-28,S08000020,75 - 84,All,106,126.5,-16.2
2021,1,2021-02-28,S08000020,85 and over,All,78,90.5,-13.8
2021,1,2021-02-28,S08000020,All ages,All,1331,1926,-30.9
2021,1,2021-02-28,S08000020,All ages,Female,648,933.5,-30.6
2021,1,2021-02-28,S08000020,All ages,Male,666,952.5,-30.1
2021,1,2021-02-28,S08000022,Under 5,All,47,69.5,-32.4
2021,1,2021-02-28,S08000022,5 - 14,All,40,90,-55.6
2021,1,2021-02-28,S08000022,15 - 44,All,272,390,-30.3
2021,1,2021-02-28,S08000022,45 - 64,All,196,235.5,-16.8
2021,1,2021-02-28,S08000022,65 - 74,All,94,115,-18.3
2021,1,2021-02-28,S08000022,75 - 84,All,76,97.5,-22.1
2021,1,2021-02-28,S08000022,85 and over,All,51,60,-15
2021,1,2021-02-28,S08000022,All ages,All,786,1114.5,-29.5
2021,1,2021-02-28,S08000022,All ages,Female,365,506,-27.9
2021,1,2021-02-28,S08000022,All ages,Male,411,551.5,-25.5
2021,1,2021-02-28,S08000024,Under 5,All,366,605.5,-39.6
2021,1,2021-02-28,S08000024,5 - 14,All,356,584.5,-39.1
2021,1,2021-02-28,S08000024,15 - 44,All,1142,1438.5,-20.6
2021,1,2021-02-28,S08000024,45 - 64,All,711,824.5,-13.8
2021,1,2021-02-28,S08000024,65 - 74,All,326,316.5,3
2021,1,2021-02-28,S08000024,75 - 84,All,266,281.5,-5.5
2021,1,2021-02-28,S08000024,85 and over,All,147,153,-3.9
2021,1,2021-02-28,S08000024,All ages,All,3378,4382.5,-22.9
2021,1,2021-02-28,S08000024,All ages,Female,1680,2051,-18.1
2021,1,2021-02-28,S08000024,All ages,Male,1634,2153,-24.1
2021,1,2021-02-28,S08000025,Under 5,All,11,8,37.5
2021,1,2021-02-28,S08000025,15 - 44,All,23,32,-28.1
2021,1,2021-02-28,S08000025,45 - 64,All,16,27.5,-41.8
2021,1,2021-02-28,S08000025,65 - 74,All,12,19.5,-38.5
2021,1,2021-02-28,S08000025,75 - 84,All,16,17.5,-8.6
2021,1,2021-02-28,S08000025,85 and over,All,7,7.5,-6.7
2021,1,2021-02-28,S08000025,All ages,All,92,127.5,-27.8
2021,1,2021-02-28,S08000025,All ages,Female,33,54.5,-39.4
2021,1,2021-02-28,S08000025,All ages,Male,56,70.5,-20.6
2021,1,2021-02-28,S08000026,15 - 44,All,46,47.5,-3.2
2021,1,2021-02-28,S08000026,45 - 64,All,18,31.5,-42.9
2021,1,2021-02-28,S08000026,65 - 74,All,16,17.5,-8.6
2021,1,2021-02-28,S08000026,75 - 84,All,9,11.5,-21.7
2021,1,2021-02-28,S08000026,All ages,All,99,147,-32.7
2021,1,2021-02-28,S08000026,All ages,Female,46,65.5,-29.8
2021,1,2021-02-28,S08000026,All ages,Male,53,74.5,-28.9
2021,1,2021-02-28,S08000028,15 - 44,All,14,36.5,-61.6
2021,1,2021-02-28,S08000028,45 - 64,All,13,28,-53.6
2021,1,2021-02-28,S08000028,75 - 84,All,5,22,-77.3
2021,1,2021-02-28,S08000028,All ages,All,41,131,-68.7
2021,1,2021-02-28,S08000028,All ages,Female,15,54,-72.2
2021,1,2021-02-28,S08000028,All ages,Male,26,71.5,-63.6
2021,1,2021-02-28,S08000029,Under 5,All,72,103,-30.1
2021,1,2021-02-28,S08000029,5 - 14,All,81,132.5,-38.9
2021,1,2021-02-28,S08000029,15 - 44,All,349,489.5,-28.7
2021,1,2021-02-28,S08000029,45 - 64,All,185,277.5,-33.3
2021,1,2021-02-28,S08000029,65 - 74,All,86,119.5,-28
2021,1,2021-02-28,S08000029,75 - 84,All,74,103.5,-28.5
2021,1,2021-02-28,S08000029,85 and over,All,55,71,-22.5
2021,1,2021-02-28,S08000029,All ages,All,909,1312,-30.7
2021,1,2021-02-28,S08000029,All ages,Female,455,664.5,-31.5
2021,1,2021-02-28,S08000029,All ages,Male,447,632,-29.3
2021,1,2021-02-28,S08000030,Under 5,All,76,100.5,-24.4
2021,1,2021-02-28,S08000030,5 - 14,All,80,130.5,-38.7
2021,1,2021-02-28,S08000030,15 - 44,All,424,557.5,-23.9
2021,1,2021-02-28,S08000030,45 - 64,All,221,274,-19.3
2021,1,2021-02-28,S08000030,65 - 74,All,91,113.5,-19.8
2021,1,2021-02-28,S08000030,75 - 84,All,103,108.5,-5.1
2021,1,2021-02-28,S08000030,85 and over,All,53,66.5,-20.3
2021,1,2021-02-28,S08000030,All ages,All,1048,1380.5,-24.1
2021,1,2021-02-28,S08000030,All ages,Female,486,639,-23.9
2021,1,2021-02-28,S08000030,All ages,Male,562,712,-21.1
2021,1,2021-02-28,S08000031,Under 5,All,471,884.5,-46.7
2021,1,2021-02-28,S08000031,5 - 14,All,378,775,-51.2
2021,1,2021-02-28,S08000031,15 - 44,All,1730,2487.5,-30.5
2021,1,2021-02-28,S08000031,45 - 64,All,1165,1483.5,-21.5
2021,1,2021-02-28,S08000031,65 - 74,All,419,551,-24
2021,1,2021-02-28,S08000031,75 - 84,All,405,521,-22.3
2021,1,2021-02-28,S08000031,85 and over,All,230,287,-19.9
2021,1,2021-02-28,S08000031,All ages,All,4816,7108.5,-32.3
2021,1,2021-02-28,S08000031,All ages,Female,2395,3425,-30.1
2021,1,2021-02-28,S08000031,All ages,Male,2403,3564.5,-32.6
2021,1,2021-02-28,S08000032,Under 5,All,155,227,-31.7
2021,1,2021-02-28,S08000032,5 - 14,All,130,357.5,-63.6
2021,1,2021-02-28,S08000032,15 - 44,All,1107,1477.5,-25.1
2021,1,2021-02-28,S08000032,45 - 64,All,871,977.5,-10.9
2021,1,2021-02-28,S08000032,65 - 74,All,352,420.5,-16.3
2021,1,2021-02-28,S08000032,75 - 84,All,310,388.5,-20.2
2021,1,2021-02-28,S08000032,85 and over,All,198,183.5,7.9
