year,quarter,week_ending,hb,simd_quintile,admission_type,number_admissions,average20182019,percent_variation
2020,2,2020-04-26,S08000031,3,Emergency,243,344,-29.4
2020,2,2020-04-26,S08000031,4,Emergency,220,311.5,-29.4
2020,2,2020-04-26,S08000031,5,Emergency,254,310.5,-18.2
2020,2,2020-04-26,S08000032,1,Emergency,348,524,-33.6
2020,2,2020-04-26,S08000032,2,Emergency,254,432.5,-41.3
2020,2,2020-04-26,S08000032,3,Emergency,158,238.5,-33.8
2020,2,2020-04-26,S08000032,4,Emergency,138,187,-26.2
2020,2,2020-04-26,S08000032,5,Emergency,82,108,-24.1
2020,2,2020-04-26,S92000003,1,Emergency,2230,3168.5,-29.6
2020,2,2020-04-26,S92000003,2,Emergency,1778,2681.5,-33.7
2020,2,2020-04-26,S92000003,3,Emergency,1543,2267.5,-32
2020,2,2020-04-26,S92000003,4,Emergency,1406,1907.5,-26.3
2020,2,2020-04-26,S92000003,5,Emergency,1112,1549,-28.2
2020,2,2020-05-03,S08000015,1,Emergency,299,378.5,-21
2020,2,2020-05-03,S08000015,2,Emergency,199,253.5,-21.5
2020,2,2020-05-03,S08000015,3,Emergency,120,160.5,-25.2
2020,2,2020-05-03,S08000015,4,Emergency,90,116,-22.4
2020,2,2020-05-03,S08000015,5,Emergency,68,93,-26.9
2020,2,2020-05-03,S08000016,1,Emergency,7,12.5,-44
2020,2,2020-05-03,S08000016,2,Emergency,34,41,-17.1
2020,2,2020-05-03,S08000016,3,Emergency,59,85.5,-31
2020,2,2020-05-03,S08000016,4,Emergency,41,52,-21.2
2020,2,2020-05-03,S08000016,5,Emergency,12,15,-20
2020,2,2020-05-03,S08000017,1,Emergency,26,40.5,-35.8
2020,2,2020-05-03,S08000017,2,Emergency,68,81.5,-16.6
2020,2,2020-05-03,S08000017,3,Emergency,87,134.5,-35.3
2020,2,2020-05-03,S08000017,4,Emergency,39,48.5,-19.6
2020,2,2020-05-03,S08000017,5,Emergency,20,28,-28.6
2020,2,2020-05-03,S08000019,1,Emergency,96,216,-55.6
2020,2,2020-05-03,S08000019,2,Emergency,114,215,-47
2020,2,2020-05-03,S08000019,3,Emergency,94,205.5,-54.3
2020,2,2020-05-03,S08000019,4,Emergency,79,150.5,-47.5
2020,2,2020-05-03,S08000019,5,Emergency,81,116,-30.2
2020,2,2020-05-03,S08000020,1,Emergency,91,85.5,6.4
2020,2,2020-05-03,S08000020,2,Emergency,182,188,-3.2
2020,2,2020-04-12,S08000022,4,Planned,13,52,-75
2020,2,2020-04-12,S08000024,1,Planned,17,91,-81.3
2020,2,2020-04-12,S08000024,2,Planned,38,131.5,-71.1
2020,2,2020-04-12,S08000024,3,Planned,35,106.5,-67.1
2020,2,2020-04-12,S08000024,4,Planned,25,103.5,-75.8
2020,2,2020-04-12,S08000024,5,Planned,43,139,-69.1
2020,2,2020-04-12,S08000028,3,Planned,5,6.5,-23.1
2020,2,2020-04-12,S08000029,1,Planned,9,26.5,-66
2020,2,2020-04-12,S08000029,2,Planned,12,31.5,-61.9
2020,2,2020-04-12,S08000029,3,Planned,9,23,-60.9
2020,2,2020-04-12,S08000029,4,Planned,6,23.5,-74.5
2020,2,2020-04-12,S08000029,5,Planned,12,16.5,-27.3
2020,2,2020-04-12,S08000030,1,Planned,11,46,-76.1
2020,2,2020-04-12,S08000030,2,Planned,12,34,-64.7
2020,2,2020-04-12,S08000030,3,Planned,10,37.5,-73.3
2020,2,2020-04-12,S08000030,4,Planned,25,51,-51
2020,2,2020-04-12,S08000030,5,Planned,13,33.5,-61.2
2020,2,2020-04-12,S08000031,1,Planned,138,433.5,-68.2
2020,2,2020-04-12,S08000031,2,Planned,71,255,-72.2
2020,2,2020-04-12,S08000031,3,Planned,65,193,-66.3
2020,2,2020-04-12,S08000031,4,Planned,62,170,-63.5
2020,2,2020-04-12,S08000031,5,Planned,65,220.5,-70.5
2020,2,2020-04-12,S08000032,1,Planned,34,68,-50
2020,2,2020-04-12,S08000032,2,Planned,17,55.5,-69.4
2020,2,2020-04-12,S08000032,3,Planned,15,32.5,-53.8
2020,2,2020-04-12,S08000032,4,Planned,15,35,-57.1
2020,2,2020-04-12,S08000032,5,Planned,7,25,-72
2020,2,2020-04-12,S92000003,1,Planned,236,794,-70.3
2020,2,2020-04-12,S92000003,2,Planned,212,731.5,-71
2020,2,2020-04-12,S92000003,3,Planned,210,677,-69
2020,2,2020-04-12,S92000003,4,Planned,191,639,-70.1
2020,2,2020-05-03,S08000020,3,Emergency,185,208,-11.1
2020,2,2020-05-03,S08000020,4,Emergency,280,263,6.5
2020,2,2020-05-03,S08000020,5,Emergency,205,203,1
2020,2,2020-05-03,S08000022,1,Emergency,54,76,-28.9
2020,2,2020-05-03,S08000022,2,Emergency,108,125.5,-13.9
2020,2,2020-05-03,S08000022,3,Emergency,168,187.5,-10.4
2020,2,2020-05-03,S08000022,4,Emergency,98,156,-37.2
2020,2,2020-05-03,S08000022,5,Emergency,18,34,-47.1
2020,2,2020-05-03,S08000024,1,Emergency,235,272.5,-13.8
2020,2,2020-05-03,S08000024,2,Emergency,385,411.5,-6.4
2020,2,2020-05-03,S08000024,3,Emergency,266,273.5,-2.7
2020,2,2020-05-03,S08000024,4,Emergency,220,289,-23.9
2020,2,2020-05-03,S08000024,5,Emergency,280,360.5,-22.3
2020,2,2020-05-03,S08000025,4,Emergency,22,22,0
2020,2,2020-05-03,S08000026,3,Emergency,7,15,-53.3
2020,2,2020-05-03,S08000026,4,Emergency,10,21,-52.4
2020,2,2020-05-03,S08000028,2,Emergency,8,14.5,-44.8
2020,2,2020-05-03,S08000028,3,Emergency,31,51,-39.2
2020,2,2020-05-03,S08000029,1,Emergency,157,238.5,-34.2
2020,2,2020-05-03,S08000029,2,Emergency,156,216,-27.8
2020,2,2020-05-03,S08000029,3,Emergency,117,136.5,-14.3
2020,2,2020-05-03,S08000029,4,Emergency,111,131.5,-15.6
2020,2,2020-05-03,S08000029,5,Emergency,64,99.5,-35.7
2020,2,2020-05-03,S08000030,1,Emergency,169,221,-23.5
2020,2,2020-05-03,S08000030,2,Emergency,151,194.5,-22.4
2020,2,2020-05-03,S08000030,3,Emergency,153,196.5,-22.1
2020,2,2020-05-03,S08000030,4,Emergency,201,225.5,-10.9
2020,2,2020-05-03,S08000030,5,Emergency,129,143.5,-10.1
2020,2,2020-05-03,S08000031,1,Emergency,900,1161.5,-22.5
2020,2,2020-05-03,S08000031,2,Emergency,421,527.5,-20.2
2020,2,2020-05-03,S08000031,3,Emergency,262,358.5,-26.9
2020,2,2020-05-03,S08000031,4,Emergency,249,309.5,-19.5
2020,2,2020-05-03,S08000031,5,Emergency,254,325.5,-22
2020,2,2020-05-03,S08000032,1,Emergency,404,506,-20.2
2020,2,2020-05-03,S08000032,2,Emergency,334,415.5,-19.6
2020,2,2020-05-03,S08000032,3,Emergency,193,252.5,-23.6
2020,2,2020-05-03,S08000032,4,Emergency,115,189,-39.2
2020,2,2020-05-03,S08000032,5,Emergency,84,136,-38.2
2020,2,2020-05-03,S92000003,1,Emergency,2438,3209,-24
2020,2,2020-05-03,S92000003,2,Emergency,2166,2690.5,-19.5
2020,2,2020-05-03,S92000003,3,Emergency,1744,2273,-23.3
2020,2,2020-05-03,S92000003,4,Emergency,1555,1973.5,-21.2
2020,2,2020-05-03,S92000003,5,Emergency,1215,1554.5,-21.8
2020,2,2020-05-10,S08000015,1,Emergency,284,392,-27.6
2020,2,2020-05-10,S08000015,2,Emergency,195,222.5,-12.4
2020,2,2020-05-10,S08000015,3,Emergency,122,166.5,-26.7
2020,2,2020-05-10,S08000015,4,Emergency,60,103,-41.7
2020,2,2020-05-10,S08000015,5,Emergency,68,93,-26.9
2020,2,2020-05-10,S08000016,1,Emergency,12,18.5,-35.1
2020,2,2020-05-10,S08000016,2,Emergency,37,51.5,-28.2
2020,2,2020-05-10,S08000016,3,Emergency,59,88,-33
2020,2,2020-05-10,S08000016,4,Emergency,39,52.5,-25.7
2020,2,2020-05-10,S08000016,5,Emergency,5,19.5,-74.4
2020,2,2020-05-10,S08000017,1,Emergency,38,43.5,-12.6
2020,2,2020-05-10,S08000017,2,Emergency,74,87,-14.9
2020,2,2020-05-10,S08000017,3,Emergency,92,121.5,-24.3
2020,2,2020-05-10,S08000017,4,Emergency,37,47,-21.3
2020,2,2020-05-10,S08000017,5,Emergency,10,21,-52.4
2020,2,2020-05-10,S08000019,1,Emergency,85,225,-62.2
2020,2,2020-05-10,S08000019,2,Emergency,126,219,-42.5
2020,2,2020-05-10,S08000019,3,Emergency,97,211.5,-54.1
2020,2,2020-05-10,S08000019,4,Emergency,81,158,-48.7
2020,2,2020-05-10,S08000019,5,Emergency,59,138,-57.2
2020,2,2020-05-10,S08000020,1,Emergency,87,75,16
2020,2,2020-05-10,S08000020,2,Emergency,161,196.5,-18.1
2020,2,2020-05-10,S08000020,3,Emergency,193,213.5,-9.6
2020,2,2020-05-10,S08000020,4,Emergency,225,250,-10
2020,2,2020-05-10,S08000020,5,Emergency,212,197,7.6
2020,2,2020-05-10,S08000022,1,Emergency,53,81,-34.6
2020,2,2020-05-10,S08000022,2,Emergency,90,125,-28
2020,2,2020-05-10,S08000022,3,Emergency,145,220.5,-34.2
2020,2,2020-05-10,S08000022,4,Emergency,99,145.5,-32
2020,2,2020-05-10,S08000022,5,Emergency,17,28,-39.3
2020,2,2020-05-10,S08000024,1,Emergency,253,265.5,-4.7
2020,2,2020-05-10,S08000024,2,Emergency,382,432.5,-11.7
2020,2,2020-05-10,S08000024,3,Emergency,259,300,-13.7
2020,2,2020-05-10,S08000024,4,Emergency,215,264,-18.6
2020,2,2020-05-10,S08000024,5,Emergency,294,361,-18.6
2020,2,2020-05-10,S08000025,2,Emergency,9,4,125
2020,2,2020-05-10,S08000025,4,Emergency,23,20,15
2020,2,2020-05-10,S08000026,3,Emergency,11,9,22.2
2020,2,2020-05-10,S08000026,4,Emergency,15,19.5,-23.1
2020,2,2020-05-10,S08000028,3,Emergency,34,41.5,-18.1
2020,2,2020-05-10,S08000029,1,Emergency,137,218.5,-37.3
2020,2,2020-05-10,S08000029,2,Emergency,154,206.5,-25.4
2020,2,2020-05-10,S08000029,3,Emergency,102,152.5,-33.1
2020,2,2020-05-10,S08000029,4,Emergency,100,124,-19.4
2020,2,2020-05-10,S08000029,5,Emergency,69,98.5,-29.9
2020,2,2020-05-10,S08000030,1,Emergency,179,212.5,-15.8
2020,2,2020-05-10,S08000030,2,Emergency,141,179,-21.2
2020,2,2020-05-10,S08000030,3,Emergency,164,168,-2.4
2020,2,2020-05-10,S08000030,4,Emergency,181,212.5,-14.8
2020,2,2020-05-10,S08000030,5,Emergency,120,137.5,-12.7
2020,2,2020-05-10,S08000031,1,Emergency,979,1170,-16.3
2020,2,2020-05-10,S08000031,2,Emergency,404,544,-25.7
2020,2,2020-05-10,S08000031,3,Emergency,244,334.5,-27.1
2020,2,2020-05-10,S08000031,4,Emergency,244,295.5,-17.4
2020,2,2020-05-10,S08000031,5,Emergency,248,317,-21.8
2020,2,2020-05-10,S08000032,1,Emergency,399,461,-13.4
2020,2,2020-05-10,S08000032,2,Emergency,322,419,-23.2
2020,2,2020-05-10,S08000032,3,Emergency,165,268.5,-38.5
2020,2,2020-05-10,S08000032,4,Emergency,158,166.5,-5.1
2020,2,2020-05-10,S08000032,5,Emergency,73,124,-41.1
2020,2,2020-05-10,S92000003,1,Emergency,2506,3162.5,-20.8
2020,2,2020-05-10,S92000003,2,Emergency,2102,2698,-22.1
2020,2,2020-05-10,S92000003,3,Emergency,1691,2302.5,-26.6
2020,2,2020-05-10,S92000003,4,Emergency,1477,1858,-20.5
2020,2,2020-05-10,S92000003,5,Emergency,1175,1534.5,-23.4
2020,2,2020-05-17,S08000015,1,Emergency,271,404,-32.9
2020,2,2020-05-17,S08000015,2,Emergency,173,253.5,-31.8
2020,2,2020-05-17,S08000015,3,Emergency,131,165.5,-20.8
2020,2,2020-05-17,S08000015,4,Emergency,104,128,-18.8
2020,2,2020-05-17,S08000015,5,Emergency,75,113,-33.6
2020,2,2020-05-17,S08000016,1,Emergency,10,20.5,-51.2
2020,2,2020-05-17,S08000016,2,Emergency,38,40.5,-6.2
2020,2,2020-05-17,S08000016,3,Emergency,74,87,-14.9
2020,2,2020-05-17,S08000016,4,Emergency,39,58,-32.8
2020,2,2020-05-17,S08000016,5,Emergency,15,20.5,-26.8
2020,2,2020-05-17,S08000017,1,Emergency,26,39,-33.3
2020,2,2020-05-17,S08000017,2,Emergency,68,92,-26.1
2020,2,2020-05-17,S08000017,3,Emergency,92,129.5,-29
2020,2,2020-05-17,S08000017,4,Emergency,43,50.5,-14.9
2020,2,2020-05-17,S08000017,5,Emergency,29,27,7.4
2020,2,2020-05-17,S08000019,1,Emergency,119,188,-36.7
2020,2,2020-05-17,S08000019,2,Emergency,116,229.5,-49.5
2020,2,2020-05-17,S08000019,3,Emergency,109,190,-42.6
2020,2,2020-05-17,S08000019,4,Emergency,71,162,-56.2
2020,2,2020-05-17,S08000019,5,Emergency,66,123.5,-46.6
2020,2,2020-05-17,S08000020,1,Emergency,67,82,-18.3
2020,2,2020-05-17,S08000020,2,Emergency,183,202.5,-9.6
2020,2,2020-05-17,S08000020,3,Emergency,199,234,-15
2020,2,2020-05-17,S08000020,4,Emergency,263,264.5,-0.6
2020,2,2020-05-17,S08000020,5,Emergency,235,210.5,11.6
2020,2,2020-05-17,S08000022,1,Emergency,59,82.5,-28.5
2020,2,2020-05-17,S08000022,2,Emergency,92,125,-26.4
2020,2,2020-05-17,S08000022,3,Emergency,144,204.5,-29.6
2020,2,2020-05-17,S08000022,4,Emergency,131,153,-14.4
2020,2,2020-05-17,S08000022,5,Emergency,20,42,-52.4
2020,2,2020-05-17,S08000024,1,Emergency,240,256.5,-6.4
2020,2,2020-05-17,S08000024,2,Emergency,351,439.5,-20.1
2020,2,2020-05-17,S08000024,3,Emergency,222,264,-15.9
2020,2,2020-05-17,S08000024,4,Emergency,223,253,-11.9
2020,2,2020-05-17,S08000024,5,Emergency,312,361,-13.6
2020,2,2020-05-17,S08000025,2,Emergency,7,8,-12.5
2020,2,2020-05-17,S08000025,3,Emergency,5,4,25
2020,2,2020-05-17,S08000025,4,Emergency,19,23.5,-19.1
2020,2,2020-05-17,S08000026,4,Emergency,14,15.5,-9.7
2020,2,2020-05-17,S08000028,2,Emergency,9,10.5,-14.3
2020,2,2020-05-17,S08000028,3,Emergency,28,50,-44
2020,2,2020-05-17,S08000029,1,Emergency,164,218.5,-24.9
2020,2,2020-05-17,S08000029,2,Emergency,165,199.5,-17.3
2020,2,2020-05-17,S08000029,3,Emergency,108,162,-33.3
2020,2,2020-05-17,S08000029,4,Emergency,108,144,-25
2020,2,2020-05-17,S08000029,5,Emergency,79,105.5,-25.1
2020,2,2020-05-17,S08000030,1,Emergency,170,227,-25.1
2020,2,2020-05-17,S08000030,2,Emergency,143,197,-27.4
2020,2,2020-05-17,S08000030,3,Emergency,147,191,-23
2020,2,2020-05-17,S08000030,4,Emergency,169,226.5,-25.4
2020,2,2020-05-17,S08000030,5,Emergency,123,160,-23.1
2020,2,2020-05-17,S08000031,1,Emergency,872,1158,-24.7
2020,2,2020-05-17,S08000031,2,Emergency,395,518,-23.7
2020,2,2020-05-17,S08000031,3,Emergency,256,366.5,-30.2
2020,2,2020-05-17,S08000031,4,Emergency,218,296.5,-26.5
2020,2,2020-05-17,S08000031,5,Emergency,264,341,-22.6
2020,2,2020-05-17,S08000032,1,Emergency,405,515.5,-21.4
2020,2,2020-05-17,S08000032,2,Emergency,332,395,-15.9
2020,2,2020-05-17,S08000032,3,Emergency,161,231,-30.3
2020,2,2020-05-17,S08000032,4,Emergency,134,185,-27.6
2020,2,2020-05-17,S08000032,5,Emergency,93,129.5,-28.2
2020,2,2020-05-17,S92000003,1,Emergency,2403,3193.5,-24.8
2020,2,2020-05-17,S92000003,2,Emergency,2074,2712.5,-23.5
2020,2,2020-05-17,S92000003,3,Emergency,1678,2287,-26.6
2020,2,2020-05-17,S92000003,4,Emergency,1537,1960.5,-21.6
2020,2,2020-05-17,S92000003,5,Emergency,1311,1635,-19.8
2020,2,2020-05-24,S08000015,1,Emergency,266,390.5,-31.9
2020,2,2020-05-24,S08000015,2,Emergency,188,257,-26.8
2020,2,2020-05-24,S08000015,3,Emergency,132,180,-26.7
2020,2,2020-05-24,S08000015,4,Emergency,73,112.5,-35.1
2020,2,2020-05-24,S08000015,5,Emergency,79,93.5,-15.5
2020,2,2020-05-24,S08000016,1,Emergency,18,19,-5.3
2020,2,2020-05-24,S08000016,2,Emergency,36,52.5,-31.4
2020,2,2020-05-24,S08000016,3,Emergency,78,85,-8.2
2020,2,2020-05-24,S08000016,4,Emergency,48,57,-15.8
2020,2,2020-05-24,S08000017,1,Emergency,36,29,24.1
2020,2,2020-05-24,S08000017,2,Emergency,74,92.5,-20
2020,2,2020-05-24,S08000017,3,Emergency,115,121,-5
2020,2,2020-05-24,S08000017,4,Emergency,41,52,-21.2
2020,2,2020-05-24,S08000017,5,Emergency,12,21.5,-44.2
2020,2,2020-05-24,S08000019,1,Emergency,116,234.5,-50.5
2020,2,2020-05-24,S08000019,2,Emergency,113,251.5,-55.1
2020,2,2020-05-24,S08000019,3,Emergency,102,172.5,-40.9
2020,2,2020-05-24,S08000019,4,Emergency,80,145,-44.8
2020,2,2020-05-24,S08000019,5,Emergency,64,117,-45.3
2020,2,2020-05-24,S08000020,1,Emergency,76,86.5,-12.1
2020,2,2020-05-24,S08000020,2,Emergency,222,186,19.4
2020,2,2020-05-24,S08000020,3,Emergency,211,217,-2.8
2020,2,2020-05-24,S08000020,4,Emergency,264,255,3.5
2020,2,2020-05-24,S08000020,5,Emergency,224,223.5,0.2
2020,2,2020-05-24,S08000022,1,Emergency,50,74,-32.4
2020,2,2020-05-24,S08000022,2,Emergency,88,115.5,-23.8
2020,2,2020-05-24,S08000022,3,Emergency,157,233.5,-32.8
2020,2,2020-05-24,S08000022,4,Emergency,126,148.5,-15.2
2020,2,2020-05-24,S08000022,5,Emergency,32,41.5,-22.9
2020,2,2020-05-24,S08000024,1,Emergency,259,290.5,-10.8
2020,2,2020-05-24,S08000024,2,Emergency,353,458.5,-23
2020,2,2020-05-24,S08000024,3,Emergency,237,311.5,-23.9
2020,2,2020-05-24,S08000024,4,Emergency,252,248,1.6
2020,2,2020-05-24,S08000024,5,Emergency,319,339.5,-6
2020,2,2020-05-24,S08000025,3,Emergency,5,7,-28.6
2020,2,2020-05-24,S08000025,4,Emergency,19,14,35.7
2020,2,2020-05-24,S08000026,3,Emergency,9,13.5,-33.3
2020,2,2020-05-24,S08000026,4,Emergency,17,15.5,9.7
2020,2,2020-05-24,S08000028,2,Emergency,6,8,-25
2020,2,2020-05-24,S08000028,3,Emergency,34,51.5,-34
2020,2,2020-05-24,S08000029,1,Emergency,170,232.5,-26.9
2020,2,2020-05-24,S08000029,2,Emergency,168,212,-20.8
2020,2,2020-05-24,S08000029,3,Emergency,118,153,-22.9
2020,2,2020-05-24,S08000029,4,Emergency,116,128,-9.4
2020,2,2020-05-24,S08000029,5,Emergency,75,88,-14.8
2020,2,2020-05-24,S08000030,1,Emergency,193,203.5,-5.2
2020,2,2020-05-24,S08000030,2,Emergency,165,181.5,-9.1
2020,2,2020-05-24,S08000030,3,Emergency,144,178.5,-19.3
2020,2,2020-05-24,S08000030,4,Emergency,200,260.5,-23.2
2020,2,2020-05-24,S08000030,5,Emergency,138,155,-11
2020,2,2020-05-24,S08000031,1,Emergency,926,1123,-17.5
2020,2,2020-05-24,S08000031,2,Emergency,412,524.5,-21.4
2020,2,2020-05-24,S08000031,3,Emergency,298,316,-5.7
2020,2,2020-05-24,S08000031,4,Emergency,228,295,-22.7
2020,2,2020-05-24,S08000031,5,Emergency,278,350.5,-20.7
2020,2,2020-05-24,S08000032,1,Emergency,401,514,-22
2020,2,2020-05-24,S08000032,2,Emergency,323,430.5,-25
2020,2,2020-05-24,S08000032,3,Emergency,215,266,-19.2
2020,2,2020-05-24,S08000032,4,Emergency,151,188.5,-19.9
2020,2,2020-05-24,S08000032,5,Emergency,91,122,-25.4
2020,2,2020-05-24,S92000003,1,Emergency,2511,3199.5,-21.5
2020,2,2020-05-24,S92000003,2,Emergency,2150,2778,-22.6
2020,2,2020-05-24,S92000003,3,Emergency,1855,2306,-19.6
2020,2,2020-05-24,S92000003,4,Emergency,1615,1920,-15.9
2020,2,2020-05-24,S92000003,5,Emergency,1317,1567.5,-16
2020,2,2020-05-31,S08000015,1,Emergency,310,369,-16
2020,2,2020-05-31,S08000015,2,Emergency,181,245,-26.1
2020,2,2020-05-31,S08000015,3,Emergency,143,153.5,-6.8
2020,2,2020-05-31,S08000015,4,Emergency,91,125.5,-27.5
2020,2,2020-05-31,S08000015,5,Emergency,92,102.5,-10.2
2020,2,2020-05-31,S08000016,1,Emergency,6,23,-73.9
2020,2,2020-05-31,S08000016,2,Emergency,38,55,-30.9
2020,2,2020-05-31,S08000016,3,Emergency,70,90,-22.2
2020,2,2020-05-31,S08000016,4,Emergency,42,69.5,-39.6
2020,2,2020-05-31,S08000016,5,Emergency,11,12,-8.3
2020,2,2020-05-31,S08000017,1,Emergency,22,42,-47.6
2020,2,2020-06-21,S92000003,3,Emergency,1886,2296.5,-17.9
2020,2,2020-06-21,S92000003,4,Emergency,1686,1955.5,-13.8
2020,2,2020-06-21,S92000003,5,Emergency,1462,1580.5,-7.5
2020,2,2020-06-28,S08000015,1,Emergency,338,382,-11.5
2020,2,2020-06-28,S08000015,2,Emergency,203,246.5,-17.6
2020,2,2020-06-28,S08000015,3,Emergency,146,161.5,-9.6
2020,2,2020-06-28,S08000015,4,Emergency,97,115.5,-16
2020,2,2020-06-28,S08000015,5,Emergency,81,97,-16.5
2020,2,2020-06-28,S08000016,1,Emergency,14,18,-22.2
2020,2,2020-05-31,S08000017,2,Emergency,70,91.5,-23.5
2020,2,2020-05-31,S08000017,3,Emergency,95,119.5,-20.5
2020,2,2020-05-31,S08000017,4,Emergency,36,53.5,-32.7
2020,2,2020-05-31,S08000017,5,Emergency,24,26,-7.7
2020,2,2020-05-31,S08000019,1,Emergency,107,199.5,-46.4
2020,2,2020-05-31,S08000019,2,Emergency,130,207.5,-37.3
2020,2,2020-05-31,S08000019,3,Emergency,102,208,-51
2020,2,2020-05-31,S08000019,4,Emergency,70,135,-48.1
2020,2,2020-05-31,S08000019,5,Emergency,75,126,-40.5
2020,2,2020-05-31,S08000020,1,Emergency,89,82,8.5
2020,2,2020-05-31,S08000020,2,Emergency,209,186,12.4
2020,2,2020-05-31,S08000020,3,Emergency,224,216.5,3.5
2020,2,2020-05-31,S08000020,4,Emergency,241,251,-4
2020,2,2020-05-31,S08000020,5,Emergency,207,197.5,4.8
2020,2,2020-05-31,S08000022,1,Emergency,70,89.5,-21.8
2020,2,2020-05-31,S08000022,2,Emergency,84,123.5,-32
2020,2,2020-05-31,S08000022,3,Emergency,160,197.5,-19
2020,2,2020-05-31,S08000022,4,Emergency,117,165,-29.1
2020,2,2020-05-31,S08000022,5,Emergency,31,35.5,-12.7
2020,2,2020-05-31,S08000024,1,Emergency,247,280.5,-11.9
2020,2,2020-05-31,S08000024,2,Emergency,385,453,-15
2020,2,2020-05-31,S08000024,3,Emergency,250,275.5,-9.3
2020,2,2020-05-31,S08000024,4,Emergency,247,246,0.4
2020,2,2020-05-31,S08000024,5,Emergency,297,361,-17.7
2020,2,2020-05-31,S08000025,3,Emergency,7,8.5,-17.6
2020,2,2020-05-31,S08000025,4,Emergency,11,15,-26.7
2020,2,2020-05-31,S08000026,3,Emergency,14,12.5,12
2020,2,2020-05-31,S08000026,4,Emergency,9,19,-52.6
2020,2,2020-05-31,S08000028,2,Emergency,11,12,-8.3
2020,2,2020-05-31,S08000028,3,Emergency,43,47.5,-9.5
2020,2,2020-05-31,S08000029,1,Emergency,181,230.5,-21.5
2020,2,2020-05-31,S08000029,2,Emergency,155,226,-31.4
2020,2,2020-05-31,S08000029,3,Emergency,123,149.5,-17.7
2020,2,2020-05-31,S08000029,4,Emergency,90,108,-16.7
2020,2,2020-05-31,S08000029,5,Emergency,72,91,-20.9
2020,2,2020-05-31,S08000030,1,Emergency,190,215,-11.6
2020,2,2020-05-31,S08000030,2,Emergency,172,198.5,-13.4
2020,2,2020-05-31,S08000030,3,Emergency,155,174,-10.9
2020,2,2020-05-31,S08000030,4,Emergency,179,227.5,-21.3
2020,2,2020-05-31,S08000030,5,Emergency,127,146.5,-13.3
2020,2,2020-05-31,S08000031,1,Emergency,962,1162.5,-17.2
2020,2,2020-05-31,S08000031,2,Emergency,362,518.5,-30.2
2020,2,2020-05-31,S08000031,3,Emergency,297,349,-14.9
2020,2,2020-05-31,S08000031,4,Emergency,232,299.5,-22.5
2020,2,2020-05-31,S08000031,5,Emergency,295,346.5,-14.9
2020,2,2020-05-31,S08000032,1,Emergency,407,516.5,-21.2
2020,2,2020-05-31,S08000032,2,Emergency,308,407.5,-24.4
2020,2,2020-05-31,S08000032,3,Emergency,210,254.5,-17.5
2020,2,2020-05-31,S08000032,4,Emergency,137,176,-22.2
2020,2,2020-05-31,S08000032,5,Emergency,92,118.5,-22.4
2020,2,2020-05-31,S92000003,1,Emergency,2591,3211,-19.3
2020,2,2020-05-31,S92000003,2,Emergency,2111,2736.5,-22.9
2020,2,2020-05-31,S92000003,3,Emergency,1893,2256,-16.1
2020,2,2020-05-31,S92000003,4,Emergency,1502,1891,-20.6
2020,2,2020-05-31,S92000003,5,Emergency,1323,1565,-15.5
2020,2,2020-06-07,S08000015,1,Emergency,341,407,-16.2
2020,2,2020-06-07,S08000015,2,Emergency,189,251.5,-24.9
2020,2,2020-06-07,S08000015,3,Emergency,145,159.5,-9.1
2020,2,2020-06-07,S08000015,4,Emergency,89,110.5,-19.5
2020,2,2020-06-07,S08000015,5,Emergency,70,94,-25.5
2020,2,2020-06-07,S08000016,1,Emergency,15,19,-21.1
2020,2,2020-06-07,S08000016,2,Emergency,30,42,-28.6
2020,2,2020-06-07,S08000016,3,Emergency,78,91.5,-14.8
2020,2,2020-06-07,S08000016,4,Emergency,48,60.5,-20.7
2020,2,2020-06-07,S08000016,5,Emergency,12,14,-14.3
2020,2,2020-06-07,S08000017,1,Emergency,34,41.5,-18.1
2020,2,2020-06-07,S08000017,2,Emergency,80,85.5,-6.4
2020,2,2020-06-07,S08000017,3,Emergency,106,126,-15.9
2020,2,2020-06-07,S08000017,4,Emergency,46,44.5,3.4
2020,2,2020-06-07,S08000017,5,Emergency,21,21.5,-2.3
2020,2,2020-06-07,S08000019,1,Emergency,114,198,-42.4
2020,2,2020-06-07,S08000019,2,Emergency,111,214,-48.1
2020,2,2020-06-07,S08000019,3,Emergency,96,208.5,-54
2020,2,2020-06-07,S08000019,4,Emergency,75,164,-54.3
2020,2,2020-06-07,S08000019,5,Emergency,81,122.5,-33.9
2020,2,2020-06-07,S08000020,1,Emergency,68,71.5,-4.9
2020,2,2020-06-07,S08000020,2,Emergency,178,200,-11
2020,2,2020-06-07,S08000020,3,Emergency,224,207.5,8
2020,2,2020-06-07,S08000020,4,Emergency,252,245,2.9
2020,2,2020-06-07,S08000020,5,Emergency,208,193,7.8
2020,2,2020-06-07,S08000022,1,Emergency,65,71,-8.5
2020,2,2020-06-07,S08000022,2,Emergency,104,116.5,-10.7
2020,2,2020-06-07,S08000022,3,Emergency,172,220,-21.8
2020,2,2020-06-07,S08000022,4,Emergency,140,136.5,2.6
2020,2,2020-06-07,S08000022,5,Emergency,25,38,-34.2
2020,2,2020-06-07,S08000024,1,Emergency,292,279,4.7
2020,2,2020-06-07,S08000024,2,Emergency,420,435,-3.4
2020,2,2020-06-07,S08000024,3,Emergency,281,282,-0.4
